v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links,seed
1,1,1,616.0,1386.0,558547.588707116,1256732.074591011,0.4444444444444444,0.4444444444444444,10,0,1,22.0,4649,1078,3571,0.08333333333333337,0.2650751183371064,0,906.733098550513,22.0,10,20,True,"{np.int64(0): np.int64(1), np.int64(1): np.int64(6), np.int64(2): np.int64(7), np.int64(3): np.int64(11), np.int64(4): np.int64(5), np.int64(5): np.int64(10), np.int64(6): np.int64(9), np.int64(7): np.int64(2), np.int64(8): np.int64(4), np.int64(9): np.int64(12)}","{(0, 1): [(np.int64(1), 9), (9, 7), (7, 6)], (0, 3): [(np.int64(1), 9), (9, 11)], (0, 6): [(np.int64(1), 9)], (0, 7): [(np.int64(1), 2)], (0, 9): [(np.int64(1), 12)], (1, 2): [(np.int64(6), 7)], (1, 4): [(np.int64(6), 7), (7, 10), (10, 5)], (1, 6): [(np.int64(6), 7), (7, 9)], (1, 8): [(np.int64(6), 7), (7, 10), (10, 5), (5, 4)], (2, 7): [(np.int64(7), 9), (9, 2)], (3, 4): [(np.int64(11), 9), (9, 7), (7, 10), (10, 5)], (3, 5): [(np.int64(11), 9), (9, 7), (7, 10)], (3, 7): [(np.int64(11), 9), (9, 2)], (4, 7): [(np.int64(5), 10), (10, 7), (7, 9), (9, 2)], (4, 9): [(np.int64(5), 10), (10, 7), (7, 9), (9, 1), (1, 12)], (5, 8): [(np.int64(10), 5), (5, 4)], (5, 9): [(np.int64(10), 7), (7, 9), (9, 1), (1, 12)], (6, 7): [(np.int64(9), 2)], (6, 9): [(np.int64(9), 1), (1, 12)], (7, 9): [(np.int64(2), 1), (1, 12)]}","{(np.int64(0), np.int64(1)): {'cpu': 11}, (np.int64(1), np.int64(6)): {'cpu': 9}, (np.int64(2), np.int64(7)): {'cpu': 15}, (np.int64(3), np.int64(11)): {'cpu': 11}, (np.int64(4), np.int64(5)): {'cpu': 2}, (np.int64(5), np.int64(10)): {'cpu': 19}, (np.int64(6), np.int64(9)): {'cpu': 7}, (np.int64(7), np.int64(2)): {'cpu': 10}, (np.int64(8), np.int64(4)): {'cpu': 13}, (np.int64(9), np.int64(12)): {'cpu': 1}}","{((0, 1), (np.int64(1), 9)): {'bw': 18}, ((0, 1), (9, 7)): {'bw': 18}, ((0, 1), (7, 6)): {'bw': 18}, ((0, 3), (np.int64(1), 9)): {'bw': 25}, ((0, 3), (9, 11)): {'bw': 25}, ((0, 6), (np.int64(1), 9)): {'bw': 45}, ((0, 7), (np.int64(1), 2)): {'bw': 26}, ((0, 9), (np.int64(1), 12)): {'bw': 5}, ((1, 2), (np.int64(6), 7)): {'bw': 11}, ((1, 4), (np.int64(6), 7)): {'bw': 27}, ((1, 4), (7, 10)): {'bw': 27}, ((1, 4), (10, 5)): {'bw': 27}, ((1, 6), (np.int64(6), 7)): {'bw': 30}, ((1, 6), (7, 9)): {'bw': 30}, ((1, 8), (np.int64(6), 7)): {'bw': 32}, ((1, 8), (7, 10)): {'bw': 32}, ((1, 8), (10, 5)): {'bw': 32}, ((1, 8), (5, 4)): {'bw': 32}, ((2, 7), (np.int64(7), 9)): {'bw': 8}, ((2, 7), (9, 2)): {'bw': 8}, ((3, 4), (np.int64(11), 9)): {'bw': 24}, ((3, 4), (9, 7)): {'bw': 24}, ((3, 4), (7, 10)): {'bw': 24}, ((3, 4), (10, 5)): {'bw': 24}, ((3, 5), (np.int64(11), 9)): {'bw': 16}, ((3, 5), (9, 7)): {'bw': 16}, ((3, 5), (7, 10)): {'bw': 16}, ((3, 7), (np.int64(11), 9)): {'bw': 27}, ((3, 7), (9, 2)): {'bw': 27}, ((4, 7), (np.int64(5), 10)): {'bw': 47}, ((4, 7), (10, 7)): {'bw': 47}, ((4, 7), (7, 9)): {'bw': 47}, ((4, 7), (9, 2)): {'bw': 47}, ((4, 9), (np.int64(5), 10)): {'bw': 32}, ((4, 9), (10, 7)): {'bw': 32}, ((4, 9), (7, 9)): {'bw': 32}, ((4, 9), (9, 1)): {'bw': 32}, ((4, 9), (1, 12)): {'bw': 32}, ((5, 8), (np.int64(10), 5)): {'bw': 35}, ((5, 8), (5, 4)): {'bw': 35}, ((5, 9), (np.int64(10), 7)): {'bw': 11}, ((5, 9), (7, 9)): {'bw': 11}, ((5, 9), (9, 1)): {'bw': 11}, ((5, 9), (1, 12)): {'bw': 11}, ((6, 7), (np.int64(9), 2)): {'bw': 46}, ((6, 9), (np.int64(9), 1)): {'bw': 6}, ((6, 9), (1, 12)): {'bw': 6}, ((7, 9), (np.int64(2), 1)): {'bw': 47}, ((7, 9), (1, 12)): {'bw': 47}}",1386.0,616.0,784.0,98.0,518.0,98.0,518.0,98.0,1288.0,770.0,0.4444444444444444,1256732.074591011,558547.588707116,402.9924882446724,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -63}, np.int64(1): {'cpu': -60}, np.int64(2): {'cpu': -45}, np.int64(3): {'cpu': -60}, np.int64(4): {'cpu': -69}, np.int64(5): {'cpu': -41}, np.int64(6): {'cpu': -84}, np.int64(7): {'cpu': -43}, np.int64(8): {'cpu': -37}, np.int64(9): {'cpu': -87}}, 'link_level': {(0, 1): {'bw': -251}, (0, 3): {'bw': -285}, (0, 6): {'bw': -254}, (0, 7): {'bw': -341}, (0, 9): {'bw': -221}, (1, 2): {'bw': -350}, (1, 4): {'bw': -277}, (1, 6): {'bw': -221}, (1, 8): {'bw': -245}, (2, 7): {'bw': -213}, (3, 4): {'bw': -189}, (3, 5): {'bw': -173}, (3, 7): {'bw': -218}, (4, 7): {'bw': -126}, (4, 9): {'bw': -94}, (5, 8): {'bw': -132}, (5, 9): {'bw': -83}, (6, 7): {'bw': -222}, (6, 9): {'bw': -172}, (7, 9): {'bw': -125}}, 'path_level': {(0, 1): {}, (0, 3): {}, (0, 6): {}, (0, 7): {}, (0, 9): {}, (1, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}, (2, 7): {}, (3, 4): {}, (3, 5): {}, (3, 7): {}, (4, 7): {}, (4, 9): {}, (5, 8): {}, (5, 9): {}, (6, 7): {}, (6, 9): {}, (7, 9): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}, np.int64(4): {'cpu': 0}, np.int64(5): {'cpu': 0}, np.int64(6): {'cpu': 0}, np.int64(7): {'cpu': 0}, np.int64(8): {'cpu': 0}, np.int64(9): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (0, 6): {'bw': 0}, (0, 7): {'bw': 0}, (0, 9): {'bw': 0}, (1, 2): {'bw': 0}, (1, 4): {'bw': 0}, (1, 6): {'bw': 0}, (1, 8): {'bw': 0}, (2, 7): {'bw': 0}, (3, 4): {'bw': 0}, (3, 5): {'bw': 0}, (3, 7): {'bw': 0}, (4, 7): {'bw': 0}, (4, 9): {'bw': 0}, (5, 8): {'bw': 0}, (5, 9): {'bw': 0}, (6, 7): {'bw': 0}, (6, 9): {'bw': 0}, (7, 9): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 3): {}, (0, 6): {}, (0, 7): {}, (0, 9): {}, (1, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}, (2, 7): {}, (3, 4): {}, (3, 5): {}, (3, 7): {}, (4, 7): {}, (4, 9): {}, (5, 8): {}, (5, 9): {}, (6, 7): {}, (6, 9): {}, (7, 9): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.0,20.0,3
2,1,1,616.0,1386.0,558547.588707116,1256732.074591011,0.4444444444444444,0.4444444444444444,10,1,1,51.0,4649,1078,3571,0.08333333333333337,0.2650751183371064,1,382.57393229659357,51.0,5,5,False,{},{},{},{},0.0,0.0,78.0,39.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,3
3,1,1,616.0,1386.0,558547.588707116,1256732.074591011,0.4444444444444444,0.4444444444444444,10,2,1,73.0,4649,1078,3571,0.08333333333333337,0.2650751183371064,2,745.7559213725051,73.0,10,20,False,"{0: -1, 1: -1, 2: -1, 3: -1, 4: -1, 5: -1, 6: -1, 7: -1, 8: -1, 9: -1}",{},{},{},0.0,0.0,238.0,119.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.0,0.0,3
4,1,1,616.0,1386.0,558547.588707116,1256732.074591011,0.4444444444444444,0.4444444444444444,10,3,1,101.0,4649,1078,3571,0.08333333333333337,0.2650751183371064,3,131.2257067570419,101.0,10,27,False,"{0: -1, 1: -1, 2: -1, 3: -1, 4: -1, 5: -1, 6: -1, 7: -1, 8: -1, 9: -1}",{},{},{},0.0,0.0,128.0,64.0,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.0,0.0,3
5,2,2,666.0,1436.0,642568.1886975351,1340752.6745814302,0.4637883008356546,0.4792593003017045,10,4,1,134.0,4599,1052,3547,0.1054421768707483,0.27001440625643136,4,1680.4119998083818,134.0,2,1,True,"{np.int64(0): np.int64(1), np.int64(1): np.int64(9)}","{(0, 1): [(np.int64(1), 9)]}","{(np.int64(0), np.int64(1)): {'cpu': 6}, (np.int64(1), np.int64(9)): {'cpu': 20}}","{((0, 1), (np.int64(1), 9)): {'bw': 24}}",50.0,50.0,78.0,26.0,24.0,26.0,24.0,26.0,24.0,0.0,1.0,84020.59999041908,84020.59999041908,1680.4119998083818,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -57}, np.int64(1): {'cpu': -64}}, 'link_level': {(0, 1): {'bw': -181}}, 'path_level': {(0, 1): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0,3
6,2,2,666.0,1436.0,642568.1886975351,1340752.6745814302,0.4637883008356546,0.4792593003017045,10,5,1,159.0,4599,1052,3547,0.1054421768707483,0.27001440625643136,5,695.2060282383483,159.0,7,12,False,"{0: -1, 1: -1, 2: -1, 3: -1, 4: -1, 5: -1, 6: -1}",{},{},{},0.0,0.0,114.0,57.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,7.0,0.0,3
7,3,3,841.0,1699.0,679336.9258495927,1396010.8338442368,0.4949970570924073,0.4866272591731127,11,6,1,182.0,4336,994,3342,0.15476190476190477,0.31220415723399875,6,210.10706944032904,182.0,5,5,True,"{np.int64(0): np.int64(7), np.int64(1): np.int64(6), np.int64(2): np.int64(5), np.int64(3): np.int64(9), np.int64(4): np.int64(13)}","{(0, 1): [(np.int64(7), 6)], (0, 2): [(np.int64(7), 10), (10, 5)], (0, 3): [(np.int64(7), 9)], (1, 2): [(np.int64(6), 7), (7, 10), (10, 5)], (1, 4): [(np.int64(6), 7), (7, 9), (9, 2), (2, 13)]}","{(np.int64(0), np.int64(7)): {'cpu': 14}, (np.int64(1), np.int64(6)): {'cpu': 18}, (np.int64(2), np.int64(5)): {'cpu': 2}, (np.int64(3), np.int64(9)): {'cpu': 9}, (np.int64(4), np.int64(13)): {'cpu': 15}}","{((0, 1), (np.int64(7), 6)): {'bw': 33}, ((0, 2), (np.int64(7), 10)): {'bw': 24}, ((0, 2), (10, 5)): {'bw': 24}, ((0, 3), (np.int64(7), 9)): {'bw': 33}, ((1, 2), (np.int64(6), 7)): {'bw': 17}, ((1, 2), (7, 10)): {'bw': 17}, ((1, 2), (10, 5)): {'bw': 17}, ((1, 4), (np.int64(6), 7)): {'bw': 10}, ((1, 4), (7, 9)): {'bw': 10}, ((1, 4), (9, 2)): {'bw': 10}, ((1, 4), (2, 13)): {'bw': 10}}",263.0,175.0,290.0,58.0,117.0,58.0,117.0,58.0,205.0,88.0,0.6653992395437263,55258.15926280654,36768.73715205758,139.80508422835584,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -31}, np.int64(1): {'cpu': -42}, np.int64(2): {'cpu': -67}, np.int64(3): {'cpu': -55}, np.int64(4): {'cpu': -67}}, 'link_level': {(0, 1): {'bw': -228}, (0, 2): {'bw': -91}, (0, 3): {'bw': -50}, (1, 2): {'bw': -74}, (1, 4): {'bw': -40}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (1, 2): {}, (1, 4): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}, np.int64(4): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (1, 2): {'bw': 0}, (1, 4): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (1, 2): {}, (1, 4): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.0,5.0,3
8,4,4,1136.0,2182.0,1116926.7171705165,2112471.407430698,0.5206232813932172,0.5287298626820153,13,7,1,204.0,3853,909,2944,0.22704081632653061,0.3941140152294711,7,1483.3552248166907,204.0,7,9,True,"{np.int64(0): np.int64(15), np.int64(1): np.int64(10), np.int64(2): np.int64(3), np.int64(3): np.int64(9), np.int64(4): np.int64(7), np.int64(5): np.int64(4), np.int64(6): np.int64(1)}","{(0, 4): [(np.int64(15), 1), (1, 9), (9, 7)], (0, 6): [(np.int64(15), 1)], (1, 2): [(np.int64(10), 3)], (1, 5): [(np.int64(10), 5), (5, 4)], (2, 4): [(np.int64(3), 10), (10, 7)], (2, 5): [(np.int64(3), 10), (10, 5), (5, 4)], (3, 4): [(np.int64(9), 7)], (3, 6): [(np.int64(9), 1)], (4, 5): [(np.int64(7), 10), (10, 5), (5, 4)]}","{(np.int64(0), np.int64(15)): {'cpu': 5}, (np.int64(1), np.int64(10)): {'cpu': 16}, (np.int64(2), np.int64(3)): {'cpu': 19}, (np.int64(3), np.int64(9)): {'cpu': 17}, (np.int64(4), np.int64(7)): {'cpu': 10}, (np.int64(5), np.int64(4)): {'cpu': 16}, (np.int64(6), np.int64(1)): {'cpu': 2}}","{((0, 4), (np.int64(15), 1)): {'bw': 15}, ((0, 4), (1, 9)): {'bw': 15}, ((0, 4), (9, 7)): {'bw': 15}, ((0, 6), (np.int64(15), 1)): {'bw': 45}, ((1, 2), (np.int64(10), 3)): {'bw': 8}, ((1, 5), (np.int64(10), 5)): {'bw': 32}, ((1, 5), (5, 4)): {'bw': 32}, ((2, 4), (np.int64(3), 10)): {'bw': 20}, ((2, 4), (10, 7)): {'bw': 20}, ((2, 5), (np.int64(3), 10)): {'bw': 30}, ((2, 5), (10, 5)): {'bw': 30}, ((2, 5), (5, 4)): {'bw': 30}, ((3, 4), (np.int64(9), 7)): {'bw': 18}, ((3, 6), (np.int64(9), 1)): {'bw': 19}, ((4, 5), (np.int64(7), 10)): {'bw': 23}, ((4, 5), (10, 5)): {'bw': 23}, ((4, 5), (5, 4)): {'bw': 23}}",483.0,295.0,340.0,85.0,210.0,85.0,210.0,85.0,398.0,188.0,0.6107660455486542,716460.5735864616,437589.7913209238,905.9830048052252,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -89}, np.int64(1): {'cpu': -25}, np.int64(2): {'cpu': -39}, np.int64(3): {'cpu': -38}, np.int64(4): {'cpu': -21}, np.int64(5): {'cpu': -21}, np.int64(6): {'cpu': -55}}, 'link_level': {(0, 4): {'bw': -25}, (0, 6): {'bw': -221}, (1, 2): {'bw': -194}, (1, 5): {'bw': -59}, (2, 4): {'bw': -54}, (2, 5): {'bw': -29}, (3, 4): {'bw': -7}, (3, 6): {'bw': -147}, (4, 5): {'bw': -6}}, 'path_level': {(0, 4): {}, (0, 6): {}, (1, 2): {}, (1, 5): {}, (2, 4): {}, (2, 5): {}, (3, 4): {}, (3, 6): {}, (4, 5): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}, np.int64(4): {'cpu': 0}, np.int64(5): {'cpu': 0}, np.int64(6): {'cpu': 0}}, 'link_level': {(0, 4): {'bw': 0}, (0, 6): {'bw': 0}, (1, 2): {'bw': 0}, (1, 5): {'bw': 0}, (2, 4): {'bw': 0}, (2, 5): {'bw': 0}, (3, 4): {'bw': 0}, (3, 6): {'bw': 0}, (4, 5): {'bw': 0}}, 'path_level': {(0, 4): {}, (0, 6): {}, (1, 2): {}, (1, 5): {}, (2, 4): {}, (2, 5): {}, (3, 4): {}, (3, 6): {}, (4, 5): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,7.0,9.0,3
9,4,4,1136.0,2182.0,1116926.7171705165,2112471.407430698,0.5206232813932172,0.5287298626820153,13,8,1,224.0,3853,909,2944,0.22704081632653061,0.3941140152294711,8,602.8400954844434,224.0,9,21,False,"{0: -1, 1: -1, 2: -1, 3: -1, 4: -1, 5: -1, 6: -1, 7: -1, 8: -1}",{},{},{},0.0,0.0,168.0,84.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,9.0,0.0,3
9,4,4,1136.0,2182.0,1116926.7171705165,2112471.407430698,0.5206232813932172,0.5287298626820153,13,9,0,232.2257067570419,3853,909,2944,0.22704081632653061,0.3941140152294711,3,131.2257067570419,101.0,10,27,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,3
