v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,solving_time,num_placed_nodes,num_routed_links
1,0,0,0,0,0,0,0,0,0,0,1,22.0,5162,731,4431,0.0,0.0,0,906.733098550513,22.0,10,20,False,"{7: 24, 0: 16, 3: 15}","{(0, 7): [(16, 8), (8, 24)], (3, 0): [(15, 7), (7, 3), (3, 8), (8, 16)], (3, 7): [(15, 7), (7, 3), (3, 8), (8, 24)]}","{(7, 24): {'cpu': 10}, (0, 16): {'cpu': 11}, (3, 15): {'cpu': 11}}","{((0, 7), (16, 8)): {'bw': 26}, ((0, 7), (8, 24)): {'bw': 26}, ((3, 0), (15, 7)): {'bw': 25}, ((3, 0), (7, 3)): {'bw': 25}, ((3, 0), (3, 8)): {'bw': 25}, ((3, 0), (8, 16)): {'bw': 25}, ((3, 7), (15, 7)): {'bw': 27}, ((3, 7), (7, 3)): {'bw': 27}, ((3, 7), (3, 8)): {'bw': 27}, ((3, 7), (8, 24)): {'bw': 27}}",0.0,0.0,196.0,98.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,187.0,"{'node_level': {'cpu': 7}, 'link_level': {}, 'path_level': {}}","{'node_level': {7: {'cpu': -44}, 0: {'cpu': -42}, 3: {'cpu': -40}, 6: {'cpu': 7}}, 'link_level': {(0, 7): {'bw': -94}, (3, 0): {'bw': -69}, (3, 7): {'bw': -77}, (6, 0): {'bw': -24}, (6, 7): {'bw': 100.0}}, 'path_level': {(0, 7): {}, (3, 0): {}, (3, 7): {}, (6, 0): {}, (6, 7): {}}}","{'node_level': {7: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 6: {'cpu': 7}}, 'link_level': {(0, 7): {'bw': 0}, (3, 0): {'bw': 0}, (3, 7): {'bw': 0}, (6, 0): {'bw': 0}, (6, 7): {'bw': 100.0}}, 'path_level': {(0, 7): {}, (3, 0): {}, (3, 7): {}, (6, 0): {}, (6, 7): {}}}",[],100.0,100.0,False,False,False,0,[],0,0.0,10.0,0.0032320022583007812,3.0,3.0
2,0,0,0,0,0,0,0,0,0,1,1,51.0,5162,731,4431,0.0,0.0,1,382.57393229659357,51.0,5,5,False,"{1: 24, 3: 16, 4: 15, 0: 23}","{(3, 1): [(16, 8), (8, 24)], (4, 1): [(15, 7), (7, 3), (3, 8), (8, 24)], (0, 1): [(23, 7), (7, 3), (3, 8), (8, 24)], (0, 4): [(23, 7), (7, 15)]}","{(1, 24): {'cpu': 7}, (3, 16): {'cpu': 17}, (4, 15): {'cpu': 4}, (0, 23): {'cpu': 0}}","{((3, 1), (16, 8)): {'bw': 11}, ((3, 1), (8, 24)): {'bw': 11}, ((4, 1), (15, 7)): {'bw': 43}, ((4, 1), (7, 3)): {'bw': 43}, ((4, 1), (3, 8)): {'bw': 43}, ((4, 1), (8, 24)): {'bw': 43}, ((0, 1), (23, 7)): {'bw': 42}, ((0, 1), (7, 3)): {'bw': 42}, ((0, 1), (3, 8)): {'bw': 42}, ((0, 1), (8, 24)): {'bw': 42}, ((0, 4), (23, 7)): {'bw': 48}, ((0, 4), (7, 15)): {'bw': 48}}",0.0,0.0,78.0,39.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,83.0,"{'node_level': {'cpu': 11}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -47}, 3: {'cpu': -36}, 4: {'cpu': -47}, 0: {'cpu': -44}, 2: {'cpu': 11}}, 'link_level': {(3, 1): {'bw': -109}, (4, 1): {'bw': -86}, (0, 1): {'bw': -44}, (0, 4): {'bw': -47}}, 'path_level': {(3, 1): {}, (4, 1): {}, (0, 1): {}, (0, 4): {}}}","{'node_level': {1: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 11}}, 'link_level': {(3, 1): {'bw': 0}, (4, 1): {'bw': 0}, (0, 1): {'bw': 0}, (0, 4): {'bw': 0}}, 'path_level': {(3, 1): {}, (4, 1): {}, (0, 1): {}, (0, 4): {}}}",[],-44.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0010650157928466797,4.0,4.0
3,0,0,0,0,0,0,0,0,0,2,1,73.0,5162,731,4431,0.0,0.0,2,745.7559213725051,73.0,10,20,False,"{1: 24, 2: 16, 9: 15, 5: 23}","{(2, 1): [(16, 8), (8, 24)], (9, 1): [(15, 7), (7, 3), (3, 8), (8, 24)], (9, 2): [(15, 7), (7, 3), (3, 8), (8, 16)], (5, 1): [(23, 7), (7, 3), (3, 8), (8, 24)], (5, 2): [(23, 7), (7, 3), (3, 8), (8, 16)], (5, 9): [(23, 7), (7, 15)]}","{(1, 24): {'cpu': 19}, (2, 16): {'cpu': 17}, (9, 15): {'cpu': 6}, (5, 23): {'cpu': 10}}","{((2, 1), (16, 8)): {'bw': 50}, ((2, 1), (8, 24)): {'bw': 50}, ((9, 1), (15, 7)): {'bw': 36}, ((9, 1), (7, 3)): {'bw': 36}, ((9, 1), (3, 8)): {'bw': 36}, ((9, 1), (8, 24)): {'bw': 36}, ((9, 2), (15, 7)): {'bw': 19}, ((9, 2), (7, 3)): {'bw': 19}, ((9, 2), (3, 8)): {'bw': 19}, ((9, 2), (8, 16)): {'bw': 19}, ((5, 1), (23, 7)): {'bw': 19}, ((5, 1), (7, 3)): {'bw': 19}, ((5, 1), (3, 8)): {'bw': 19}, ((5, 1), (8, 24)): {'bw': 19}, ((5, 2), (23, 7)): {'bw': 18}, ((5, 2), (7, 3)): {'bw': 18}, ((5, 2), (3, 8)): {'bw': 18}, ((5, 2), (8, 16)): {'bw': 18}, ((5, 9), (23, 7)): {'bw': 45}, ((5, 9), (7, 15)): {'bw': 45}}",0.0,0.0,238.0,119.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,103.0,"{'node_level': {'cpu': 15}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -35}, 2: {'cpu': -36}, 9: {'cpu': -45}, 5: {'cpu': -34}, 6: {'cpu': 15}}, 'link_level': {(2, 1): {'bw': -70}, (9, 1): {'bw': -93}, (9, 2): {'bw': -51}, (5, 1): {'bw': -55}, (5, 2): {'bw': -33}, (5, 9): {'bw': -48}}, 'path_level': {(2, 1): {}, (9, 1): {}, (9, 2): {}, (5, 1): {}, (5, 2): {}, (5, 9): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 9: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 15}}, 'link_level': {(2, 1): {'bw': 0}, (9, 1): {'bw': 0}, (9, 2): {'bw': 0}, (5, 1): {'bw': 0}, (5, 2): {'bw': 0}, (5, 9): {'bw': 0}}, 'path_level': {(2, 1): {}, (9, 1): {}, (9, 2): {}, (5, 1): {}, (5, 2): {}, (5, 9): {}}}",[],-33.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0009396076202392578,4.0,6.0
4,0,0,0,0,0,0,0,0,0,3,1,101.0,5162,731,4431,0.0,0.0,3,131.2257067570419,101.0,10,27,False,"{8: 24, 7: 16, 1: 15, 3: 23}","{(7, 8): [(16, 8), (8, 24)], (1, 7): [(15, 7), (7, 3), (3, 8), (8, 16)], (1, 8): [(15, 7), (7, 3), (3, 8), (8, 24)], (3, 1): [(23, 7), (7, 15)], (3, 7): [(23, 7), (7, 3), (3, 8), (8, 16)], (3, 8): [(23, 7), (7, 3), (3, 8), (8, 24)]}","{(8, 24): {'cpu': 12}, (7, 16): {'cpu': 10}, (1, 15): {'cpu': 7}, (3, 23): {'cpu': 6}}","{((7, 8), (16, 8)): {'bw': 38}, ((7, 8), (8, 24)): {'bw': 38}, ((1, 7), (15, 7)): {'bw': 41}, ((1, 7), (7, 3)): {'bw': 41}, ((1, 7), (3, 8)): {'bw': 41}, ((1, 7), (8, 16)): {'bw': 41}, ((1, 8), (15, 7)): {'bw': 22}, ((1, 8), (7, 3)): {'bw': 22}, ((1, 8), (3, 8)): {'bw': 22}, ((1, 8), (8, 24)): {'bw': 22}, ((3, 1), (23, 7)): {'bw': 26}, ((3, 1), (7, 15)): {'bw': 26}, ((3, 7), (23, 7)): {'bw': 5}, ((3, 7), (7, 3)): {'bw': 5}, ((3, 7), (3, 8)): {'bw': 5}, ((3, 7), (8, 16)): {'bw': 5}, ((3, 8), (23, 7)): {'bw': 41}, ((3, 8), (7, 3)): {'bw': 41}, ((3, 8), (3, 8)): {'bw': 41}, ((3, 8), (8, 24)): {'bw': 41}}",0.0,0.0,128.0,64.0,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,63.0,"{'node_level': {'cpu': 5}, 'link_level': {}, 'path_level': {}}","{'node_level': {8: {'cpu': -42}, 7: {'cpu': -43}, 1: {'cpu': -44}, 3: {'cpu': -38}, 5: {'cpu': 5}}, 'link_level': {(7, 8): {'bw': -82}, (1, 7): {'bw': -41}, (1, 8): {'bw': -66}, (3, 1): {'bw': -59}, (3, 7): {'bw': -36}, (3, 8): {'bw': -20}}, 'path_level': {(7, 8): {}, (1, 7): {}, (1, 8): {}, (3, 1): {}, (3, 7): {}, (3, 8): {}}}","{'node_level': {8: {'cpu': 0}, 7: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 0}, 5: {'cpu': 5}}, 'link_level': {(7, 8): {'bw': 0}, (1, 7): {'bw': 0}, (1, 8): {'bw': 0}, (3, 1): {'bw': 0}, (3, 7): {'bw': 0}, (3, 8): {'bw': 0}}, 'path_level': {(7, 8): {}, (1, 7): {}, (1, 8): {}, (3, 1): {}, (3, 7): {}, (3, 8): {}}}",[],-20.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0009129047393798828,4.0,6.0
5,0,0,0,0,0,0,0,0,0,4,1,134.0,5162,731,4431,0.0,0.0,4,1680.4119998083818,134.0,2,1,False,"{1: 24, 0: 16}","{(0, 1): [(16, 8), (8, 24)]}","{(1, 24): {'cpu': 20}, (0, 16): {'cpu': 6}}","{((0, 1), (16, 8)): {'bw': 24}, ((0, 1), (8, 24)): {'bw': 24}}",0.0,0.0,52.0,26.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,12.0,"{'node_level': {'cpu': -47}, 'link_level': {'bw': -96}, 'path_level': {}}","{'node_level': {1: {'cpu': -34}, 0: {'cpu': -47}}, 'link_level': {(0, 1): {'bw': -96}}, 'path_level': {(0, 1): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-47.0,0.0,False,True,False,0,[],0,0.0,2.0,0.0006229877471923828,2.0,1.0
6,0,0,0,0,0,0,0,0,0,5,1,159.0,5162,731,4431,0.0,0.0,5,695.2060282383483,159.0,7,12,False,"{4: 24, 5: 16, 2: 15, 1: 23}","{(5, 4): [(16, 8), (8, 24)], (2, 4): [(15, 7), (7, 3), (3, 8), (8, 24)], (2, 5): [(15, 7), (7, 3), (3, 8), (8, 16)], (1, 4): [(23, 7), (7, 3), (3, 8), (8, 24)], (1, 5): [(23, 7), (7, 3), (3, 8), (8, 16)]}","{(4, 24): {'cpu': 7}, (5, 16): {'cpu': 10}, (2, 15): {'cpu': 12}, (1, 23): {'cpu': 6}}","{((5, 4), (16, 8)): {'bw': 35}, ((5, 4), (8, 24)): {'bw': 35}, ((2, 4), (15, 7)): {'bw': 49}, ((2, 4), (7, 3)): {'bw': 49}, ((2, 4), (3, 8)): {'bw': 49}, ((2, 4), (8, 24)): {'bw': 49}, ((2, 5), (15, 7)): {'bw': 15}, ((2, 5), (7, 3)): {'bw': 15}, ((2, 5), (3, 8)): {'bw': 15}, ((2, 5), (8, 16)): {'bw': 15}, ((1, 4), (23, 7)): {'bw': 14}, ((1, 4), (7, 3)): {'bw': 14}, ((1, 4), (3, 8)): {'bw': 14}, ((1, 4), (8, 24)): {'bw': 14}, ((1, 5), (23, 7)): {'bw': 40}, ((1, 5), (7, 3)): {'bw': 40}, ((1, 5), (3, 8)): {'bw': 40}, ((1, 5), (8, 16)): {'bw': 40}}",0.0,0.0,114.0,57.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,77.0,"{'node_level': {'cpu': 3}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -47}, 5: {'cpu': -43}, 2: {'cpu': -39}, 1: {'cpu': -38}, 0: {'cpu': 3}}, 'link_level': {(5, 4): {'bw': -85}, (2, 4): {'bw': -80}, (2, 5): {'bw': -65}, (1, 4): {'bw': -51}, (1, 5): {'bw': -11}}, 'path_level': {(5, 4): {}, (2, 4): {}, (2, 5): {}, (1, 4): {}, (1, 5): {}}}","{'node_level': {4: {'cpu': 0}, 5: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 3}}, 'link_level': {(5, 4): {'bw': 0}, (2, 4): {'bw': 0}, (2, 5): {'bw': 0}, (1, 4): {'bw': 0}, (1, 5): {'bw': 0}}, 'path_level': {(5, 4): {}, (2, 4): {}, (2, 5): {}, (1, 4): {}, (1, 5): {}}}",[],-11.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0008161067962646484,4.0,5.0
7,0,0,0,0,0,0,0,0,0,6,1,182.0,5162,731,4431,0.0,0.0,6,210.10706944032904,182.0,5,5,False,"{0: 24, 1: 16, 3: 15, 2: 23}","{(1, 0): [(16, 8), (8, 24)], (3, 0): [(15, 7), (7, 3), (3, 8), (8, 24)], (2, 0): [(23, 7), (7, 3), (3, 8), (8, 24)], (2, 1): [(23, 7), (7, 3), (3, 8), (8, 16)]}","{(0, 24): {'cpu': 14}, (1, 16): {'cpu': 18}, (3, 15): {'cpu': 9}, (2, 23): {'cpu': 2}}","{((1, 0), (16, 8)): {'bw': 33}, ((1, 0), (8, 24)): {'bw': 33}, ((3, 0), (15, 7)): {'bw': 33}, ((3, 0), (7, 3)): {'bw': 33}, ((3, 0), (3, 8)): {'bw': 33}, ((3, 0), (8, 24)): {'bw': 33}, ((2, 0), (23, 7)): {'bw': 24}, ((2, 0), (7, 3)): {'bw': 24}, ((2, 0), (3, 8)): {'bw': 24}, ((2, 0), (8, 24)): {'bw': 24}, ((2, 1), (23, 7)): {'bw': 17}, ((2, 1), (7, 3)): {'bw': 17}, ((2, 1), (3, 8)): {'bw': 17}, ((2, 1), (8, 16)): {'bw': 17}}",0.0,0.0,116.0,58.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,117.0,"{'node_level': {'cpu': 15}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -40}, 1: {'cpu': -35}, 3: {'cpu': -42}, 2: {'cpu': -42}, 4: {'cpu': 15}}, 'link_level': {(1, 0): {'bw': -87}, (3, 0): {'bw': -96}, (2, 0): {'bw': -72}, (2, 1): {'bw': -55}}, 'path_level': {(1, 0): {}, (3, 0): {}, (2, 0): {}, (2, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 15}}, 'link_level': {(1, 0): {'bw': 0}, (3, 0): {'bw': 0}, (2, 0): {'bw': 0}, (2, 1): {'bw': 0}}, 'path_level': {(1, 0): {}, (3, 0): {}, (2, 0): {}, (2, 1): {}}}",[],-42.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0007801055908203125,4.0,4.0
8,0,0,0,0,0,0,0,0,0,7,1,204.0,5162,731,4431,0.0,0.0,7,1483.3552248166907,204.0,7,9,False,"{5: 24, 2: 16, 4: 15, 1: 23}","{(2, 5): [(16, 8), (8, 24)], (4, 2): [(15, 7), (7, 3), (3, 8), (8, 16)], (4, 5): [(15, 7), (7, 3), (3, 8), (8, 24)], (1, 2): [(23, 7), (7, 3), (3, 8), (8, 16)], (1, 5): [(23, 7), (7, 3), (3, 8), (8, 24)]}","{(5, 24): {'cpu': 16}, (2, 16): {'cpu': 19}, (4, 15): {'cpu': 10}, (1, 23): {'cpu': 16}}","{((2, 5), (16, 8)): {'bw': 30}, ((2, 5), (8, 24)): {'bw': 30}, ((4, 2), (15, 7)): {'bw': 20}, ((4, 2), (7, 3)): {'bw': 20}, ((4, 2), (3, 8)): {'bw': 20}, ((4, 2), (8, 16)): {'bw': 20}, ((4, 5), (15, 7)): {'bw': 23}, ((4, 5), (7, 3)): {'bw': 23}, ((4, 5), (3, 8)): {'bw': 23}, ((4, 5), (8, 24)): {'bw': 23}, ((1, 2), (23, 7)): {'bw': 8}, ((1, 2), (7, 3)): {'bw': 8}, ((1, 2), (3, 8)): {'bw': 8}, ((1, 2), (8, 16)): {'bw': 8}, ((1, 5), (23, 7)): {'bw': 32}, ((1, 5), (7, 3)): {'bw': 32}, ((1, 5), (3, 8)): {'bw': 32}, ((1, 5), (8, 24)): {'bw': 32}}",0.0,0.0,170.0,85.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,129.0,"{'node_level': {'cpu': 17}, 'link_level': {}, 'path_level': {}}","{'node_level': {5: {'cpu': -38}, 2: {'cpu': -34}, 4: {'cpu': -41}, 1: {'cpu': -28}, 3: {'cpu': 17}}, 'link_level': {(2, 5): {'bw': -90}, (4, 2): {'bw': -70}, (4, 5): {'bw': -86}, (1, 2): {'bw': -62}, (1, 5): {'bw': -46}}, 'path_level': {(2, 5): {}, (4, 2): {}, (4, 5): {}, (1, 2): {}, (1, 5): {}}}","{'node_level': {5: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 17}}, 'link_level': {(2, 5): {'bw': 0}, (4, 2): {'bw': 0}, (4, 5): {'bw': 0}, (1, 2): {'bw': 0}, (1, 5): {'bw': 0}}, 'path_level': {(2, 5): {}, (4, 2): {}, (4, 5): {}, (1, 2): {}, (1, 5): {}}}",[],-28.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0008182525634765625,4.0,5.0
9,0,0,0,0,0,0,0,0,0,8,1,224.0,5162,731,4431,0.0,0.0,8,602.8400954844434,224.0,9,21,False,"{7: 24, 2: 16, 1: 15, 5: 23}","{(2, 7): [(16, 8), (8, 24)], (1, 2): [(15, 7), (7, 3), (3, 8), (8, 16)], (1, 7): [(15, 7), (7, 3), (3, 8), (8, 24)], (5, 2): [(23, 7), (7, 3), (3, 8), (8, 16)], (5, 7): [(23, 7), (7, 3), (3, 8), (8, 24)]}","{(7, 24): {'cpu': 18}, (2, 16): {'cpu': 11}, (1, 15): {'cpu': 12}, (5, 23): {'cpu': 12}}","{((2, 7), (16, 8)): {'bw': 43}, ((2, 7), (8, 24)): {'bw': 43}, ((1, 2), (15, 7)): {'bw': 14}, ((1, 2), (7, 3)): {'bw': 14}, ((1, 2), (3, 8)): {'bw': 14}, ((1, 2), (8, 16)): {'bw': 14}, ((1, 7), (15, 7)): {'bw': 36}, ((1, 7), (7, 3)): {'bw': 36}, ((1, 7), (3, 8)): {'bw': 36}, ((1, 7), (8, 24)): {'bw': 36}, ((5, 2), (23, 7)): {'bw': 22}, ((5, 2), (7, 3)): {'bw': 22}, ((5, 2), (3, 8)): {'bw': 22}, ((5, 2), (8, 16)): {'bw': 22}, ((5, 7), (23, 7)): {'bw': 1}, ((5, 7), (7, 3)): {'bw': 1}, ((5, 7), (3, 8)): {'bw': 1}, ((5, 7), (8, 24)): {'bw': 1}}",0.0,0.0,168.0,84.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,97.0,"{'node_level': {'cpu': 9}, 'link_level': {}, 'path_level': {}}","{'node_level': {7: {'cpu': -36}, 2: {'cpu': -42}, 1: {'cpu': -39}, 5: {'cpu': -32}, 3: {'cpu': 9}}, 'link_level': {(2, 7): {'bw': -77}, (1, 2): {'bw': -63}, (1, 7): {'bw': -79}, (5, 2): {'bw': -41}, (5, 7): {'bw': -56}}, 'path_level': {(2, 7): {}, (1, 2): {}, (1, 7): {}, (5, 2): {}, (5, 7): {}}}","{'node_level': {7: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 3: {'cpu': 9}}, 'link_level': {(2, 7): {'bw': 0}, (1, 2): {'bw': 0}, (1, 7): {'bw': 0}, (5, 2): {'bw': 0}, (5, 7): {'bw': 0}}, 'path_level': {(2, 7): {}, (1, 2): {}, (1, 7): {}, (5, 2): {}, (5, 7): {}}}",[],-32.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0008509159088134766,4.0,5.0
9,0,0,0,0,0,0,0,0,0,9,0,232.2257067570419,5162,731,4431,0.0,0.0,3,131.2257067570419,101.0,10,27,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,
