v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,num_placed_nodes,num_routed_links,seed
1,0,0,0,0,0,0,0,0,0,0,1,8.0,9202,4586,4616,0.0,0.0,0,119.96176129242878,8.0,8,11,False,{},{},{},{},0.0,0.0,1664.0,832.0,3489.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,1429.0,"{'node_level': {'cpu': 41}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': 41}}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': 41}}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,False,True,False,0,[],0,0.0,27.0,0.0,0.0,0
2,0,0,0,0,0,0,0,0,0,1,1,16.0,9202,4586,4616,0.0,0.0,1,365.1138353006334,16.0,4,4,False,{},{},{},{},0.0,0.0,950.0,475.0,788.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,1591.0,"{'node_level': {'cpu': 47}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': 47}}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': 47}}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,False,True,False,0,[],0,0.0,27.0,0.0,0.0,0
3,0,0,0,0,0,0,0,0,0,2,1,21.0,9202,4586,4616,0.0,0.0,2,12.998874958791893,21.0,7,7,False,{3: 9},{},"{(3, 9): {'cpu': 92}}",{},0.0,0.0,1592.0,796.0,1594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,1165.0,"{'node_level': {'cpu': 32}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -8}, 5: {'cpu': 32}}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': 0}, 5: {'cpu': 32}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,False,True,False,0,[],0,0.0,26.0,1.0,0.0,0
4,0,0,0,0,0,0,0,0,0,3,1,33.0,9202,4586,4616,0.0,0.0,3,116.26250712390987,33.0,7,11,False,{4: 9},{},"{(4, 9): {'cpu': 87}}",{},0.0,0.0,1570.0,785.0,2850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,1503.0,"{'node_level': {'cpu': 45}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -13}, 5: {'cpu': 45}}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': 0}, 5: {'cpu': 45}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,False,True,False,0,[],0,0.0,26.0,1.0,0.0,0
4,0,0,0,0,0,0,0,0,0,4,0,33.998874958791895,9202,4586,4616,0.0,0.0,2,12.998874958791893,21.0,7,7,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,0
5,0,0,0,0,0,0,0,0,0,5,1,50.0,9202,4586,4616,0.0,0.0,4,276.4191884368743,50.0,7,12,False,{4: 9},{},"{(4, 9): {'cpu': 78}}",{},0.0,0.0,1256.0,628.0,3341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,905.0,"{'node_level': {'cpu': 22}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -22}, 0: {'cpu': 22}}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': 0}, 0: {'cpu': 22}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,False,True,False,0,[],0,0.0,26.0,1.0,0.0,0
6,0,0,0,0,0,0,0,0,0,6,1,61.0,9202,4586,4616,0.0,0.0,5,234.3382394171621,61.0,5,6,False,{},{},{},{},0.0,0.0,1044.0,522.0,1810.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,1375.0,"{'node_level': {'cpu': 39}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 39}}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 39}}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,False,True,False,0,[],0,0.0,27.0,0.0,0.0,0
7,0,0,0,0,0,0,0,0,0,7,1,74.0,9202,4586,4616,0.0,0.0,6,311.4146563747142,74.0,7,12,False,{},{},{},{},0.0,0.0,1364.0,682.0,2795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,1726.0,"{'node_level': {'cpu': 52}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': 52}}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': 52}}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,False,True,False,0,[],0,0.0,27.0,0.0,0.0,0
8,0,0,0,0,0,0,0,0,0,8,1,82.0,9202,4586,4616,0.0,0.0,7,162.60800753236046,82.0,6,9,False,{},{},{},{},0.0,0.0,1152.0,576.0,2340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,1348.0,"{'node_level': {'cpu': 38}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 38}}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 38}}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,False,True,False,0,[],0,0.0,27.0,0.0,0.0,0
9,0,0,0,0,0,0,0,0,0,9,1,87.0,9202,4586,4616,0.0,0.0,8,441.89282938075206,87.0,8,14,False,{},{},{},{},0.0,0.0,1608.0,804.0,2767.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,835.0,"{'node_level': {'cpu': 19}, 'link_level': {}, 'path_level': {}}","{'node_level': {6: {'cpu': 19}}, 'link_level': {}, 'path_level': {}}","{'node_level': {6: {'cpu': 19}}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,False,True,False,0,[],0,0.0,27.0,0.0,0.0,0
10,0,0,0,0,0,0,0,0,0,10,1,97.0,9202,4586,4616,0.0,0.0,9,997.0196176603264,97.0,4,3,False,{1: 9},{},"{(1, 9): {'cpu': 80}}",{},0.0,0.0,722.0,361.0,796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,827.0,"{'node_level': {'cpu': 19}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -20}, 2: {'cpu': 19}}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 19}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,False,True,False,0,[],0,0.0,26.0,1.0,0.0,0
11,0,0,0,0,0,0,0,0,0,11,1,102.0,9202,4586,4616,0.0,0.0,10,62.51629411680762,102.0,4,3,False,{2: 9},{},"{(2, 9): {'cpu': 79}}",{},0.0,0.0,722.0,361.0,843.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,879.0,"{'node_level': {'cpu': 21}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -21}, 0: {'cpu': 21}}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 21}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,False,True,False,0,[],0,0.0,26.0,1.0,0.0,0
12,0,0,0,0,0,0,0,0,0,12,1,111.0,9202,4586,4616,0.0,0.0,11,364.2619172328909,111.0,8,11,False,{},{},{},{},0.0,0.0,1868.0,934.0,2796.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,1294.0,"{'node_level': {'cpu': 36}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': 36}}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': 36}}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,False,True,False,0,[],0,0.0,27.0,0.0,0.0,0
13,0,0,0,0,0,0,0,0,0,13,1,125.0,9202,4586,4616,0.0,0.0,12,70.82101546574671,125.0,6,9,False,{},{},{},{},0.0,0.0,1352.0,676.0,2496.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,1510.0,"{'node_level': {'cpu': 44}, 'link_level': {}, 'path_level': {}}","{'node_level': {5: {'cpu': 44}}, 'link_level': {}, 'path_level': {}}","{'node_level': {5: {'cpu': 44}}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,False,True,False,0,[],0,0.0,27.0,0.0,0.0,0
