v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,solving_time,num_placed_nodes,num_routed_links
1,0,0,0,0,0,0,0,0,0,0,1,13.0,10885,1170,9715,0.0,0.0,0,346.5350454987206,13.0,15,58,False,"{6: 25, 0: 17, 12: 18, 11: 26}","{(0, 6): [(17, 9), (9, 25)], (12, 0): [(18, 10), (10, 4), (4, 9), (9, 17)], (12, 6): [(18, 10), (10, 4), (4, 9), (9, 25)], (11, 6): [(26, 10), (10, 4), (4, 9), (9, 25)], (11, 12): [(26, 10), (10, 18)]}","{(6, 25): {'cpu': 28}, (0, 17): {'cpu': 23}, (12, 18): {'cpu': 20}, (11, 26): {'cpu': 17}}","{((0, 6), (17, 9)): {'bw': 54}, ((0, 6), (9, 25)): {'bw': 54}, ((12, 0), (18, 10)): {'bw': 12}, ((12, 0), (10, 4)): {'bw': 12}, ((12, 0), (4, 9)): {'bw': 12}, ((12, 0), (9, 17)): {'bw': 12}, ((12, 6), (18, 10)): {'bw': 11}, ((12, 6), (10, 4)): {'bw': 11}, ((12, 6), (4, 9)): {'bw': 11}, ((12, 6), (9, 25)): {'bw': 11}, ((11, 6), (26, 10)): {'bw': 63}, ((11, 6), (10, 4)): {'bw': 63}, ((11, 6), (4, 9)): {'bw': 63}, ((11, 6), (9, 25)): {'bw': 63}, ((11, 12), (26, 10)): {'bw': 30}, ((11, 12), (10, 18)): {'bw': 30}}",0.0,0.0,516.0,258.0,2114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,174.0,"{'node_level': {'cpu': 16}, 'link_level': {}, 'path_level': {}}","{'node_level': {6: {'cpu': -68}, 0: {'cpu': -30}, 12: {'cpu': -30}, 11: {'cpu': -63}, 8: {'cpu': 16}}, 'link_level': {(0, 6): {'bw': -297}, (12, 0): {'bw': -191}, (12, 6): {'bw': -180}, (11, 6): {'bw': -117}, (11, 12): {'bw': -129}}, 'path_level': {(0, 6): {}, (12, 0): {}, (12, 6): {}, (11, 6): {}, (11, 12): {}}}","{'node_level': {6: {'cpu': 0}, 0: {'cpu': 0}, 12: {'cpu': 0}, 11: {'cpu': 0}, 8: {'cpu': 16}}, 'link_level': {(0, 6): {'bw': 0}, (12, 0): {'bw': 0}, (12, 6): {'bw': 0}, (11, 6): {'bw': 0}, (11, 12): {'bw': 0}}, 'path_level': {(0, 6): {}, (12, 0): {}, (12, 6): {}, (11, 6): {}, (11, 12): {}}}",[],-63.0,0.0,False,True,False,0,[],0,0.0,9.0,0.003481149673461914,4.0,5.0
2,0,0,0,0,0,0,0,0,0,1,1,19.0,10885,1170,9715,0.0,0.0,1,263.5075596807512,19.0,12,33,False,"{0: 25, 8: 17, 7: 18, 1: 26}","{(8, 0): [(17, 9), (9, 25)], (7, 0): [(18, 10), (10, 4), (4, 9), (9, 25)], (7, 8): [(18, 10), (10, 4), (4, 9), (9, 17)], (1, 0): [(26, 10), (10, 4), (4, 9), (9, 25)], (1, 7): [(26, 10), (10, 18)], (1, 8): [(26, 10), (10, 4), (4, 9), (9, 17)]}","{(0, 25): {'cpu': 24}, (8, 17): {'cpu': 20}, (7, 18): {'cpu': 26}, (1, 26): {'cpu': 9}}","{((8, 0), (17, 9)): {'bw': 44}, ((8, 0), (9, 25)): {'bw': 44}, ((7, 0), (18, 10)): {'bw': 60}, ((7, 0), (10, 4)): {'bw': 60}, ((7, 0), (4, 9)): {'bw': 60}, ((7, 0), (9, 25)): {'bw': 60}, ((7, 8), (18, 10)): {'bw': 22}, ((7, 8), (10, 4)): {'bw': 22}, ((7, 8), (4, 9)): {'bw': 22}, ((7, 8), (9, 17)): {'bw': 22}, ((1, 0), (26, 10)): {'bw': 65}, ((1, 0), (10, 4)): {'bw': 65}, ((1, 0), (4, 9)): {'bw': 65}, ((1, 0), (9, 25)): {'bw': 65}, ((1, 7), (26, 10)): {'bw': 31}, ((1, 7), (10, 18)): {'bw': 31}, ((1, 8), (26, 10)): {'bw': 25}, ((1, 8), (10, 4)): {'bw': 25}, ((1, 8), (4, 9)): {'bw': 25}, ((1, 8), (9, 17)): {'bw': 25}}",0.0,0.0,388.0,194.0,1352.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,165.0,"{'node_level': {'cpu': 7}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -72}, 8: {'cpu': -33}, 7: {'cpu': -24}, 1: {'cpu': -71}, 2: {'cpu': 7}}, 'link_level': {(8, 0): {'bw': -307}, (7, 0): {'bw': -143}, (7, 8): {'bw': -121}, (1, 0): {'bw': -56}, (1, 7): {'bw': -126}, (1, 8): {'bw': -31}}, 'path_level': {(8, 0): {}, (7, 0): {}, (7, 8): {}, (1, 0): {}, (1, 7): {}, (1, 8): {}}}","{'node_level': {0: {'cpu': 0}, 8: {'cpu': 0}, 7: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 7}}, 'link_level': {(8, 0): {'bw': 0}, (7, 0): {'bw': 0}, (7, 8): {'bw': 0}, (1, 0): {'bw': 0}, (1, 7): {'bw': 0}, (1, 8): {'bw': 0}}, 'path_level': {(8, 0): {}, (7, 0): {}, (7, 8): {}, (1, 0): {}, (1, 7): {}, (1, 8): {}}}",[],-31.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0010249614715576172,4.0,6.0
3,0,0,0,0,0,0,0,0,0,2,1,29.0,10885,1170,9715,0.0,0.0,2,832.5734048571513,29.0,10,20,False,"{9: 25, 8: 17, 3: 18, 6: 26}","{(8, 9): [(17, 9), (9, 25)], (3, 9): [(18, 10), (10, 4), (4, 9), (9, 25)], (6, 3): [(26, 10), (10, 18)], (6, 8): [(26, 10), (10, 4), (4, 9), (9, 17)], (6, 9): [(26, 10), (10, 4), (4, 9), (9, 25)]}","{(9, 25): {'cpu': 10}, (8, 17): {'cpu': 17}, (3, 18): {'cpu': 22}, (6, 26): {'cpu': 17}}","{((8, 9), (17, 9)): {'bw': 66}, ((8, 9), (9, 25)): {'bw': 66}, ((3, 9), (18, 10)): {'bw': 26}, ((3, 9), (10, 4)): {'bw': 26}, ((3, 9), (4, 9)): {'bw': 26}, ((3, 9), (9, 25)): {'bw': 26}, ((6, 3), (26, 10)): {'bw': 15}, ((6, 3), (10, 18)): {'bw': 15}, ((6, 8), (26, 10)): {'bw': 32}, ((6, 8), (10, 4)): {'bw': 32}, ((6, 8), (4, 9)): {'bw': 32}, ((6, 8), (9, 17)): {'bw': 32}, ((6, 9), (26, 10)): {'bw': 55}, ((6, 9), (10, 4)): {'bw': 55}, ((6, 9), (4, 9)): {'bw': 55}, ((6, 9), (9, 25)): {'bw': 55}}",0.0,0.0,334.0,167.0,699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,188.0,"{'node_level': {'cpu': 22}, 'link_level': {}, 'path_level': {}}","{'node_level': {9: {'cpu': -86}, 8: {'cpu': -36}, 3: {'cpu': -28}, 6: {'cpu': -63}, 1: {'cpu': 22}}, 'link_level': {(8, 9): {'bw': -285}, (3, 9): {'bw': -177}, (6, 3): {'bw': -207}, (6, 8): {'bw': -145}, (6, 9): {'bw': -90}}, 'path_level': {(8, 9): {}, (3, 9): {}, (6, 3): {}, (6, 8): {}, (6, 9): {}}}","{'node_level': {9: {'cpu': 0}, 8: {'cpu': 0}, 3: {'cpu': 0}, 6: {'cpu': 0}, 1: {'cpu': 22}}, 'link_level': {(8, 9): {'bw': 0}, (3, 9): {'bw': 0}, (6, 3): {'bw': 0}, (6, 8): {'bw': 0}, (6, 9): {'bw': 0}}, 'path_level': {(8, 9): {}, (3, 9): {}, (6, 3): {}, (6, 8): {}, (6, 9): {}}}",[],-63.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0010256767272949219,4.0,5.0
4,0,0,0,0,0,0,0,0,0,3,1,45.0,10885,1170,9715,0.0,0.0,3,362.5993729760375,45.0,6,7,False,"{4: 25, 5: 17, 3: 18, 1: 26}","{(5, 4): [(17, 9), (9, 25)], (3, 4): [(18, 10), (10, 4), (4, 9), (9, 25)], (1, 4): [(26, 10), (10, 4), (4, 9), (9, 25)]}","{(4, 25): {'cpu': 20}, (5, 17): {'cpu': 29}, (3, 18): {'cpu': 15}, (1, 26): {'cpu': 11}}","{((5, 4), (17, 9)): {'bw': 24}, ((5, 4), (9, 25)): {'bw': 24}, ((3, 4), (18, 10)): {'bw': 28}, ((3, 4), (10, 4)): {'bw': 28}, ((3, 4), (4, 9)): {'bw': 28}, ((3, 4), (9, 25)): {'bw': 28}, ((1, 4), (26, 10)): {'bw': 44}, ((1, 4), (10, 4)): {'bw': 44}, ((1, 4), (4, 9)): {'bw': 44}, ((1, 4), (9, 25)): {'bw': 44}}",0.0,0.0,216.0,108.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,154.0,"{'node_level': {'cpu': 12}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -76}, 5: {'cpu': -24}, 3: {'cpu': -35}, 1: {'cpu': -69}, 2: {'cpu': 12}}, 'link_level': {(5, 4): {'bw': -327}, (3, 4): {'bw': -175}, (1, 4): {'bw': -131}}, 'path_level': {(5, 4): {}, (3, 4): {}, (1, 4): {}}}","{'node_level': {4: {'cpu': 0}, 5: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 12}}, 'link_level': {(5, 4): {'bw': 0}, (3, 4): {'bw': 0}, (1, 4): {'bw': 0}}, 'path_level': {(5, 4): {}, (3, 4): {}, (1, 4): {}}}",[],-69.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0007979869842529297,4.0,3.0
5,0,0,0,0,0,0,0,0,0,4,1,67.0,10885,1170,9715,0.0,0.0,4,336.36760421045864,67.0,13,35,False,"{3: 25, 5: 17, 0: 18, 7: 26}","{(5, 3): [(17, 9), (9, 25)], (0, 3): [(18, 10), (10, 4), (4, 9), (9, 25)], (0, 5): [(18, 10), (10, 4), (4, 9), (9, 17)], (7, 3): [(26, 10), (10, 4), (4, 9), (9, 25)], (7, 5): [(26, 10), (10, 4), (4, 9), (9, 17)]}","{(3, 25): {'cpu': 30}, (5, 17): {'cpu': 17}, (0, 18): {'cpu': 23}, (7, 26): {'cpu': 16}}","{((5, 3), (17, 9)): {'bw': 31}, ((5, 3), (9, 25)): {'bw': 31}, ((0, 3), (18, 10)): {'bw': 28}, ((0, 3), (10, 4)): {'bw': 28}, ((0, 3), (4, 9)): {'bw': 28}, ((0, 3), (9, 25)): {'bw': 28}, ((0, 5), (18, 10)): {'bw': 39}, ((0, 5), (10, 4)): {'bw': 39}, ((0, 5), (4, 9)): {'bw': 39}, ((0, 5), (9, 17)): {'bw': 39}, ((7, 3), (26, 10)): {'bw': 55}, ((7, 3), (10, 4)): {'bw': 55}, ((7, 3), (4, 9)): {'bw': 55}, ((7, 3), (9, 25)): {'bw': 55}, ((7, 5), (26, 10)): {'bw': 16}, ((7, 5), (10, 4)): {'bw': 16}, ((7, 5), (4, 9)): {'bw': 16}, ((7, 5), (9, 17)): {'bw': 16}}",0.0,0.0,430.0,215.0,1336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,165.0,"{'node_level': {'cpu': 13}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -66}, 5: {'cpu': -36}, 0: {'cpu': -27}, 7: {'cpu': -64}, 9: {'cpu': 13}}, 'link_level': {(5, 3): {'bw': -320}, (0, 3): {'bw': -175}, (0, 5): {'bw': -136}, (7, 3): {'bw': -81}, (7, 5): {'bw': -65}}, 'path_level': {(5, 3): {}, (0, 3): {}, (0, 5): {}, (7, 3): {}, (7, 5): {}}}","{'node_level': {3: {'cpu': 0}, 5: {'cpu': 0}, 0: {'cpu': 0}, 7: {'cpu': 0}, 9: {'cpu': 13}}, 'link_level': {(5, 3): {'bw': 0}, (0, 3): {'bw': 0}, (0, 5): {'bw': 0}, (7, 3): {'bw': 0}, (7, 5): {'bw': 0}}, 'path_level': {(5, 3): {}, (0, 3): {}, (0, 5): {}, (7, 3): {}, (7, 5): {}}}",[],-64.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0013339519500732422,4.0,5.0
6,0,0,0,0,0,0,0,0,0,5,1,82.0,10885,1170,9715,0.0,0.0,5,1021.6209258740134,82.0,12,29,False,"{11: 25, 3: 17, 1: 18, 0: 26}","{(3, 11): [(17, 9), (9, 25)], (1, 3): [(18, 10), (10, 4), (4, 9), (9, 17)], (1, 11): [(18, 10), (10, 4), (4, 9), (9, 25)], (0, 3): [(26, 10), (10, 4), (4, 9), (9, 17)], (0, 11): [(26, 10), (10, 4), (4, 9), (9, 25)]}","{(11, 25): {'cpu': 20}, (3, 17): {'cpu': 15}, (1, 18): {'cpu': 17}, (0, 26): {'cpu': 15}}","{((3, 11), (17, 9)): {'bw': 34}, ((3, 11), (9, 25)): {'bw': 34}, ((1, 3), (18, 10)): {'bw': 58}, ((1, 3), (10, 4)): {'bw': 58}, ((1, 3), (4, 9)): {'bw': 58}, ((1, 3), (9, 17)): {'bw': 58}, ((1, 11), (18, 10)): {'bw': 39}, ((1, 11), (10, 4)): {'bw': 39}, ((1, 11), (4, 9)): {'bw': 39}, ((1, 11), (9, 25)): {'bw': 39}, ((0, 3), (26, 10)): {'bw': 22}, ((0, 3), (10, 4)): {'bw': 22}, ((0, 3), (4, 9)): {'bw': 22}, ((0, 3), (9, 17)): {'bw': 22}, ((0, 11), (26, 10)): {'bw': 70}, ((0, 11), (10, 4)): {'bw': 70}, ((0, 11), (4, 9)): {'bw': 70}, ((0, 11), (9, 25)): {'bw': 70}}",0.0,0.0,336.0,168.0,1341.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,113.0,"{'node_level': {'cpu': 5}, 'link_level': {}, 'path_level': {}}","{'node_level': {11: {'cpu': -76}, 3: {'cpu': -38}, 1: {'cpu': -33}, 0: {'cpu': -65}, 2: {'cpu': 5}}, 'link_level': {(3, 11): {'bw': -317}, (1, 3): {'bw': -145}, (1, 11): {'bw': -106}, (0, 3): {'bw': -84}, (0, 11): {'bw': -14}}, 'path_level': {(3, 11): {}, (1, 3): {}, (1, 11): {}, (0, 3): {}, (0, 11): {}}}","{'node_level': {11: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 5}}, 'link_level': {(3, 11): {'bw': 0}, (1, 3): {'bw': 0}, (1, 11): {'bw': 0}, (0, 3): {'bw': 0}, (0, 11): {'bw': 0}}, 'path_level': {(3, 11): {}, (1, 3): {}, (1, 11): {}, (0, 3): {}, (0, 11): {}}}",[],-14.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0009701251983642578,4.0,5.0
7,0,0,0,0,0,0,0,0,0,6,1,100.0,10885,1170,9715,0.0,0.0,6,1141.8412983709384,100.0,13,30,False,"{11: 25, 0: 17, 3: 18, 1: 26}","{(0, 11): [(17, 9), (9, 25)], (3, 0): [(18, 10), (10, 4), (4, 9), (9, 17)], (3, 11): [(18, 10), (10, 4), (4, 9), (9, 25)], (1, 0): [(26, 10), (10, 4), (4, 9), (9, 17)], (1, 3): [(26, 10), (10, 18)], (1, 11): [(26, 10), (10, 4), (4, 9), (9, 25)]}","{(11, 25): {'cpu': 28}, (0, 17): {'cpu': 5}, (3, 18): {'cpu': 14}, (1, 26): {'cpu': 12}}","{((0, 11), (17, 9)): {'bw': 26}, ((0, 11), (9, 25)): {'bw': 26}, ((3, 0), (18, 10)): {'bw': 65}, ((3, 0), (10, 4)): {'bw': 65}, ((3, 0), (4, 9)): {'bw': 65}, ((3, 0), (9, 17)): {'bw': 65}, ((3, 11), (18, 10)): {'bw': 24}, ((3, 11), (10, 4)): {'bw': 24}, ((3, 11), (4, 9)): {'bw': 24}, ((3, 11), (9, 25)): {'bw': 24}, ((1, 0), (26, 10)): {'bw': 12}, ((1, 0), (10, 4)): {'bw': 12}, ((1, 0), (4, 9)): {'bw': 12}, ((1, 0), (9, 17)): {'bw': 12}, ((1, 3), (26, 10)): {'bw': 20}, ((1, 3), (10, 18)): {'bw': 20}, ((1, 11), (26, 10)): {'bw': 32}, ((1, 11), (10, 4)): {'bw': 32}, ((1, 11), (4, 9)): {'bw': 32}, ((1, 11), (9, 25)): {'bw': 32}}",0.0,0.0,390.0,195.0,1116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,99.0,"{'node_level': {'cpu': 11}, 'link_level': {}, 'path_level': {}}","{'node_level': {11: {'cpu': -68}, 0: {'cpu': -48}, 3: {'cpu': -36}, 1: {'cpu': -68}, 6: {'cpu': 11}}, 'link_level': {(0, 11): {'bw': -325}, (3, 0): {'bw': -138}, (3, 11): {'bw': -114}, (1, 0): {'bw': -102}, (1, 3): {'bw': -190}, (1, 11): {'bw': -70}}, 'path_level': {(0, 11): {}, (3, 0): {}, (3, 11): {}, (1, 0): {}, (1, 3): {}, (1, 11): {}}}","{'node_level': {11: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 6: {'cpu': 11}}, 'link_level': {(0, 11): {'bw': 0}, (3, 0): {'bw': 0}, (3, 11): {'bw': 0}, (1, 0): {'bw': 0}, (1, 3): {'bw': 0}, (1, 11): {'bw': 0}}, 'path_level': {(0, 11): {}, (3, 0): {}, (3, 11): {}, (1, 0): {}, (1, 3): {}, (1, 11): {}}}",[],-68.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0008909702301025391,4.0,6.0
8,0,0,0,0,0,0,0,0,0,7,1,107.0,10885,1170,9715,0.0,0.0,7,74.93597089107004,107.0,7,10,False,"{0: 25, 6: 17, 1: 18, 5: 26}","{(6, 0): [(17, 9), (9, 25)], (1, 0): [(18, 10), (10, 4), (4, 9), (9, 25)], (1, 6): [(18, 10), (10, 4), (4, 9), (9, 17)], (5, 0): [(26, 10), (10, 4), (4, 9), (9, 25)], (5, 1): [(26, 10), (10, 18)]}","{(0, 25): {'cpu': 17}, (6, 17): {'cpu': 17}, (1, 18): {'cpu': 13}, (5, 26): {'cpu': 12}}","{((6, 0), (17, 9)): {'bw': 63}, ((6, 0), (9, 25)): {'bw': 63}, ((1, 0), (18, 10)): {'bw': 36}, ((1, 0), (10, 4)): {'bw': 36}, ((1, 0), (4, 9)): {'bw': 36}, ((1, 0), (9, 25)): {'bw': 36}, ((1, 6), (18, 10)): {'bw': 53}, ((1, 6), (10, 4)): {'bw': 53}, ((1, 6), (4, 9)): {'bw': 53}, ((1, 6), (9, 17)): {'bw': 53}, ((5, 0), (26, 10)): {'bw': 64}, ((5, 0), (10, 4)): {'bw': 64}, ((5, 0), (4, 9)): {'bw': 64}, ((5, 0), (9, 25)): {'bw': 64}, ((5, 1), (26, 10)): {'bw': 43}, ((5, 1), (10, 18)): {'bw': 43}}",0.0,0.0,220.0,110.0,483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,176.0,"{'node_level': {'cpu': 30}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -79}, 6: {'cpu': -36}, 1: {'cpu': -37}, 5: {'cpu': -68}, 4: {'cpu': 30}}, 'link_level': {(6, 0): {'bw': -288}, (1, 0): {'bw': -167}, (1, 6): {'bw': -114}, (5, 0): {'bw': -50}, (5, 1): {'bw': -115}}, 'path_level': {(6, 0): {}, (1, 0): {}, (1, 6): {}, (5, 0): {}, (5, 1): {}}}","{'node_level': {0: {'cpu': 0}, 6: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 30}}, 'link_level': {(6, 0): {'bw': 0}, (1, 0): {'bw': 0}, (1, 6): {'bw': 0}, (5, 0): {'bw': 0}, (5, 1): {'bw': 0}}, 'path_level': {(6, 0): {}, (1, 0): {}, (1, 6): {}, (5, 0): {}, (5, 1): {}}}",[],-50.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0007729530334472656,4.0,5.0
9,0,0,0,0,0,0,0,0,0,8,1,122.0,10885,1170,9715,0.0,0.0,8,653.8425095824754,122.0,14,49,False,"{4: 25, 8: 17, 1: 18, 7: 26}","{(8, 4): [(17, 9), (9, 25)], (1, 4): [(18, 10), (10, 4), (4, 9), (9, 25)], (7, 1): [(26, 10), (10, 18)], (7, 4): [(26, 10), (10, 4), (4, 9), (9, 25)], (7, 8): [(26, 10), (10, 4), (4, 9), (9, 17)]}","{(4, 25): {'cpu': 30}, (8, 17): {'cpu': 26}, (1, 18): {'cpu': 14}, (7, 26): {'cpu': 22}}","{((8, 4), (17, 9)): {'bw': 37}, ((8, 4), (9, 25)): {'bw': 37}, ((1, 4), (18, 10)): {'bw': 57}, ((1, 4), (10, 4)): {'bw': 57}, ((1, 4), (4, 9)): {'bw': 57}, ((1, 4), (9, 25)): {'bw': 57}, ((7, 1), (26, 10)): {'bw': 65}, ((7, 1), (10, 18)): {'bw': 65}, ((7, 4), (26, 10)): {'bw': 50}, ((7, 4), (10, 4)): {'bw': 50}, ((7, 4), (4, 9)): {'bw': 50}, ((7, 4), (9, 25)): {'bw': 50}, ((7, 8), (26, 10)): {'bw': 64}, ((7, 8), (10, 4)): {'bw': 64}, ((7, 8), (4, 9)): {'bw': 64}, ((7, 8), (9, 17)): {'bw': 64}}",0.0,0.0,554.0,277.0,2074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,174.0,"{'node_level': {'cpu': 22}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -66}, 8: {'cpu': -27}, 1: {'cpu': -36}, 7: {'cpu': -58}, 9: {'cpu': 22}}, 'link_level': {(8, 4): {'bw': -314}, (1, 4): {'bw': -146}, (7, 1): {'bw': -157}, (7, 4): {'bw': -96}, (7, 8): {'bw': -32}}, 'path_level': {(8, 4): {}, (1, 4): {}, (7, 1): {}, (7, 4): {}, (7, 8): {}}}","{'node_level': {4: {'cpu': 0}, 8: {'cpu': 0}, 1: {'cpu': 0}, 7: {'cpu': 0}, 9: {'cpu': 22}}, 'link_level': {(8, 4): {'bw': 0}, (1, 4): {'bw': 0}, (7, 1): {'bw': 0}, (7, 4): {'bw': 0}, (7, 8): {'bw': 0}}, 'path_level': {(8, 4): {}, (1, 4): {}, (7, 1): {}, (7, 4): {}, (7, 8): {}}}",[],-32.0,0.0,False,True,False,0,[],0,0.0,9.0,0.000885009765625,4.0,5.0
10,0,0,0,0,0,0,0,0,0,9,1,138.0,10885,1170,9715,0.0,0.0,9,416.6006006827282,138.0,15,56,False,"{9: 25, 10: 17, 1: 18}","{(10, 9): [(17, 9), (9, 25)], (1, 9): [(18, 10), (10, 4), (4, 9), (9, 25)], (1, 10): [(18, 10), (10, 4), (4, 9), (9, 17)]}","{(9, 25): {'cpu': 22}, (10, 17): {'cpu': 27}, (1, 18): {'cpu': 17}}","{((10, 9), (17, 9)): {'bw': 58}, ((10, 9), (9, 25)): {'bw': 58}, ((1, 9), (18, 10)): {'bw': 35}, ((1, 9), (10, 4)): {'bw': 35}, ((1, 9), (4, 9)): {'bw': 35}, ((1, 9), (9, 25)): {'bw': 35}, ((1, 10), (18, 10)): {'bw': 52}, ((1, 10), (10, 4)): {'bw': 52}, ((1, 10), (4, 9)): {'bw': 52}, ((1, 10), (9, 17)): {'bw': 52}}",0.0,0.0,464.0,232.0,2502.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,297.0,"{'node_level': {'cpu': 25}, 'link_level': {}, 'path_level': {}}","{'node_level': {9: {'cpu': -74}, 10: {'cpu': -26}, 1: {'cpu': -33}, 3: {'cpu': 25}}, 'link_level': {(10, 9): {'bw': -293}, (1, 9): {'bw': -168}, (1, 10): {'bw': -116}, (3, 1): {'bw': -154}, (3, 9): {'bw': -48}, (3, 10): {'bw': 100.0}}, 'path_level': {(10, 9): {}, (1, 9): {}, (1, 10): {}, (3, 1): {}, (3, 9): {}, (3, 10): {}}}","{'node_level': {9: {'cpu': 0}, 10: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 25}}, 'link_level': {(10, 9): {'bw': 0}, (1, 9): {'bw': 0}, (1, 10): {'bw': 0}, (3, 1): {'bw': 0}, (3, 9): {'bw': 0}, (3, 10): {'bw': 100.0}}, 'path_level': {(10, 9): {}, (1, 9): {}, (1, 10): {}, (3, 1): {}, (3, 9): {}, (3, 10): {}}}",[],100.0,100.0,False,False,False,0,[],0,0.0,10.0,0.0010781288146972656,3.0,3.0
