solver_name,run_id,reward_calculator_name,feature_constructor_used_features,acceptance_rate,avg_r2c_ratio,long_term_time_r2c_ratio,long_term_avg_time_revenue,success_count,early_rejection_count,place_failure_count,route_failure_count,total_cost,total_revenue,total_time_revenue,total_time_cost,long_term_r2c_ratio,total_simulation_time,long_term_avg_revenue,long_term_avg_cost,min_p_net_available_resource,min_p_net_node_available_resource,min_p_net_link_available_resource,max_inservice_count,total_violation,total_max_single_step_violation,avg_reward,seed,p_net_dataset_dir,v_nets_dataset_dir,start_run_time,clock_running_time
mcts,mcts_tight_seed_0,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],0.27,0.09964241058302636,0.2930954015469285,576.8728849866363,54,0,0,146,16914.0,4987.0,2673805.8219130593,9122646.782586752,0.2948445075085728,4635.0,1.0759439050701187,3.649190938511327,2171,366,1741,10,14600.0,-inf,0.0,0.49318199634552,0.0490717887878418,1.2164487838745117,0.3519679966968554,0.1626220500027692,0.6154438943079074,0,dataset/p_net/16-tree_[0.5-0.2]-cpu_[30-60]-max_cpu_None-bw_[100-200]-max_bw_None-seed_0,dataset/v_nets/200-[2-10]-random-500-0.04-cpu_[0-20]-bw_[0-50]-seed_0,20251120T093523,99.00917601585388
mcts,mcts_tight_seed_1,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],0.295,0.1062572453367796,0.2758765937599545,406.06356357364336,59,0,0,141,18517.0,5293.0,1973468.9189679066,7153448.185187684,0.28584543932602474,4860.0,1.0890946502057612,3.810082304526749,2501,505,1996,8,14100.0,-inf,0.0,0.5133357501029968,0.049386024475097656,1.2110240459442139,0.3575390038322479,0.1562588416923911,0.662750910359917,1,dataset/p_net/16-tree_[0.5-0.2]-cpu_[30-60]-max_cpu_None-bw_[100-200]-max_bw_None-seed_1,dataset/v_nets/200-[2-10]-random-500-0.04-cpu_[0-20]-bw_[0-50]-seed_1,20251120T093704,103.12554383277893
mcts,mcts_tight_seed_2,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],0.29,0.11528345508398108,0.29785058772342266,616.3087008643004,58,0,0,142,19540.0,5909.0,2987248.273089264,10029351.615257364,0.30240532241555784,4847.0,1.21910460078399,4.031359603878688,2345,341,1967,9,14200.0,-inf,0.0,0.5404594230651856,0.04948782920837402,1.376556158065796,0.34933244950662806,0.19400130880290065,0.6819704838202033,2,dataset/p_net/16-tree_[0.5-0.2]-cpu_[30-60]-max_cpu_None-bw_[100-200]-max_bw_None-seed_2,dataset/v_nets/200-[2-10]-random-500-0.04-cpu_[0-20]-bw_[0-50]-seed_2,20251120T093849,108.58099794387817
mcts,mcts_tight_seed_3,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],0.315,0.12968706193573784,0.3044084809559636,544.4644128482267,63,0,0,137,20293.0,5802.0,2545371.13006546,8361695.8439265,0.2859113980190213,4675.0,1.2410695187165774,4.340748663101604,2550,413,2133,9,13700.0,-inf,0.0,0.5919741475582123,0.051748037338256836,2.115208148956299,0.443116740213731,0.17310010819208055,0.7845950561718349,3,dataset/p_net/16-tree_[0.5-0.2]-cpu_[30-60]-max_cpu_None-bw_[100-200]-max_bw_None-seed_3,dataset/v_nets/200-[2-10]-random-500-0.04-cpu_[0-20]-bw_[0-50]-seed_3,20251120T094041,118.85374689102173
mcts,mcts_complex_seed_0,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],0.0,0.0,nan,0.0,0,0,52,148,0,0,0,0,nan,4012.0,0.0,0.0,10495,1133,9362,0,14800.0,-inf,0.0,2.0990224540233613,0.6793179512023926,4.21697998046875,0.9232212381799889,0,2.0990224540233613,0,dataset/p_net/16-tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_0,dataset/v_nets/200-[8-20]-random-1000-0.04-cpu_[10-40]-bw_[20-100]-seed_0,20251120T093556,420.28529596328735
mcts,mcts_tight_seed_4,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],0.295,0.11919356806887584,0.2946308752791253,669.1990881654812,59,0,0,141,18662.0,5467.0,2946483.585192614,10000593.394705137,0.2929482370592648,4403.0,1.2416534181240064,4.238473767885533,2720,438,2272,9,14100.0,-inf,0.0,0.5618307101726532,0.05269980430603027,1.4372973442077637,0.37117856910121366,0.1651540327880342,0.7278159865250824,4,dataset/p_net/16-tree_[0.5-0.2]-cpu_[30-60]-max_cpu_None-bw_[100-200]-max_bw_None-seed_4,dataset/v_nets/200-[2-10]-random-500-0.04-cpu_[0-20]-bw_[0-50]-seed_4,20251120T094242,112.95115995407104
mcts,mcts_complex_seed_1,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],0.0,0.0,nan,0.0,0,0,62,138,0,0,0,0,nan,4701.0,0.0,0.0,9881,1235,8646,0,13800.0,-inf,0.0,2.351977355480194,0.7560029029846191,3.6694440841674805,0.9352870004682814,0,2.351977355480194,1,dataset/p_net/16-tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_1,dataset/v_nets/200-[8-20]-random-1000-0.04-cpu_[10-40]-bw_[20-100]-seed_1,20251120T094258,470.899178981781
mcts,mcts_complex_seed_2,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],0.0,0.0,nan,0.0,0,0,66,134,0,0,0,0,nan,3756.0,0.0,0.0,10585,1285,9300,0,13400.0,-inf,0.0,2.4983751618862153,0.8150980472564697,4.518959045410156,0.9918295464072797,0,2.4983751618862153,2,dataset/p_net/16-tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_2,dataset/v_nets/200-[8-20]-random-1000-0.04-cpu_[10-40]-bw_[20-100]-seed_2,20251120T095052,500.28885674476624
mcts,mcts_complex_seed_3,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],0.0,0.0,nan,0.0,0,0,61,139,0,0,0,0,nan,4656.0,0.0,0.0,10503,1172,9331,0,13900.0,-inf,0.0,2.4393586134910583,0.6886568069458008,6.905524015426636,1.1295427953113701,0,2.4393586134910583,3,dataset/p_net/16-tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_3,dataset/v_nets/200-[8-20]-random-1000-0.04-cpu_[10-40]-bw_[20-100]-seed_3,20251120T095915,488.4986729621887
mcts,mcts_complex_seed_4,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],0.0,0.0,nan,0.0,0,0,57,143,0,0,0,0,nan,5050.0,0.0,0.0,10885,1170,9715,0,14300.0,-inf,0.0,2.52091713309288,0.7778608798980713,4.9785308837890625,0.9927352890921252,0,2.52091713309288,4,dataset/p_net/16-tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_4,dataset/v_nets/200-[8-20]-random-1000-0.04-cpu_[10-40]-bw_[20-100]-seed_4,20251120T100726,504.79725193977356
mcts,Luisas-MacBook-Air.local-20251124T184837-8543,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],0.395,0.13405726013179764,0.2696858514715072,981.7864960460233,79,0,0,121,35240.0,9650.0,4550580.409173318,16873634.20937229,0.27383654937570945,4635.0,2.081984897518878,7.60302049622438,5789,653,5098,12,12100.0,-inf,0.0,0.4925911009311676,0.046887874603271484,1.3462719917297363,0.348047678140496,0.20589349239687377,0.679773837081657,0,dataset/p_net/16-tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_0,dataset/v_nets/200-[2-10]-random-500-0.04-cpu_[0-20]-bw_[0-50]-seed_0,20251124T184837,99.07553696632385
