acceptance_rate,avg_r2c_ratio,long_term_time_r2c_ratio,long_term_avg_time_revenue,success_count,early_rejection_count,place_failure_count,route_failure_count,total_cost,total_revenue,total_time_revenue,total_time_cost,long_term_r2c_ratio,total_simulation_time,long_term_avg_revenue,long_term_avg_cost,min_p_net_available_resource,min_p_net_node_available_resource,min_p_net_link_available_resource,max_inservice_count,total_violation,total_max_single_step_violation,avg_reward,avg_solving_time,min_solving_time,max_solving_time,std_solving_time,avg_solving_time_success,avg_solving_time_failure,solver_name,seed,p_net_dataset_dir,v_nets_dataset_dir,run_id,start_run_time,clock_running_time
0.52,0.18123594850676852,0.2766621383739709,1824.4101289550485,104,0,0,96,61568.0,16824.0,8032877.797789079,29034973.2890839,0.27325883575883575,4403.0,3.821031115148762,13.983193277310924,7758,577,7086,13,9600.0,-inf,0.0,0.7806955885887146,0.07159781455993652,2.322110891342163,0.5197343758321827,0.42452937364578247,1.1665423214435577,mcts,4,dataset/p_net/16-fat_tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_4,dataset/v_nets/200-[2-10]-random-500-0.04-cpu_[0-20]-bw_[0-50]-seed_4,mcts_fat_tree_seed_4,20251116T101331,156.98530983924866
