v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links,seed
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,31.0,16971,2596,14375,0.0,0.0,0,119.96176129242878,31.0,10,19,False,"{0: np.int64(17), 1: np.int64(31), 2: np.int64(0), 3: np.int64(10), 4: np.int64(34), 5: np.int64(27), 6: np.int64(3), 7: np.int64(25), 8: np.int64(5), 9: np.int64(18)}","{(0, 3): [(np.int64(17), 14), (14, 12), (12, 0), (0, 4), (4, 7), (7, 10)], (0, 4): []}","{(0, np.int64(17)): {'cpu': 74}, (1, np.int64(31)): {'cpu': 56}, (2, np.int64(0)): {'cpu': 73}, (3, np.int64(10)): {'cpu': 62}, (4, np.int64(34)): {'cpu': 60}, (5, np.int64(27)): {'cpu': 44}, (6, np.int64(3)): {'cpu': 37}, (7, np.int64(25)): {'cpu': 62}, (8, np.int64(5)): {'cpu': 31}, (9, np.int64(18)): {'cpu': 77}}","{((0, 3), (np.int64(17), 14)): {'bw': 103}, ((0, 3), (14, 12)): {'bw': 103}, ((0, 3), (12, 0)): {'bw': 103}, ((0, 3), (0, 4)): {'bw': 103}, ((0, 3), (4, 7)): {'bw': 103}, ((0, 3), (7, 10)): {'bw': 103}}",0.0,0.0,1152.0,576.0,2064.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -14}, 1: {'cpu': -9}, 2: {'cpu': -21}, 3: {'cpu': -24}, 4: {'cpu': -8}, 5: {'cpu': -15}, 6: {'cpu': -16}, 7: {'cpu': -1}, 8: {'cpu': -58}, 9: {'cpu': -12}}, 'link_level': {(0, 3): {'bw': -125}, (0, 4): {'bw': 100.0}}, 'path_level': {(0, 3): {}, (0, 4): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}, 9: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 100.0}}, 'path_level': {(0, 3): {}, (0, 4): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,10.0,2.0,0
2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,60.0,16971,2596,14375,0.0,0.0,1,365.1138353006334,60.0,6,6,False,"{0: np.int64(17), 1: np.int64(24), 2: np.int64(5), 3: np.int64(1), 4: np.int64(35), 5: np.int64(9)}","{(0, 2): [(np.int64(17), 14), (14, 13), (13, 2), (2, 5)], (0, 4): [(np.int64(17), 14), (14, 12), (12, 0), (0, 28), (28, 31), (31, 35)], (1, 3): [(np.int64(24), 22), (22, 20), (20, 1)], (1, 4): [(np.int64(24), 22), (22, 20), (20, 0), (0, 28), (28, 31), (31, 35)], (1, 5): []}","{(0, np.int64(17)): {'cpu': 34}, (1, np.int64(24)): {'cpu': 66}, (2, np.int64(5)): {'cpu': 49}, (3, np.int64(1)): {'cpu': 74}, (4, np.int64(35)): {'cpu': 47}, (5, np.int64(9)): {'cpu': 78}}","{((0, 2), (np.int64(17), 14)): {'bw': 130}, ((0, 2), (14, 13)): {'bw': 130}, ((0, 2), (13, 2)): {'bw': 130}, ((0, 2), (2, 5)): {'bw': 130}, ((0, 4), (np.int64(17), 14)): {'bw': 66}, ((0, 4), (14, 12)): {'bw': 66}, ((0, 4), (12, 0)): {'bw': 66}, ((0, 4), (0, 28)): {'bw': 66}, ((0, 4), (28, 31)): {'bw': 66}, ((0, 4), (31, 35)): {'bw': 66}, ((1, 3), (np.int64(24), 22)): {'bw': 108}, ((1, 3), (22, 20)): {'bw': 108}, ((1, 3), (20, 1)): {'bw': 108}, ((1, 4), (np.int64(24), 22)): {'bw': 69}, ((1, 4), (22, 20)): {'bw': 69}, ((1, 4), (20, 0)): {'bw': 69}, ((1, 4), (0, 28)): {'bw': 69}, ((1, 4), (28, 31)): {'bw': 69}, ((1, 4), (31, 35)): {'bw': 69}}",0.0,0.0,696.0,348.0,598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -54}, 1: {'cpu': -9}, 2: {'cpu': -40}, 3: {'cpu': -23}, 4: {'cpu': -38}, 5: {'cpu': -22}}, 'link_level': {(0, 2): {'bw': -79}, (0, 4): {'bw': -46}, (1, 3): {'bw': -124}, (1, 4): {'bw': -80}, (1, 5): {'bw': 100.0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 3): {}, (1, 4): {}, (1, 5): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (1, 5): {'bw': 100.0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 3): {}, (1, 4): {}, (1, 5): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,6.0,5.0,0
3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,85.0,16971,2596,14375,0.0,0.0,2,12.998874958791893,85.0,9,17,False,"{0: np.int64(11), 1: np.int64(35), 2: np.int64(34), 3: np.int64(0), 4: np.int64(32), 5: np.int64(28), 6: np.int64(7), 7: np.int64(33), 8: np.int64(14)}","{(0, 2): [(np.int64(11), 7), (7, 4), (4, 0), (0, 28), (28, 31), (31, 34)], (0, 4): [(np.int64(11), 7), (7, 4), (4, 0), (0, 28), (28, 30), (30, 32)], (0, 7): [(np.int64(11), 7), (7, 5), (5, 2), (2, 29), (29, 30), (30, 33)], (1, 2): [(np.int64(35), 31), (31, 34)], (1, 3): []}","{(0, np.int64(11)): {'cpu': 39}, (1, np.int64(35)): {'cpu': 51}, (2, np.int64(34)): {'cpu': 32}, (3, np.int64(0)): {'cpu': 39}, (4, np.int64(32)): {'cpu': 76}, (5, np.int64(28)): {'cpu': 66}, (6, np.int64(7)): {'cpu': 58}, (7, np.int64(33)): {'cpu': 30}, (8, np.int64(14)): {'cpu': 40}}","{((0, 2), (np.int64(11), 7)): {'bw': 73}, ((0, 2), (7, 4)): {'bw': 73}, ((0, 2), (4, 0)): {'bw': 73}, ((0, 2), (0, 28)): {'bw': 73}, ((0, 2), (28, 31)): {'bw': 73}, ((0, 2), (31, 34)): {'bw': 73}, ((0, 4), (np.int64(11), 7)): {'bw': 62}, ((0, 4), (7, 4)): {'bw': 62}, ((0, 4), (4, 0)): {'bw': 62}, ((0, 4), (0, 28)): {'bw': 62}, ((0, 4), (28, 30)): {'bw': 62}, ((0, 4), (30, 32)): {'bw': 62}, ((0, 7), (np.int64(11), 7)): {'bw': 97}, ((0, 7), (7, 5)): {'bw': 97}, ((0, 7), (5, 2)): {'bw': 97}, ((0, 7), (2, 29)): {'bw': 97}, ((0, 7), (29, 30)): {'bw': 97}, ((0, 7), (30, 33)): {'bw': 97}, ((1, 2), (np.int64(35), 31)): {'bw': 131}, ((1, 2), (31, 34)): {'bw': 131}}",0.0,0.0,862.0,431.0,1853.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -34}, 1: {'cpu': -34}, 2: {'cpu': -36}, 3: {'cpu': -55}, 4: {'cpu': -21}, 5: {'cpu': -4}, 6: {'cpu': -11}, 7: {'cpu': -20}, 8: {'cpu': -34}}, 'link_level': {(0, 2): {'bw': -155}, (0, 4): {'bw': -93}, (0, 7): {'bw': -101}, (1, 2): {'bw': -95}, (1, 3): {'bw': 100.0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (0, 7): {}, (1, 2): {}, (1, 3): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (0, 7): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 100.0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (0, 7): {}, (1, 2): {}, (1, 3): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,9.0,5.0,0
3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0,97.99887495879189,16971,2596,14375,0.0,0.0,2,12.998874958791893,85.0,9,17,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,0
4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,122.0,16971,2596,14375,0.0,0.0,3,116.26250712390987,122.0,9,22,False,"{0: np.int64(23), 1: np.int64(17), 2: np.int64(19), 3: np.int64(18), 4: np.int64(9), 5: np.int64(34), 6: np.int64(30), 7: np.int64(7), 8: np.int64(13)}","{(0, 1): [(np.int64(23), 20), (20, 0), (0, 12), (12, 14), (14, 17)], (0, 2): [(np.int64(23), 21), (21, 2), (2, 13), (13, 15), (15, 19)], (0, 3): [(np.int64(23), 21), (21, 2), (2, 13), (13, 15), (15, 18)], (0, 4): [(np.int64(23), 21), (21, 2), (2, 5), (5, 6), (6, 9)], (0, 5): []}","{(0, np.int64(23)): {'cpu': 76}, (1, np.int64(17)): {'cpu': 35}, (2, np.int64(19)): {'cpu': 58}, (3, np.int64(18)): {'cpu': 73}, (4, np.int64(9)): {'cpu': 49}, (5, np.int64(34)): {'cpu': 40}, (6, np.int64(30)): {'cpu': 40}, (7, np.int64(7)): {'cpu': 39}, (8, np.int64(13)): {'cpu': 57}}","{((0, 1), (np.int64(23), 20)): {'bw': 135}, ((0, 1), (20, 0)): {'bw': 135}, ((0, 1), (0, 12)): {'bw': 135}, ((0, 1), (12, 14)): {'bw': 135}, ((0, 1), (14, 17)): {'bw': 135}, ((0, 2), (np.int64(23), 21)): {'bw': 98}, ((0, 2), (21, 2)): {'bw': 98}, ((0, 2), (2, 13)): {'bw': 98}, ((0, 2), (13, 15)): {'bw': 98}, ((0, 2), (15, 19)): {'bw': 98}, ((0, 3), (np.int64(23), 21)): {'bw': 91}, ((0, 3), (21, 2)): {'bw': 91}, ((0, 3), (2, 13)): {'bw': 91}, ((0, 3), (13, 15)): {'bw': 91}, ((0, 3), (15, 18)): {'bw': 91}, ((0, 4), (np.int64(23), 21)): {'bw': 82}, ((0, 4), (21, 2)): {'bw': 82}, ((0, 4), (2, 5)): {'bw': 82}, ((0, 4), (5, 6)): {'bw': 82}, ((0, 4), (6, 9)): {'bw': 82}}",0.0,0.0,934.0,467.0,2266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -11}, 1: {'cpu': -53}, 2: {'cpu': -15}, 3: {'cpu': -16}, 4: {'cpu': -51}, 5: {'cpu': -28}, 6: {'cpu': -15}, 7: {'cpu': -30}, 8: {'cpu': -17}}, 'link_level': {(0, 1): {'bw': -66}, (0, 2): {'bw': -133}, (0, 3): {'bw': -138}, (0, 4): {'bw': -56}, (0, 5): {'bw': 100.0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (0, 4): {}, (0, 5): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 100.0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (0, 4): {}, (0, 5): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,9.0,5.0,0
4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,0,150.96176129242878,16971,2596,14375,0.0,0.0,0,119.96176129242878,31.0,10,19,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,0
5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1,168.0,16971,2596,14375,0.0,0.0,4,276.4191884368743,168.0,9,22,False,"{0: np.int64(3), 1: np.int64(8), 2: np.int64(0), 3: np.int64(21), 4: np.int64(34), 5: np.int64(13), 6: np.int64(35), 7: np.int64(18), 8: np.int64(24)}","{(0, 2): [(np.int64(3), 5), (5, 6), (6, 4), (4, 0)], (0, 4): [(np.int64(3), 29), (29, 31), (31, 34)], (0, 5): [(np.int64(3), 13)], (0, 6): [(np.int64(3), 29), (29, 31), (31, 35)], (0, 7): [(np.int64(3), 13), (13, 15), (15, 18)], (1, 2): [(np.int64(8), 6), (6, 4), (4, 0)], (1, 3): [(np.int64(8), 6), (6, 5), (5, 2), (2, 21)], (1, 4): [(np.int64(8), 6), (6, 4), (4, 0), (0, 28), (28, 31), (31, 34)], (2, 3): [(np.int64(0), 20), (20, 22), (22, 21)], (2, 4): []}","{(0, np.int64(3)): {'cpu': 36}, (1, np.int64(8)): {'cpu': 59}, (2, np.int64(0)): {'cpu': 33}, (3, np.int64(21)): {'cpu': 61}, (4, np.int64(34)): {'cpu': 59}, (5, np.int64(13)): {'cpu': 46}, (6, np.int64(35)): {'cpu': 33}, (7, np.int64(18)): {'cpu': 56}, (8, np.int64(24)): {'cpu': 36}}","{((0, 2), (np.int64(3), 5)): {'bw': 71}, ((0, 2), (5, 6)): {'bw': 71}, ((0, 2), (6, 4)): {'bw': 71}, ((0, 2), (4, 0)): {'bw': 71}, ((0, 4), (np.int64(3), 29)): {'bw': 141}, ((0, 4), (29, 31)): {'bw': 141}, ((0, 4), (31, 34)): {'bw': 141}, ((0, 5), (np.int64(3), 13)): {'bw': 115}, ((0, 6), (np.int64(3), 29)): {'bw': 103}, ((0, 6), (29, 31)): {'bw': 103}, ((0, 6), (31, 35)): {'bw': 103}, ((0, 7), (np.int64(3), 13)): {'bw': 127}, ((0, 7), (13, 15)): {'bw': 127}, ((0, 7), (15, 18)): {'bw': 127}, ((1, 2), (np.int64(8), 6)): {'bw': 80}, ((1, 2), (6, 4)): {'bw': 80}, ((1, 2), (4, 0)): {'bw': 80}, ((1, 3), (np.int64(8), 6)): {'bw': 74}, ((1, 3), (6, 5)): {'bw': 74}, ((1, 3), (5, 2)): {'bw': 74}, ((1, 3), (2, 21)): {'bw': 74}, ((1, 4), (np.int64(8), 6)): {'bw': 74}, ((1, 4), (6, 4)): {'bw': 74}, ((1, 4), (4, 0)): {'bw': 74}, ((1, 4), (0, 28)): {'bw': 74}, ((1, 4), (28, 31)): {'bw': 74}, ((1, 4), (31, 34)): {'bw': 74}, ((2, 3), (np.int64(0), 20)): {'bw': 140}, ((2, 3), (20, 22)): {'bw': 140}, ((2, 3), (22, 21)): {'bw': 140}}",0.0,0.0,838.0,419.0,2267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -17}, 1: {'cpu': -12}, 2: {'cpu': -61}, 3: {'cpu': -13}, 4: {'cpu': -9}, 5: {'cpu': -28}, 6: {'cpu': -52}, 7: {'cpu': -33}, 8: {'cpu': -39}}, 'link_level': {(0, 2): {'bw': -160}, (0, 4): {'bw': -150}, (0, 5): {'bw': -236}, (0, 6): {'bw': -47}, (0, 7): {'bw': -109}, (1, 2): {'bw': -226}, (1, 3): {'bw': -89}, (1, 4): {'bw': -84}, (2, 3): {'bw': -125}, (2, 4): {'bw': 100.0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (0, 5): {}, (0, 6): {}, (0, 7): {}, (1, 2): {}, (1, 3): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (0, 6): {'bw': 0}, (0, 7): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 100.0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (0, 5): {}, (0, 6): {}, (0, 7): {}, (1, 2): {}, (1, 3): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,9.0,10.0,0
6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,7,1,204.0,16971,2596,14375,0.0,0.0,5,234.3382394171621,204.0,7,9,False,"{0: np.int64(23), 1: np.int64(28), 2: np.int64(1), 3: np.int64(26), 4: np.int64(5), 5: np.int64(13), 6: np.int64(35)}","{(0, 1): [(np.int64(23), 20), (20, 0), (0, 28)], (0, 5): [(np.int64(23), 21), (21, 2), (2, 13)], (0, 6): [(np.int64(23), 21), (21, 2), (2, 29), (29, 31), (31, 35)], (1, 2): [(np.int64(28), 1)], (1, 6): [(np.int64(28), 31), (31, 35)], (2, 5): [(np.int64(1), 12), (12, 14), (14, 13)], (3, 5): [(np.int64(26), 23), (23, 21), (21, 2), (2, 13)], (4, 5): [(np.int64(5), 2), (2, 13)], (4, 6): []}","{(0, np.int64(23)): {'cpu': 75}, (1, np.int64(28)): {'cpu': 70}, (2, np.int64(1)): {'cpu': 69}, (3, np.int64(26)): {'cpu': 54}, (4, np.int64(5)): {'cpu': 52}, (5, np.int64(13)): {'cpu': 47}, (6, np.int64(35)): {'cpu': 56}}","{((0, 1), (np.int64(23), 20)): {'bw': 68}, ((0, 1), (20, 0)): {'bw': 68}, ((0, 1), (0, 28)): {'bw': 68}, ((0, 5), (np.int64(23), 21)): {'bw': 65}, ((0, 5), (21, 2)): {'bw': 65}, ((0, 5), (2, 13)): {'bw': 65}, ((0, 6), (np.int64(23), 21)): {'bw': 146}, ((0, 6), (21, 2)): {'bw': 146}, ((0, 6), (2, 29)): {'bw': 146}, ((0, 6), (29, 31)): {'bw': 146}, ((0, 6), (31, 35)): {'bw': 146}, ((1, 2), (np.int64(28), 1)): {'bw': 142}, ((1, 6), (np.int64(28), 31)): {'bw': 70}, ((1, 6), (31, 35)): {'bw': 70}, ((2, 5), (np.int64(1), 12)): {'bw': 122}, ((2, 5), (12, 14)): {'bw': 122}, ((2, 5), (14, 13)): {'bw': 122}, ((3, 5), (np.int64(26), 23)): {'bw': 89}, ((3, 5), (23, 21)): {'bw': 89}, ((3, 5), (21, 2)): {'bw': 89}, ((3, 5), (2, 13)): {'bw': 89}, ((4, 5), (np.int64(5), 2)): {'bw': 71}, ((4, 5), (2, 13)): {'bw': 71}}",0.0,0.0,846.0,423.0,863.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -12}, 1: {'cpu': 0}, 2: {'cpu': -28}, 3: {'cpu': -4}, 4: {'cpu': -37}, 5: {'cpu': -27}, 6: {'cpu': -29}}, 'link_level': {(0, 1): {'bw': -133}, (0, 5): {'bw': -262}, (0, 6): {'bw': -86}, (1, 2): {'bw': -251}, (1, 6): {'bw': -37}, (2, 5): {'bw': -116}, (3, 5): {'bw': -27}, (4, 5): {'bw': -138}, (4, 6): {'bw': 100.0}}, 'path_level': {(0, 1): {}, (0, 5): {}, (0, 6): {}, (1, 2): {}, (1, 6): {}, (2, 5): {}, (3, 5): {}, (4, 5): {}, (4, 6): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 5): {'bw': 0}, (0, 6): {'bw': 0}, (1, 2): {'bw': 0}, (1, 6): {'bw': 0}, (2, 5): {'bw': 0}, (3, 5): {'bw': 0}, (4, 5): {'bw': 0}, (4, 6): {'bw': 100.0}}, 'path_level': {(0, 1): {}, (0, 5): {}, (0, 6): {}, (1, 2): {}, (1, 6): {}, (2, 5): {}, (3, 5): {}, (4, 5): {}, (4, 6): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,7.0,9.0,0
6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,8,0,238.26250712390987,16971,2596,14375,0.0,0.0,3,116.26250712390987,122.0,9,22,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,0
7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,9,1,243.0,16971,2596,14375,0.0,0.0,6,311.4146563747142,243.0,9,15,False,"{0: np.int64(1), 1: np.int64(17), 2: np.int64(11), 3: np.int64(7), 4: np.int64(18), 5: np.int64(35), 6: np.int64(0), 7: np.int64(20), 8: np.int64(29)}","{(0, 1): [(np.int64(1), 12), (12, 14), (14, 17)], (0, 4): [(np.int64(1), 12), (12, 15), (15, 18)], (0, 5): [(np.int64(1), 28), (28, 31), (31, 35)], (0, 8): [(np.int64(1), 28), (28, 30), (30, 29)], (1, 3): [(np.int64(17), 14), (14, 12), (12, 0), (0, 4), (4, 7)], (1, 5): []}","{(0, np.int64(1)): {'cpu': 37}, (1, np.int64(17)): {'cpu': 60}, (2, np.int64(11)): {'cpu': 72}, (3, np.int64(7)): {'cpu': 51}, (4, np.int64(18)): {'cpu': 37}, (5, np.int64(35)): {'cpu': 55}, (6, np.int64(0)): {'cpu': 74}, (7, np.int64(20)): {'cpu': 49}, (8, np.int64(29)): {'cpu': 55}}","{((0, 1), (np.int64(1), 12)): {'bw': 105}, ((0, 1), (12, 14)): {'bw': 105}, ((0, 1), (14, 17)): {'bw': 105}, ((0, 4), (np.int64(1), 12)): {'bw': 63}, ((0, 4), (12, 15)): {'bw': 63}, ((0, 4), (15, 18)): {'bw': 63}, ((0, 5), (np.int64(1), 28)): {'bw': 144}, ((0, 5), (28, 31)): {'bw': 144}, ((0, 5), (31, 35)): {'bw': 144}, ((0, 8), (np.int64(1), 28)): {'bw': 143}, ((0, 8), (28, 30)): {'bw': 143}, ((0, 8), (30, 29)): {'bw': 143}, ((1, 3), (np.int64(17), 14)): {'bw': 97}, ((1, 3), (14, 12)): {'bw': 97}, ((1, 3), (12, 0)): {'bw': 97}, ((1, 3), (0, 4)): {'bw': 97}, ((1, 3), (4, 7)): {'bw': 97}}",0.0,0.0,980.0,490.0,1622.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -60}, 1: {'cpu': -28}, 2: {'cpu': -1}, 3: {'cpu': -18}, 4: {'cpu': -52}, 5: {'cpu': -30}, 6: {'cpu': -20}, 7: {'cpu': -47}, 8: {'cpu': -11}}, 'link_level': {(0, 1): {'bw': -133}, (0, 4): {'bw': -154}, (0, 5): {'bw': -109}, (0, 8): {'bw': -68}, (1, 3): {'bw': -36}, (1, 5): {'bw': 100.0}}, 'path_level': {(0, 1): {}, (0, 4): {}, (0, 5): {}, (0, 8): {}, (1, 3): {}, (1, 5): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (0, 8): {'bw': 0}, (1, 3): {'bw': 0}, (1, 5): {'bw': 100.0}}, 'path_level': {(0, 1): {}, (0, 4): {}, (0, 5): {}, (0, 8): {}, (1, 3): {}, (1, 5): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,9.0,6.0,0
