v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,1,1,559.0,720.0,264639.0676749675,340858.9064865414,0.7763888888888889,0.7763888888888888,6,0,1,16.0,15563.0,2494,13069.0,0.04371165644171782,0.044314442413162736,0,473.4151478979741,16.0,6,9,True,"{1: 20, 3: 21, 5: 22, 2: 23, 0: 24, 4: 25}","{(0, 1): [(22, 20), (24, 22)], (0, 4): [(22, 25), (24, 22)], (0, 5): [(24, 22)], (1, 2): [(20, 23)], (1, 5): [(20, 22)], (2, 3): [(23, 21)], (2, 5): [(20, 22), (23, 20)], (3, 5): [(21, 22)], (4, 5): [(25, 22)]}","{(1, 20): {'cpu': 19}, (3, 21): {'cpu': 24}, (5, 22): {'cpu': 17}, (2, 23): {'cpu': 30}, (0, 24): {'cpu': 14}, (4, 25): {'cpu': 10}}","{((0, 1), (22, 20)): {'bw': 75.0}, ((0, 1), (24, 22)): {'bw': 75.0}, ((0, 4), (22, 25)): {'bw': 63.0}, ((0, 4), (24, 22)): {'bw': 63.0}, ((0, 5), (24, 22)): {'bw': 65.0}, ((1, 2), (20, 23)): {'bw': 25.0}, ((1, 5), (20, 22)): {'bw': 30.0}, ((2, 3), (23, 21)): {'bw': 72.0}, ((2, 5), (20, 22)): {'bw': 23.0}, ((2, 5), (23, 20)): {'bw': 23.0}, ((3, 5), (21, 22)): {'bw': 59.0}, ((4, 5), (25, 22)): {'bw': 33.0}}",720.0,559.0,228.0,114.0,445,114.0,445,114.0,606.0,161.0,0.7763888888888889,340858.9064865414,264639.0676749675,367.55426065967714,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,6,9
2,2,2,1669.0,2345.0,295395.39590975636,385885.0626861196,0.711727078891258,0.765500985846742,13,1,1,36.0,13938.0,2319,11619.0,0.11081288343558282,0.15034734917733095,1,27.708403815125063,36.0,7,16,True,"{0: 0, 1: 1, 4: 3, 6: 4, 3: 5, 5: 6, 2: 7}","{(0, 2): [(0, 4), (4, 7)], (0, 5): [(0, 4), (4, 6)], (0, 6): [(0, 4)], (1, 4): [(1, 12), (12, 14), (13, 3), (14, 13)], (1, 5): [(1, 4), (4, 6)], (1, 6): [(1, 4)], (2, 3): [(7, 5)], (2, 4): [(5, 3), (7, 5)], (2, 5): [(4, 6), (7, 4)], (2, 6): [(7, 4)], (3, 4): [(5, 3)], (3, 5): [(5, 6)], (3, 6): [(5, 7), (7, 4)], (4, 5): [(3, 5), (5, 6)], (4, 6): [(3, 5), (5, 7), (7, 4)], (5, 6): [(6, 4)]}","{(0, 0): {'cpu': 15}, (1, 1): {'cpu': 26}, (4, 3): {'cpu': 37}, (6, 4): {'cpu': 17}, (3, 5): {'cpu': 21}, (5, 6): {'cpu': 24}, (2, 7): {'cpu': 35}}","{((0, 2), (0, 4)): {'bw': 63.0}, ((0, 2), (4, 7)): {'bw': 63.0}, ((0, 5), (0, 4)): {'bw': 20.0}, ((0, 5), (4, 6)): {'bw': 20.0}, ((0, 6), (0, 4)): {'bw': 76.0}, ((1, 4), (1, 12)): {'bw': 34.0}, ((1, 4), (12, 14)): {'bw': 34.0}, ((1, 4), (13, 3)): {'bw': 34.0}, ((1, 4), (14, 13)): {'bw': 34.0}, ((1, 5), (1, 4)): {'bw': 75.0}, ((1, 5), (4, 6)): {'bw': 75.0}, ((1, 6), (1, 4)): {'bw': 75.0}, ((2, 3), (7, 5)): {'bw': 72.0}, ((2, 4), (5, 3)): {'bw': 34.0}, ((2, 4), (7, 5)): {'bw': 34.0}, ((2, 5), (4, 6)): {'bw': 53.0}, ((2, 5), (7, 4)): {'bw': 53.0}, ((2, 6), (7, 4)): {'bw': 66.0}, ((3, 4), (5, 3)): {'bw': 73.0}, ((3, 5), (5, 6)): {'bw': 80.0}, ((3, 6), (5, 7)): {'bw': 80.0}, ((3, 6), (7, 4)): {'bw': 80.0}, ((4, 5), (3, 5)): {'bw': 20.0}, ((4, 5), (5, 6)): {'bw': 20.0}, ((4, 6), (3, 5)): {'bw': 34.0}, ((4, 6), (5, 7)): {'bw': 34.0}, ((4, 6), (7, 4)): {'bw': 34.0}, ((5, 6), (6, 4)): {'bw': 80.0}}",1625.0,1110.0,350.0,175.0,935,175.0,935,175.0,1450.0,515.0,0.683076923076923,45026.156199578225,30756.32823478882,18.926971221408504,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,7,16
3,3,3,1765.0,2441.0,321558.3316975399,412047.99847390316,0.7230643179024989,0.7803904712278456,14,2,1,55.0,13842.0,2277,11565.0,0.1269171779141104,0.15429616087751374,2,272.5305811227454,55.0,3,2,True,"{0: 0, 2: 4, 1: 12}","{(0, 1): [(0, 12)], (0, 2): [(0, 4)]}","{(0, 0): {'cpu': 12}, (2, 4): {'cpu': 17}, (1, 12): {'cpu': 13}}","{((0, 1), (0, 12)): {'bw': 27.0}, ((0, 2), (0, 4)): {'bw': 27.0}}",96.0,96.0,84.0,42.0,54,42.0,54,42.0,54.0,0.0,1.0,26162.935787783557,26162.935787783557,272.5305811227454,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3,2
3,3,2,1765.0,2441.0,321558.3316975399,412047.99847390316,0.7230643179024989,0.7803904712278456,14,3,0,63.70840381512507,15467.0,2452,13015.0,0.059815950920245387,0.04826325411334553,1,27.708403815125063,36.0,7,16,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
4,4,3,2063.0,2739.0,490901.09652120457,581390.7632975678,0.7531945965680905,0.8443565455647791,16,4,1,72.0,15169.0,2360,12809.0,0.0950920245398773,0.06332723948811703,3,568.2643114888076,72.0,4,3,True,"{1: 2, 3: 3, 0: 5, 2: 13}","{(0, 1): [(5, 2)], (0, 3): [(5, 3)], (1, 2): [(2, 13)]}","{(1, 2): {'cpu': 12}, (3, 3): {'cpu': 15}, (0, 5): {'cpu': 26}, (2, 13): {'cpu': 39}}","{((0, 1), (5, 2)): {'bw': 58.0}, ((0, 3), (5, 3)): {'bw': 70.0}, ((1, 2), (2, 13)): {'bw': 78.0}}",298.0,298.0,184.0,92.0,206,92.0,206,92.0,206.0,0.0,1.0,169342.76482366468,169342.76482366468,568.2643114888076,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,4,3
5,5,4,2593.0,3361.0,1155627.5864235088,1361503.7382395174,0.771496578399286,0.8487876705485838,17,5,1,94.0,14547.0,2219,12328.0,0.1491564417177914,0.09850091407678241,4,1254.2009243439702,94.0,6,8,True,"{0: 1, 2: 20, 5: 21, 3: 22, 1: 23, 4: 26}","{(0, 2): [(1, 20)], (0, 3): [(1, 20), (20, 22)], (1, 3): [(21, 22), (23, 21)], (1, 4): [(23, 26)], (1, 5): [(23, 21)], (2, 3): [(20, 22)], (3, 5): [(22, 21)], (4, 5): [(23, 21), (26, 23)]}","{(0, 1): {'cpu': 29}, (2, 20): {'cpu': 24}, (5, 21): {'cpu': 22}, (3, 22): {'cpu': 18}, (1, 23): {'cpu': 25}, (4, 26): {'cpu': 23}}","{((0, 2), (1, 20)): {'bw': 57.0}, ((0, 3), (1, 20)): {'bw': 31.0}, ((0, 3), (20, 22)): {'bw': 31.0}, ((1, 3), (21, 22)): {'bw': 35.0}, ((1, 3), (23, 21)): {'bw': 35.0}, ((1, 4), (23, 26)): {'bw': 51.0}, ((1, 5), (23, 21)): {'bw': 66.0}, ((2, 3), (20, 22)): {'bw': 69.0}, ((3, 5), (22, 21)): {'bw': 54.0}, ((4, 5), (23, 21)): {'bw': 26.0}, ((4, 5), (26, 23)): {'bw': 26.0}}",622.0,530.0,282.0,141.0,389,141.0,389,141.0,481.0,92.0,0.8520900321543409,780112.9749419495,664726.4899023043,1068.6921059522576,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,6,8
6,6,5,2768.0,3536.0,1155662.770674449,1361538.9224904575,0.7828054298642534,0.848791578106757,17,6,1,108.0,14372.0,2148,12224.0,0.1763803680981595,0.10610603290676413,5,0.20105286251478005,108.0,3,2,True,"{0: 0, 2: 4, 1: 12}","{(0, 1): [(0, 12)], (0, 2): [(0, 4)]}","{(0, 0): {'cpu': 20}, (2, 4): {'cpu': 36}, (1, 12): {'cpu': 15}}","{((0, 1), (0, 12)): {'bw': 41.0}, ((0, 2), (0, 4)): {'bw': 63.0}}",175.0,175.0,142.0,71.0,104,71.0,104,71.0,104.0,0.0,1.0,35.18425094008651,35.18425094008651,0.20105286251478005,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3,2
6,6,4,2768.0,3536.0,1155662.770674449,1361538.9224904575,0.7828054298642534,0.848791578106757,17,7,0,108.20105286251479,14547.0,2219,12328.0,0.1491564417177914,0.09850091407678241,5,0.20105286251478005,108.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
7,7,5,2922.0,3690.0,1445324.7379695415,1651200.88978555,0.791869918699187,0.8753173202064185,18,8,1,128.0,14393.0,2163,12230.0,0.1706288343558282,0.10566727605118831,6,1880.921865552549,128.0,3,2,True,"{1: 4, 0: 7, 2: 10}","{(0, 1): [(7, 4)], (0, 2): [(7, 10)]}","{(1, 4): {'cpu': 16}, (0, 7): {'cpu': 22}, (2, 10): {'cpu': 18}}","{((0, 1), (7, 4)): {'bw': 32.0}, ((0, 2), (7, 10)): {'bw': 66.0}}",154.0,154.0,112.0,56.0,98,56.0,98,56.0,98.0,0.0,1.0,289661.96729509253,289661.96729509253,1880.921865552549,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3,2
8,8,6,3243.0,4040.0,1521166.659221464,1733894.5733935654,0.8027227722772278,0.8773120826165619,20,9,1,151.0,14043.0,2055,11988.0,0.21203987730061347,0.12336380255941504,7,236.26766745147214,151.0,4,4,True,"{0: 1, 2: 12, 3: 14, 1: 15}","{(0, 2): [(1, 12)], (1, 2): [(15, 12)], (1, 3): [(12, 14), (15, 12)], (2, 3): [(12, 14)]}","{(0, 1): {'cpu': 24}, (2, 12): {'cpu': 17}, (3, 14): {'cpu': 39}, (1, 15): {'cpu': 28}}","{((0, 2), (1, 12)): {'bw': 80.0}, ((1, 2), (15, 12)): {'bw': 38.0}, ((1, 3), (12, 14)): {'bw': 29.0}, ((1, 3), (15, 12)): {'bw': 29.0}, ((2, 3), (12, 14)): {'bw': 66.0}}",350.0,321.0,216.0,108.0,213,108.0,213,108.0,242.0,29.0,0.9171428571428571,82693.68360801524,75841.92125192255,216.6912035769216,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,4,4
