topology,seed,v_net_id,event_id,event_time,v_net_num_nodes,v_net_num_links,v_net_lifetime,v_net_node_demand,v_net_link_demand,v_net_total_demand,v_net_connectivity,v_net_avg_degree,v_net_max_node_demand,v_net_max_link_demand,p_net_node_available,p_net_link_available,p_net_node_util,p_net_link_util,p_net_min_node_available,p_net_min_link_available,inservice_count,algorithm,result,v_net_revenue,v_net_cost,v_net_r2c_ratio,solve_time_ms,place_result,route_result,description,is_winner,num_candidates_accepted,oracle_total_solve_time_ms
tree,1,0,0,16.0,6,9,473.4151478979741,114.0,445.0,559.0,0.6,3.0,30.0,75.0,4490.0,4419.0,0.0,0.0,50.0,50.0,0,pl_rank,False,0.0,0.0,0.0,12.771292007528245,True,False,,False,0,3755.9130849549547
tree,1,0,0,16.0,6,9,473.4151478979741,114.0,445.0,559.0,0.6,3.0,30.0,75.0,4490.0,4419.0,0.0,0.0,50.0,50.0,0,rw_rank_bfs,False,0.0,0.0,0.0,4.559499968308955,True,False,,True,0,3755.9130849549547
tree,1,0,0,16.0,6,9,473.4151478979741,114.0,445.0,559.0,0.6,3.0,30.0,75.0,4490.0,4419.0,0.0,0.0,50.0,50.0,0,d_round,False,0.0,0.0,0.0,546.5165000059642,True,False,,False,0,3755.9130849549547
tree,1,0,0,16.0,6,9,473.4151478979741,114.0,445.0,559.0,0.6,3.0,30.0,75.0,4490.0,4419.0,0.0,0.0,50.0,50.0,0,sa_meta,False,0.0,0.0,0.0,55.376874981448054,True,True,,False,0,3755.9130849549547
tree,1,0,0,16.0,6,9,473.4151478979741,114.0,445.0,559.0,0.6,3.0,30.0,75.0,4490.0,4419.0,0.0,0.0,50.0,50.0,0,ga_meta,False,0.0,0.0,0.0,143.01783399423584,True,True,,False,0,3755.9130849549547
tree,1,0,0,16.0,6,9,473.4151478979741,114.0,445.0,559.0,0.6,3.0,30.0,75.0,4490.0,4419.0,0.0,0.0,50.0,50.0,0,pso_meta,False,0.0,0.0,0.0,11.851334013044834,True,True,TypeError: cannot pickle '_thread.lock' object,False,0,3755.9130849549547
tree,1,0,0,16.0,6,9,473.4151478979741,114.0,445.0,559.0,0.6,3.0,30.0,75.0,4490.0,4419.0,0.0,0.0,50.0,50.0,0,mcts,False,0.0,0.0,0.0,430.86441699415445,True,False,,False,0,3755.9130849549547
tree,1,0,0,16.0,6,9,473.4151478979741,114.0,445.0,559.0,0.6,3.0,30.0,75.0,4490.0,4419.0,0.0,0.0,50.0,50.0,0,mip,False,0.0,0.0,0.0,2550.95533299027,True,True,,False,0,3755.9130849549547
tree,1,1,1,36.0,7,16,27.708403815125063,175.0,935.0,1110.0,0.7619047619047619,4.571428571428571,37.0,80.0,4490.0,4419.0,0.0,0.0,50.0,50.0,0,pl_rank,False,0.0,0.0,0.0,12.808167026378214,True,False,,False,0,4541.864582977723
tree,1,1,1,36.0,7,16,27.708403815125063,175.0,935.0,1110.0,0.7619047619047619,4.571428571428571,37.0,80.0,4490.0,4419.0,0.0,0.0,50.0,50.0,0,rw_rank_bfs,False,0.0,0.0,0.0,2.730791980866343,True,False,,True,0,4541.864582977723
tree,1,1,1,36.0,7,16,27.708403815125063,175.0,935.0,1110.0,0.7619047619047619,4.571428571428571,37.0,80.0,4490.0,4419.0,0.0,0.0,50.0,50.0,0,d_round,False,0.0,0.0,0.0,829.3295410112478,True,False,,False,0,4541.864582977723
tree,1,1,1,36.0,7,16,27.708403815125063,175.0,935.0,1110.0,0.7619047619047619,4.571428571428571,37.0,80.0,4490.0,4419.0,0.0,0.0,50.0,50.0,0,sa_meta,False,0.0,0.0,0.0,65.21824997616932,True,True,,False,0,4541.864582977723
tree,1,1,1,36.0,7,16,27.708403815125063,175.0,935.0,1110.0,0.7619047619047619,4.571428571428571,37.0,80.0,4490.0,4419.0,0.0,0.0,50.0,50.0,0,ga_meta,False,0.0,0.0,0.0,150.32466599950567,True,True,,False,0,4541.864582977723
