topology,seed,v_net_id,event_id,event_time,v_net_num_nodes,v_net_num_links,v_net_lifetime,v_net_node_demand,v_net_link_demand,v_net_total_demand,v_net_connectivity,v_net_avg_degree,v_net_max_node_demand,v_net_max_link_demand,p_net_node_available,p_net_link_available,p_net_node_util,p_net_link_util,p_net_min_node_available,p_net_min_link_available,inservice_count,algorithm,result,v_net_revenue,v_net_cost,v_net_r2c_ratio,solve_time_ms,place_result,route_result,description,is_winner,num_candidates_accepted,oracle_total_solve_time_ms
fat_tree,4,0,0,28.0,5,7,2142.4399196061,115.0,362.0,477.0,0.7,2.8,35.0,77.0,2828.0,14668.0,0.0,0.0,50.0,203.0,0,pl_rank,True,477.0,658.0,0.7249240121580547,12.564999982714653,True,True,,False,7,4049.098956922535
fat_tree,4,0,0,28.0,5,7,2142.4399196061,115.0,362.0,477.0,0.7,2.8,35.0,77.0,2828.0,14668.0,0.0,0.0,50.0,203.0,0,rw_rank_bfs,True,477.0,680.0,0.7014705882352941,2.5611669989302754,True,True,,False,7,4049.098956922535
fat_tree,4,0,0,28.0,5,7,2142.4399196061,115.0,362.0,477.0,0.7,2.8,35.0,77.0,2828.0,14668.0,0.0,0.0,50.0,203.0,0,d_round,True,477.0,1221.0,0.3906633906633907,284.1629579779692,True,True,,False,7,4049.098956922535
fat_tree,4,0,0,28.0,5,7,2142.4399196061,115.0,362.0,477.0,0.7,2.8,35.0,77.0,2828.0,14668.0,0.0,0.0,50.0,203.0,0,sa_meta,True,477.0,828.0,0.5760869565217391,247.43241601390764,True,True,,False,7,4049.098956922535
fat_tree,4,0,0,28.0,5,7,2142.4399196061,115.0,362.0,477.0,0.7,2.8,35.0,77.0,2828.0,14668.0,0.0,0.0,50.0,203.0,0,ga_meta,True,477.0,1043.0,0.4573346116970278,651.3587089721113,True,True,,False,7,4049.098956922535
fat_tree,4,0,0,28.0,5,7,2142.4399196061,115.0,362.0,477.0,0.7,2.8,35.0,77.0,2828.0,14668.0,0.0,0.0,50.0,203.0,0,pso_meta,False,0.0,0.0,0.0,45.156040985602885,True,True,TypeError: cannot pickle '_thread.lock' object,False,7,4049.098956922535
fat_tree,4,0,0,28.0,5,7,2142.4399196061,115.0,362.0,477.0,0.7,2.8,35.0,77.0,2828.0,14668.0,0.0,0.0,50.0,203.0,0,mcts,True,477.0,947.0,0.5036958817317846,492.99491598503664,True,True,,False,7,4049.098956922535
fat_tree,4,0,0,28.0,5,7,2142.4399196061,115.0,362.0,477.0,0.7,2.8,35.0,77.0,2828.0,14668.0,0.0,0.0,50.0,203.0,0,mip,True,477.0,625.0,0.7632,2312.867750006262,True,True,,True,7,4049.098956922535
fat_tree,4,1,1,51.0,4,4,55.1950391331951,111.0,198.0,309.0,0.6666666666666666,2.0,36.0,67.0,2713.0,14158.0,0.04066478076379065,0.034769566403054286,16.0,126.0,1,pl_rank,True,309.0,309.0,1.0,8.24429199565202,True,True,,True,7,3344.591333938297
fat_tree,4,1,1,51.0,4,4,55.1950391331951,111.0,198.0,309.0,0.6666666666666666,2.0,36.0,67.0,2713.0,14158.0,0.04066478076379065,0.034769566403054286,16.0,126.0,1,rw_rank_bfs,True,309.0,383.0,0.8067885117493473,1.6696249949745834,True,True,,False,7,3344.591333938297
