topology,seed,v_net_id,event_id,event_time,v_net_num_nodes,v_net_num_links,v_net_lifetime,v_net_node_demand,v_net_link_demand,v_net_total_demand,v_net_connectivity,v_net_avg_degree,v_net_max_node_demand,v_net_max_link_demand,p_net_node_available,p_net_link_available,p_net_node_util,p_net_link_util,p_net_min_node_available,p_net_min_link_available,inservice_count,algorithm,result,v_net_revenue,v_net_cost,v_net_r2c_ratio,solve_time_ms,place_result,route_result,description,is_winner,num_candidates_accepted,oracle_total_solve_time_ms
tree,4,0,0,28.0,5,7,2142.4399196061,115.0,362.0,477.0,0.7,2.8,35.0,77.0,4944.0,4681.0,0.0,0.0,50.0,50.0,0,pl_rank,False,0.0,0.0,0.0,10.25854196632281,True,False,,False,0,3523.376333003398
tree,4,0,0,28.0,5,7,2142.4399196061,115.0,362.0,477.0,0.7,2.8,35.0,77.0,4944.0,4681.0,0.0,0.0,50.0,50.0,0,rw_rank_bfs,False,0.0,0.0,0.0,4.727083025500178,True,False,,True,0,3523.376333003398
tree,4,0,0,28.0,5,7,2142.4399196061,115.0,362.0,477.0,0.7,2.8,35.0,77.0,4944.0,4681.0,0.0,0.0,50.0,50.0,0,d_round,False,0.0,0.0,0.0,481.33870802121237,True,False,,False,0,3523.376333003398
tree,4,0,0,28.0,5,7,2142.4399196061,115.0,362.0,477.0,0.7,2.8,35.0,77.0,4944.0,4681.0,0.0,0.0,50.0,50.0,0,sa_meta,False,0.0,0.0,0.0,81.4910419867374,True,True,,False,0,3523.376333003398
tree,4,0,0,28.0,5,7,2142.4399196061,115.0,362.0,477.0,0.7,2.8,35.0,77.0,4944.0,4681.0,0.0,0.0,50.0,50.0,0,ga_meta,False,0.0,0.0,0.0,163.01470797043294,True,True,,False,0,3523.376333003398
tree,4,0,0,28.0,5,7,2142.4399196061,115.0,362.0,477.0,0.7,2.8,35.0,77.0,4944.0,4681.0,0.0,0.0,50.0,50.0,0,pso_meta,False,0.0,0.0,0.0,28.42583297751844,True,True,TypeError: cannot pickle '_thread.lock' object,False,0,3523.376333003398
tree,4,0,0,28.0,5,7,2142.4399196061,115.0,362.0,477.0,0.7,2.8,35.0,77.0,4944.0,4681.0,0.0,0.0,50.0,50.0,0,mcts,False,0.0,0.0,0.0,266.23466704040766,True,False,,False,0,3523.376333003398
tree,4,0,0,28.0,5,7,2142.4399196061,115.0,362.0,477.0,0.7,2.8,35.0,77.0,4944.0,4681.0,0.0,0.0,50.0,50.0,0,mip,False,0.0,0.0,0.0,2487.8857500152662,True,True,,False,0,3523.376333003398
tree,4,1,1,51.0,4,4,55.1950391331951,111.0,198.0,309.0,0.6666666666666666,2.0,36.0,67.0,4944.0,4681.0,0.0,0.0,50.0,50.0,0,pl_rank,False,0.0,0.0,0.0,6.784999975934625,True,False,,False,1,2963.7135399971157
tree,4,1,1,51.0,4,4,55.1950391331951,111.0,198.0,309.0,0.6666666666666666,2.0,36.0,67.0,4944.0,4681.0,0.0,0.0,50.0,50.0,0,rw_rank_bfs,False,0.0,0.0,0.0,5.9835840365849435,True,False,,False,1,2963.7135399971157
