topology,seed,v_net_id,event_id,event_time,v_net_num_nodes,v_net_num_links,v_net_lifetime,v_net_node_demand,v_net_link_demand,v_net_total_demand,v_net_connectivity,v_net_avg_degree,v_net_max_node_demand,v_net_max_link_demand,p_net_node_available,p_net_link_available,p_net_node_util,p_net_link_util,p_net_min_node_available,p_net_min_link_available,inservice_count,algorithm,result,v_net_revenue,v_net_cost,v_net_r2c_ratio,solve_time_ms,place_result,route_result,description,is_winner,num_candidates_accepted,oracle_total_solve_time_ms
fat_tree,2,0,0,24.0,3,2,98.19593720777934,70.0,135.0,205.0,0.6666666666666666,1.3333333333333333,28.0,69.0,2765.0,14380.0,0.0,0.0,53.0,215.0,0,pl_rank,True,205.0,274.0,0.7481751824817519,7.1801249869167805,True,True,,False,7,1934.4804179272614
fat_tree,2,0,0,24.0,3,2,98.19593720777934,70.0,135.0,205.0,0.6666666666666666,1.3333333333333333,28.0,69.0,2765.0,14380.0,0.0,0.0,53.0,215.0,0,rw_rank_bfs,True,205.0,205.0,1.0,2.0839589997194707,True,True,,True,7,1934.4804179272614
fat_tree,2,0,0,24.0,3,2,98.19593720777934,70.0,135.0,205.0,0.6666666666666666,1.3333333333333333,28.0,69.0,2765.0,14380.0,0.0,0.0,53.0,215.0,0,d_round,True,205.0,814.0,0.25184275184275184,79.14845796767622,True,True,,False,7,1934.4804179272614
fat_tree,2,0,0,24.0,3,2,98.19593720777934,70.0,135.0,205.0,0.6666666666666666,1.3333333333333333,28.0,69.0,2765.0,14380.0,0.0,0.0,53.0,215.0,0,sa_meta,True,205.0,205.0,1.0,121.21666700113565,True,True,,False,7,1934.4804179272614
fat_tree,2,0,0,24.0,3,2,98.19593720777934,70.0,135.0,205.0,0.6666666666666666,1.3333333333333333,28.0,69.0,2765.0,14380.0,0.0,0.0,53.0,215.0,0,ga_meta,True,205.0,271.0,0.7564575645756457,286.8154580355622,True,True,,False,7,1934.4804179272614
fat_tree,2,0,0,24.0,3,2,98.19593720777934,70.0,135.0,205.0,0.6666666666666666,1.3333333333333333,28.0,69.0,2765.0,14380.0,0.0,0.0,53.0,215.0,0,pso_meta,False,0.0,0.0,0.0,22.660791990347207,True,True,TypeError: cannot pickle '_thread.lock' object,False,7,1934.4804179272614
fat_tree,2,0,0,24.0,3,2,98.19593720777934,70.0,135.0,205.0,0.6666666666666666,1.3333333333333333,28.0,69.0,2765.0,14380.0,0.0,0.0,53.0,215.0,0,mcts,True,205.0,478.0,0.42887029288702927,266.6688339668326,True,True,,False,7,1934.4804179272614
fat_tree,2,0,0,24.0,3,2,98.19593720777934,70.0,135.0,205.0,0.6666666666666666,1.3333333333333333,28.0,69.0,2765.0,14380.0,0.0,0.0,53.0,215.0,0,mip,True,205.0,205.0,1.0,1148.7061249790713,True,True,,False,7,1934.4804179272614
fat_tree,2,1,1,39.0,3,3,760.8495838383803,100.0,112.0,212.0,1.0,2.0,38.0,50.0,2695.0,14245.0,0.025316455696202556,0.009388038942976351,48.0,215.0,1,pl_rank,True,212.0,262.0,0.8091603053435115,5.337750015314668,True,True,,False,7,3007.4265000293963
fat_tree,2,1,1,39.0,3,3,760.8495838383803,100.0,112.0,212.0,1.0,2.0,38.0,50.0,2695.0,14245.0,0.025316455696202556,0.009388038942976351,48.0,215.0,1,rw_rank_bfs,True,212.0,243.0,0.8724279835390947,1.3358750147745013,True,True,,True,7,3007.4265000293963
