topology,seed,v_net_id,event_time,v_net_num_nodes,v_net_num_links,v_net_lifetime,v_net_node_demand,v_net_link_demand,v_net_total_demand,v_net_connectivity,v_net_avg_degree,v_net_max_node_demand,v_net_max_link_demand,p_net_node_available,p_net_link_available,p_net_node_util,p_net_link_util,p_net_min_node_available,p_net_min_link_available,inservice_count,best_algorithm,best_r2c_ratio,best_solve_time_ms,num_candidates_accepted,num_candidates,oracle_total_solve_time_ms,any_accepted,is_decisive,accepted_d_round,time_d_round,r2c_d_round,accepted_ga_meta,time_ga_meta,r2c_ga_meta,accepted_mcts,time_mcts,r2c_mcts,accepted_mip,time_mip,r2c_mip,accepted_pl_rank,time_pl_rank,r2c_pl_rank,accepted_pso_meta,time_pso_meta,r2c_pso_meta,accepted_rw_rank_bfs,time_rw_rank_bfs,r2c_rw_rank_bfs,accepted_sa_meta,time_sa_meta,r2c_sa_meta,node_demand_pressure,link_demand_pressure,node_bottleneck_pressure,link_bottleneck_pressure,node_to_link_demand_ratio,demand_per_node,demand_per_link,utilization_imbalance,request_complexity,topology_encoded
fat_tree,0,0,18.0,7,8,119.96176129242878,161.0,346.0,507.0,0.3809523809523809,2.2857142857142856,29.0,76.0,2596.0,14375.0,0.0,0.0,50.0,201.0,0,pl_rank,0.9251824817518248,9.126124961767346,7,8,2978.960833977908,True,True,True,203.91416701022536,0.3814898419864559,True,401.2583749718033,0.4810246679316888,True,578.4710840089247,0.580091533180778,True,1592.1643750043586,0.7728658536585366,True,9.126124961767346,0.9251824817518248,False,30.350790999364108,0.0,True,1.6171669703908265,0.8047619047619048,True,162.05875005107373,0.7211948790896159,0.06201848998459168,0.024069565217391304,0.58,0.3781094527363184,0.4653179190751445,23.0,43.25,0.0,2.666666666666666,0
fat_tree,0,1,35.0,3,3,365.1138353006334,77.0,176.0,253.0,1.0,2.0,34.0,72.0,2435.0,13988.0,0.0620184899845916,0.0269217391304348,26.0,153.0,1,mip,0.840531561461794,2063.3309169788845,7,8,2613.4595000185072,True,True,True,135.3234580019489,0.3051869722557297,True,198.55525001185015,0.7784615384615384,True,112.73654201067984,0.3971742543171114,True,2063.3309169788845,0.840531561461794,True,3.1605829717591405,0.8187702265372169,False,14.858750044368207,0.0,True,0.897624995559454,0.8187702265372169,True,84.59637500345707,0.8187702265372169,0.03162217659137577,0.012582213325707749,1.3076923076923077,0.47058823529411764,0.4375,25.666666666666668,58.666666666666664,0.0350967508541568,3.0,0
fat_tree,0,2,49.0,6,6,12.998874958791893,124.0,237.0,361.0,0.4,2.0,38.0,57.0,2358.0,13764.0,0.0916795069337442,0.0425043478260869,2.0,153.0,2,rw_rank_bfs,0.8375870069605569,0.9205000242218376,7,8,3240.863249928225,True,True,True,166.8219169951044,0.3661257606490872,True,332.69120898330584,0.5908346972176759,True,376.6716250102036,0.4183082271147161,True,2191.2689159507863,0.7899343544857768,True,6.161500001326203,0.6575591985428051,False,22.61449996149167,0.0,True,0.9205000242218376,0.8375870069605569,True,143.71308300178498,0.6036789297658863,0.05258693808312129,0.017218831734960766,19.0,0.37254901960784315,0.5232067510548524,20.666666666666668,39.5,0.0491751591076573,2.4000000000000004,0
fat_tree,0,3,72.0,6,8,116.26250712390988,148.0,450.0,598.0,0.5333333333333333,2.6666666666666665,29.0,73.0,2358.0,13764.0,0.0916795069337442,0.0425043478260869,2.0,153.0,2,pl_rank,0.721351025331725,8.334250014740974,6,8,3796.849876001943,True,True,True,227.91350004263225,0.2995991983967936,True,526.8847499974072,0.3981358189081225,False,510.3503750287928,0.0,True,2282.947791973129,0.7076923076923077,True,8.334250014740974,0.721351025331725,False,34.933207964058965,0.0,True,1.20020896429196,0.7010550996483002,True,204.2857920168899,0.478017585931255,0.06276505513146735,0.03269398430688753,14.5,0.477124183006536,0.3288888888888889,24.666666666666668,56.25,0.0491751591076573,3.2,0
fat_tree,0,4,102.0,6,7,276.4191884368743,147.0,274.0,421.0,0.4666666666666667,2.3333333333333335,38.0,55.0,2210.0,13083.0,0.1486902927580893,0.0898782608695651,2.0,89.0,3,rw_rank_bfs,0.8386454183266933,1.2829159968532622,7,8,3801.4117919374257,True,True,True,174.32245903182775,0.2597162245527452,True,574.9383749789558,0.5096852300242131,True,521.3440419756807,0.5329113924050632,True,2262.694124947302,0.6879084967320261,True,9.050583001226189,0.6725239616613419,False,37.7083329949528,0.0,True,1.2829159968532622,0.8386454183266933,True,220.07095901062712,0.6137026239067055,0.0665158371040724,0.020943208744171826,19.0,0.6179775280898876,0.5364963503649635,24.5,39.142857142857146,0.058812031888524186,2.8,0
fat_tree,0,5,124.0,4,3,234.3382394171621,117.0,165.0,282.0,0.5,1.5,40.0,77.0,2063.0,12728.0,0.2053158705701078,0.1145739130434783,2.0,18.0,4,mip,1.0,2083.9181669871323,7,8,2869.6622089482844,True,True,True,75.88254200527444,0.2783810463968411,True,269.83966602711007,0.8730650154798761,True,292.37166699022055,0.4887348353552859,True,2083.9181669871323,1.0,True,4.615291953086853,0.7621621621621621,False,19.203083007596433,0.0,True,1.0230419575236738,0.8571428571428571,True,122.80875002034009,0.6225165562913907,0.05671352399418323,0.012963544940289127,20.0,4.277777777777778,0.7090909090909091,29.25,55.0,0.0907419575266295,2.0,0
fat_tree,0,6,149.0,6,10,311.4146563747142,141.0,579.0,720.0,0.6666666666666666,3.3333333333333335,39.0,78.0,2107.0,12950.0,0.1883667180277349,0.0991304347826087,5.0,18.0,4,mip,0.7602956705385427,2224.9820419820026,5,8,4085.3687929338776,True,True,False,298.5777499852702,0.0,True,662.4777499819174,0.412135088723526,False,574.8910420225002,0.0,True,2224.9820419820026,0.7602956705385427,True,9.639583993703129,0.5853658536585366,False,37.71533299004659,0.0,True,1.33591698249802,0.7038123167155426,True,275.74937499593943,0.4079320113314447,0.06691979117228286,0.04471042471042471,7.8,4.333333333333333,0.24352331606217617,23.5,57.9,0.08923628324512618,4.0,0
fat_tree,0,7,167.0,5,6,162.60800753236046,125.0,249.0,374.0,0.6,2.4,38.0,62.0,1966.0,12144.0,0.2426810477657935,0.1552,5.0,12.0,5,mip,0.8423423423423423,2132.93183298083,6,8,3311.346125032287,True,True,True,183.0093750031665,0.2593619972260749,True,392.7300419891253,0.5230769230769231,True,401.901250006631,0.372139303482587,True,2132.93183298083,0.8423423423423423,True,5.8123330236412585,0.7906976744186046,False,29.42270803032443,0.0,False,1.04320899117738,0.7775467775467776,True,164.49537500739098,0.634974533106961,0.06358087487283826,0.02050395256916996,7.6,5.166666666666667,0.5020080321285141,25.0,41.5,0.08748104776579349,3.0,0
fat_tree,0,8,180.0,7,11,441.89282938075206,182.0,535.0,717.0,0.5238095238095238,3.142857142857143,39.0,75.0,1841.0,11825.0,0.2908320493066255,0.1773913043478261,3.0,12.0,6,pl_rank,0.6663568773234201,8.642125001642853,5,8,4288.378208992071,True,True,True,290.6911250320263,0.2556149732620321,True,626.3692499487661,0.5106837606837606,False,727.2042919648811,0.0,True,2324.620291998144,0.4815312290127602,True,8.642125001642853,0.6663568773234201,False,45.728875033091754,0.0,False,1.4408749993890524,0.5342771982116244,True,263.68137501413,0.41421143847487,0.09885931558935361,0.045243128964059194,13.0,6.25,0.3401869158878505,26.0,48.63636363636363,0.11344074495879938,3.666666666666667,0
fat_tree,0,9,200.0,3,2,997.0196176603264,86.0,91.0,177.0,0.6666666666666666,1.3333333333333333,38.0,55.0,1807.0,11612.0,0.3039291217257319,0.1922086956521739,3.0,12.0,6,sa_meta,1.0,88.45708396984264,6,8,707.5976250343956,True,True,True,52.67616698984057,0.2800632911392405,True,214.00012500816956,0.6210526315789474,True,126.4982910361141,0.8309859154929577,True,206.25483302865177,1.0,True,2.842332993168384,0.8309859154929577,False,15.925334009807557,0.0,False,0.9434579988010228,1.0,True,88.45708396984264,1.0,0.047592695074709465,0.007836720633827076,12.666666666666666,4.583333333333333,0.945054945054945,28.666666666666668,45.5,0.11172042607355798,2.0,0
fat_tree,0,10,213.0,3,3,62.51629411680762,68.0,148.0,216.0,1.0,2.0,31.0,58.0,1721.0,11521.0,0.3370570107858244,0.1985391304347826,0.0,12.0,7,rw_rank_bfs,0.833976833976834,2.0595419919118285,7,8,1757.7370840590447,True,True,True,135.5018750182353,0.2259414225941422,True,258.3412919775583,0.6189111747851003,True,130.10004203533754,0.5934065934065934,True,1102.3048750357702,0.833976833976834,True,3.402833011932671,0.8212927756653993,False,17.703790974337608,0.0,True,2.0595419919118285,0.833976833976834,True,108.32283401396126,0.5934065934065934,0.039511911679256245,0.01284610710875792,0.0,4.833333333333333,0.4594594594594595,22.666666666666668,49.333333333333336,0.1385178803510418,3.0,0
fat_tree,0,11,232.0,7,12,364.2619172328909,165.0,595.0,760.0,0.5714285714285714,3.4285714285714284,37.0,77.0,1653.0,11330.0,0.363251155624037,0.2118260869565217,0.0,12.0,8,mip,0.4405797101449275,2264.793834008742,4,8,4463.532750029117,True,True,False,316.06287497561425,0.0,True,753.8980829995126,0.2852852852852853,False,782.6197079848498,0.0,True,2264.793834008742,0.4405797101449275,True,9.559916972648352,0.3216250528988574,False,39.38295802799985,0.0,False,2.969083026982844,0.3270223752151463,True,294.2462920327671,0.3492647058823529,0.0998185117967332,0.052515445719329215,0.0,6.416666666666667,0.2773109243697479,23.571428571428573,49.583333333333336,0.1514250686675153,4.0,0
fat_tree,0,12,258.0,5,6,70.82101546574671,122.0,265.0,387.0,0.6,2.4,36.0,78.0,1488.0,9770.0,0.4268104776579353,0.3203478260869565,0.0,0.0,9,mip,0.8716216216216216,2138.397917035036,6,8,3386.867917084601,True,True,True,209.28183302748948,0.27524893314367,True,425.3773749805987,0.5512820512820513,True,401.97541599627584,0.4082278481012658,True,2138.397917035036,0.8716216216216216,True,5.896917020436376,0.5528571428571428,False,27.19604200683534,0.0,False,2.2635420318692923,0.583710407239819,True,176.47887498605996,0.536754507628294,0.08198924731182795,0.02712384851586489,0.0,0.0,0.46037735849056605,24.4,44.166666666666664,0.10646265157097878,3.0,0
fat_tree,0,13,284.0,4,3,630.9063390227499,108.0,183.0,291.0,0.5,1.5,40.0,74.0,1434.0,9639.0,0.4476117103235747,0.3294608695652173,0.0,0.0,9,ga_meta,1.0,243.39954199967903,6,8,2143.9260000479408,True,True,False,161.40595899196342,0.0,True,243.39954199967903,1.0,True,226.55700001632795,0.4518633540372671,True,1373.2987500261515,1.0,True,5.93691598623991,0.819718309859155,False,20.490750030148774,0.0,True,2.297665982041508,0.8660714285714286,True,110.5394170153886,0.819718309859155,0.07531380753138076,0.018985371926548398,0.0,0.0,0.5901639344262295,27.0,61.0,0.11815084075835741,2.0,0
fat_tree,0,14,312.0,3,2,252.13996582016048,96.0,142.0,238.0,0.6666666666666666,1.3333333333333333,35.0,77.0,1326.0,9456.0,0.4892141756548536,0.3421913043478261,0.0,0.0,10,rw_rank_bfs,1.0,1.8414999940432608,6,8,776.7550829448737,True,True,True,53.58420801348984,0.2510548523206751,True,291.502375039272,0.6467391304347826,True,136.14645798224956,0.6071428571428571,True,185.69808296160772,1.0,True,2.642249979544431,0.7854785478547854,False,15.291041985619811,0.0,True,1.8414999940432608,1.0,False,90.04916698904708,0.0,0.07239819004524888,0.015016920473773265,0.0,0.0,0.676056338028169,32.0,71.0,0.14702287130702751,2.0,0
fat_tree,0,15,320.0,4,3,416.6891251163398,93.0,185.0,278.0,0.5,1.5,30.0,77.0,1230.0,9314.0,0.5261941448382126,0.3520695652173913,0.0,0.0,11,mip,0.7830985915492957,2087.3082910547964,6,8,2871.31500110263,True,True,True,71.23058300931007,0.2390369733447979,True,266.52837498113513,0.7202072538860104,True,304.34008402517065,0.3792633015006821,True,2087.3082910547964,0.7830985915492957,True,3.439459018409252,0.5526838966202783,False,19.46799998404458,0.0,False,1.8067920464091003,0.6405529953917051,True,117.19341698335484,0.5450980392156862,0.07560975609756097,0.01986257247154821,0.0,0.0,0.5027027027027027,23.25,61.666666666666664,0.17412457962082128,2.0,0
fat_tree,0,16,337.0,4,4,101.22937979015217,86.0,209.0,295.0,0.6666666666666666,2.0,38.0,80.0,1384.0,9693.0,0.4668721109399075,0.3257043478260869,0.0,0.0,10,mip,0.9161490683229814,1634.0072499588132,6,8,2552.8050819411874,True,True,True,91.26449999166653,0.2201492537313432,True,411.6349169635214,0.4742765273311897,True,235.86820805212483,0.4773462783171521,True,1634.0072499588132,0.9161490683229814,True,4.257207969203591,0.59,False,23.363915970548987,0.0,False,1.1354160378687084,0.6828703703703703,True,151.27366699744016,0.6828703703703703,0.06213872832369942,0.021561951924068914,0.0,0.0,0.41148325358851673,21.5,52.25,0.14116776311382057,2.6666666666666665,0
fat_tree,0,17,363.0,3,2,78.23788332426555,78.0,101.0,179.0,0.6666666666666666,1.3333333333333333,36.0,65.0,1415.0,9622.0,0.4549306625577812,0.3306434782608696,0.0,0.0,10,mip,1.0,227.6758750085719,6,8,1012.279290065635,True,True,True,126.99079100275412,0.2924836601307189,True,377.73125001695007,0.7131474103585658,True,163.91370800556615,0.7336065573770492,True,227.6758750085719,1.0,True,2.4707919801585376,0.7336065573770492,False,18.451582989655435,0.0,False,1.0187500156462193,1.0,True,94.02654104633255,0.8325581395348837,0.05512367491166078,0.010496778216586988,0.0,0.0,0.7722772277227723,26.0,50.5,0.1242871842969116,2.0,0
fat_tree,0,18,390.0,4,4,334.770291563555,57.0,117.0,174.0,0.6666666666666666,2.0,18.0,43.0,1484.0,9876.0,0.4283513097072419,0.3129739130434782,0.0,0.0,10,rw_rank_bfs,0.8787878787878788,1.49554101517424,7,8,3503.663334005978,True,True,True,124.52191702323034,0.2600896860986547,True,599.7404169756919,0.5225225225225225,True,310.2487089927308,0.464,True,2125.327375018969,0.8787878787878788,True,6.087540998123586,0.8571428571428571,False,36.29991697380319,0.0,True,1.49554101517424,0.8787878787878788,True,299.9419170082547,0.564935064935065,0.03840970350404313,0.011846901579586877,0.0,0.0,0.48717948717948717,14.25,29.25,0.11537739666376368,2.6666666666666665,0
fat_tree,0,19,412.0,7,15,219.72769743358484,200.0,785.0,985.0,0.7142857142857143,4.285714285714286,39.0,79.0,1504.0,9959.0,0.4206471494607088,0.3072,0.0,0.0,10,mip,0.432396839332748,2388.2124579977244,1,8,4026.598082040437,True,True,False,356.93745798198506,0.0,False,389.77616699412465,0.0,False,681.4382920274511,0.0,True,2388.2124579977244,0.432396839332748,False,6.681458035018295,0.0,False,22.48145802877843,0.0,False,7.801749976351857,0.0,False,173.26904099900275,0.0,0.13297872340425532,0.07882317501757205,0.0,0.0,0.25477707006369427,28.571428571428573,52.333333333333336,0.11344714946070883,5.0,0
fat_tree,0,20,424.0,6,7,1410.3179213908877,182.0,358.0,540.0,0.4666666666666667,2.3333333333333335,37.0,76.0,1304.0,7881.0,0.49768875192604,0.4517565217391304,0.0,0.0,11,mip,0.3794799718903724,2161.8180840159766,1,8,3310.2794190635905,True,True,False,139.07970901345834,0.0,False,259.05779196182266,0.0,False,639.3811670131981,0.0,True,2161.8180840159766,0.3794799718903724,False,5.408500030171126,0.0,False,19.00829200167209,0.0,False,1.6315840184688568,0.3887688984881209,False,84.89429100882262,0.0,0.13957055214723926,0.04542570739753839,0.0,0.0,0.5083798882681564,30.333333333333332,51.142857142857146,0.04593223018690962,2.8,0
fat_tree,0,21,440.0,3,2,724.7773911425162,64.0,96.0,160.0,0.6666666666666666,1.3333333333333333,22.0,74.0,1208.0,6876.0,0.534668721109399,0.5216695652173913,2.0,0.0,11,mip,1.0,223.48554199561477,5,8,786.7176680010743,True,True,False,127.91187496623024,0.0,True,211.41550003085283,0.5755395683453237,True,126.70870800502598,0.4651162790697674,True,223.48554199561477,1.0,True,2.7335420018061996,0.8791208791208791,False,15.424084034748375,0.0,False,1.020749972667545,1.0,True,78.01766699412838,0.6451612903225806,0.052980132450331126,0.013961605584642234,11.0,0.0,0.6666666666666666,21.333333333333332,48.0,0.01299915589200773,2.0,0
fat_tree,0,22,451.0,6,9,690.4815385526072,156.0,409.0,565.0,0.6,3.0,39.0,66.0,1222.0,6881.0,0.5292758089368259,0.5213217391304348,2.0,0.0,11,mip,0.2942708333333333,2173.998332989868,1,8,3214.183706964832,True,True,False,233.61075000138953,0.0,False,196.7083330382593,0.0,False,503.3328749705106,0.0,True,2173.998332989868,0.2942708333333333,False,5.289707973133773,0.0,False,17.09704101085663,0.0,False,1.4517499948851764,0.4076479076479076,False,82.69491698592901,0.0,0.1276595744680851,0.05943903502397907,19.5,0.0,0.38141809290953543,26.0,45.44444444444444,0.007954069806391129,3.5999999999999996,0
fat_tree,0,23,478.0,3,2,1170.2459814875444,83.0,135.0,218.0,0.6666666666666666,1.3333333333333333,39.0,71.0,1207.0,5923.0,0.5350539291217258,0.5879652173913044,4.0,0.0,11,mip,1.0,168.9726670156233,4,8,689.2168320482597,True,True,False,120.15254102880137,0.0,True,192.80208298005164,0.630057803468208,True,127.59975000517444,0.5317073170731708,True,168.9726670156233,1.0,True,2.2033749846741557,0.7730496453900709,False,13.51708301808685,0.0,False,1.1352500296197832,0.2798459563543004,False,62.83408298622817,0.0,0.0687655343827672,0.022792503798750634,9.75,0.0,0.6148148148148148,27.666666666666668,67.5,-0.05291128826957858,2.0,0
fat_tree,0,24,505.0,5,7,43.554292007231695,155.0,418.0,573.0,0.7,2.8,40.0,79.0,1124.0,5788.0,0.5670261941448382,0.5973565217391305,4.0,0.0,12,none,0.0,1.4668749645352364,0,8,2579.7389179933816,False,False,False,195.24929200997576,0.0,False,205.76974999858064,0.0,False,322.28504202794284,0.0,False,1775.7140420144424,0.0,False,3.0213340069167316,0.0,False,14.281416952144356,0.0,False,1.4668749645352364,0.0,False,61.95116601884365,0.0,0.13790035587188612,0.07221838286109192,10.0,0.0,0.3708133971291866,31.0,59.714285714285715,-0.030330327594292217,3.5,0
fat_tree,0,25,525.0,6,9,401.6958796214675,157.0,440.0,597.0,0.6,3.0,40.0,73.0,1124.0,5788.0,0.5670261941448382,0.5973565217391305,4.0,0.0,12,none,0.0,2.2182089742273092,0,8,3242.3468319466338,False,False,False,167.54641599254683,0.0,False,280.7597499922849,0.0,False,437.1689999825321,0.0,False,2245.0717500178143,0.0,False,4.049332987051457,0.0,False,16.58241602126509,0.0,False,2.2182089742273092,0.0,False,88.9499579789117,0.0,0.1396797153024911,0.07601935038009675,10.0,0.0,0.3568181818181818,26.166666666666668,48.888888888888886,-0.030330327594292217,3.5999999999999996,0
fat_tree,0,26,545.0,3,3,439.10753528544217,76.0,82.0,158.0,1.0,2.0,28.0,31.0,1124.0,5788.0,0.5670261941448382,0.5973565217391305,4.0,0.0,12,mip,0.8777777777777778,303.5774999880232,4,8,854.4607500080019,True,True,False,66.79329200414941,0.0,True,249.13158401614055,0.5602836879432624,True,133.7568339658901,0.3526785714285714,True,303.5774999880232,0.8777777777777778,True,2.3594999802298844,0.8449197860962567,False,18.24220799608156,0.0,False,1.146791037172079,0.4051282051282051,False,79.45304102031514,0.0,0.06761565836298933,0.014167242570836213,7.0,0.0,0.926829268292683,25.333333333333332,27.333333333333332,-0.030330327594292217,3.0,0
fat_tree,0,27,563.0,4,5,1634.2481352453326,107.0,216.0,323.0,0.8333333333333334,2.5,32.0,69.0,1048.0,5684.0,0.5963020030816641,0.6045913043478262,0.0,0.0,13,mip,0.745958429561201,1423.749542038422,1,8,2162.856668001041,True,True,False,99.9052079860121,0.0,False,183.62000002525747,0.0,False,358.3048339933157,0.0,True,1423.749542038422,0.745958429561201,False,3.12008400214836,0.0,False,16.521958983503282,0.0,False,2.00133299222216,0.49768875192604,False,75.63370798015967,0.0,0.10209923664122138,0.038001407459535536,0.0,0.0,0.49537037037037035,26.75,43.2,-0.008289301266162008,3.3333333333333335,0
fat_tree,0,28,574.0,6,5,172.75978908831172,130.0,191.0,321.0,0.3333333333333333,1.6666666666666667,32.0,57.0,1037.0,5500.0,0.6005392912172574,0.6173913043478261,0.0,0.0,13,mip,0.601123595505618,2195.1386670116335,1,8,3154.8411249532364,True,True,False,116.9381669606082,0.0,False,276.30579203832895,0.0,False,474.8069579945877,0.0,True,2195.1386670116335,0.601123595505618,False,4.9849580391310155,0.0,False,16.043999989051372,0.0,False,2.3832079605199397,0.6551020408163265,False,68.23937495937571,0.0,0.1253616200578592,0.034727272727272725,0.0,0.0,0.680628272251309,21.666666666666668,38.2,-0.01685201313056872,2.0,0
fat_tree,0,29,594.0,6,10,137.7639703090671,160.0,486.0,646.0,0.6666666666666666,3.3333333333333335,39.0,78.0,907.0,5096.0,0.6506163328197226,0.645495652173913,0.0,0.0,14,none,0.0,2.1712500019930303,0,8,3195.9945000708103,False,False,False,183.2147500244901,0.0,False,242.79916699742896,0.0,False,421.2789579760283,0.0,False,2260.129875037819,0.0,False,3.798125020693987,0.0,False,15.763208037242292,0.0,False,2.1712500019930303,0.0,False,66.8391669751145,0.0,0.17640573318632854,0.09536891679748823,0.0,0.0,0.3292181069958848,26.666666666666668,48.6,0.005120680645809617,4.0,0
fat_tree,0,30,610.0,6,8,52.84358576063194,147.0,432.0,579.0,0.5333333333333333,2.6666666666666665,35.0,80.0,1072.0,6656.0,0.5870570107858244,0.5369739130434783,0.0,0.0,13,mip,0.5341328413284133,2241.280208050739,1,8,3271.655169024598,True,True,False,218.16920902347192,0.0,False,229.4005419826135,0.0,False,471.32195899030194,0.0,True,2241.280208050739,0.5341328413284133,False,5.527625035028905,0.0,False,22.303166973870248,0.0,False,3.6247919779270887,0.0,False,80.02766699064523,0.0,0.13712686567164178,0.06490384615384616,0.0,0.0,0.3402777777777778,24.5,54.0,0.050083097742346094,3.2,0
fat_tree,0,31,628.0,3,2,8.283046356323885,81.0,81.0,162.0,0.6666666666666666,1.3333333333333333,33.0,46.0,1107.0,6613.0,0.5735747303543914,0.5399652173913043,0.0,0.0,13,sa_meta,1.0,78.59854202251881,6,8,708.4191249450669,True,True,True,50.087374984286726,0.2857142857142857,True,211.72454196494073,1.0,True,182.77608294738457,1.0,True,165.11841700412333,1.0,True,2.2428330266848207,0.4512534818941504,False,16.56537497183308,0.0,False,1.3059580232948065,1.0,True,78.59854202251881,1.0,0.07317073170731707,0.012248601239981853,0.0,0.0,1.0,27.0,40.5,0.03360951296308712,2.0,0
fat_tree,0,32,646.0,4,3,1326.2792483368744,80.0,152.0,232.0,0.5,1.5,33.0,78.0,1307.0,8691.0,0.4965331278890601,0.3954086956521739,3.0,30.0,12,mip,1.0,2080.2103750174865,6,8,2816.9860009802505,True,True,True,68.99804197018966,0.3815789473684211,True,262.1920420206152,0.6137566137566137,True,279.5417089946568,0.6073298429319371,True,2080.2103750174865,1.0,True,3.708667005412281,0.90625,False,19.417333009187132,0.0,False,0.9532499825581908,1.0,True,101.96458298014475,0.703030303030303,0.061208875286916604,0.017489356805891153,11.0,2.6,0.5263157894736842,20.0,50.666666666666664,0.10112443223688622,2.0,0
fat_tree,0,33,660.0,4,3,554.2048836871099,83.0,194.0,277.0,0.5,1.5,37.0,80.0,1227.0,8539.0,0.5273497688751926,0.4059826086956521,3.0,13.0,13,pl_rank,1.0,3.848624997772277,6,8,2828.7090430385433,True,True,True,72.3790829651989,0.2221331194867682,True,259.46137501159683,0.4601328903654485,True,288.1884580128826,0.5687885010266941,True,2081.607875006739,1.0,True,3.848624997772277,1.0,False,19.1329590161331,0.0,False,0.9890840156003832,1.0,True,103.10158401262017,0.6563981042654028,0.06764466177669112,0.022719287972830543,12.333333333333334,6.153846153846154,0.42783505154639173,20.75,64.66666666666667,0.12136716017954047,2.0,0
fat_tree,0,34,678.0,4,3,768.9143613013771,127.0,108.0,235.0,0.5,1.5,37.0,49.0,1291.0,9282.0,0.5026964560862865,0.354295652173913,3.0,15.0,13,mip,1.0,438.97466704947874,6,8,1196.9972919323482,True,True,True,71.68358296621591,0.344574780058651,True,268.93208298133686,0.5934343434343434,True,293.26837498228997,0.633423180592992,True,438.97466704947874,1.0,True,3.0729169957339764,0.8935361216730038,False,19.46699997643009,0.0,False,1.0219999821856618,1.0,True,100.57666699867696,0.6911764705882353,0.0983733539891557,0.011635423400129283,12.333333333333334,3.2666666666666666,1.1759259259259258,31.75,36.0,0.14840080391237354,2.0,0
fat_tree,0,35,700.0,3,2,165.45494164348642,51.0,61.0,112.0,0.6666666666666666,1.3333333333333333,24.0,31.0,1164.0,9174.0,0.551617873651772,0.3618086956521739,3.0,15.0,14,rw_rank_bfs,1.0,0.9226250112988056,7,8,886.9559168815613,True,True,True,53.02324995864183,0.2685851318944844,True,217.7712499978952,0.7887323943661971,True,212.8841249505058,0.7832167832167832,True,301.2924589565955,1.0,True,2.768583013676107,0.6473988439306358,False,15.829667041543871,0.0,True,0.9226250112988056,1.0,True,82.46395795140415,1.0,0.04381443298969072,0.006649226073686505,8.0,2.066666666666667,0.8360655737704918,17.0,30.5,0.18980917799959807,2.0,0
fat_tree,0,36,723.0,5,5,441.4402679220898,123.0,228.0,351.0,0.5,2.0,35.0,79.0,1113.0,9113.0,0.5712634822804314,0.3660521739130434,3.0,15.0,15,pl_rank,0.8125,4.665541986469179,5,8,3127.7754979673773,True,True,False,102.53179096616805,0.0,True,357.6106249820441,0.5278195488721804,True,383.6018330184743,0.5869565217391305,True,2117.7430829848163,0.7714285714285715,True,4.665541986469179,0.8125,False,25.888333038892597,0.0,False,1.1775829480029645,0.5294117647058824,True,134.55670804250985,0.513909224011713,0.1105121293800539,0.02501920333589378,11.666666666666666,5.266666666666667,0.5394736842105263,24.6,45.6,0.20521130836738805,2.5,0
fat_tree,0,37,749.0,7,14,33.0460055203929,167.0,716.0,883.0,0.6666666666666666,4.0,39.0,76.0,1270.0,9611.0,0.5107858243451464,0.3314086956521739,5.0,46.0,13,ga_meta,0.3406635802469135,721.3502910453826,1,8,4448.887706035748,True,True,False,335.42216604109854,0.0,True,721.3502910453826,0.3406635802469135,False,785.8780410024337,0.0,False,2345.5649169627577,0.0,False,8.468124957289547,0.0,False,38.08820800622925,0.0,False,1.8471250077709556,0.4212786259541984,False,212.26883301278576,0.0,0.131496062992126,0.07449797107481011,7.8,1.6521739130434783,0.23324022346368714,23.857142857142858,51.142857142857146,0.1793771286929725,4.666666666666666,0
fat_tree,0,38,772.0,6,7,332.40387716900864,154.0,314.0,468.0,0.4666666666666667,2.3333333333333335,38.0,79.0,1103.0,7186.0,0.575115562403698,0.5001043478260869,5.0,0.0,14,mip,0.4474187380497132,2152.178417018149,2,8,3481.6157910390757,True,True,False,136.64983300259337,0.0,True,452.4297500029206,0.3877381938690969,False,549.8800410423428,0.0,True,2152.178417018149,0.4474187380497132,False,5.347583966795355,0.0,False,20.53020801395178,0.0,False,1.472415984608233,0.4220018034265104,False,163.1275420077145,0.0,0.13961922030825022,0.043696075702755355,7.6,0.0,0.49044585987261147,25.666666666666668,44.857142857142854,0.07501121457761106,2.8,0
fat_tree,0,39,786.0,6,10,1897.0119908704685,137.0,388.0,525.0,0.6666666666666666,3.3333333333333335,38.0,78.0,1116.0,8719.0,0.5701078582434514,0.3934608695652174,3.0,34.0,14,mip,0.4695885509838998,2271.099583012983,5,8,3796.521999989636,True,True,False,262.25008396431804,0.0,True,536.6403340012766,0.4349627174813587,True,531.9817920099013,0.3694581280788177,True,2271.099583012983,0.4695885509838998,True,7.252625015098602,0.4085603112840467,False,36.97354096220806,0.0,False,6.208166014403105,0.0,True,144.11587500944734,0.4617414248021108,0.12275985663082438,0.044500516114233286,12.666666666666666,2.2941176470588234,0.35309278350515466,22.833333333333332,38.8,0.17664698867823403,4.0,0
