v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,1,1,303.0,508.0,8464.31337992964,14190.994049518999,0.5964566929133859,0.5964566929133859,7,0,1,22.0,11085,2177,8908,0.024204392649036288,0.04849391155735949,0,27.93502765653346,22.0,7,8,True,"{np.int64(0): np.int64(2), np.int64(1): np.int64(24), np.int64(2): np.int64(7), np.int64(3): np.int64(1), np.int64(4): np.int64(3), np.int64(5): np.int64(0), np.int64(6): np.int64(6)}","{(0, 3): [(np.int64(2), 0), (0, np.int64(1))], (0, 4): [(np.int64(2), 0), (0, 1), (1, np.int64(3))], (0, 6): [(np.int64(2), 6)], (1, 3): [(np.int64(24), 8), (8, 3), (3, np.int64(1))], (1, 4): [(np.int64(24), 8), (8, 3)], (2, 4): [(np.int64(7), 3)], (3, 4): [(np.int64(1), 3)], (5, 6): [(np.int64(0), 2), (2, np.int64(6))]}","{(np.int64(0), np.int64(2)): {'cpu': 17}, (np.int64(1), np.int64(24)): {'cpu': 3}, (np.int64(2), np.int64(7)): {'cpu': 3}, (np.int64(3), np.int64(1)): {'cpu': 1}, (np.int64(4), np.int64(3)): {'cpu': 19}, (np.int64(5), np.int64(0)): {'cpu': 4}, (np.int64(6), np.int64(6)): {'cpu': 7}}","{((0, 3), (np.int64(2), 0)): {'bw': 42}, ((0, 3), (0, np.int64(1))): {'bw': 42}, ((0, 4), (np.int64(2), 0)): {'bw': 10}, ((0, 4), (0, 1)): {'bw': 10}, ((0, 4), (1, np.int64(3))): {'bw': 10}, ((0, 6), (np.int64(2), 6)): {'bw': 29}, ((1, 3), (np.int64(24), 8)): {'bw': 49}, ((1, 3), (8, 3)): {'bw': 49}, ((1, 3), (3, np.int64(1))): {'bw': 49}, ((1, 4), (np.int64(24), 8)): {'bw': 29}, ((1, 4), (8, 3)): {'bw': 29}, ((2, 4), (np.int64(7), 3)): {'bw': 24}, ((3, 4), (np.int64(1), 3)): {'bw': 50}, ((5, 6), (np.int64(0), 2)): {'bw': 16}, ((5, 6), (2, np.int64(6))): {'bw': 16}}",508.0,303.0,864.0,54.0,249,54.0,249,54.0,454,205,0.5964566929133859,14190.994049518999,8464.31337992964,16.66203421245992,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -33}, np.int64(1): {'cpu': -72}, np.int64(2): {'cpu': -66}, np.int64(3): {'cpu': -96}, np.int64(4): {'cpu': -34}, np.int64(5): {'cpu': -90}, np.int64(6): {'cpu': -52}}, 'link_level': {(0, 3): {'bw': -237}, (0, 4): {'bw': -227}, (0, 6): {'bw': -348}, (1, 3): {'bw': -182}, (1, 4): {'bw': -153}, (2, 4): {'bw': -205}, (3, 4): {'bw': -283}, (5, 6): {'bw': -307}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}, (5, 6): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}, np.int64(4): {'cpu': 0}, np.int64(5): {'cpu': 0}, np.int64(6): {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 6): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}, (5, 6): {'bw': 0}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}, (5, 6): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,7,8
2,2,2,341.0,546.0,12703.958321368384,18430.638990957745,0.6245421245421245,0.6892847463184034,7,1,1,49.0,11047,2173,8874,0.025997310623039005,0.052125614185003166,1,111.56960372207224,49.0,2,1,True,"{np.int64(0): np.int64(1), np.int64(1): np.int64(3)}","{(0, 1): [(np.int64(1), 3)]}","{(np.int64(0), np.int64(1)): {'cpu': 0}, (np.int64(1), np.int64(3)): {'cpu': 4}}","{((0, 1), (np.int64(1), 3)): {'bw': 34}}",38.0,38.0,16.0,4.0,34,4.0,34,4.0,34,0,1.0,4239.644941438745,4239.644941438745,111.56960372207224,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -96}, np.int64(1): {'cpu': -30}}, 'link_level': {(0, 1): {'bw': -249}}, 'path_level': {(0, 1): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2,1
2,2,1,341.0,546.0,12703.958321368384,18430.638990957745,0.6245421245421245,0.6892847463184034,7,2,0,49.935027656533464,11555,2227,9328,0.0017929179740027168,0.0036317026276436737,0,27.93502765653346,22.0,7,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
3,3,2,542.0,821.0,14582.853133758059,21001.26622183914,0.6601705237515225,0.6943797092859764,10,3,1,68.0,11280,2190,9090,0.018377409233527597,0.02905362102114928,2,9.347735385023263,68.0,5,6,True,"{np.int64(0): np.int64(0), np.int64(1): np.int64(5), np.int64(2): np.int64(12), np.int64(3): np.int64(2), np.int64(4): np.int64(11)}","{(0, 1): [(np.int64(0), 2), (2, np.int64(5))], (0, 3): [(np.int64(0), 2)], (1, 3): [(np.int64(5), 2)], (1, 4): [(np.int64(5), 11)], (2, 4): [(np.int64(12), 5), (5, np.int64(11))], (3, 4): [(np.int64(2), 5), (5, np.int64(11))]}","{(np.int64(0), np.int64(0)): {'cpu': 13}, (np.int64(1), np.int64(5)): {'cpu': 1}, (np.int64(2), np.int64(12)): {'cpu': 2}, (np.int64(3), np.int64(2)): {'cpu': 2}, (np.int64(4), np.int64(11)): {'cpu': 19}}","{((0, 1), (np.int64(0), 2)): {'bw': 12}, ((0, 1), (2, np.int64(5))): {'bw': 12}, ((0, 3), (np.int64(0), 2)): {'bw': 30}, ((1, 3), (np.int64(5), 2)): {'bw': 39}, ((1, 4), (np.int64(5), 11)): {'bw': 21}, ((2, 4), (np.int64(12), 5)): {'bw': 13}, ((2, 4), (5, np.int64(11))): {'bw': 13}, ((3, 4), (np.int64(2), 5)): {'bw': 49}, ((3, 4), (5, np.int64(11))): {'bw': 49}}",275.0,201.0,296.0,37.0,164,37.0,164,37.0,238,74,0.730909090909091,2570.6272308813973,1878.894812389676,6.832344772326095,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -81}, np.int64(1): {'cpu': -88}, np.int64(2): {'cpu': -54}, np.int64(3): {'cpu': -48}, np.int64(4): {'cpu': -54}}, 'link_level': {(0, 1): {'bw': -287}, (0, 3): {'bw': -333}, (1, 3): {'bw': -248}, (1, 4): {'bw': -346}, (2, 4): {'bw': -219}, (3, 4): {'bw': -199}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}, np.int64(4): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5,6
3,3,1,542.0,821.0,14582.853133758059,21001.26622183914,0.6601705237515225,0.6943797092859764,10,4,0,77.34773538502327,11555,2227,9328,0.0017929179740027168,0.0036317026276436737,2,9.347735385023263,68.0,5,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
4,4,2,739.0,1108.0,170056.50668700924,247503.49246439288,0.6669675090252708,0.6870873012487871,12,5,1,105.0,11268,2178,9090,0.023756163155535637,0.02905362102114928,3,789.206363214473,105.0,5,5,True,"{np.int64(0): np.int64(8), np.int64(1): np.int64(4), np.int64(2): np.int64(3), np.int64(3): np.int64(1), np.int64(4): np.int64(0)}","{(0, 2): [(np.int64(8), 3)], (0, 4): [(np.int64(8), 3), (3, 1), (1, np.int64(0))], (1, 4): [(np.int64(4), 1), (1, np.int64(0))], (2, 3): [(np.int64(3), 1)], (2, 4): [(np.int64(3), 1), (1, np.int64(0))]}","{(np.int64(0), np.int64(8)): {'cpu': 19}, (np.int64(1), np.int64(4)): {'cpu': 12}, (np.int64(2), np.int64(3)): {'cpu': 17}, (np.int64(3), np.int64(1)): {'cpu': 0}, (np.int64(4), np.int64(0)): {'cpu': 1}}","{((0, 2), (np.int64(8), 3)): {'bw': 36}, ((0, 4), (np.int64(8), 3)): {'bw': 10}, ((0, 4), (3, 1)): {'bw': 10}, ((0, 4), (1, np.int64(0))): {'bw': 10}, ((1, 4), (np.int64(4), 1)): {'bw': 42}, ((1, 4), (1, np.int64(0))): {'bw': 42}, ((2, 3), (np.int64(3), 1)): {'bw': 32}, ((2, 4), (np.int64(3), 1)): {'bw': 28}, ((2, 4), (1, np.int64(0))): {'bw': 28}}",287.0,197.0,784.0,49.0,148,49.0,148,49.0,238,90,0.686411149825784,226502.22624255373,155473.65355325118,541.7200472238717,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -52}, np.int64(1): {'cpu': -41}, np.int64(2): {'cpu': -32}, np.int64(3): {'cpu': -97}, np.int64(4): {'cpu': -93}}, 'link_level': {(0, 2): {'bw': -311}, (0, 4): {'bw': -269}, (1, 4): {'bw': -227}, (2, 3): {'bw': -316}, (2, 4): {'bw': -199}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}, np.int64(4): {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 4): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5,5
5,5,3,1037.0,1617.0,207828.85778089848,312020.696178452,0.6413110698824984,0.6660739506267759,15,6,1,131.0,10759,2094,8665,0.061407440609592134,0.07444990386669514,4,126.75285601976255,131.0,9,10,True,"{np.int64(0): np.int64(13), np.int64(1): np.int64(2), np.int64(2): np.int64(5), np.int64(3): np.int64(12), np.int64(4): np.int64(3), np.int64(5): np.int64(10), np.int64(6): np.int64(26), np.int64(7): np.int64(8), np.int64(8): np.int64(6)}","{(0, 2): [(np.int64(13), 6), (6, 2), (2, np.int64(5))], (1, 4): [(np.int64(2), 0), (0, 1), (1, np.int64(3))], (1, 6): [(np.int64(2), 0), (0, 1), (1, 4), (4, 10), (10, np.int64(26))], (1, 8): [(np.int64(2), 6)], (2, 3): [(np.int64(5), 12)], (2, 4): [(np.int64(5), 2), (2, 0), (0, 1), (1, np.int64(3))], (2, 7): [(np.int64(5), 2), (2, 0), (0, 1), (1, 3), (3, np.int64(8))], (2, 8): [(np.int64(5), 2), (2, np.int64(6))], (4, 7): [(np.int64(3), 8)], (5, 6): [(np.int64(10), 26)]}","{(np.int64(0), np.int64(13)): {'cpu': 2}, (np.int64(1), np.int64(2)): {'cpu': 1}, (np.int64(2), np.int64(5)): {'cpu': 13}, (np.int64(3), np.int64(12)): {'cpu': 19}, (np.int64(4), np.int64(3)): {'cpu': 15}, (np.int64(5), np.int64(10)): {'cpu': 17}, (np.int64(6), np.int64(26)): {'cpu': 4}, (np.int64(7), np.int64(8)): {'cpu': 7}, (np.int64(8), np.int64(6)): {'cpu': 6}}","{((0, 2), (np.int64(13), 6)): {'bw': 9}, ((0, 2), (6, 2)): {'bw': 9}, ((0, 2), (2, np.int64(5))): {'bw': 9}, ((1, 4), (np.int64(2), 0)): {'bw': 15}, ((1, 4), (0, 1)): {'bw': 15}, ((1, 4), (1, np.int64(3))): {'bw': 15}, ((1, 6), (np.int64(2), 0)): {'bw': 18}, ((1, 6), (0, 1)): {'bw': 18}, ((1, 6), (1, 4)): {'bw': 18}, ((1, 6), (4, 10)): {'bw': 18}, ((1, 6), (10, np.int64(26))): {'bw': 18}, ((1, 8), (np.int64(2), 6)): {'bw': 29}, ((2, 3), (np.int64(5), 12)): {'bw': 42}, ((2, 4), (np.int64(5), 2)): {'bw': 18}, ((2, 4), (2, 0)): {'bw': 18}, ((2, 4), (0, 1)): {'bw': 18}, ((2, 4), (1, np.int64(3))): {'bw': 18}, ((2, 7), (np.int64(5), 2)): {'bw': 2}, ((2, 7), (2, 0)): {'bw': 2}, ((2, 7), (0, 1)): {'bw': 2}, ((2, 7), (1, 3)): {'bw': 2}, ((2, 7), (3, np.int64(8))): {'bw': 2}, ((2, 8), (np.int64(5), 2)): {'bw': 29}, ((2, 8), (2, np.int64(6))): {'bw': 29}, ((4, 7), (np.int64(3), 8)): {'bw': 17}, ((5, 6), (np.int64(10), 26)): {'bw': 35}}",509.0,298.0,1344.0,84.0,214,84.0,214,84.0,425,211,0.5854616895874263,64517.203714059135,37772.351093889236,74.20894124536196,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -72}, np.int64(1): {'cpu': -49}, np.int64(2): {'cpu': -76}, np.int64(3): {'cpu': -37}, np.int64(4): {'cpu': -17}, np.int64(5): {'cpu': -69}, np.int64(6): {'cpu': -54}, np.int64(7): {'cpu': -45}, np.int64(8): {'cpu': -53}}, 'link_level': {(0, 2): {'bw': -290}, (1, 4): {'bw': -184}, (1, 6): {'bw': -166}, (1, 8): {'bw': -339}, (2, 3): {'bw': -190}, (2, 4): {'bw': -148}, (2, 7): {'bw': -146}, (2, 8): {'bw': -241}, (4, 7): {'bw': -282}, (5, 6): {'bw': -330}}, 'path_level': {(0, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}, (2, 3): {}, (2, 4): {}, (2, 7): {}, (2, 8): {}, (4, 7): {}, (5, 6): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}, np.int64(4): {'cpu': 0}, np.int64(5): {'cpu': 0}, np.int64(6): {'cpu': 0}, np.int64(7): {'cpu': 0}, np.int64(8): {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 4): {'bw': 0}, (1, 6): {'bw': 0}, (1, 8): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}, (2, 7): {'bw': 0}, (2, 8): {'bw': 0}, (4, 7): {'bw': 0}, (5, 6): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}, (2, 3): {}, (2, 4): {}, (2, 7): {}, (2, 8): {}, (4, 7): {}, (5, 6): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,9,10
6,6,4,1224.0,1829.0,247440.79706408316,356928.3492695491,0.6692181519956261,0.6932506133807211,16,7,1,155.0,10547,2031,8516,0.08964589870013451,0.09036530655842767,5,211.82855231649557,155.0,5,6,True,"{np.int64(0): np.int64(7), np.int64(1): np.int64(15), np.int64(2): np.int64(1), np.int64(3): np.int64(8), np.int64(4): np.int64(3)}","{(0, 2): [(np.int64(7), 3), (3, np.int64(1))], (0, 4): [(np.int64(7), 3)], (1, 2): [(np.int64(15), 7), (7, 3), (3, np.int64(1))], (1, 4): [(np.int64(15), 7), (7, 3)], (2, 4): [(np.int64(1), 3)], (3, 4): [(np.int64(8), 3)]}","{(np.int64(0), np.int64(7)): {'cpu': 19}, (np.int64(1), np.int64(15)): {'cpu': 16}, (np.int64(2), np.int64(1)): {'cpu': 12}, (np.int64(3), np.int64(8)): {'cpu': 3}, (np.int64(4), np.int64(3)): {'cpu': 13}}","{((0, 2), (np.int64(7), 3)): {'bw': 2}, ((0, 2), (3, np.int64(1))): {'bw': 2}, ((0, 4), (np.int64(7), 3)): {'bw': 20}, ((1, 2), (np.int64(15), 7)): {'bw': 3}, ((1, 2), (7, 3)): {'bw': 3}, ((1, 2), (3, np.int64(1))): {'bw': 3}, ((1, 4), (np.int64(15), 7)): {'bw': 17}, ((1, 4), (7, 3)): {'bw': 17}, ((2, 4), (np.int64(1), 3)): {'bw': 44}, ((3, 4), (np.int64(8), 3)): {'bw': 38}}",212.0,187.0,1512.0,63.0,124,63.0,124,63.0,149,25,0.8820754716981132,44907.65309109706,39611.93928318467,186.8487702037013,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -50}, np.int64(1): {'cpu': -46}, np.int64(2): {'cpu': -85}, np.int64(3): {'cpu': -42}, np.int64(4): {'cpu': -4}}, 'link_level': {(0, 2): {'bw': -227}, (0, 4): {'bw': -207}, (1, 2): {'bw': -204}, (1, 4): {'bw': -187}, (2, 4): {'bw': -204}, (3, 4): {'bw': -244}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}, np.int64(4): {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 2): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5,6
6,6,3,1224.0,1829.0,247440.79706408316,356928.3492695491,0.6692181519956261,0.6932506133807211,16,8,0,160.56960372207226,10585,2035,8550,0.08785298072613179,0.086733603930784,1,111.56960372207224,49.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
7,7,4,1527.0,2410.0,646221.9564392483,1121587.932097836,0.633609958506224,0.5761670021097182,17,9,1,181.0,10004,1973,8031,0.11564320932317351,0.14217047639393288,6,1316.109436881733,181.0,7,9,True,"{np.int64(0): np.int64(4), np.int64(1): np.int64(5), np.int64(2): np.int64(11), np.int64(3): np.int64(12), np.int64(4): np.int64(0), np.int64(5): np.int64(2), np.int64(6): np.int64(19)}","{(0, 2): [(np.int64(4), 1), (1, 0), (0, 2), (2, 5), (5, np.int64(11))], (1, 2): [(np.int64(5), 11)], (1, 6): [(np.int64(5), 11), (11, np.int64(19))], (2, 3): [(np.int64(11), 5), (5, np.int64(12))], (2, 5): [(np.int64(11), 5), (5, np.int64(2))], (2, 6): [(np.int64(11), 19)], (3, 5): [(np.int64(12), 5), (5, np.int64(2))], (3, 6): [(np.int64(12), 5), (5, 11), (11, np.int64(19))], (4, 5): [(np.int64(0), 2)]}","{(np.int64(0), np.int64(4)): {'cpu': 10}, (np.int64(1), np.int64(5)): {'cpu': 10}, (np.int64(2), np.int64(11)): {'cpu': 5}, (np.int64(3), np.int64(12)): {'cpu': 10}, (np.int64(4), np.int64(0)): {'cpu': 8}, (np.int64(5), np.int64(2)): {'cpu': 15}, (np.int64(6), np.int64(19)): {'cpu': 4}}","{((0, 2), (np.int64(4), 1)): {'bw': 22}, ((0, 2), (1, 0)): {'bw': 22}, ((0, 2), (0, 2)): {'bw': 22}, ((0, 2), (2, 5)): {'bw': 22}, ((0, 2), (5, np.int64(11))): {'bw': 22}, ((1, 2), (np.int64(5), 11)): {'bw': 37}, ((1, 6), (np.int64(5), 11)): {'bw': 35}, ((1, 6), (11, np.int64(19))): {'bw': 35}, ((2, 3), (np.int64(11), 5)): {'bw': 30}, ((2, 3), (5, np.int64(12))): {'bw': 30}, ((2, 5), (np.int64(11), 5)): {'bw': 7}, ((2, 5), (5, np.int64(2))): {'bw': 7}, ((2, 6), (np.int64(11), 19)): {'bw': 24}, ((3, 5), (np.int64(12), 5)): {'bw': 24}, ((3, 5), (5, np.int64(2))): {'bw': 24}, ((3, 6), (np.int64(12), 5)): {'bw': 47}, ((3, 6), (5, 11)): {'bw': 47}, ((3, 6), (11, np.int64(19))): {'bw': 47}, ((4, 5), (np.int64(0), 2)): {'bw': 15}}",581.0,303.0,1674.0,62.0,241,62.0,241,62.0,519,278,0.5215146299483648,764659.5828282869,398781.1593751651,686.3703259469278,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -31}, np.int64(1): {'cpu': -66}, np.int64(2): {'cpu': -68}, np.int64(3): {'cpu': -27}, np.int64(4): {'cpu': -85}, np.int64(5): {'cpu': -34}, np.int64(6): {'cpu': -69}}, 'link_level': {(0, 2): {'bw': -124}, (1, 2): {'bw': -308}, (1, 6): {'bw': -193}, (2, 3): {'bw': -160}, (2, 5): {'bw': -212}, (2, 6): {'bw': -169}, (3, 5): {'bw': -136}, (3, 6): {'bw': -89}, (4, 5): {'bw': -285}}, 'path_level': {(0, 2): {}, (1, 2): {}, (1, 6): {}, (2, 3): {}, (2, 5): {}, (2, 6): {}, (3, 5): {}, (3, 6): {}, (4, 5): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}, np.int64(4): {'cpu': 0}, np.int64(5): {'cpu': 0}, np.int64(6): {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 2): {'bw': 0}, (1, 6): {'bw': 0}, (2, 3): {'bw': 0}, (2, 5): {'bw': 0}, (2, 6): {'bw': 0}, (3, 5): {'bw': 0}, (3, 6): {'bw': 0}, (4, 5): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 2): {}, (1, 6): {}, (2, 3): {}, (2, 5): {}, (2, 6): {}, (3, 5): {}, (3, 6): {}, (4, 5): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,7,9
