v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,0,0,0,0,0,0,0,0,0,0,1,22.0,4454,2231,2223,0.0,0.0,0,27.93502765653346,22.0,7,8,False,{},{},{},{},0,0,108.0,54.0,249,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
2,1,1,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,1,1,49.0,4416,2227,2189,0.0017929179740027168,0.015294646873594275,1,111.56960372207224,49.0,2,1,True,"{np.int64(0): np.int64(1), np.int64(1): np.int64(4)}","{(0, 1): [(np.int64(1), 4)]}","{(np.int64(0), np.int64(1)): {'cpu': 0}, (np.int64(1), np.int64(4)): {'cpu': 4}}","{((0, 1), (np.int64(1), 4)): {'bw': 34}}",38.0,38.0,16.0,4.0,34,4.0,34,4.0,34,0,1.0,4239.644941438745,4239.644941438745,111.56960372207224,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -97}, np.int64(1): {'cpu': -49}}, 'link_level': {(0, 1): {'bw': -34}}, 'path_level': {(0, 1): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2,1
2,1,1,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,2,0,49.935027656533464,4416,2227,2189,0.0017929179740027168,0.015294646873594275,0,27.93502765653346,22.0,7,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
3,1,1,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,3,1,68.0,4416,2227,2189,0.0017929179740027168,0.015294646873594275,2,9.347735385023263,68.0,5,6,False,{},{},{},{},0,0,74.0,37.0,164,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
3,1,1,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,4,0,77.34773538502327,4416,2227,2189,0.0017929179740027168,0.015294646873594275,2,9.347735385023263,68.0,5,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
4,1,1,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,5,1,105.0,4416,2227,2189,0.0017929179740027168,0.015294646873594275,3,789.206363214473,105.0,5,5,False,{},{},{},{},0,0,98.0,49.0,148,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
5,1,1,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,6,1,131.0,4416,2227,2189,0.0017929179740027168,0.015294646873594275,4,126.75285601976255,131.0,9,10,False,{},{},{},{},0,0,168.0,84.0,214,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
6,2,2,225.0,252.0,43851.58422462342,49570.9551371688,0.8928571428571429,0.8846225396158054,7,7,1,155.0,4202,2164,2038,0.03003137606454509,0.08322087269455691,5,211.82855231649557,155.0,5,6,True,"{np.int64(0): np.int64(11), np.int64(1): np.int64(20), np.int64(2): np.int64(28), np.int64(3): np.int64(5), np.int64(4): np.int64(12)}","{(0, 2): [(np.int64(11), 5), (5, 12), (12, np.int64(28))], (0, 4): [(np.int64(11), 5), (5, np.int64(12))], (1, 2): [(np.int64(20), 12), (12, 28)], (1, 4): [(np.int64(20), 12)], (2, 4): [(np.int64(28), 12)], (3, 4): [(np.int64(5), 12)]}","{(np.int64(0), np.int64(11)): {'cpu': 19}, (np.int64(1), np.int64(20)): {'cpu': 16}, (np.int64(2), np.int64(28)): {'cpu': 12}, (np.int64(3), np.int64(5)): {'cpu': 3}, (np.int64(4), np.int64(12)): {'cpu': 13}}","{((0, 2), (np.int64(11), 5)): {'bw': 2}, ((0, 2), (5, 12)): {'bw': 2}, ((0, 2), (12, np.int64(28))): {'bw': 2}, ((0, 4), (np.int64(11), 5)): {'bw': 20}, ((0, 4), (5, np.int64(12))): {'bw': 20}, ((1, 2), (np.int64(20), 12)): {'bw': 3}, ((1, 2), (12, 28)): {'bw': 3}, ((1, 4), (np.int64(20), 12)): {'bw': 17}, ((2, 4), (np.int64(28), 12)): {'bw': 44}, ((3, 4), (np.int64(5), 12)): {'bw': 38}}",214.0,187.0,945.0,63.0,124,63.0,124,63.0,151,27,0.8738317757009346,45331.31019573005,39611.93928318467,185.10252001488166,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -54}, np.int64(1): {'cpu': -80}, np.int64(2): {'cpu': -58}, np.int64(3): {'cpu': -86}, np.int64(4): {'cpu': -43}}, 'link_level': {(0, 2): {'bw': -48}, (0, 4): {'bw': -42}, (1, 2): {'bw': -45}, (1, 4): {'bw': -30}, (2, 4): {'bw': -1}, (3, 4): {'bw': -29}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}, np.int64(4): {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 2): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5,6
6,2,1,225.0,252.0,43851.58422462342,49570.9551371688,0.8928571428571429,0.8846225396158054,7,8,0,160.56960372207226,4240,2168,2072,0.028238458090542373,0.06792622582096264,1,111.56960372207224,49.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
7,2,1,225.0,252.0,43851.58422462342,49570.9551371688,0.8928571428571429,0.8846225396158054,7,9,1,181.0,4240,2168,2072,0.028238458090542373,0.06792622582096264,6,1316.109436881733,181.0,7,9,False,{},{},{},{},0,0,124.0,62.0,241,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
8,2,1,225.0,252.0,43851.58422462342,49570.9551371688,0.8928571428571429,0.8846225396158054,7,10,1,214.0,4240,2168,2072,0.028238458090542373,0.06792622582096264,7,609.3984060406185,214.0,4,5,False,{},{},{},{},0,0,98.0,49.0,125,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
9,2,1,225.0,252.0,43851.58422462342,49570.9551371688,0.8928571428571429,0.8846225396158054,7,11,1,233.0,4240,2168,2072,0.028238458090542373,0.06792622582096264,8,16.17840521770298,233.0,6,8,False,{},{},{},{},0,0,124.0,62.0,254,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
9,2,1,225.0,252.0,43851.58422462342,49570.9551371688,0.8928571428571429,0.8846225396158054,7,12,0,249.178405217703,4240,2168,2072,0.028238458090542373,0.06792622582096264,8,16.17840521770298,233.0,6,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
