v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,1,1,1712.0,2639.0,452118.3218089624,696927.7168538853,0.6487305797650625,0.6487305797650625,8,0,1,31.0,14665.0,2183,12482.0,0.17591543978859947,0.1482770385533947,0,264.08780479495465,31.0,8,13,True,"{4: 0, 6: 4, 3: 5, 0: 6, 1: 7, 5: 12, 2: 13, 7: 28}","{(0, 1): [(5, 7), (6, 5)], (0, 3): [(6, 5)], (0, 6): [(6, 4)], (0, 7): [(0, 28), (1, 28), (4, 0), (4, 1), (6, 4)], (1, 3): [(7, 5)], (1, 4): [(4, 0), (7, 4)], (1, 6): [(7, 4)], (2, 3): [(2, 5), (13, 2)], (2, 5): [(13, 14), (14, 12)], (3, 7): [(1, 28), (4, 1), (5, 6), (6, 4)], (4, 7): [(0, 28)], (5, 6): [(1, 4), (12, 1)], (6, 7): [(0, 28), (4, 0)]}","{(4, 0): {'cpu': 59}, (6, 4): {'cpu': 30}, (3, 5): {'cpu': 58}, (0, 6): {'cpu': 48}, (1, 7): {'cpu': 45}, (5, 12): {'cpu': 73}, (2, 13): {'cpu': 74}, (7, 28): {'cpu': 79}}","{((0, 1), (5, 7)): {'bw': 98.0}, ((0, 1), (6, 5)): {'bw': 98.0}, ((0, 3), (6, 5)): {'bw': 75.0}, ((0, 6), (6, 4)): {'bw': 111.0}, ((0, 7), (0, 28)): {'bw': 32.0}, ((0, 7), (1, 28)): {'bw': 33.0}, ((0, 7), (4, 0)): {'bw': 32.0}, ((0, 7), (4, 1)): {'bw': 33.0}, ((0, 7), (6, 4)): {'bw': 65.0}, ((1, 3), (7, 5)): {'bw': 112.0}, ((1, 4), (4, 0)): {'bw': 106.0}, ((1, 4), (7, 4)): {'bw': 106.0}, ((1, 6), (7, 4)): {'bw': 110.0}, ((2, 3), (2, 5)): {'bw': 63.0}, ((2, 3), (13, 2)): {'bw': 63.0}, ((2, 5), (13, 14)): {'bw': 104.0}, ((2, 5), (14, 12)): {'bw': 104.0}, ((3, 7), (1, 28)): {'bw': 64.0}, ((3, 7), (4, 1)): {'bw': 64.0}, ((3, 7), (5, 6)): {'bw': 64.0}, ((3, 7), (6, 4)): {'bw': 64.0}, ((4, 7), (0, 28)): {'bw': 104.0}, ((5, 6), (1, 4)): {'bw': 139.0}, ((5, 6), (12, 1)): {'bw': 139.0}, ((6, 7), (0, 28)): {'bw': 95.0}, ((6, 7), (4, 0)): {'bw': 95.0}}",2639.0,1712.0,932.0,466.0,1246,466.0,1246,466.0,2173.0,927.0,0.6487305797650625,696927.7168538853,452118.3218089624,171.3218347135136,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,8,13
2,2,2,2716.0,3965.0,1831833.9708256896,2519141.811073188,0.6849936948297604,0.7271658795759909,14,1,1,60.0,13339.0,1840,11499.0,0.3053982634956587,0.21535312180143296,1,1374.218773921043,60.0,6,6,True,"{4: 2, 1: 3, 2: 29, 3: 30, 5: 32, 0: 33}","{(0, 5): [(30, 32), (33, 30)], (1, 3): [(3, 29), (29, 30)], (2, 3): [(29, 30)], (2, 4): [(29, 2)], (2, 5): [(29, 30), (30, 32)], (3, 5): [(30, 32)]}","{(4, 2): {'cpu': 42}, (1, 3): {'cpu': 50}, (2, 29): {'cpu': 57}, (3, 30): {'cpu': 68}, (5, 32): {'cpu': 73}, (0, 33): {'cpu': 53}}","{((0, 5), (30, 32)): {'bw': 98.0}, ((0, 5), (33, 30)): {'bw': 98.0}, ((1, 3), (3, 29)): {'bw': 82.0}, ((1, 3), (29, 30)): {'bw': 82.0}, ((2, 3), (29, 30)): {'bw': 85.0}, ((2, 4), (29, 2)): {'bw': 125.0}, ((2, 5), (29, 30)): {'bw': 142.0}, ((2, 5), (30, 32)): {'bw': 142.0}, ((3, 5), (30, 32)): {'bw': 129.0}}",1326.0,1004.0,686.0,343.0,661,343.0,661,343.0,983.0,322.0,0.7571644042232277,1822214.094219303,1379715.6490167272,1040.509539228301,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,6,6
3,3,3,4086.0,6978.0,2052640.9346364997,3004755.958490685,0.585554600171969,0.6831306645174469,21,2,1,97.0,10326.0,1496,8830.0,0.43525858814647034,0.39747526441487546,2,161.1729662852628,97.0,7,10,True,"{0: 1, 2: 15, 6: 17, 5: 18, 3: 20, 4: 21, 1: 22}","{(0, 1): [(1, 20), (20, 22)], (0, 2): [(0, 12), (1, 20), (12, 15), (20, 0)], (0, 5): [(0, 12), (1, 12), (1, 20), (12, 15), (15, 18), (20, 0)], (1, 2): [(2, 13), (13, 15), (21, 2), (22, 21)], (1, 3): [(22, 20)], (1, 4): [(22, 21)], (2, 3): [(0, 20), (12, 0), (15, 12)], (2, 5): [(15, 18)], (3, 4): [(20, 23), (23, 21)], (5, 6): [(12, 14), (13, 14), (14, 17), (15, 12), (15, 13), (18, 15)]}","{(0, 1): {'cpu': 40}, (2, 15): {'cpu': 80}, (6, 17): {'cpu': 37}, (5, 18): {'cpu': 53}, (3, 20): {'cpu': 31}, (4, 21): {'cpu': 48}, (1, 22): {'cpu': 55}}","{((0, 1), (1, 20)): {'bw': 150.0}, ((0, 1), (20, 22)): {'bw': 150.0}, ((0, 2), (0, 12)): {'bw': 60.0}, ((0, 2), (1, 20)): {'bw': 60.0}, ((0, 2), (12, 15)): {'bw': 60.0}, ((0, 2), (20, 0)): {'bw': 60.0}, ((0, 5), (0, 12)): {'bw': 69.0}, ((0, 5), (1, 12)): {'bw': 81.0}, ((0, 5), (1, 20)): {'bw': 69.0}, ((0, 5), (12, 15)): {'bw': 150.0}, ((0, 5), (15, 18)): {'bw': 150.0}, ((0, 5), (20, 0)): {'bw': 69.0}, ((1, 2), (2, 13)): {'bw': 130.0}, ((1, 2), (13, 15)): {'bw': 130.0}, ((1, 2), (21, 2)): {'bw': 130.0}, ((1, 2), (22, 21)): {'bw': 130.0}, ((1, 3), (22, 20)): {'bw': 137.0}, ((1, 4), (22, 21)): {'bw': 96.0}, ((2, 3), (0, 20)): {'bw': 64.0}, ((2, 3), (12, 0)): {'bw': 64.0}, ((2, 3), (15, 12)): {'bw': 64.0}, ((2, 5), (15, 18)): {'bw': 62.0}, ((3, 4), (20, 23)): {'bw': 87.0}, ((3, 4), (23, 21)): {'bw': 87.0}, ((5, 6), (12, 14)): {'bw': 39.0}, ((5, 6), (13, 14)): {'bw': 51.0}, ((5, 6), (14, 17)): {'bw': 90.0}, ((5, 6), (15, 12)): {'bw': 39.0}, ((5, 6), (15, 13)): {'bw': 51.0}, ((5, 6), (18, 15)): {'bw': 90.0}}",3013.0,1370.0,688.0,344.0,1026,344.0,1026,344.0,2669.0,1643.0,0.45469631596415533,485614.1474174968,220806.96381081003,73.284754002924,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,7,10
4,3,3,4086.0,6978.0,2052640.9346364997,3004755.958490685,0.585554600171969,0.6831306645174469,21,3,1,133.0,10326.0,1496,8830.0,0.43525858814647034,0.39747526441487546,3,78.49650036304767,133.0,9,22,False,{},{},{},{},0,0,976.0,488.0,2140,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
5,4,4,5041.0,9080.0,2630764.1958475322,4277232.497826382,0.5551762114537445,0.6150622387687465,26,4,1,164.0,8224.0,1159,7065.0,0.5624764061910155,0.5179119754350051,4,605.3646714251648,164.0,6,8,True,"{4: 8, 3: 9, 0: 20, 1: 23, 2: 26, 5: 31}","{(0, 1): [(20, 23)], (0, 2): [(20, 23), (23, 26)], (0, 5): [(0, 28), (20, 0), (28, 31)], (1, 2): [(23, 26)], (1, 3): [(2, 5), (3, 5), (5, 6), (6, 9), (21, 2), (21, 3), (23, 21)], (1, 5): [(3, 29), (21, 3), (23, 21), (29, 31)], (2, 5): [(0, 28), (1, 28), (2, 29), (20, 0), (20, 1), (21, 2), (23, 20), (23, 21), (26, 23), (28, 31), (29, 31)], (3, 4): [(6, 8), (9, 6)]}","{(4, 8): {'cpu': 62}, (3, 9): {'cpu': 80}, (0, 20): {'cpu': 31}, (1, 23): {'cpu': 33}, (2, 26): {'cpu': 73}, (5, 31): {'cpu': 58}}","{((0, 1), (20, 23)): {'bw': 76.0}, ((0, 2), (20, 23)): {'bw': 100.0}, ((0, 2), (23, 26)): {'bw': 100.0}, ((0, 5), (0, 28)): {'bw': 68.0}, ((0, 5), (20, 0)): {'bw': 68.0}, ((0, 5), (28, 31)): {'bw': 68.0}, ((1, 2), (23, 26)): {'bw': 74.0}, ((1, 3), (2, 5)): {'bw': 47.0}, ((1, 3), (3, 5)): {'bw': 40.0}, ((1, 3), (5, 6)): {'bw': 87.0}, ((1, 3), (6, 9)): {'bw': 87.0}, ((1, 3), (21, 2)): {'bw': 47.0}, ((1, 3), (21, 3)): {'bw': 40.0}, ((1, 3), (23, 21)): {'bw': 87.0}, ((1, 5), (3, 29)): {'bw': 73.0}, ((1, 5), (21, 3)): {'bw': 73.0}, ((1, 5), (23, 21)): {'bw': 73.0}, ((1, 5), (29, 31)): {'bw': 73.0}, ((2, 5), (0, 28)): {'bw': 2.0}, ((2, 5), (1, 28)): {'bw': 15.0}, ((2, 5), (2, 29)): {'bw': 51.0}, ((2, 5), (20, 0)): {'bw': 2.0}, ((2, 5), (20, 1)): {'bw': 15.0}, ((2, 5), (21, 2)): {'bw': 51.0}, ((2, 5), (23, 20)): {'bw': 17.0}, ((2, 5), (23, 21)): {'bw': 51.0}, ((2, 5), (26, 23)): {'bw': 68.0}, ((2, 5), (28, 31)): {'bw': 17.0}, ((2, 5), (29, 31)): {'bw': 51.0}, ((3, 4), (6, 8)): {'bw': 72.0}, ((3, 4), (9, 6)): {'bw': 72.0}}",2102.0,955.0,674.0,337.0,618,337.0,618,337.0,1765.0,1147.0,0.4543292102759277,1272476.5393356965,578123.2612110324,275.0348530975416,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,6,8
6,4,4,5041.0,9080.0,2630764.1958475322,4277232.497826382,0.5551762114537445,0.6150622387687465,26,5,1,193.0,8224.0,1159,7065.0,0.5624764061910155,0.5179119754350051,5,418.58562948066964,193.0,6,10,False,{},{},{},{},0,0,784.0,392.0,1049,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
6,4,4,5041.0,9080.0,2630764.1958475322,4277232.497826382,0.5551762114537445,0.6150622387687465,26,6,0,211.4965003630477,8224.0,1159,7065.0,0.5624764061910155,0.5179119754350051,3,78.49650036304767,133.0,9,22,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
7,4,4,5041.0,9080.0,2630764.1958475322,4277232.497826382,0.5551762114537445,0.6150622387687465,26,7,1,229.0,8224.0,1159,7065.0,0.5624764061910155,0.5179119754350051,6,472.8518356433432,229.0,6,6,False,{},{},{},{},0,0,724.0,362.0,688,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
8,4,4,5041.0,9080.0,2630764.1958475322,4277232.497826382,0.5551762114537445,0.6150622387687465,26,8,1,253.0,8224.0,1159,7065.0,0.5624764061910155,0.5179119754350051,7,21.469852536087064,253.0,9,23,False,{},{},{},{},0,0,1136.0,568.0,2701,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
8,4,3,5041.0,9080.0,2630764.1958475322,4277232.497826382,0.5551762114537445,0.6150622387687465,26,9,0,258.17296628526276,11237.0,1503,9734.0,0.4326160815402038,0.3357898328215626,2,161.1729662852628,97.0,7,10,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
