v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,solving_time,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,11.0,10503,1172,9331,0.0,0.0,0,49.844613278446964,11.0,15,43,False,{},{},{},{},0.0,0.0,528.0,264.0,1688.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,8.302691221237183,0.0,0.0
2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,22.0,10503,1172,9331,0.0,0.0,1,260.35295491434505,22.0,13,45,False,{},{},{},{},0.0,0.0,396.0,198.0,1805.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,8.813488960266113,0.0,0.0
3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,33.0,10503,1172,9331,0.0,0.0,2,386.59727682424324,33.0,14,46,False,{},{},{},{},0.0,0.0,538.0,269.0,2047.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,8.54430627822876,0.0,0.0
4,1,1,699.0,3071.0,366486.9564562447,1610130.8201389518,0.2276131553239987,0.22761315532399873,8,3,1,49.0,7432,1033,6399,0.1186006825938567,0.3142214124959811,3,524.3017975053572,49.0,8,12,True,"{np.int64(0): np.int64(23), np.int64(1): np.int64(29), np.int64(2): np.int64(18), np.int64(3): np.int64(30), np.int64(4): np.int64(21), np.int64(5): np.int64(15), np.int64(6): np.int64(25), np.int64(7): np.int64(19)}","{(0, 1): [(np.int64(23), 7), (7, 3), (3, 1), (1, 0), (0, 2), (2, 6), (6, 13), (13, np.int64(29))], (0, 3): [(np.int64(23), 7), (7, 3), (3, 1), (1, 0), (0, 2), (2, 6), (6, 14), (14, np.int64(30))], (0, 5): [(np.int64(23), 7), (7, 15)], (0, 6): [(np.int64(23), 7), (7, 3), (3, 1), (1, 4), (4, 9), (9, np.int64(25))], (1, 3): [(np.int64(29), 13), (13, 6), (6, 14), (14, np.int64(30))], (1, 4): [(np.int64(29), 13), (13, 21)], (1, 5): [(np.int64(29), 13), (13, 6), (6, 2), (2, 0), (0, 1), (1, 3), (3, 7), (7, np.int64(15))], (2, 3): [(np.int64(18), 10), (10, 4), (4, 1), (1, 0), (0, 2), (2, 6), (6, 14), (14, np.int64(30))], (2, 6): [(np.int64(18), 10), (10, 4), (4, 9), (9, np.int64(25))], (2, 7): [(np.int64(18), 10), (10, 4), (4, 1), (1, 0), (0, 2), (2, 5), (5, 11), (11, np.int64(19))], (3, 4): [(np.int64(30), 14), (14, 6), (6, 13), (13, np.int64(21))], (5, 7): [(np.int64(15), 7), (7, 3), (3, 1), (1, 0), (0, 2), (2, 5), (5, 11), (11, np.int64(19))]}","{(np.int64(0), np.int64(23)): {'cpu': 29}, (np.int64(1), np.int64(29)): {'cpu': 8}, (np.int64(2), np.int64(18)): {'cpu': 28}, (np.int64(3), np.int64(30)): {'cpu': 29}, (np.int64(4), np.int64(21)): {'cpu': 11}, (np.int64(5), np.int64(15)): {'cpu': 17}, (np.int64(6), np.int64(25)): {'cpu': 5}, (np.int64(7), np.int64(19)): {'cpu': 12}}","{((0, 1), (np.int64(23), 7)): {'bw': 36}, ((0, 1), (7, 3)): {'bw': 36}, ((0, 1), (3, 1)): {'bw': 36}, ((0, 1), (1, 0)): {'bw': 36}, ((0, 1), (0, 2)): {'bw': 36}, ((0, 1), (2, 6)): {'bw': 36}, ((0, 1), (6, 13)): {'bw': 36}, ((0, 1), (13, np.int64(29))): {'bw': 36}, ((0, 3), (np.int64(23), 7)): {'bw': 33}, ((0, 3), (7, 3)): {'bw': 33}, ((0, 3), (3, 1)): {'bw': 33}, ((0, 3), (1, 0)): {'bw': 33}, ((0, 3), (0, 2)): {'bw': 33}, ((0, 3), (2, 6)): {'bw': 33}, ((0, 3), (6, 14)): {'bw': 33}, ((0, 3), (14, np.int64(30))): {'bw': 33}, ((0, 5), (np.int64(23), 7)): {'bw': 69}, ((0, 5), (7, 15)): {'bw': 69}, ((0, 6), (np.int64(23), 7)): {'bw': 40}, ((0, 6), (7, 3)): {'bw': 40}, ((0, 6), (3, 1)): {'bw': 40}, ((0, 6), (1, 4)): {'bw': 40}, ((0, 6), (4, 9)): {'bw': 40}, ((0, 6), (9, np.int64(25))): {'bw': 40}, ((1, 3), (np.int64(29), 13)): {'bw': 52}, ((1, 3), (13, 6)): {'bw': 52}, ((1, 3), (6, 14)): {'bw': 52}, ((1, 3), (14, np.int64(30))): {'bw': 52}, ((1, 4), (np.int64(29), 13)): {'bw': 61}, ((1, 4), (13, 21)): {'bw': 61}, ((1, 5), (np.int64(29), 13)): {'bw': 57}, ((1, 5), (13, 6)): {'bw': 57}, ((1, 5), (6, 2)): {'bw': 57}, ((1, 5), (2, 0)): {'bw': 57}, ((1, 5), (0, 1)): {'bw': 57}, ((1, 5), (1, 3)): {'bw': 57}, ((1, 5), (3, 7)): {'bw': 57}, ((1, 5), (7, np.int64(15))): {'bw': 57}, ((2, 3), (np.int64(18), 10)): {'bw': 18}, ((2, 3), (10, 4)): {'bw': 18}, ((2, 3), (4, 1)): {'bw': 18}, ((2, 3), (1, 0)): {'bw': 18}, ((2, 3), (0, 2)): {'bw': 18}, ((2, 3), (2, 6)): {'bw': 18}, ((2, 3), (6, 14)): {'bw': 18}, ((2, 3), (14, np.int64(30))): {'bw': 18}, ((2, 6), (np.int64(18), 10)): {'bw': 54}, ((2, 6), (10, 4)): {'bw': 54}, ((2, 6), (4, 9)): {'bw': 54}, ((2, 6), (9, np.int64(25))): {'bw': 54}, ((2, 7), (np.int64(18), 10)): {'bw': 24}, ((2, 7), (10, 4)): {'bw': 24}, ((2, 7), (4, 1)): {'bw': 24}, ((2, 7), (1, 0)): {'bw': 24}, ((2, 7), (0, 2)): {'bw': 24}, ((2, 7), (2, 5)): {'bw': 24}, ((2, 7), (5, 11)): {'bw': 24}, ((2, 7), (11, np.int64(19))): {'bw': 24}, ((3, 4), (np.int64(30), 14)): {'bw': 66}, ((3, 4), (14, 6)): {'bw': 66}, ((3, 4), (6, 13)): {'bw': 66}, ((3, 4), (13, np.int64(21))): {'bw': 66}, ((5, 7), (np.int64(15), 7)): {'bw': 50}, ((5, 7), (7, 3)): {'bw': 50}, ((5, 7), (3, 1)): {'bw': 50}, ((5, 7), (1, 0)): {'bw': 50}, ((5, 7), (0, 2)): {'bw': 50}, ((5, 7), (2, 5)): {'bw': 50}, ((5, 7), (5, 11)): {'bw': 50}, ((5, 7), (11, np.int64(19))): {'bw': 50}}",3071.0,699.0,556.0,139.0,560.0,139.0,560.0,139.0,2932.0,2372.0,0.2276131553239987,1610130.8201389518,366486.9564562447,119.33798647223858,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -23}, np.int64(1): {'cpu': -88}, np.int64(2): {'cpu': -36}, np.int64(3): {'cpu': -54}, np.int64(4): {'cpu': -65}, np.int64(5): {'cpu': -77}, np.int64(6): {'cpu': -46}, np.int64(7): {'cpu': -64}}, 'link_level': {(0, 1): {'bw': -197}, (0, 3): {'bw': -164}, (0, 5): {'bw': -189}, (0, 6): {'bw': -124}, (1, 3): {'bw': -164}, (1, 4): {'bw': -250}, (1, 5): {'bw': -67}, (2, 3): {'bw': -146}, (2, 6): {'bw': -106}, (2, 7): {'bw': -138}, (3, 4): {'bw': -80}, (5, 7): {'bw': -17}}, 'path_level': {(0, 1): {}, (0, 3): {}, (0, 5): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (1, 5): {}, (2, 3): {}, (2, 6): {}, (2, 7): {}, (3, 4): {}, (5, 7): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}, np.int64(4): {'cpu': 0}, np.int64(5): {'cpu': 0}, np.int64(6): {'cpu': 0}, np.int64(7): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (0, 5): {'bw': 0}, (0, 6): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (1, 5): {'bw': 0}, (2, 3): {'bw': 0}, (2, 6): {'bw': 0}, (2, 7): {'bw': 0}, (3, 4): {'bw': 0}, (5, 7): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 3): {}, (0, 5): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (1, 5): {}, (2, 3): {}, (2, 6): {}, (2, 7): {}, (3, 4): {}, (5, 7): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,8.732218980789185,8.0,12.0
5,1,1,699.0,3071.0,366486.9564562447,1610130.8201389518,0.2276131553239987,0.22761315532399873,8,4,1,55.0,7432,1033,6399,0.1186006825938567,0.3142214124959811,4,185.50404322889074,55.0,13,41,False,{},{},{},{},0.0,0.0,388.0,194.0,1671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,4.90044903755188,0.0,0.0
5,1,1,699.0,3071.0,366486.9564562447,1610130.8201389518,0.2276131553239987,0.22761315532399873,8,5,0,60.844613278446964,7432,1033,6399,0.1186006825938567,0.3142214124959811,0,49.844613278446964,11.0,15,43,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
6,1,1,699.0,3071.0,366486.9564562447,1610130.8201389518,0.2276131553239987,0.22761315532399873,8,6,1,67.0,7432,1033,6399,0.1186006825938567,0.3142214124959811,5,920.5392550757533,67.0,13,37,False,{},{},{},{},0.0,0.0,492.0,246.0,1512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.076241970062256,0.0,0.0
7,2,2,948.0,3801.0,451956.1115646341,1860703.0419426637,0.2494080505130229,0.24289534728377188,12,7,1,83.0,6702,961,5741,0.18003412969283272,0.38473904190333297,6,343.24961890919434,83.0,5,4,True,"{np.int64(0): np.int64(27), np.int64(1): np.int64(28), np.int64(2): np.int64(24), np.int64(3): np.int64(19), np.int64(4): np.int64(16)}","{(0, 3): [(np.int64(27), 11), (11, 19)], (1, 3): [(np.int64(28), 12), (12, 5), (5, 11), (11, np.int64(19))], (2, 3): [(np.int64(24), 8), (8, 3), (3, 1), (1, 0), (0, 2), (2, 5), (5, 11), (11, np.int64(19))], (2, 4): [(np.int64(24), 8), (8, 16)]}","{(np.int64(0), np.int64(27)): {'cpu': 15}, (np.int64(1), np.int64(28)): {'cpu': 22}, (np.int64(2), np.int64(24)): {'cpu': 19}, (np.int64(3), np.int64(19)): {'cpu': 6}, (np.int64(4), np.int64(16)): {'cpu': 10}}","{((0, 3), (np.int64(27), 11)): {'bw': 33}, ((0, 3), (11, 19)): {'bw': 33}, ((1, 3), (np.int64(28), 12)): {'bw': 53}, ((1, 3), (12, 5)): {'bw': 53}, ((1, 3), (5, 11)): {'bw': 53}, ((1, 3), (11, np.int64(19))): {'bw': 53}, ((2, 3), (np.int64(24), 8)): {'bw': 33}, ((2, 3), (8, 3)): {'bw': 33}, ((2, 3), (3, 1)): {'bw': 33}, ((2, 3), (1, 0)): {'bw': 33}, ((2, 3), (0, 2)): {'bw': 33}, ((2, 3), (2, 5)): {'bw': 33}, ((2, 3), (5, 11)): {'bw': 33}, ((2, 3), (11, np.int64(19))): {'bw': 33}, ((2, 4), (np.int64(24), 8)): {'bw': 58}, ((2, 4), (8, 16)): {'bw': 58}}",730.0,249.0,648.0,72.0,177.0,72.0,177.0,72.0,658.0,481.0,0.3410958904109589,250572.22180371187,85469.15510838939,117.08103439505396,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -40}, np.int64(1): {'cpu': -68}, np.int64(2): {'cpu': -33}, np.int64(3): {'cpu': -58}, np.int64(4): {'cpu': -69}}, 'link_level': {(0, 3): {'bw': -209}, (1, 3): {'bw': -110}, (2, 3): {'bw': -55}, (2, 4): {'bw': -170}}, 'path_level': {(0, 3): {}, (1, 3): {}, (2, 3): {}, (2, 4): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}, np.int64(4): {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (1, 3): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}}, 'path_level': {(0, 3): {}, (1, 3): {}, (2, 3): {}, (2, 4): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,4.540265083312988,5.0,4.0
8,2,2,948.0,3801.0,451956.1115646341,1860703.0419426637,0.2494080505130229,0.24289534728377188,12,8,1,91.0,6702,961,5741,0.18003412969283272,0.38473904190333297,7,608.2584116338999,91.0,10,24,False,{},{},{},{},0.0,0.0,328.0,164.0,921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.55157208442688,0.0,0.0
9,2,2,948.0,3801.0,451956.1115646341,1860703.0419426637,0.2494080505130229,0.24289534728377188,12,9,1,105.0,6702,961,5741,0.18003412969283272,0.38473904190333297,8,567.9749392982969,105.0,8,10,False,{},{},{},{},0.0,0.0,244.0,122.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3.5929641723632812,0.0,0.0
