v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,solving_time,num_placed_nodes,num_routed_links
20,0,0,0,0,0,0,0,0,0,25,1,486.0,10885,1170,9715,0.0,0.0,19,693.0700909974412,486.0,14,52,False,{},{},{},{},0,0,856.0,428.0,3185,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,11.02878475189209,0,0
21,0,0,0,0,0,0,0,0,0,26,1,514.0,10885,1170,9715,0.0,0.0,20,527.0151193615025,514.0,18,69,False,{},{},{},{},0,0,844.0,422.0,4150,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,4.67763614654541,0,0
22,0,0,0,0,0,0,0,0,0,27,1,537.0,10885,1170,9715,0.0,0.0,21,1665.1468097143027,537.0,12,36,False,{},{},{},{},0,0,752.0,376.0,1957,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.722182989120483,0,0
23,0,0,0,0,0,0,0,0,0,28,1,571.0,10885,1170,9715,0.0,0.0,22,725.198745952075,571.0,11,25,False,{},{},{},{},0,0,470.0,235.0,1256,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.464329957962036,0,0
24,0,0,0,0,0,0,0,0,0,29,1,595.0,10885,1170,9715,0.0,0.0,23,672.7352084209173,595.0,8,16,False,{},{},{},{},0,0,454.0,227.0,850,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,255.18153595924377,0,0
25,0,0,0,0,0,0,0,0,0,30,1,617.0,10885,1170,9715,0.0,0.0,24,2043.2418517480269,617.0,15,55,False,{},{},{},{},0,0,742.0,371.0,3415,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,11.347192764282227,0,0
26,0,0,0,0,0,0,0,0,0,31,1,639.0,10885,1170,9715,0.0,0.0,25,2283.6825967418768,639.0,13,38,False,{},{},{},{},0,0,654.0,327.0,2301,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.916316032409668,0,0
27,0,0,0,0,0,0,0,0,0,32,1,670.0,10885,1170,9715,0.0,0.0,26,149.87194178214008,670.0,13,39,False,{},{},{},{},0,0,684.0,342.0,2177,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.761406898498535,0,0
28,0,0,0,0,0,0,0,0,0,33,1,695.0,10885,1170,9715,0.0,0.0,27,1307.6850191649507,695.0,17,65,False,{},{},{},{},0,0,796.0,398.0,4029,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,4.1059205532073975,0,0
29,0,0,0,0,0,0,0,0,0,34,1,721.0,10885,1170,9715,0.0,0.0,28,833.2012013654564,721.0,14,49,False,{},{},{},{},0,0,702.0,351.0,2886,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,262.9694519042969,0,0
30,0,0,0,0,0,0,0,0,0,35,1,752.0,10885,1170,9715,0.0,0.0,29,2216.294921571176,752.0,14,49,False,{},{},{},{},0,0,736.0,368.0,3055,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,11.16406798362732,0,0
31,0,0,0,0,0,0,0,0,0,36,1,779.0,10885,1170,9715,0.0,0.0,30,380.20169249606306,779.0,16,61,False,{},{},{},{},0,0,760.0,380.0,3897,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,11.442670822143555,0,0
32,0,0,0,0,0,0,0,0,0,37,1,798.0,10885,1170,9715,0.0,0.0,31,1401.8363140129777,798.0,10,25,False,{},{},{},{},0,0,488.0,244.0,1651,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.46604609489441,0,0
32,0,0,0,0,0,0,0,0,0,38,0,819.8719417821401,10885,1170,9715,0.0,0.0,26,149.87194178214008,670.0,13,39,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
33,0,0,0,0,0,0,0,0,0,39,1,823.0,10885,1170,9715,0.0,0.0,32,327.4378882532704,823.0,13,44,False,{},{},{},{},0,0,652.0,326.0,2479,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.934166193008423,0,0
34,0,0,0,0,0,0,0,0,0,40,1,841.0,10885,1170,9715,0.0,0.0,33,127.35244829927184,841.0,16,61,False,{},{},{},{},0,0,720.0,360.0,3443,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,255.9799098968506,0,0
34,0,0,0,0,0,0,0,0,0,41,0,843.323554933573,10885,1170,9715,0.0,0.0,0,824.323554933573,19.0,18,86,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
35,0,0,0,0,0,0,0,0,0,42,1,868.0,10885,1170,9715,0.0,0.0,34,257.45167725880515,868.0,9,20,False,{},{},{},{},0,0,380.0,190.0,1251,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.564080238342285,0,0
36,0,0,0,0,0,0,0,0,0,43,1,895.0,10885,1170,9715,0.0,0.0,35,1487.0947589774005,895.0,10,29,False,{},{},{},{},0,0,564.0,282.0,1855,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.500039339065552,0,0
37,0,0,0,0,0,0,0,0,0,44,1,916.0,10885,1170,9715,0.0,0.0,36,1549.560166308899,916.0,18,72,False,{},{},{},{},0,0,898.0,449.0,4479,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,4.92979097366333,0,0
38,0,0,0,0,0,0,0,0,0,45,1,949.0,10885,1170,9715,0.0,0.0,37,1051.8959422176288,949.0,15,48,False,{},{},{},{},0,0,678.0,339.0,2747,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,11.201089859008789,0,0
38,0,0,0,0,0,0,0,0,0,46,0,968.3524482992718,10885,1170,9715,0.0,0.0,33,127.35244829927184,841.0,16,61,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
39,0,0,0,0,0,0,0,0,0,47,1,969.0,10885,1170,9715,0.0,0.0,38,367.32663478612295,969.0,8,15,False,{},{},{},{},0,0,432.0,216.0,887,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.236465215682983,0,0
39,0,0,0,0,0,0,0,0,0,48,0,989.979746630872,10885,1170,9715,0.0,0.0,11,700.979746630872,289.0,15,57,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
40,0,0,0,0,0,0,0,0,0,49,1,1001.0,10885,1170,9715,0.0,0.0,39,5953.779428318821,1001.0,16,68,False,{},{},{},{},0,0,878.0,439.0,4196,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,930.6982159614563,0,0
40,0,0,0,0,0,0,0,0,0,50,0,1001.5985191652629,10885,1170,9715,0.0,0.0,14,638.5985191652629,363.0,17,65,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
