v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,num_placed_nodes,num_routed_links
62,16,6,1637.0,1917.0,828446.0086753654,967371.3757211049,0.8539384454877412,0.856388796968299,19,97,1,1494.0,4145,2248,1897,0.07489711934156373,0.1650528169014085,61,514.2434158630444,1494.0,7,8,False,"{5: 4, 3: 1, 2: 9, 1: 0, 4: 3}","{(3, 5): [(1, 4)], (2, 5): [(9, 4)], (1, 5): [(0, 1), (1, 4)], (4, 3): [(3, 1)]}","{(5, 4): {'cpu': 7}, (3, 1): {'cpu': 4}, (2, 9): {'cpu': 13}, (1, 0): {'cpu': 5}, (4, 3): {'cpu': 7}}","{((3, 5), (1, 4)): {'bw': 45}, ((2, 5), (9, 4)): {'bw': 32}, ((1, 5), (0, 1)): {'bw': 49}, ((1, 5), (1, 4)): {'bw': 49}, ((4, 3), (3, 1)): {'bw': 50}}",0.0,0.0,118.0,59.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1800.0,"{'node_level': {'cpu': -67}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {5: {'cpu': -60}, 3: {'cpu': -61}, 2: {'cpu': -44}, 1: {'cpu': -85}, 4: {'cpu': -39}, 0: {'cpu': -67}}, 'link_level': {(3, 5): {'bw': -51}, (2, 5): {'bw': -20}, (1, 5): {'bw': -2}, (4, 3): {'bw': -4}, (0, 1): {'bw': -34}, (0, 2): {'bw': 100.0}}, 'path_level': {(3, 5): {}, (2, 5): {}, (1, 5): {}, (4, 3): {}, (0, 1): {}, (0, 2): {}}}","{'node_level': {5: {'cpu': 0}, 3: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(3, 5): {'bw': 0}, (2, 5): {'bw': 0}, (1, 5): {'bw': 0}, (4, 3): {'bw': 0}, (0, 1): {'bw': 0}, (0, 2): {'bw': 100.0}}, 'path_level': {(3, 5): {}, (2, 5): {}, (1, 5): {}, (4, 3): {}, (0, 1): {}, (0, 2): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,18.0,5.0,4.0
63,17,7,1718.0,1998.0,848259.7339146398,987185.1009603793,0.8598598598598599,0.859271207688825,20,98,1,1524.0,4064,2221,1843,0.08600823045267492,0.18882042253521125,62,244.613891842895,1524.0,3,2,True,"{0: 4, 1: 1, 2: 9}","{(1, 0): [(1, 4)], (2, 0): [(9, 4)]}","{(0, 4): {'cpu': 16}, (1, 1): {'cpu': 11}, (2, 9): {'cpu': 0}}","{((1, 0), (1, 4)): {'bw': 31}, ((2, 0), (9, 4)): {'bw': 23}}",81.0,81.0,54.0,27.0,54.0,27.0,54.0,27.0,54.0,0.0,1.0,19813.725239274492,19813.725239274492,244.613891842895,Success,0.0,"{'node_level': {'cpu': -57}, 'link_level': {'bw': -29}, 'path_level': {}}","{'node_level': {0: {'cpu': -51}, 1: {'cpu': -54}, 2: {'cpu': -57}}, 'link_level': {(1, 0): {'bw': -65}, (2, 0): {'bw': -29}}, 'path_level': {(1, 0): {}, (2, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (2, 0): {'bw': 0}}, 'path_level': {(1, 0): {}, (2, 0): {}}}",[],-29.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,2.0
63,17,7,1718.0,1998.0,848259.7339146398,987185.1009603793,0.8598598598598599,0.859271207688825,20,99,0,1529.7807616009081,4064,2221,1843,0.08600823045267492,0.18882042253521125,57,129.78076160090816,1400.0,6,12,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
63,17,7,1718.0,1998.0,848259.7339146398,987185.1009603793,0.8598598598598599,0.859271207688825,20,100,0,1531.5388058220417,4064,2221,1843,0.08600823045267492,0.18882042253521125,50,285.53880582204164,1246.0,8,10,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
64,18,8,1870.0,2177.0,995080.1153531341,1160085.4185754484,0.8589802480477722,0.8577645226978751,20,101,1,1545.0,3885,2155,1730,0.11316872427983538,0.238556338028169,63,965.9235620953574,1545.0,4,4,True,"{2: 6, 1: 2, 3: 13, 0: 14}","{(1, 2): [(2, 6)], (3, 1): [(13, 6), (6, 2)], (3, 2): [(13, 6)], (0, 2): [(14, 6)]}","{(2, 6): {'cpu': 19}, (1, 2): {'cpu': 16}, (3, 13): {'cpu': 13}, (0, 14): {'cpu': 18}}","{((1, 2), (2, 6)): {'bw': 25}, ((3, 1), (13, 6)): {'bw': 27}, ((3, 1), (6, 2)): {'bw': 27}, ((3, 2), (13, 6)): {'bw': 20}, ((0, 2), (14, 6)): {'bw': 14}}",179.0,152.0,132.0,66.0,86.0,66.0,86.0,66.0,113.0,27.0,0.8491620111731844,172900.31761506898,146820.3814384943,820.2255946284599,Success,0.0,"{'node_level': {'cpu': -53}, 'link_level': {'bw': -40}, 'path_level': {}}","{'node_level': {2: {'cpu': -45}, 1: {'cpu': -50}, 3: {'cpu': -34}, 0: {'cpu': -53}}, 'link_level': {(1, 2): {'bw': -33}, (3, 1): {'bw': -6}, (3, 2): {'bw': -43}, (0, 2): {'bw': -40}}, 'path_level': {(1, 2): {}, (3, 1): {}, (3, 2): {}, (0, 2): {}}}","{'node_level': {2: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(1, 2): {'bw': 0}, (3, 1): {'bw': 0}, (3, 2): {'bw': 0}, (0, 2): {'bw': 0}}, 'path_level': {(1, 2): {}, (3, 1): {}, (3, 2): {}, (0, 2): {}}}",[],-40.0,0.0,True,True,False,0,[],0,0.0,0.0,4.0,4.0
65,18,8,1870.0,2177.0,995080.1153531341,1160085.4185754484,0.8589802480477722,0.8577645226978751,20,102,1,1570.0,3885,2155,1730,0.11316872427983538,0.238556338028169,64,239.65748978791973,1570.0,6,10,False,"{1: 10, 5: 4, 4: 18}","{(5, 1): [(4, 10)], (4, 1): [(18, 10)], (4, 5): [(18, 10), (10, 4)]}","{(1, 10): {'cpu': 13}, (5, 4): {'cpu': 20}, (4, 18): {'cpu': 19}}","{((5, 1), (4, 10)): {'bw': 10}, ((4, 1), (18, 10)): {'bw': 46}, ((4, 5), (18, 10)): {'bw': 16}, ((4, 5), (10, 4)): {'bw': 16}}",0.0,0.0,154.0,77.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1600.0,"{'node_level': {'cpu': -79}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {1: {'cpu': -59}, 5: {'cpu': -31}, 4: {'cpu': -51}, 2: {'cpu': -79}}, 'link_level': {(5, 1): {'bw': -18}, (4, 1): {'bw': -54}, (4, 5): {'bw': -2}, (2, 1): {'bw': 100.0}, (2, 5): {'bw': 100.0}}, 'path_level': {(5, 1): {}, (4, 1): {}, (4, 5): {}, (2, 1): {}, (2, 5): {}}}","{'node_level': {1: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(5, 1): {'bw': 0}, (4, 1): {'bw': 0}, (4, 5): {'bw': 0}, (2, 1): {'bw': 100.0}, (2, 5): {'bw': 100.0}}, 'path_level': {(5, 1): {}, (4, 1): {}, (4, 5): {}, (2, 1): {}, (2, 5): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,16.0,3.0,3.0
65,18,7,1870.0,2177.0,995080.1153531341,1160085.4185754484,0.8589802480477722,0.8577645226978751,20,103,0,1576.7965765321615,3947,2184,1763,0.10123456790123453,0.22403169014084512,56,200.79657653216137,1376.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
66,18,7,1870.0,2177.0,995080.1153531341,1160085.4185754484,0.8589802480477722,0.8577645226978751,20,104,1,1604.0,3947,2184,1763,0.10123456790123453,0.22403169014084512,65,98.19593720777934,1604.0,9,15,False,"{6: 10, 2: 18, 4: 26, 3: 1}","{(2, 6): [(18, 10)], (4, 2): [(26, 10), (10, 18)], (4, 6): [(26, 10)], (3, 6): [(1, 4), (4, 10)]}","{(6, 10): {'cpu': 14}, (2, 18): {'cpu': 20}, (4, 26): {'cpu': 10}, (3, 1): {'cpu': 12}}","{((2, 6), (18, 10)): {'bw': 49}, ((4, 2), (26, 10)): {'bw': 17}, ((4, 2), (10, 18)): {'bw': 17}, ((4, 6), (26, 10)): {'bw': 47}, ((3, 6), (1, 4)): {'bw': 16}, ((3, 6), (4, 10)): {'bw': 16}}",0.0,0.0,162.0,81.0,464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1500.0,"{'node_level': {'cpu': -85}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {6: {'cpu': -58}, 2: {'cpu': -50}, 4: {'cpu': -79}, 3: {'cpu': -42}, 1: {'cpu': -85}}, 'link_level': {(2, 6): {'bw': -51}, (4, 2): {'bw': -34}, (4, 6): {'bw': -31}, (3, 6): {'bw': -12}, (1, 2): {'bw': -1}, (1, 3): {'bw': 100.0}, (1, 6): {'bw': 100.0}}, 'path_level': {(2, 6): {}, (4, 2): {}, (4, 6): {}, (3, 6): {}, (1, 2): {}, (1, 3): {}, (1, 6): {}}}","{'node_level': {6: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(2, 6): {'bw': 0}, (4, 2): {'bw': 0}, (4, 6): {'bw': 0}, (3, 6): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 100.0}, (1, 6): {'bw': 100.0}}, 'path_level': {(2, 6): {}, (4, 2): {}, (4, 6): {}, (3, 6): {}, (1, 2): {}, (1, 3): {}, (1, 6): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,15.0,4.0,4.0
67,18,7,1870.0,2177.0,995080.1153531341,1160085.4185754484,0.8589802480477722,0.8577645226978751,20,105,1,1621.0,3947,2184,1763,0.10123456790123453,0.22403169014084512,66,760.8495838383803,1621.0,8,13,False,"{2: 10, 1: 4}","{(1, 2): [(4, 10)]}","{(2, 10): {'cpu': 14}, (1, 4): {'cpu': 10}}","{((1, 2), (4, 10)): {'bw': 6}}",0.0,0.0,178.0,89.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1700.0,"{'node_level': {'cpu': -77}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {2: {'cpu': -58}, 1: {'cpu': -41}, 3: {'cpu': -77}}, 'link_level': {(1, 2): {'bw': -22}, (3, 1): {'bw': 100.0}, (3, 2): {'bw': 100.0}}, 'path_level': {(1, 2): {}, (3, 1): {}, (3, 2): {}}}","{'node_level': {2: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(1, 2): {'bw': 0}, (3, 1): {'bw': 100.0}, (3, 2): {'bw': 100.0}}, 'path_level': {(1, 2): {}, (3, 1): {}, (3, 2): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,17.0,2.0,1.0
68,18,7,1870.0,2177.0,995080.1153531341,1160085.4185754484,0.8589802480477722,0.8577645226978751,20,106,1,1643.0,3947,2184,1763,0.10123456790123453,0.22403169014084512,67,319.5270626266553,1643.0,6,9,False,"{0: 10, 5: 18, 4: 26}","{(5, 0): [(18, 10)], (4, 0): [(26, 10)], (4, 5): [(26, 10), (10, 18)]}","{(0, 10): {'cpu': 15}, (5, 18): {'cpu': 9}, (4, 26): {'cpu': 14}}","{((5, 0), (18, 10)): {'bw': 37}, ((4, 0), (26, 10)): {'bw': 34}, ((4, 5), (26, 10)): {'bw': 25}, ((4, 5), (10, 18)): {'bw': 25}}",0.0,0.0,136.0,68.0,242.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1600.0,"{'node_level': {'cpu': -82}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -57}, 5: {'cpu': -61}, 4: {'cpu': -75}, 1: {'cpu': -82}}, 'link_level': {(5, 0): {'bw': -63}, (4, 0): {'bw': -61}, (4, 5): {'bw': -36}, (1, 0): {'bw': 100.0}, (1, 4): {'bw': 100.0}}, 'path_level': {(5, 0): {}, (4, 0): {}, (4, 5): {}, (1, 0): {}, (1, 4): {}}}","{'node_level': {0: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(5, 0): {'bw': 0}, (4, 0): {'bw': 0}, (4, 5): {'bw': 0}, (1, 0): {'bw': 100.0}, (1, 4): {'bw': 100.0}}, 'path_level': {(5, 0): {}, (4, 0): {}, (4, 5): {}, (1, 0): {}, (1, 4): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,16.0,3.0,3.0
68,18,6,1870.0,2177.0,995080.1153531341,1160085.4185754484,0.8589802480477722,0.8577645226978751,20,107,0,1652.3512005386167,4010,2219,1791,0.08683127572016458,0.21170774647887325,3,1570.3512005386167,82.0,4,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
69,18,6,1870.0,2177.0,995080.1153531341,1160085.4185754484,0.8589802480477722,0.8577645226978751,20,108,1,1666.0,4010,2219,1791,0.08683127572016458,0.21170774647887325,68,150.2015914849124,1666.0,7,9,False,"{5: 10, 4: 18, 0: 26}","{(4, 5): [(18, 10)], (0, 5): [(26, 10)]}","{(5, 10): {'cpu': 16}, (4, 18): {'cpu': 7}, (0, 26): {'cpu': 4}}","{((4, 5), (18, 10)): {'bw': 42}, ((0, 5), (26, 10)): {'bw': 48}}",0.0,0.0,74.0,37.0,215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1600.0,"{'node_level': {'cpu': -90}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {5: {'cpu': -56}, 4: {'cpu': -63}, 0: {'cpu': -85}, 2: {'cpu': -90}}, 'link_level': {(4, 5): {'bw': -58}, (0, 5): {'bw': -47}, (2, 0): {'bw': -6}, (2, 5): {'bw': 100.0}}, 'path_level': {(4, 5): {}, (0, 5): {}, (2, 0): {}, (2, 5): {}}}","{'node_level': {5: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(4, 5): {'bw': 0}, (0, 5): {'bw': 0}, (2, 0): {'bw': 0}, (2, 5): {'bw': 100.0}}, 'path_level': {(4, 5): {}, (0, 5): {}, (2, 0): {}, (2, 5): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,16.0,3.0,2.0
70,18,6,1870.0,2177.0,995080.1153531341,1160085.4185754484,0.8589802480477722,0.8577645226978751,20,109,1,1691.0,4010,2219,1791,0.08683127572016458,0.21170774647887325,69,589.4762948660839,1691.0,10,23,False,"{3: 10, 4: 18, 0: 26}","{(4, 3): [(18, 10)], (0, 3): [(26, 10)], (0, 4): [(26, 10), (10, 18)]}","{(3, 10): {'cpu': 16}, (4, 18): {'cpu': 13}, (0, 26): {'cpu': 14}}","{((4, 3), (18, 10)): {'bw': 30}, ((0, 3), (26, 10)): {'bw': 4}, ((0, 4), (26, 10)): {'bw': 45}, ((0, 4), (10, 18)): {'bw': 45}}",0.0,0.0,216.0,108.0,621.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1600.0,"{'node_level': {'cpu': -74}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {3: {'cpu': -56}, 4: {'cpu': -57}, 0: {'cpu': -75}, 7: {'cpu': -74}}, 'link_level': {(4, 3): {'bw': -70}, (0, 3): {'bw': -91}, (0, 4): {'bw': -25}, (7, 3): {'bw': 100.0}}, 'path_level': {(4, 3): {}, (0, 3): {}, (0, 4): {}, (7, 3): {}}}","{'node_level': {3: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}, 7: {'cpu': 0}}, 'link_level': {(4, 3): {'bw': 0}, (0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (7, 3): {'bw': 100.0}}, 'path_level': {(4, 3): {}, (0, 3): {}, (0, 4): {}, (7, 3): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,16.0,3.0,3.0
70,18,6,1870.0,2177.0,995080.1153531341,1160085.4185754484,0.8589802480477722,0.8577645226978751,20,110,0,1696.4618066680757,4010,2219,1791,0.08683127572016458,0.21170774647887325,35,846.4618066680757,850.0,10,24,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
70,18,6,1870.0,2177.0,995080.1153531341,1160085.4185754484,0.8589802480477722,0.8577645226978751,20,111,0,1702.1959372077793,4010,2219,1791,0.08683127572016458,0.21170774647887325,65,98.19593720777934,1604.0,9,15,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
70,18,6,1870.0,2177.0,995080.1153531341,1160085.4185754484,0.8589802480477722,0.8577645226978751,20,112,0,1707.6351787030455,4010,2219,1791,0.08683127572016458,0.21170774647887325,32,923.6351787030455,784.0,9,17,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
70,18,5,1870.0,2177.0,995080.1153531341,1160085.4185754484,0.8589802480477722,0.8577645226978751,20,113,0,1713.6268279833569,4130,2251,1879,0.07366255144032918,0.172975352112676,59,267.62682798335686,1446.0,3,3,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
71,18,5,1870.0,2177.0,995080.1153531341,1160085.4185754484,0.8589802480477722,0.8577645226978751,20,114,1,1721.0,4130,2251,1879,0.07366255144032918,0.172975352112676,70,1968.2879632316167,1721.0,5,7,False,"{1: 11, 0: 5, 3: 19, 4: 27}","{(0, 1): [(5, 11)], (3, 1): [(19, 11)], (4, 1): [(27, 11)], (4, 3): [(27, 11), (11, 19)]}","{(1, 11): {'cpu': 17}, (0, 5): {'cpu': 17}, (3, 19): {'cpu': 7}, (4, 27): {'cpu': 6}}","{((0, 1), (5, 11)): {'bw': 26}, ((3, 1), (19, 11)): {'bw': 1}, ((4, 1), (27, 11)): {'bw': 14}, ((4, 3), (27, 11)): {'bw': 34}, ((4, 3), (11, 19)): {'bw': 34}}",0.0,0.0,96.0,48.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1500.0,"{'node_level': {'cpu': -52}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {1: {'cpu': -80}, 0: {'cpu': -67}, 3: {'cpu': -80}, 4: {'cpu': -82}, 2: {'cpu': -52}}, 'link_level': {(0, 1): {'bw': -49}, (3, 1): {'bw': -64}, (4, 1): {'bw': -77}, (4, 3): {'bw': -30}, (2, 0): {'bw': 100.0}, (2, 3): {'bw': 100.0}}, 'path_level': {(0, 1): {}, (3, 1): {}, (4, 1): {}, (4, 3): {}, (2, 0): {}, (2, 3): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (3, 1): {'bw': 0}, (4, 1): {'bw': 0}, (4, 3): {'bw': 0}, (2, 0): {'bw': 100.0}, (2, 3): {'bw': 100.0}}, 'path_level': {(0, 1): {}, (3, 1): {}, (4, 1): {}, (4, 3): {}, (2, 0): {}, (2, 3): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,15.0,4.0,4.0
72,19,6,1907.0,2214.0,1000310.0522631825,1165315.3554854968,0.8613369467028004,0.8584028757146435,20,115,1,1749.0,4093,2241,1852,0.07777777777777772,0.1848591549295775,71,141.34964621752465,1749.0,2,1,True,"{0: 11, 1: 5}","{(1, 0): [(5, 11)]}","{(0, 11): {'cpu': 7}, (1, 5): {'cpu': 3}}","{((1, 0), (5, 11)): {'bw': 27}}",37.0,37.0,20.0,10.0,27.0,10.0,27.0,10.0,27.0,0.0,1.0,5229.936910048412,5229.936910048412,141.34964621752465,Success,0.0,"{'node_level': {'cpu': -81}, 'link_level': {'bw': -48}, 'path_level': {}}","{'node_level': {0: {'cpu': -90}, 1: {'cpu': -81}}, 'link_level': {(1, 0): {'bw': -48}}, 'path_level': {(1, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}}, 'path_level': {(1, 0): {}}}",[],-48.0,0.0,True,True,False,0,[],0,0.0,0.0,2.0,1.0
72,19,6,1907.0,2214.0,1000310.0522631825,1165315.3554854968,0.8613369467028004,0.8584028757146435,20,116,0,1752.4736355378006,4093,2241,1852,0.07777777777777772,0.1848591549295775,14,1410.4736355378006,342.0,8,14,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
72,19,6,1907.0,2214.0,1000310.0522631825,1165315.3554854968,0.8613369467028004,0.8584028757146435,20,117,0,1763.9030268301262,4093,2241,1852,0.07777777777777772,0.1848591549295775,40,785.9030268301261,978.0,7,11,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
72,19,5,1907.0,2214.0,1000310.0522631825,1165315.3554854968,0.8613369467028004,0.8584028757146435,20,118,0,1768.613891842895,4174,2268,1906,0.06666666666666665,0.16109154929577463,62,244.613891842895,1524.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
72,19,5,1907.0,2214.0,1000310.0522631825,1165315.3554854968,0.8613369467028004,0.8584028757146435,20,119,0,1770.741079428085,4174,2268,1906,0.06666666666666665,0.16109154929577463,22,1242.741079428085,528.0,10,28,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
73,20,6,1954.0,2261.0,1037012.5728680184,1202017.8760903326,0.8642193719593101,0.8627264148857684,20,120,1,1772.0,4127,2234,1893,0.08065843621399182,0.16681338028169013,72,780.904693719913,1772.0,2,1,True,"{1: 4, 0: 1}","{(0, 1): [(1, 4)]}","{(1, 4): {'cpu': 18}, (0, 1): {'cpu': 16}}","{((0, 1), (1, 4)): {'bw': 13}}",47.0,47.0,68.0,34.0,13.0,34.0,13.0,34.0,13.0,0.0,1.0,36702.52060483591,36702.52060483591,780.904693719913,Success,0.0,"{'node_level': {'cpu': -49}, 'link_level': {'bw': -83}, 'path_level': {}}","{'node_level': {1: {'cpu': -49}, 0: {'cpu': -49}}, 'link_level': {(0, 1): {'bw': -83}}, 'path_level': {(0, 1): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-49.0,0.0,True,True,False,0,[],0,0.0,0.0,2.0,1.0
