v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links,seed
1,1,1,435.0,756.0,144078.9674482312,250399.3089445122,0.5753968253968254,0.5753968253968254,9,0,1,25.0,5398.0,1219,4179.0,0.06518404907975461,0.13835051546391752,0,331.2160171223706,25.0,9,18,True,"{5: 0, 1: 1, 8: 2, 7: 3, 2: 4, 3: 6, 0: 10, 4: 12, 6: 13}","{(0, 1): [(0, 1), (10, 0)], (0, 2): [(6, 4), (10, 6)], (0, 3): [(10, 6)], (0, 4): [(2, 12), (6, 2), (10, 6)], (0, 5): [(10, 0)], (0, 6): [(0, 1), (1, 13), (10, 0)], (1, 3): [(1, 13), (2, 6), (13, 2)], (1, 5): [(1, 0)], (1, 6): [(1, 13)], (1, 7): [(0, 10), (1, 0), (6, 3), (10, 6)], (1, 8): [(1, 13), (13, 2)], (2, 7): [(4, 6), (6, 3)], (2, 8): [(4, 6), (6, 2)], (3, 8): [(6, 2)], (4, 8): [(12, 2)], (5, 6): [(0, 1), (1, 13)], (5, 7): [(0, 10), (6, 3), (10, 6)], (7, 8): [(3, 6), (6, 2)]}","{(5, 0): {'cpu': 14}, (1, 1): {'cpu': 0}, (8, 2): {'cpu': 13}, (7, 3): {'cpu': 4}, (2, 4): {'cpu': 4}, (3, 6): {'cpu': 11}, (0, 10): {'cpu': 13}, (4, 12): {'cpu': 10}, (6, 13): {'cpu': 16}}","{((0, 1), (0, 1)): {'bw': 4.0}, ((0, 1), (10, 0)): {'bw': 4.0}, ((0, 2), (6, 4)): {'bw': 29.0}, ((0, 2), (10, 6)): {'bw': 29.0}, ((0, 3), (10, 6)): {'bw': 12.0}, ((0, 4), (2, 12)): {'bw': 18.0}, ((0, 4), (6, 2)): {'bw': 18.0}, ((0, 4), (10, 6)): {'bw': 18.0}, ((0, 5), (10, 0)): {'bw': 2.0}, ((0, 6), (0, 1)): {'bw': 24.0}, ((0, 6), (1, 13)): {'bw': 24.0}, ((0, 6), (10, 0)): {'bw': 24.0}, ((1, 3), (1, 13)): {'bw': 36.0}, ((1, 3), (2, 6)): {'bw': 36.0}, ((1, 3), (13, 2)): {'bw': 36.0}, ((1, 5), (1, 0)): {'bw': 24.0}, ((1, 6), (1, 13)): {'bw': 2.0}, ((1, 7), (0, 10)): {'bw': 2.0}, ((1, 7), (1, 0)): {'bw': 2.0}, ((1, 7), (6, 3)): {'bw': 2.0}, ((1, 7), (10, 6)): {'bw': 2.0}, ((1, 8), (1, 13)): {'bw': 8.0}, ((1, 8), (13, 2)): {'bw': 8.0}, ((2, 7), (4, 6)): {'bw': 15.0}, ((2, 7), (6, 3)): {'bw': 15.0}, ((2, 8), (4, 6)): {'bw': 15.0}, ((2, 8), (6, 2)): {'bw': 15.0}, ((3, 8), (6, 2)): {'bw': 37.0}, ((4, 8), (12, 2)): {'bw': 35.0}, ((5, 6), (0, 1)): {'bw': 37.0}, ((5, 6), (1, 13)): {'bw': 37.0}, ((5, 7), (0, 10)): {'bw': 1.0}, ((5, 7), (6, 3)): {'bw': 1.0}, ((5, 7), (10, 6)): {'bw': 1.0}, ((7, 8), (3, 6)): {'bw': 49.0}, ((7, 8), (6, 2)): {'bw': 49.0}}",756.0,435.0,170.0,85.0,350.0,85.0,350.0,85.0,671.0,321.0,0.5753968253968254,250399.3089445122,144078.9674482312,190.5806447727926,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,9.0,18.0,4
2,2,2,752.0,1246.0,226428.09662642935,377689.76098652196,0.6035313001605136,0.5995081678544882,9,1,1,49.0,4908.0,1149,3759.0,0.11886503067484666,0.22494845360824745,1,259.7764327387954,49.0,7,11,True,"{2: 0, 5: 1, 1: 2, 0: 3, 4: 6, 6: 10, 3: 13}","{(0, 6): [(3, 6), (6, 10)], (1, 3): [(2, 13)], (1, 4): [(2, 6)], (1, 5): [(2, 13), (13, 1)], (2, 3): [(0, 1), (1, 13)], (2, 4): [(0, 10), (10, 6)], (2, 6): [(0, 10)], (3, 5): [(13, 1)], (3, 6): [(0, 10), (1, 0), (13, 1)], (4, 6): [(6, 10)], (5, 6): [(0, 10), (1, 0)]}","{(2, 0): {'cpu': 1}, (5, 1): {'cpu': 14}, (1, 2): {'cpu': 17}, (0, 3): {'cpu': 9}, (4, 6): {'cpu': 14}, (6, 10): {'cpu': 14}, (3, 13): {'cpu': 1}}","{((0, 6), (3, 6)): {'bw': 15.0}, ((0, 6), (6, 10)): {'bw': 15.0}, ((1, 3), (2, 13)): {'bw': 20.0}, ((1, 4), (2, 6)): {'bw': 14.0}, ((1, 5), (2, 13)): {'bw': 17.0}, ((1, 5), (13, 1)): {'bw': 17.0}, ((2, 3), (0, 1)): {'bw': 9.0}, ((2, 3), (1, 13)): {'bw': 9.0}, ((2, 4), (0, 10)): {'bw': 19.0}, ((2, 4), (10, 6)): {'bw': 19.0}, ((2, 6), (0, 10)): {'bw': 36.0}, ((3, 5), (13, 1)): {'bw': 28.0}, ((3, 6), (0, 10)): {'bw': 34.0}, ((3, 6), (1, 0)): {'bw': 34.0}, ((3, 6), (13, 1)): {'bw': 34.0}, ((4, 6), (6, 10)): {'bw': 10.0}, ((5, 6), (0, 10)): {'bw': 45.0}, ((5, 6), (1, 0)): {'bw': 45.0}}",490.0,317.0,140.0,70.0,247.0,70.0,247.0,70.0,420.0,173.0,0.6469387755102041,127290.45204200974,82349.12917819814,168.0594473024452,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,7.0,11.0,4
3,3,3,860.0,1354.0,390368.76035612775,541630.4247162204,0.6351550960118169,0.7207290110422729,9,2,1,70.0,4800.0,1131,3669.0,0.13266871165644167,0.24350515463917521,2,1517.9691086083183,70.0,3,2,True,"{0: 0, 1: 1, 2: 13}","{(0, 1): [(0, 1)], (1, 2): [(1, 13)]}","{(0, 0): {'cpu': 0}, (1, 1): {'cpu': 15}, (2, 13): {'cpu': 3}}","{((0, 1), (0, 1)): {'bw': 49.0}, ((1, 2), (1, 13)): {'bw': 41.0}}",108.0,108.0,36.0,18.0,90.0,18.0,90.0,18.0,90.0,0.0,1.0,163940.66372969837,163940.66372969837,1517.9691086083183,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3.0,2.0,4
4,3,3,860.0,1354.0,390368.76035612775,541630.4247162204,0.6351550960118169,0.7207290110422729,9,3,1,102.0,4800.0,1131,3669.0,0.13266871165644167,0.24350515463917521,3,8.310489934272583,102.0,10,27,False,{},{},{},{},0.0,0.0,208.0,104.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
4,3,3,860.0,1354.0,390368.76035612775,541630.4247162204,0.6351550960118169,0.7207290110422729,9,4,0,110.31048993427258,4800.0,1131,3669.0,0.13266871165644167,0.24350515463917521,3,8.310489934272583,102.0,10,27,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
5,3,3,860.0,1354.0,390368.76035612775,541630.4247162204,0.6351550960118169,0.7207290110422729,9,5,1,122.0,4800.0,1131,3669.0,0.13266871165644167,0.24350515463917521,4,187.9773938487999,122.0,9,24,False,{},{},{},{},0.0,0.0,132.0,66.0,498.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
6,4,4,1296.0,2291.0,1396859.7142652771,2704662.5894246446,0.565691837625491,0.5164635765389232,13,6,1,144.0,3863.0,1043,2820.0,0.20015337423312884,0.4185567010309278,5,2308.465490617315,144.0,10,14,True,"{8: 0, 7: 1, 1: 2, 0: 4, 6: 6, 9: 7, 3: 8, 2: 9, 5: 10, 4: 14}","{(0, 4): [(4, 14)], (0, 5): [(4, 6), (6, 10)], (0, 6): [(4, 6)], (1, 2): [(2, 13), (13, 9)], (2, 3): [(0, 10), (1, 0), (2, 6), (6, 8), (9, 13), (10, 6), (13, 1), (13, 2)], (2, 6): [(2, 6), (9, 13), (13, 2)], (3, 4): [(4, 14), (6, 4), (8, 6)], (3, 6): [(8, 6)], (3, 9): [(5, 7), (8, 11), (11, 5)], (4, 5): [(4, 6), (6, 10), (14, 4)], (5, 6): [(10, 6)], (5, 7): [(0, 1), (10, 0)], (5, 9): [(5, 7), (6, 8), (8, 11), (10, 6), (11, 5)], (6, 8): [(6, 10), (10, 0)]}","{(8, 0): {'cpu': 18}, (7, 1): {'cpu': 16}, (1, 2): {'cpu': 12}, (0, 4): {'cpu': 5}, (6, 6): {'cpu': 1}, (9, 7): {'cpu': 3}, (3, 8): {'cpu': 10}, (2, 9): {'cpu': 11}, (5, 10): {'cpu': 4}, (4, 14): {'cpu': 8}}","{((0, 4), (4, 14)): {'bw': 29.0}, ((0, 5), (4, 6)): {'bw': 36.0}, ((0, 5), (6, 10)): {'bw': 36.0}, ((0, 6), (4, 6)): {'bw': 20.0}, ((1, 2), (2, 13)): {'bw': 12.0}, ((1, 2), (13, 9)): {'bw': 12.0}, ((2, 3), (0, 10)): {'bw': 22.0}, ((2, 3), (1, 0)): {'bw': 22.0}, ((2, 3), (2, 6)): {'bw': 26.0}, ((2, 3), (6, 8)): {'bw': 48.0}, ((2, 3), (9, 13)): {'bw': 48.0}, ((2, 3), (10, 6)): {'bw': 22.0}, ((2, 3), (13, 1)): {'bw': 22.0}, ((2, 3), (13, 2)): {'bw': 26.0}, ((2, 6), (2, 6)): {'bw': 5.0}, ((2, 6), (9, 13)): {'bw': 5.0}, ((2, 6), (13, 2)): {'bw': 5.0}, ((3, 4), (4, 14)): {'bw': 37.0}, ((3, 4), (6, 4)): {'bw': 37.0}, ((3, 4), (8, 6)): {'bw': 37.0}, ((3, 6), (8, 6)): {'bw': 33.0}, ((3, 9), (5, 7)): {'bw': 30.0}, ((3, 9), (8, 11)): {'bw': 30.0}, ((3, 9), (11, 5)): {'bw': 30.0}, ((4, 5), (4, 6)): {'bw': 23.0}, ((4, 5), (6, 10)): {'bw': 23.0}, ((4, 5), (14, 4)): {'bw': 23.0}, ((5, 6), (10, 6)): {'bw': 21.0}, ((5, 7), (0, 1)): {'bw': 45.0}, ((5, 7), (10, 0)): {'bw': 45.0}, ((5, 9), (5, 7)): {'bw': 7.0}, ((5, 9), (6, 8)): {'bw': 7.0}, ((5, 9), (8, 11)): {'bw': 7.0}, ((5, 9), (10, 6)): {'bw': 7.0}, ((5, 9), (11, 5)): {'bw': 7.0}, ((6, 8), (6, 10)): {'bw': 2.0}, ((6, 8), (10, 0)): {'bw': 2.0}}",937.0,436.0,176.0,88.0,348.0,88.0,348.0,88.0,849.0,501.0,0.46531483457844186,2163032.1647084244,1006490.9539091494,1074.1632378966376,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.0,14.0,4
7,5,5,1401.0,2408.0,1509972.567367392,2830702.62573843,0.5818106312292359,0.5334267731402883,14,7,1,172.0,3746.0,1000,2746.0,0.2331288343558282,0.4338144329896907,6,1077.265267639189,172.0,4,4,True,"{2: 3, 0: 4, 3: 6, 1: 15}","{(0, 1): [(3, 15), (4, 6), (6, 3)], (0, 3): [(4, 6)], (1, 2): [(15, 3)], (2, 3): [(3, 6)]}","{(2, 3): {'cpu': 0}, (0, 4): {'cpu': 20}, (3, 6): {'cpu': 14}, (1, 15): {'cpu': 9}}","{((0, 1), (3, 15)): {'bw': 6.0}, ((0, 1), (4, 6)): {'bw': 6.0}, ((0, 1), (6, 3)): {'bw': 6.0}, ((0, 3), (4, 6)): {'bw': 20.0}, ((1, 2), (15, 3)): {'bw': 25.0}, ((2, 3), (3, 6)): {'bw': 11.0}}",117.0,105.0,86.0,43.0,62.0,43.0,62.0,43.0,74.0,12.0,0.8974358974358975,126040.03631378511,113112.85310211485,966.7765222402978,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,4.0,4.0,4
8,5,5,1401.0,2408.0,1509972.567367392,2830702.62573843,0.5818106312292359,0.5334267731402883,14,8,1,204.0,3746.0,1000,2746.0,0.2331288343558282,0.4338144329896907,7,10.071946596146812,204.0,9,18,False,{},{},{},{},0.0,0.0,144.0,72.0,546.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,4
8,5,5,1401.0,2408.0,1509972.567367392,2830702.62573843,0.5818106312292359,0.5334267731402883,14,9,0,214.0719465961468,3746.0,1000,2746.0,0.2331288343558282,0.4338144329896907,7,10.071946596146812,204.0,9,18,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,4
