v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,0,0,0,0,0,0,0,0,0,0,1,20.0,1052635,37537,1015098,0.0,0.0,0,14.452295630268141,20.0,7,12,False,{},{},{},{},0,0,188.0,94.0,252,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
1,0,0,0,0,0,0,0,0,0,1,0,34.45229563026814,1052635,37537,1015098,0.0,0.0,0,14.452295630268141,20.0,7,12,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
2,0,0,0,0,0,0,0,0,0,2,1,60.0,1052635,37537,1015098,0.0,0.0,1,516.738250919492,60.0,10,24,False,{},{},{},{},0,0,136.0,68.0,524,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
3,0,0,0,0,0,0,0,0,0,3,1,80.0,1052635,37537,1015098,0.0,0.0,2,215.89671511586366,80.0,7,7,False,{},{},{},{},0,0,148.0,74.0,220,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
4,1,1,40.0,40.0,5206.657292752896,5206.657292752896,1.0,1.0,2,4,1,109.0,1052595.0,37516,1015079.0,0.0005594480112954825,1.87174046250016e-05,3,130.1664323188224,109.0,2,1,True,"{1: 1, 0: 12}","{(0, 1): [(12, 1)]}","{(1, 1): {'cpu': 10}, (0, 12): {'cpu': 11}}","{((0, 1), (12, 1)): {'bw': 19.0}}",40.0,40.0,42.0,21.0,19,21.0,19,21.0,19.0,0.0,1.0,5206.657292752896,5206.657292752896,130.1664323188224,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2,1
5,2,2,96.0,96.0,21137.402134183005,21137.402134183005,1.0,1.0,2,5,1,142.0,1052539.0,37482,1015057.0,0.0014652209819644435,4.039018892754154e-05,4,284.4775864541091,142.0,2,1,True,"{1: 1, 0: 12}","{(0, 1): [(12, 1)]}","{(1, 1): {'cpu': 14}, (0, 12): {'cpu': 20}}","{((0, 1), (12, 1)): {'bw': 22.0}}",56.0,56.0,68.0,34.0,22,34.0,22,34.0,22.0,0.0,1.0,15930.744841430109,15930.744841430109,284.4775864541091,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2,1
6,2,2,96.0,96.0,21137.402134183005,21137.402134183005,1.0,1.0,2,6,1,166.0,1052539.0,37482,1015057.0,0.0014652209819644435,4.039018892754154e-05,5,241.01175554639994,166.0,3,2,False,{},{},{},{},0,0,36.0,18.0,64,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
7,2,2,96.0,96.0,21137.402134183005,21137.402134183005,1.0,1.0,2,7,1,192.0,1052539.0,37482,1015057.0,0.0014652209819644435,4.039018892754154e-05,6,317.2401570295022,192.0,9,19,False,{},{},{},{},0,0,186.0,93.0,525,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
8,2,2,96.0,96.0,21137.402134183005,21137.402134183005,1.0,1.0,2,8,1,217.0,1052539.0,37482,1015057.0,0.0014652209819644435,4.039018892754154e-05,7,1943.2593655476733,217.0,8,16,False,{},{},{},{},0,0,116.0,58.0,272,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
8,2,1,96.0,96.0,21137.402134183005,21137.402134183005,1.0,1.0,2,9,0,239.1664323188224,1052579.0,37503,1015076.0,0.000905772970668961,2.167278430265096e-05,3,130.1664323188224,109.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
