v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links,seed
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,8.0,16283.0,2608,13675.0,0.0,0.0,0,247.15448401396682,8.0,10,28,False,{},{},{},{},0.0,0.0,826.0,413.0,2278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,1
2,1,1,1171.0,1791.0,389658.36285943864,595967.6583102088,0.653824678950307,0.6538246789503072,8,1,1,20.0,14492.0,2329,12163.0,0.10697852760736193,0.11056672760511888,1,332.7569281464036,20.0,8,12,True,"{0: 1, 7: 3, 3: 4, 5: 5, 2: 6, 6: 7, 4: 8, 1: 9}","{(0, 3): [(1, 4)], (0, 6): [(1, 4), (4, 7)], (1, 6): [(4, 7), (6, 4), (9, 6)], (1, 7): [(5, 3), (6, 5), (9, 6)], (2, 4): [(6, 8)], (2, 5): [(6, 5)], (3, 5): [(4, 6), (6, 5)], (3, 6): [(4, 7)], (4, 7): [(5, 3), (6, 5), (8, 6)], (5, 6): [(5, 7)], (5, 7): [(5, 3)], (6, 7): [(5, 3), (7, 5)]}","{(0, 1): {'cpu': 26}, (7, 3): {'cpu': 34}, (3, 4): {'cpu': 41}, (5, 5): {'cpu': 57}, (2, 6): {'cpu': 20}, (6, 7): {'cpu': 37}, (4, 8): {'cpu': 40}, (1, 9): {'cpu': 24}}","{((0, 3), (1, 4)): {'bw': 46.0}, ((0, 6), (1, 4)): {'bw': 86.0}, ((0, 6), (4, 7)): {'bw': 86.0}, ((1, 6), (4, 7)): {'bw': 52.0}, ((1, 6), (6, 4)): {'bw': 52.0}, ((1, 6), (9, 6)): {'bw': 52.0}, ((1, 7), (5, 3)): {'bw': 101.0}, ((1, 7), (6, 5)): {'bw': 101.0}, ((1, 7), (9, 6)): {'bw': 101.0}, ((2, 4), (6, 8)): {'bw': 89.0}, ((2, 5), (6, 5)): {'bw': 91.0}, ((3, 5), (4, 6)): {'bw': 67.0}, ((3, 5), (6, 5)): {'bw': 67.0}, ((3, 6), (4, 7)): {'bw': 99.0}, ((4, 7), (5, 3)): {'bw': 54.0}, ((4, 7), (6, 5)): {'bw': 54.0}, ((4, 7), (8, 6)): {'bw': 54.0}, ((5, 6), (5, 7)): {'bw': 61.0}, ((5, 7), (5, 3)): {'bw': 93.0}, ((6, 7), (5, 3)): {'bw': 53.0}, ((6, 7), (7, 5)): {'bw': 53.0}}",1791.0,1171.0,558.0,279.0,892.0,279.0,892.0,279.0,1512.0,620.0,0.653824678950307,595967.6583102088,389658.36285943864,217.56469171381272,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,8.0,12.0,1
3,2,2,2371.0,3804.0,945933.6166783865,1529119.3965914939,0.6232912723449001,0.618613313510334,16,2,1,25.0,12479.0,1975,10504.0,0.24271472392638038,0.23188299817184643,2,463.56271151578983,25.0,9,12,True,"{1: 0, 4: 1, 6: 12, 2: 13, 0: 14, 8: 15, 5: 17, 7: 20, 3: 29}","{(0, 4): [(12, 1), (14, 12)], (0, 5): [(14, 17)], (1, 4): [(0, 4), (0, 12), (4, 1), (12, 1)], (1, 8): [(0, 12), (12, 15)], (2, 3): [(3, 29), (13, 3)], (2, 6): [(13, 14), (13, 15), (14, 12), (15, 12)], (4, 5): [(1, 12), (12, 14), (14, 17)], (4, 6): [(1, 12)], (5, 6): [(14, 12), (17, 14)], (5, 8): [(13, 15), (14, 13), (17, 14)], (6, 7): [(0, 20), (12, 0)], (6, 8): [(12, 15)]}","{(1, 0): {'cpu': 54}, (4, 1): {'cpu': 26}, (6, 12): {'cpu': 32}, (2, 13): {'cpu': 55}, (0, 14): {'cpu': 30}, (8, 15): {'cpu': 30}, (5, 17): {'cpu': 43}, (7, 20): {'cpu': 26}, (3, 29): {'cpu': 58}}","{((0, 4), (12, 1)): {'bw': 44.0}, ((0, 4), (14, 12)): {'bw': 44.0}, ((0, 5), (14, 17)): {'bw': 51.0}, ((1, 4), (0, 4)): {'bw': 90.0}, ((1, 4), (0, 12)): {'bw': 24.0}, ((1, 4), (4, 1)): {'bw': 90.0}, ((1, 4), (12, 1)): {'bw': 24.0}, ((1, 8), (0, 12)): {'bw': 77.0}, ((1, 8), (12, 15)): {'bw': 77.0}, ((2, 3), (3, 29)): {'bw': 71.0}, ((2, 3), (13, 3)): {'bw': 71.0}, ((2, 6), (13, 14)): {'bw': 25.0}, ((2, 6), (13, 15)): {'bw': 58.0}, ((2, 6), (14, 12)): {'bw': 25.0}, ((2, 6), (15, 12)): {'bw': 58.0}, ((4, 5), (1, 12)): {'bw': 77.0}, ((4, 5), (12, 14)): {'bw': 77.0}, ((4, 5), (14, 17)): {'bw': 77.0}, ((4, 6), (1, 12)): {'bw': 40.0}, ((5, 6), (14, 12)): {'bw': 78.0}, ((5, 6), (17, 14)): {'bw': 78.0}, ((5, 8), (13, 15)): {'bw': 65.0}, ((5, 8), (14, 13)): {'bw': 65.0}, ((5, 8), (17, 14)): {'bw': 65.0}, ((6, 7), (0, 20)): {'bw': 62.0}, ((6, 7), (12, 0)): {'bw': 62.0}, ((6, 8), (12, 15)): {'bw': 84.0}}",2013.0,1200.0,708.0,354.0,846.0,354.0,846.0,354.0,1659.0,813.0,0.5961251862891207,933151.7382812849,556275.2538189478,276.3414077590401,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,9.0,12.0,1
4,3,3,2930.0,4363.0,1168835.8677466905,1752021.647659798,0.6715562686225075,0.667135517022819,20,3,1,34.0,11920.0,1764,10156.0,0.3236196319018405,0.2573308957952468,3,398.7517908198642,34.0,5,4,True,"{4: 20, 3: 21, 0: 22, 1: 23, 2: 26}","{(0, 3): [(22, 21)], (0, 4): [(22, 20)], (1, 2): [(23, 26)], (1, 3): [(23, 21)]}","{(4, 20): {'cpu': 37}, (3, 21): {'cpu': 51}, (0, 22): {'cpu': 49}, (1, 23): {'cpu': 41}, (2, 26): {'cpu': 33}}","{((0, 3), (22, 21)): {'bw': 106.0}, ((0, 4), (22, 20)): {'bw': 76.0}, ((1, 2), (23, 26)): {'bw': 92.0}, ((1, 3), (23, 21)): {'bw': 74.0}}",559.0,559.0,422.0,211.0,348.0,211.0,348.0,211.0,348.0,0.0,1.0,222902.2510683041,222902.2510683041,398.7517908198642,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.0,4.0,1
5,4,4,3827.0,5574.0,2337691.8591619357,3330042.389693089,0.6865805525654826,0.7020006311022928,25,4,1,39.0,10709.0,1496,9213.0,0.4263803680981595,0.3262888482632541,4,1303.0724541975976,39.0,6,9,True,"{1: 1, 3: 28, 2: 30, 4: 31, 5: 32, 0: 33}","{(0, 2): [(33, 30)], (0, 5): [(30, 32), (33, 30)], (1, 2): [(1, 28), (28, 30)], (1, 3): [(1, 28)], (1, 5): [(1, 28), (28, 30), (30, 32)], (2, 3): [(30, 28)], (2, 5): [(30, 32)], (3, 4): [(28, 31)], (3, 5): [(28, 30), (30, 32)]}","{(1, 1): {'cpu': 33}, (3, 28): {'cpu': 45}, (2, 30): {'cpu': 38}, (4, 31): {'cpu': 59}, (5, 32): {'cpu': 42}, (0, 33): {'cpu': 51}}","{((0, 2), (33, 30)): {'bw': 45.0}, ((0, 5), (30, 32)): {'bw': 63.0}, ((0, 5), (33, 30)): {'bw': 63.0}, ((1, 2), (1, 28)): {'bw': 59.0}, ((1, 2), (28, 30)): {'bw': 59.0}, ((1, 3), (1, 28)): {'bw': 70.0}, ((1, 5), (1, 28)): {'bw': 44.0}, ((1, 5), (28, 30)): {'bw': 44.0}, ((1, 5), (30, 32)): {'bw': 44.0}, ((2, 3), (30, 28)): {'bw': 47.0}, ((2, 5), (30, 32)): {'bw': 91.0}, ((3, 4), (28, 31)): {'bw': 106.0}, ((3, 5), (28, 30)): {'bw': 104.0}, ((3, 5), (30, 32)): {'bw': 104.0}}",1211.0,897.0,536.0,268.0,629.0,268.0,629.0,268.0,943.0,314.0,0.740710156895128,1578020.7420332907,1168855.991415245,965.199001994422,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,6.0,9.0,1
6,4,4,3827.0,5574.0,2337691.8591619357,3330042.389693089,0.6865805525654826,0.7020006311022928,25,5,1,48.0,10709.0,1496,9213.0,0.4263803680981595,0.3262888482632541,5,1255.0103047129642,48.0,8,16,False,{},{},{},{},0.0,0.0,714.0,357.0,1113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,1
7,4,4,3827.0,5574.0,2337691.8591619357,3330042.389693089,0.6865805525654826,0.7020006311022928,25,6,1,53.0,10709.0,1496,9213.0,0.4263803680981595,0.3262888482632541,6,251.16062180515115,53.0,10,24,False,{},{},{},{},0.0,0.0,682.0,341.0,1929.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,1
8,5,5,4332.0,6079.0,3171941.2595648402,4164291.7900959933,0.7126172067774305,0.7617000487594848,27,7,1,61.0,10204.0,1321,8883.0,0.4934815950920245,0.3504204753199269,7,1651.9790106988203,61.0,5,4,True,"{3: 13, 4: 14, 0: 15, 1: 16, 2: 18}","{(0, 2): [(15, 18)], (0, 3): [(15, 13)], (1, 4): [(16, 14)], (3, 4): [(13, 14)]}","{(3, 13): {'cpu': 36}, (4, 14): {'cpu': 23}, (0, 15): {'cpu': 39}, (1, 16): {'cpu': 57}, (2, 18): {'cpu': 20}}","{((0, 2), (15, 18)): {'bw': 56.0}, ((0, 3), (15, 13)): {'bw': 93.0}, ((1, 4), (16, 14)): {'bw': 117.0}, ((3, 4), (13, 14)): {'bw': 64.0}}",505.0,505.0,350.0,175.0,330.0,175.0,330.0,175.0,330.0,0.0,1.0,834249.4004029043,834249.4004029043,1651.9790106988203,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.0,4.0,1
9,6,6,4998.0,6887.0,3235579.835487235,4241498.951275115,0.7257151154348773,0.7628387682412435,29,8,1,73.0,9396.0,1187,8209.0,0.5448619631901841,0.39970749542961603,8,95.55341730089269,73.0,5,5,True,"{4: 0, 3: 28, 0: 31, 1: 34, 2: 35}","{(0, 1): [(31, 34)], (0, 2): [(31, 35)], (0, 3): [(29, 30), (30, 28), (31, 28), (31, 29)], (2, 3): [(31, 28), (35, 31)], (3, 4): [(28, 0)]}","{(4, 0): {'cpu': 24}, (3, 28): {'cpu': 24}, (0, 31): {'cpu': 20}, (1, 34): {'cpu': 39}, (2, 35): {'cpu': 27}}","{((0, 1), (31, 34)): {'bw': 111.0}, ((0, 2), (31, 35)): {'bw': 109.0}, ((0, 3), (29, 30)): {'bw': 21.0}, ((0, 3), (30, 28)): {'bw': 21.0}, ((0, 3), (31, 28)): {'bw': 98.0}, ((0, 3), (31, 29)): {'bw': 21.0}, ((2, 3), (31, 28)): {'bw': 100.0}, ((2, 3), (35, 31)): {'bw': 100.0}, ((3, 4), (28, 0)): {'bw': 93.0}}",808.0,666.0,268.0,134.0,532.0,134.0,532.0,134.0,674.0,142.0,0.8242574257425742,77207.16117912129,63638.57592239453,78.76061376533976,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.0,5.0,1
10,7,7,5768.0,8067.0,3287574.855082483,4321179.630654846,0.7150117763728772,0.7608049505186325,32,9,1,82.0,8216.0,959,7257.0,0.6322852760736196,0.4693235831809872,9,67.5259994743484,82.0,6,7,True,"{2: 22, 5: 23, 4: 24, 3: 25, 1: 26, 0: 27}","{(0, 1): [(23, 26), (27, 23)], (0, 2): [(20, 22), (23, 20), (27, 23)], (1, 2): [(20, 22), (23, 20), (26, 23)], (1, 5): [(26, 23)], (2, 4): [(22, 24)], (2, 5): [(20, 23), (22, 20)], (3, 4): [(22, 24), (25, 22)]}","{(2, 22): {'cpu': 26}, (5, 23): {'cpu': 25}, (4, 24): {'cpu': 60}, (3, 25): {'cpu': 22}, (1, 26): {'cpu': 43}, (0, 27): {'cpu': 52}}","{((0, 1), (23, 26)): {'bw': 61.0}, ((0, 1), (27, 23)): {'bw': 61.0}, ((0, 2), (20, 22)): {'bw': 43.0}, ((0, 2), (23, 20)): {'bw': 43.0}, ((0, 2), (27, 23)): {'bw': 43.0}, ((1, 2), (20, 22)): {'bw': 51.0}, ((1, 2), (23, 20)): {'bw': 51.0}, ((1, 2), (26, 23)): {'bw': 51.0}, ((1, 5), (26, 23)): {'bw': 119.0}, ((2, 4), (22, 24)): {'bw': 107.0}, ((2, 5), (20, 23)): {'bw': 46.0}, ((2, 5), (22, 20)): {'bw': 46.0}, ((3, 4), (22, 24)): {'bw': 115.0}, ((3, 4), (25, 22)): {'bw': 115.0}}",1180.0,770.0,456.0,228.0,542.0,228.0,542.0,228.0,952.0,410.0,0.652542372881356,79680.67937973111,51995.01959524827,44.0635759281765,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,6.0,7.0,1
