acceptance_rate,avg_r2c_ratio,long_term_time_r2c_ratio,long_term_avg_time_revenue,success_count,early_rejection_count,place_failure_count,route_failure_count,total_cost,total_revenue,total_time_revenue,total_time_cost,long_term_r2c_ratio,total_simulation_time,long_term_avg_revenue,long_term_avg_cost,min_p_net_available_resource,min_p_net_node_available_resource,min_p_net_link_available_resource,max_inservice_count,total_violation,total_max_single_step_violation,avg_reward,solver_name,seed,p_net_dataset_dir,v_nets_dataset_dir,run_id,start_run_time,clock_running_time
1.0,0.6346653962749128,0.5437124768995558,801.7376938384956,300,0,0,0,42297.0,22934.0,11346993.580896229,20869474.332464963,0.5422133957491075,14153.0,1.620433830283332,2.988553663534233,14318,2249,12011,15,0.0,-inf,0.0,mcts,2,dataset/p_net/16-fat_tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_2,dataset/v_nets/300-[2-5]-random-500-0.02-cpu_[0-15]-bw_[0-30]-seed_2,Luisas-MacBook-Air.local-20251201T050456-7135,20251201T050456,1977.4120600223541
