v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
10,1,1,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,10,1,81.0,9211.0,4522,4689.0,0.044984160506863824,0.04772542648253453,9,39.790226852493255,81.0,8,13,False,{},{},{},{},0,0,642.0,321.0,1153,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
10,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,11,0,84.15166394858204,9659.0,4735,4924.0,0.0,0.0,5,32.15166394858204,52.0,5,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
11,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,12,1,88.0,9659.0,4735,4924.0,0.0,0.0,10,386.9537856899839,88.0,7,13,False,{},{},{},{},0,0,504.0,252.0,1105,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
12,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,13,1,92.0,9659.0,4735,4924.0,0.0,0.0,11,39.28702910732144,92.0,8,16,False,{},{},{},{},0,0,596.0,298.0,1207,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
13,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,14,1,98.0,9659.0,4735,4924.0,0.0,0.0,12,101.53097044693298,98.0,6,6,False,{},{},{},{},0,0,540.0,270.0,548,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
14,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,15,1,111.0,9659.0,4735,4924.0,0.0,0.0,13,286.6671779745153,111.0,6,6,False,{},{},{},{},0,0,392.0,196.0,490,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
14,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,16,0,114.50633974637273,9659.0,4735,4924.0,0.0,0.0,8,35.506339746372724,79.0,10,22,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
14,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,17,0,120.79022685249325,9659.0,4735,4924.0,0.0,0.0,9,39.790226852493255,81.0,8,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
15,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,18,1,122.0,9659.0,4735,4924.0,0.0,0.0,14,344.36132265255736,122.0,7,12,False,{},{},{},{},0,0,548.0,274.0,838,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
16,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,19,1,129.0,9659.0,4735,4924.0,0.0,0.0,15,437.70866762761415,129.0,10,24,False,{},{},{},{},0,0,718.0,359.0,1758,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
16,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,20,0,131.28702910732144,9659.0,4735,4924.0,0.0,0.0,11,39.28702910732144,92.0,8,16,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
17,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,21,1,137.0,9659.0,4735,4924.0,0.0,0.0,16,484.4670493957473,137.0,5,6,False,{},{},{},{},0,0,402.0,201.0,535,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
18,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,22,1,148.0,9659.0,4735,4924.0,0.0,0.0,17,233.2540725017419,148.0,9,19,False,{},{},{},{},0,0,830.0,415.0,1488,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
19,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,23,1,153.0,9659.0,4735,4924.0,0.0,0.0,18,482.1323797488302,153.0,9,13,False,{},{},{},{},0,0,744.0,372.0,1155,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
20,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,24,1,163.0,9659.0,4735,4924.0,0.0,0.0,19,85.53929328658779,163.0,10,23,False,{},{},{},{},0,0,846.0,423.0,1930,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
21,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,25,1,169.0,9659.0,4735,4924.0,0.0,0.0,20,161.14260780550205,169.0,5,4,False,{},{},{},{},0,0,348.0,174.0,377,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
22,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,26,1,178.0,9659.0,4735,4924.0,0.0,0.0,21,801.5248567387569,178.0,7,10,False,{},{},{},{},0,0,592.0,296.0,760,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
23,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,27,1,184.0,9659.0,4735,4924.0,0.0,0.0,22,83.08001083943024,184.0,6,11,False,{},{},{},{},0,0,496.0,248.0,892,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
24,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,28,1,190.0,9659.0,4735,4924.0,0.0,0.0,23,126.365340773687,190.0,7,16,False,{},{},{},{},0,0,528.0,264.0,1244,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
25,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,29,1,193.0,9659.0,4735,4924.0,0.0,0.0,24,139.18160062467638,193.0,7,16,False,{},{},{},{},0,0,602.0,301.0,1349,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
25,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,30,0,199.530970446933,9659.0,4735,4924.0,0.0,0.0,12,101.53097044693298,98.0,6,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
26,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,31,1,205.0,9659.0,4735,4924.0,0.0,0.0,25,326.48971263389893,205.0,7,13,False,{},{},{},{},0,0,488.0,244.0,1107,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
27,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,32,1,212.0,9659.0,4735,4924.0,0.0,0.0,26,0.37290004082691947,212.0,9,18,False,{},{},{},{},0,0,740.0,370.0,1348,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
27,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,33,0,212.37290004082692,9659.0,4735,4924.0,0.0,0.0,26,0.37290004082691947,212.0,9,18,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
28,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,34,1,220.0,9659.0,4735,4924.0,0.0,0.0,27,15.39012462122309,220.0,6,6,False,{},{},{},{},0,0,552.0,276.0,556,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
29,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,35,1,228.0,9659.0,4735,4924.0,0.0,0.0,28,309.52860224275247,228.0,8,16,False,{},{},{},{},0,0,620.0,310.0,1197,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
29,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,36,0,235.3901246212231,9659.0,4735,4924.0,0.0,0.0,27,15.39012462122309,220.0,6,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
30,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,37,1,238.0,9659.0,4735,4924.0,0.0,0.0,29,88.67935696800375,238.0,7,10,False,{},{},{},{},0,0,522.0,261.0,859,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
31,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,38,1,248.0,9659.0,4735,4924.0,0.0,0.0,30,568.9393153175097,248.0,10,21,False,{},{},{},{},0,0,838.0,419.0,1523,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
31,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,39,0,248.5392932865878,9659.0,4735,4924.0,0.0,0.0,19,85.53929328658779,163.0,10,23,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
32,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,40,1,258.0,9659.0,4735,4924.0,0.0,0.0,31,792.8718921955302,258.0,5,7,False,{},{},{},{},0,0,412.0,206.0,513,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
33,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,41,1,266.0,9659.0,4735,4924.0,0.0,0.0,32,431.5685729522655,266.0,6,7,False,{},{},{},{},0,0,444.0,222.0,500,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
33,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,42,0,267.08001083943026,9659.0,4735,4924.0,0.0,0.0,22,83.08001083943024,184.0,6,11,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
34,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,43,1,270.0,9659.0,4735,4924.0,0.0,0.0,33,593.3366162317749,270.0,10,25,False,{},{},{},{},0,0,890.0,445.0,1868,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
35,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,44,1,282.0,9659.0,4735,4924.0,0.0,0.0,34,247.93403698341325,282.0,7,10,False,{},{},{},{},0,0,580.0,290.0,833,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
36,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,45,1,290.0,9659.0,4735,4924.0,0.0,0.0,35,23.70107053097601,290.0,5,4,False,{},{},{},{},0,0,442.0,221.0,360,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
37,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,46,1,303.0,9659.0,4735,4924.0,0.0,0.0,36,289.3930254799823,303.0,8,15,False,{},{},{},{},0,0,690.0,345.0,1168,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
