v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,solving_time,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,22.0,15561,1186,14375,0.0,0.0,0,27.93502765653346,22.0,7,8,False,"{4: 9, 0: 8, 1: 10, 3: 11}","{(0, 4): [(8, 6), (6, 9)], (1, 4): [(10, 7), (7, 4), (4, 6), (6, 9)], (3, 0): [(11, 7), (7, 4), (4, 6), (6, 8)], (3, 1): [(11, 7), (7, 10)], (3, 4): [(11, 7), (7, 4), (4, 6), (6, 9)]}","{(4, 9): {'cpu': 19}, (0, 8): {'cpu': 17}, (1, 10): {'cpu': 3}, (3, 11): {'cpu': 1}}","{((0, 4), (8, 6)): {'bw': 10}, ((0, 4), (6, 9)): {'bw': 10}, ((1, 4), (10, 7)): {'bw': 29}, ((1, 4), (7, 4)): {'bw': 29}, ((1, 4), (4, 6)): {'bw': 29}, ((1, 4), (6, 9)): {'bw': 29}, ((3, 0), (11, 7)): {'bw': 42}, ((3, 0), (7, 4)): {'bw': 42}, ((3, 0), (4, 6)): {'bw': 42}, ((3, 0), (6, 8)): {'bw': 42}, ((3, 1), (11, 7)): {'bw': 49}, ((3, 1), (7, 10)): {'bw': 49}, ((3, 4), (11, 7)): {'bw': 50}, ((3, 4), (7, 4)): {'bw': 50}, ((3, 4), (4, 6)): {'bw': 50}, ((3, 4), (6, 9)): {'bw': 50}}",0.0,0.0,108.0,54.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,102.0,"{'node_level': {'cpu': 3}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -81}, 0: {'cpu': -54}, 1: {'cpu': -83}, 3: {'cpu': -72}, 2: {'cpu': 3}}, 'link_level': {(0, 4): {'bw': -318}, (1, 4): {'bw': -199}, (3, 0): {'bw': -157}, (3, 1): {'bw': -175}, (3, 4): {'bw': -107}}, 'path_level': {(0, 4): {}, (1, 4): {}, (3, 0): {}, (3, 1): {}, (3, 4): {}}}","{'node_level': {4: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 0}, 2: {'cpu': 3}}, 'link_level': {(0, 4): {'bw': 0}, (1, 4): {'bw': 0}, (3, 0): {'bw': 0}, (3, 1): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 4): {}, (1, 4): {}, (3, 0): {}, (3, 1): {}, (3, 4): {}}}",[],-72.0,0.0,False,True,False,0,[],0,0.0,20.0,0.007230997085571289,4.0,5.0
2,1,1,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,1,1,49.0,15523,1182,14341,0.003372681281618939,0.002365217391304353,1,111.56960372207224,49.0,2,1,True,"{1: 9, 0: 6}","{(0, 1): [(6, 9)]}","{(1, 9): {'cpu': 4}, (0, 6): {'cpu': 0}}","{((0, 1), (6, 9)): {'bw': 34}}",38.0,38.0,8.0,4.0,34.0,4.0,34.0,4.0,34.0,0.0,1.0,4239.644941438745,4239.644941438745,111.56960372207224,Success,0.0,"{'node_level': {'cpu': 0}, 'link_level': {'bw': -330}, 'path_level': {}}","{'node_level': {1: {'cpu': -96}, 0: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': -330}}, 'path_level': {(0, 1): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],0.0,0.0,True,True,False,0,[],0,0.0,0.0,0.0007500648498535156,2.0,1.0
2,1,1,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,2,0,49.935027656533464,15523,1182,14341,0.003372681281618939,0.002365217391304353,0,27.93502765653346,22.0,7,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,
3,1,1,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,3,1,68.0,15523,1182,14341,0.003372681281618939,0.002365217391304353,2,9.347735385023263,68.0,5,6,False,"{4: 18, 3: 19, 1: 16, 2: 17}","{(3, 4): [(19, 15), (15, 18)], (1, 3): [(16, 14), (14, 12), (12, 15), (15, 19)], (1, 4): [(16, 14), (14, 12), (12, 15), (15, 18)], (2, 4): [(17, 14), (14, 12), (12, 15), (15, 18)]}","{(4, 18): {'cpu': 19}, (3, 19): {'cpu': 2}, (1, 16): {'cpu': 1}, (2, 17): {'cpu': 2}}","{((3, 4), (19, 15)): {'bw': 49}, ((3, 4), (15, 18)): {'bw': 49}, ((1, 3), (16, 14)): {'bw': 39}, ((1, 3), (14, 12)): {'bw': 39}, ((1, 3), (12, 15)): {'bw': 39}, ((1, 3), (15, 19)): {'bw': 39}, ((1, 4), (16, 14)): {'bw': 21}, ((1, 4), (14, 12)): {'bw': 21}, ((1, 4), (12, 15)): {'bw': 21}, ((1, 4), (15, 18)): {'bw': 21}, ((2, 4), (17, 14)): {'bw': 13}, ((2, 4), (14, 12)): {'bw': 13}, ((2, 4), (12, 15)): {'bw': 13}, ((2, 4), (15, 18)): {'bw': 13}}",0.0,0.0,74.0,37.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,131.0,"{'node_level': {'cpu': 13}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -70}, 3: {'cpu': -71}, 1: {'cpu': -50}, 2: {'cpu': -86}, 0: {'cpu': 13}}, 'link_level': {(3, 4): {'bw': -182}, (1, 3): {'bw': -143}, (1, 4): {'bw': -157}, (2, 4): {'bw': -144}}, 'path_level': {(3, 4): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}}}","{'node_level': {4: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 13}}, 'link_level': {(3, 4): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}}, 'path_level': {(3, 4): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}}}",[],-86.0,0.0,False,True,False,0,[],0,0.0,20.0,0.0031909942626953125,4.0,4.0
3,1,1,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,4,0,77.34773538502327,15523,1182,14341,0.003372681281618939,0.002365217391304353,2,9.347735385023263,68.0,5,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,
4,1,1,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,5,1,105.0,15523,1182,14341,0.003372681281618939,0.002365217391304353,3,789.206363214473,105.0,5,5,False,"{2: 18, 0: 19, 4: 16, 3: 17}","{(0, 2): [(19, 15), (15, 18)], (4, 0): [(16, 14), (14, 12), (12, 15), (15, 19)], (4, 2): [(16, 14), (14, 12), (12, 15), (15, 18)], (3, 2): [(17, 14), (14, 12), (12, 15), (15, 18)]}","{(2, 18): {'cpu': 17}, (0, 19): {'cpu': 19}, (4, 16): {'cpu': 1}, (3, 17): {'cpu': 0}}","{((0, 2), (19, 15)): {'bw': 36}, ((0, 2), (15, 18)): {'bw': 36}, ((4, 0), (16, 14)): {'bw': 10}, ((4, 0), (14, 12)): {'bw': 10}, ((4, 0), (12, 15)): {'bw': 10}, ((4, 0), (15, 19)): {'bw': 10}, ((4, 2), (16, 14)): {'bw': 28}, ((4, 2), (14, 12)): {'bw': 28}, ((4, 2), (12, 15)): {'bw': 28}, ((4, 2), (15, 18)): {'bw': 28}, ((3, 2), (17, 14)): {'bw': 32}, ((3, 2), (14, 12)): {'bw': 32}, ((3, 2), (12, 15)): {'bw': 32}, ((3, 2), (15, 18)): {'bw': 32}}",0.0,0.0,98.0,49.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,173.0,"{'node_level': {'cpu': 12}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -72}, 0: {'cpu': -54}, 4: {'cpu': -50}, 3: {'cpu': -88}, 1: {'cpu': 12}}, 'link_level': {(0, 2): {'bw': -195}, (4, 0): {'bw': -185}, (4, 2): {'bw': -179}, (3, 2): {'bw': -147}}, 'path_level': {(0, 2): {}, (4, 0): {}, (4, 2): {}, (3, 2): {}}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 12}}, 'link_level': {(0, 2): {'bw': 0}, (4, 0): {'bw': 0}, (4, 2): {'bw': 0}, (3, 2): {'bw': 0}}, 'path_level': {(0, 2): {}, (4, 0): {}, (4, 2): {}, (3, 2): {}}}",[],-88.0,0.0,False,True,False,0,[],0,0.0,20.0,0.0011370182037353516,4.0,4.0
5,1,1,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,6,1,131.0,15523,1182,14341,0.003372681281618939,0.002365217391304353,4,126.75285601976255,131.0,9,10,False,"{2: 18, 4: 19, 3: 16, 8: 17}","{(4, 2): [(19, 15), (15, 18)], (3, 2): [(16, 14), (14, 12), (12, 15), (15, 18)], (8, 2): [(17, 14), (14, 12), (12, 15), (15, 18)]}","{(2, 18): {'cpu': 13}, (4, 19): {'cpu': 15}, (3, 16): {'cpu': 19}, (8, 17): {'cpu': 6}}","{((4, 2), (19, 15)): {'bw': 18}, ((4, 2), (15, 18)): {'bw': 18}, ((3, 2), (16, 14)): {'bw': 42}, ((3, 2), (14, 12)): {'bw': 42}, ((3, 2), (12, 15)): {'bw': 42}, ((3, 2), (15, 18)): {'bw': 42}, ((8, 2), (17, 14)): {'bw': 29}, ((8, 2), (14, 12)): {'bw': 29}, ((8, 2), (12, 15)): {'bw': 29}, ((8, 2), (15, 18)): {'bw': 29}}",0.0,0.0,168.0,84.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,260.0,"{'node_level': {'cpu': 7}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -76}, 4: {'cpu': -58}, 3: {'cpu': -32}, 8: {'cpu': -82}, 7: {'cpu': 7}}, 'link_level': {(4, 2): {'bw': -213}, (3, 2): {'bw': -175}, (8, 2): {'bw': -146}}, 'path_level': {(4, 2): {}, (3, 2): {}, (8, 2): {}}}","{'node_level': {2: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 8: {'cpu': 0}, 7: {'cpu': 7}}, 'link_level': {(4, 2): {'bw': 0}, (3, 2): {'bw': 0}, (8, 2): {'bw': 0}}, 'path_level': {(4, 2): {}, (3, 2): {}, (8, 2): {}}}",[],-82.0,0.0,False,True,False,0,[],0,0.0,20.0,0.0021500587463378906,4.0,3.0
6,1,1,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,7,1,155.0,15523,1182,14341,0.003372681281618939,0.002365217391304353,5,211.82855231649557,155.0,5,6,False,"{4: 18, 2: 19, 0: 16, 1: 17}","{(2, 4): [(19, 15), (15, 18)], (0, 2): [(16, 14), (14, 12), (12, 15), (15, 19)], (0, 4): [(16, 14), (14, 12), (12, 15), (15, 18)], (1, 2): [(17, 14), (14, 12), (12, 15), (15, 19)], (1, 4): [(17, 14), (14, 12), (12, 15), (15, 18)]}","{(4, 18): {'cpu': 13}, (2, 19): {'cpu': 12}, (0, 16): {'cpu': 19}, (1, 17): {'cpu': 16}}","{((2, 4), (19, 15)): {'bw': 44}, ((2, 4), (15, 18)): {'bw': 44}, ((0, 2), (16, 14)): {'bw': 2}, ((0, 2), (14, 12)): {'bw': 2}, ((0, 2), (12, 15)): {'bw': 2}, ((0, 2), (15, 19)): {'bw': 2}, ((0, 4), (16, 14)): {'bw': 20}, ((0, 4), (14, 12)): {'bw': 20}, ((0, 4), (12, 15)): {'bw': 20}, ((0, 4), (15, 18)): {'bw': 20}, ((1, 2), (17, 14)): {'bw': 3}, ((1, 2), (14, 12)): {'bw': 3}, ((1, 2), (12, 15)): {'bw': 3}, ((1, 2), (15, 19)): {'bw': 3}, ((1, 4), (17, 14)): {'bw': 17}, ((1, 4), (14, 12)): {'bw': 17}, ((1, 4), (12, 15)): {'bw': 17}, ((1, 4), (15, 18)): {'bw': 17}}",0.0,0.0,126.0,63.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,215.0,"{'node_level': {'cpu': 3}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -76}, 2: {'cpu': -61}, 0: {'cpu': -32}, 1: {'cpu': -72}, 3: {'cpu': 3}}, 'link_level': {(2, 4): {'bw': -187}, (0, 2): {'bw': -185}, (0, 4): {'bw': -195}, (1, 2): {'bw': -182}, (1, 4): {'bw': -175}}, 'path_level': {(2, 4): {}, (0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}}}","{'node_level': {4: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 3}}, 'link_level': {(2, 4): {'bw': 0}, (0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 2): {'bw': 0}, (1, 4): {'bw': 0}}, 'path_level': {(2, 4): {}, (0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}}}",[],-72.0,0.0,False,True,False,0,[],0,0.0,20.0,0.0019350051879882812,4.0,5.0
6,1,0,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,8,0,160.56960372207226,15561,1186,14375,0.0,0.0,1,111.56960372207224,49.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,
7,1,0,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,9,1,181.0,15561,1186,14375,0.0,0.0,6,1316.109436881733,181.0,7,9,False,"{2: 9, 3: 8, 5: 10, 6: 11}","{(3, 2): [(8, 6), (6, 9)], (5, 2): [(10, 7), (7, 4), (4, 6), (6, 9)], (5, 3): [(10, 7), (7, 4), (4, 6), (6, 8)], (6, 2): [(11, 7), (7, 4), (4, 6), (6, 9)], (6, 3): [(11, 7), (7, 4), (4, 6), (6, 8)]}","{(2, 9): {'cpu': 5}, (3, 8): {'cpu': 10}, (5, 10): {'cpu': 15}, (6, 11): {'cpu': 4}}","{((3, 2), (8, 6)): {'bw': 30}, ((3, 2), (6, 9)): {'bw': 30}, ((5, 2), (10, 7)): {'bw': 7}, ((5, 2), (7, 4)): {'bw': 7}, ((5, 2), (4, 6)): {'bw': 7}, ((5, 2), (6, 9)): {'bw': 7}, ((5, 3), (10, 7)): {'bw': 24}, ((5, 3), (7, 4)): {'bw': 24}, ((5, 3), (4, 6)): {'bw': 24}, ((5, 3), (6, 8)): {'bw': 24}, ((6, 2), (11, 7)): {'bw': 24}, ((6, 2), (7, 4)): {'bw': 24}, ((6, 2), (4, 6)): {'bw': 24}, ((6, 2), (6, 9)): {'bw': 24}, ((6, 3), (11, 7)): {'bw': 47}, ((6, 3), (7, 4)): {'bw': 47}, ((6, 3), (4, 6)): {'bw': 47}, ((6, 3), (6, 8)): {'bw': 47}}",0.0,0.0,124.0,62.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,240.0,"{'node_level': {'cpu': 10}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -95}, 3: {'cpu': -61}, 5: {'cpu': -71}, 6: {'cpu': -69}, 1: {'cpu': 10}}, 'link_level': {(3, 2): {'bw': -298}, (5, 2): {'bw': -221}, (5, 3): {'bw': -197}, (6, 2): {'bw': -173}, (6, 3): {'bw': -126}}, 'path_level': {(3, 2): {}, (5, 2): {}, (5, 3): {}, (6, 2): {}, (6, 3): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 1: {'cpu': 10}}, 'link_level': {(3, 2): {'bw': 0}, (5, 2): {'bw': 0}, (5, 3): {'bw': 0}, (6, 2): {'bw': 0}, (6, 3): {'bw': 0}}, 'path_level': {(3, 2): {}, (5, 2): {}, (5, 3): {}, (6, 2): {}, (6, 3): {}}}",[],-69.0,0.0,False,True,False,0,[],0,0.0,20.0,0.0011639595031738281,4.0,5.0
