v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,num_placed_nodes,num_routed_links,seed
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,28.0,9625,4944,4681,0.0,0.0,0,2142.4399196061,28.0,5,7,False,"{1: 13, 0: 6}","{(0, 1): [(6, 13)]}","{(1, 13): {'cpu': 29}, (0, 6): {'cpu': 14}}","{((0, 1), (6, 13)): {'bw': 25}}",0.0,0.0,230.0,115.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2500.0,"{'node_level': {'cpu': -45}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {1: {'cpu': -71}, 0: {'cpu': -86}, 2: {'cpu': -45}}, 'link_level': {(0, 1): {'bw': -62}, (2, 0): {'bw': 0}, (2, 1): {'bw': 100.0}}, 'path_level': {(0, 1): {}, (2, 0): {}, (2, 1): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (2, 0): {'bw': 0}, (2, 1): {'bw': 100.0}}, 'path_level': {(0, 1): {}, (2, 0): {}, (2, 1): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,25.0,2.0,1.0,4
2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,51.0,9625,4944,4681,0.0,0.0,1,55.1950391331951,51.0,4,4,False,"{0: 13, 3: 6, 2: 28}","{(3, 0): [(6, 13)], (2, 0): [(28, 13)]}","{(0, 13): {'cpu': 24}, (3, 6): {'cpu': 35}, (2, 28): {'cpu': 36}}","{((3, 0), (6, 13)): {'bw': 67}, ((2, 0), (28, 13)): {'bw': 57}}",0.0,0.0,222.0,111.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2400.0,"{'node_level': {'cpu': -64}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -76}, 3: {'cpu': -65}, 2: {'cpu': -63}, 1: {'cpu': -64}}, 'link_level': {(3, 0): {'bw': -20}, (2, 0): {'bw': -43}, (1, 2): {'bw': 100.0}, (1, 3): {'bw': 100.0}}, 'path_level': {(3, 0): {}, (2, 0): {}, (1, 2): {}, (1, 3): {}}}","{'node_level': {0: {'cpu': 0}, 3: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(3, 0): {'bw': 0}, (2, 0): {'bw': 0}, (1, 2): {'bw': 100.0}, (1, 3): {'bw': 100.0}}, 'path_level': {(3, 0): {}, (2, 0): {}, (1, 2): {}, (1, 3): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,24.0,3.0,2.0,4
3,1,1,141.0,141.0,38726.83911792572,38726.83911792572,1.0,1.0,3,2,1,70.0,9484,4881,4603,0.012742718446601908,0.016663106173894437,2,274.65843346046614,70.0,3,2,True,"{0: 13, 1: 6, 2: 27}","{(1, 0): [(6, 13)], (2, 0): [(27, 13)]}","{(0, 13): {'cpu': 13}, (1, 6): {'cpu': 18}, (2, 27): {'cpu': 32}}","{((1, 0), (6, 13)): {'bw': 56}, ((2, 0), (27, 13)): {'bw': 22}}",141.0,141.0,126.0,63.0,78.0,63.0,78.0,63.0,78.0,0.0,1.0,38726.83911792572,38726.83911792572,274.65843346046614,Success,0.0,"{'node_level': {'cpu': -26}, 'link_level': {'bw': -32}, 'path_level': {}}","{'node_level': {0: {'cpu': -87}, 1: {'cpu': -82}, 2: {'cpu': -26}}, 'link_level': {(1, 0): {'bw': -31}, (2, 0): {'bw': -32}}, 'path_level': {(1, 0): {}, (2, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (2, 0): {'bw': 0}}, 'path_level': {(1, 0): {}, (2, 0): {}}}",[],-26.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,2.0,4
4,2,2,316.0,316.0,220721.6278964034,220721.6278964034,1.0,1.0,6,3,1,82.0,9309,4784,4525,0.032362459546925515,0.033326212347788986,3,1039.970221591301,82.0,3,2,True,"{2: 11, 0: 5, 1: 23}","{(0, 2): [(5, 11)], (1, 2): [(23, 11)]}","{(2, 11): {'cpu': 25}, (0, 5): {'cpu': 38}, (1, 23): {'cpu': 34}}","{((0, 2), (5, 11)): {'bw': 49}, ((1, 2), (23, 11)): {'bw': 29}}",175.0,175.0,194.0,97.0,78.0,97.0,78.0,97.0,78.0,0.0,1.0,181994.78877847767,181994.78877847767,1039.970221591301,Success,0.0,"{'node_level': {'cpu': -54}, 'link_level': {'bw': -61}, 'path_level': {}}","{'node_level': {2: {'cpu': -65}, 0: {'cpu': -20}, 1: {'cpu': -54}}, 'link_level': {(0, 2): {'bw': -44}, (1, 2): {'bw': -61}}, 'path_level': {(0, 2): {}, (1, 2): {}}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 2): {}}}",[],-54.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,2.0,4
5,2,2,316.0,316.0,220721.6278964034,220721.6278964034,1.0,1.0,6,4,1,93.0,9309,4784,4525,0.032362459546925515,0.033326212347788986,4,438.8664325293968,93.0,5,7,False,"{3: 10, 4: 4}","{(4, 3): [(4, 10)]}","{(3, 10): {'cpu': 37}, (4, 4): {'cpu': 28}}","{((4, 3), (4, 10)): {'bw': 60}}",0.0,0.0,232.0,116.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2500.0,"{'node_level': {'cpu': -31}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {3: {'cpu': -43}, 4: {'cpu': -45}, 0: {'cpu': -31}}, 'link_level': {(4, 3): {'bw': -17}, (0, 3): {'bw': 100.0}, (0, 4): {'bw': 100.0}}, 'path_level': {(4, 3): {}, (0, 3): {}, (0, 4): {}}}","{'node_level': {3: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(4, 3): {'bw': 0}, (0, 3): {'bw': 100.0}, (0, 4): {'bw': 100.0}}, 'path_level': {(4, 3): {}, (0, 3): {}, (0, 4): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,25.0,2.0,1.0,4
5,2,2,316.0,316.0,220721.6278964034,220721.6278964034,1.0,1.0,6,5,0,106.19503913319511,9309,4784,4525,0.032362459546925515,0.033326212347788986,1,55.1950391331951,51.0,4,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,4
6,2,2,316.0,316.0,220721.6278964034,220721.6278964034,1.0,1.0,6,6,1,107.0,9309,4784,4525,0.032362459546925515,0.033326212347788986,5,8.84460347115676,107.0,4,4,False,"{3: 10, 0: 4}","{(0, 3): [(4, 10)]}","{(3, 10): {'cpu': 35}, (0, 4): {'cpu': 27}}","{((0, 3), (4, 10)): {'bw': 50}}",0.0,0.0,232.0,116.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2500.0,"{'node_level': {'cpu': -34}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {3: {'cpu': -45}, 0: {'cpu': -46}, 2: {'cpu': -34}}, 'link_level': {(0, 3): {'bw': -27}, (2, 0): {'bw': -13}, (2, 3): {'bw': 100.0}}, 'path_level': {(0, 3): {}, (2, 0): {}, (2, 3): {}}}","{'node_level': {3: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (2, 0): {'bw': 0}, (2, 3): {'bw': 100.0}}, 'path_level': {(0, 3): {}, (2, 0): {}, (2, 3): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,25.0,2.0,1.0,4
6,2,2,316.0,316.0,220721.6278964034,220721.6278964034,1.0,1.0,6,7,0,115.84460347115676,9309,4784,4525,0.032362459546925515,0.033326212347788986,5,8.84460347115676,107.0,4,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,4
7,2,2,316.0,316.0,220721.6278964034,220721.6278964034,1.0,1.0,6,8,1,129.0,9309,4784,4525,0.032362459546925515,0.033326212347788986,6,1097.7746054371978,129.0,5,6,False,"{4: 10, 0: 21}","{(0, 4): [(21, 10)]}","{(4, 10): {'cpu': 35}, (0, 21): {'cpu': 32}}","{((0, 4), (21, 10)): {'bw': 78}}",0.0,0.0,248.0,124.0,295.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,2403.0,"{'node_level': {'cpu': -27}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {4: {'cpu': -45}, 0: {'cpu': -27}, 3: {'cpu': -27}}, 'link_level': {(0, 4): {'bw': -8}, (3, 0): {'bw': 100.0}, (3, 4): {'bw': 100.0}}, 'path_level': {(0, 4): {}, (3, 0): {}, (3, 4): {}}}","{'node_level': {4: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(0, 4): {'bw': 0}, (3, 0): {'bw': 100.0}, (3, 4): {'bw': 100.0}}, 'path_level': {(0, 4): {}, (3, 0): {}, (3, 4): {}}}",[],100.0,100.0,False,False,False,0,[],0,0.0,25.0,2.0,1.0,4
8,2,2,316.0,316.0,220721.6278964034,220721.6278964034,1.0,1.0,6,9,1,153.0,9309,4784,4525,0.032362459546925515,0.033326212347788986,7,242.3740285982141,153.0,7,9,False,"{0: 10, 1: 4, 5: 21, 6: 22, 4: 1}","{(1, 0): [(4, 10)], (5, 0): [(21, 10)], (6, 0): [(22, 10)], (4, 0): [(1, 4), (4, 10)]}","{(0, 10): {'cpu': 31}, (1, 4): {'cpu': 26}, (5, 21): {'cpu': 26}, (6, 22): {'cpu': 15}, (4, 1): {'cpu': 18}}","{((1, 0), (4, 10)): {'bw': 21}, ((5, 0), (21, 10)): {'bw': 46}, ((6, 0), (22, 10)): {'bw': 77}, ((4, 0), (1, 4)): {'bw': 36}, ((4, 0), (4, 10)): {'bw': 36}}",0.0,0.0,316.0,158.0,405.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,2111.0,"{'node_level': {'cpu': -19}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -49}, 1: {'cpu': -47}, 5: {'cpu': -33}, 6: {'cpu': -73}, 4: {'cpu': -37}, 2: {'cpu': -19}}, 'link_level': {(1, 0): {'bw': -56}, (5, 0): {'bw': -40}, (6, 0): {'bw': -4}, (4, 0): {'bw': -20}, (2, 1): {'bw': 100.0}, (2, 5): {'bw': 100.0}}, 'path_level': {(1, 0): {}, (5, 0): {}, (6, 0): {}, (4, 0): {}, (2, 1): {}, (2, 5): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 4: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (5, 0): {'bw': 0}, (6, 0): {'bw': 0}, (4, 0): {'bw': 0}, (2, 1): {'bw': 100.0}, (2, 5): {'bw': 100.0}}, 'path_level': {(1, 0): {}, (5, 0): {}, (6, 0): {}, (4, 0): {}, (2, 1): {}, (2, 5): {}}}",[],100.0,100.0,False,False,False,0,[],0,0.0,22.0,5.0,4.0,4
