v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,1,1,205.0,205.0,20130.167127594763,20130.167127594763,1.0,1.0,3,0,1,24.0,16940.0,2695,14245.0,0.025316455696202556,0.009388038942976351,0,98.19593720777934,24.0,3,2,True,"{0: 0, 1: 4, 2: 12}","{(0, 1): [(0, 4)], (0, 2): [(0, 12)]}","{(0, 0): {'cpu': 28}, (1, 4): {'cpu': 18}, (2, 12): {'cpu': 24}}","{((0, 1), (0, 4)): {'bw': 69.0}, ((0, 2), (0, 12)): {'bw': 66.0}}",205.0,205.0,140.0,70.0,135,70.0,135,70.0,135.0,0.0,1.0,20130.167127594763,20130.167127594763,98.19593720777934,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3,2
2,2,2,417.0,448.0,181430.2789013314,205016.61600032117,0.9308035714285714,0.8849540219756976,6,1,1,39.0,16697.0,2595,14102.0,0.061482820976491825,0.019332406119610623,1,760.8495838383803,39.0,3,3,True,"{1: 2, 2: 5, 0: 13}","{(0, 1): [(13, 2)], (0, 2): [(2, 5), (13, 2)], (1, 2): [(2, 5)]}","{(1, 2): {'cpu': 33}, (2, 5): {'cpu': 38}, (0, 13): {'cpu': 29}}","{((0, 1), (13, 2)): {'bw': 50.0}, ((0, 2), (2, 5)): {'bw': 31.0}, ((0, 2), (13, 2)): {'bw': 31.0}, ((1, 2), (2, 5)): {'bw': 31.0}}",243.0,212.0,200.0,100.0,112,100.0,112,100.0,143.0,31.0,0.8724279835390947,184886.4488727264,161300.11177373663,663.7864682046775,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3,3
3,3,3,1061.0,1222.0,387205.7072328974,452330.5624733524,0.8682487725040916,0.8560237564219605,11,2,1,58.0,15923.0,2471,13452.0,0.10632911392405064,0.06453407510431153,2,319.5270626266553,58.0,6,9,True,"{5: 0, 4: 20, 0: 21, 2: 22, 1: 23, 3: 24}","{(0, 1): [(21, 23)], (0, 2): [(21, 22)], (0, 3): [(21, 22), (22, 24)], (0, 4): [(21, 22), (22, 20)], (1, 4): [(23, 20)], (1, 5): [(20, 0), (23, 20)], (2, 3): [(22, 24)], (2, 4): [(22, 20)], (4, 5): [(20, 0)]}","{(5, 0): {'cpu': 17}, (4, 20): {'cpu': 31}, (0, 21): {'cpu': 15}, (2, 22): {'cpu': 37}, (1, 23): {'cpu': 12}, (3, 24): {'cpu': 12}}","{((0, 1), (21, 23)): {'bw': 58.0}, ((0, 2), (21, 22)): {'bw': 46.0}, ((0, 3), (21, 22)): {'bw': 63.0}, ((0, 3), (22, 24)): {'bw': 63.0}, ((0, 4), (21, 22)): {'bw': 25.0}, ((0, 4), (22, 20)): {'bw': 25.0}, ((1, 4), (23, 20)): {'bw': 67.0}, ((1, 5), (20, 0)): {'bw': 42.0}, ((1, 5), (23, 20)): {'bw': 42.0}, ((2, 3), (22, 24)): {'bw': 66.0}, ((2, 4), (22, 20)): {'bw': 76.0}, ((4, 5), (20, 0)): {'bw': 77.0}}",774.0,644.0,248.0,124.0,520,124.0,520,124.0,650.0,130.0,0.8320413436692506,247313.94647303122,205775.428331566,265.8597265265711,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,6,9
4,4,4,1517.0,1701.0,455697.63295001746,524277.12479462544,0.8918283362727807,0.8691922866719151,14,3,1,77.0,15444.0,2302,13142.0,0.1674502712477396,0.0860917941585535,3,150.2015914849124,77.0,5,5,True,"{1: 1, 0: 3, 4: 4, 2: 5, 3: 6}","{(0, 2): [(3, 5)], (1, 3): [(1, 4), (4, 6)], (1, 4): [(1, 4)], (2, 3): [(5, 6)], (3, 4): [(6, 4)]}","{(1, 1): {'cpu': 34}, (0, 3): {'cpu': 40}, (4, 4): {'cpu': 20}, (2, 5): {'cpu': 36}, (3, 6): {'cpu': 39}}","{((0, 2), (3, 5)): {'bw': 72.0}, ((1, 3), (1, 4)): {'bw': 23.0}, ((1, 3), (4, 6)): {'bw': 23.0}, ((1, 4), (1, 4)): {'bw': 69.0}, ((2, 3), (5, 6)): {'bw': 62.0}, ((3, 4), (6, 4)): {'bw': 61.0}}",479.0,456.0,338.0,169.0,287,169.0,287,169.0,310.0,23.0,0.9519832985386222,71946.56232127304,68491.92571712006,142.98940650755753,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5,5
5,5,5,2077.0,2413.0,785804.3580750244,943984.2467392772,0.8607542478242851,0.8324337623105049,20,4,1,90.0,14732.0,2121,12611.0,0.2329113924050633,0.1230180806675939,4,589.4762948660839,90.0,6,7,True,"{4: 28, 1: 29, 5: 30, 2: 31, 0: 32, 3: 34}","{(0, 1): [(30, 29), (32, 30)], (0, 5): [(32, 30)], (1, 3): [(29, 31), (31, 34)], (1, 5): [(29, 30)], (2, 3): [(31, 34)], (2, 5): [(28, 30), (31, 28)], (4, 5): [(28, 30)]}","{(4, 28): {'cpu': 27}, (1, 29): {'cpu': 22}, (5, 30): {'cpu': 36}, (2, 31): {'cpu': 35}, (0, 32): {'cpu': 25}, (3, 34): {'cpu': 36}}","{((0, 1), (30, 29)): {'bw': 59.0}, ((0, 1), (32, 30)): {'bw': 59.0}, ((0, 5), (32, 30)): {'bw': 47.0}, ((1, 3), (29, 31)): {'bw': 48.0}, ((1, 3), (31, 34)): {'bw': 48.0}, ((1, 5), (29, 30)): {'bw': 43.0}, ((2, 3), (31, 34)): {'bw': 71.0}, ((2, 5), (28, 30)): {'bw': 45.0}, ((2, 5), (31, 28)): {'bw': 45.0}, ((4, 5), (28, 30)): {'bw': 66.0}}",712.0,560.0,362.0,181.0,379,181.0,379,181.0,531.0,152.0,0.7865168539325843,419707.1219446517,330106.725125007,463.6330409059087,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,6,7
6,6,6,2254.0,2590.0,1134191.3275670207,1292371.2162312733,0.8702702702702703,0.8776049120580647,20,5,1,105.0,14555.0,2029,12526.0,0.26618444846292943,0.12892906815020866,5,1968.2879632316167,105.0,3,2,True,"{1: 0, 0: 12, 2: 20}","{(0, 1): [(12, 0)], (1, 2): [(0, 20)]}","{(1, 0): {'cpu': 17}, (0, 12): {'cpu': 40}, (2, 20): {'cpu': 35}}","{((0, 1), (12, 0)): {'bw': 35.0}, ((1, 2), (0, 20)): {'bw': 50.0}}",177.0,177.0,184.0,92.0,85,92.0,85,92.0,85.0,0.0,1.0,348386.96949199616,348386.96949199616,1968.2879632316167,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3,2
7,7,7,2659.0,3077.0,1191437.9342851182,1361208.4939392079,0.8641533961650959,0.8752795325550828,20,6,1,122.0,14068.0,1912,12156.0,0.308499095840868,0.15465924895688454,6,141.34964621752465,122.0,5,6,True,"{0: 2, 1: 3, 3: 21, 2: 22, 4: 29}","{(0, 2): [(2, 21), (21, 22)], (0, 3): [(2, 21)], (0, 4): [(2, 29)], (1, 3): [(3, 21)], (2, 3): [(22, 21)], (3, 4): [(2, 29), (21, 2)]}","{(0, 2): {'cpu': 39}, (1, 3): {'cpu': 12}, (3, 21): {'cpu': 25}, (2, 22): {'cpu': 18}, (4, 29): {'cpu': 23}}","{((0, 2), (2, 21)): {'bw': 37.0}, ((0, 2), (21, 22)): {'bw': 37.0}, ((0, 3), (2, 21)): {'bw': 26.0}, ((0, 4), (2, 29)): {'bw': 60.0}, ((1, 3), (3, 21)): {'bw': 52.0}, ((2, 3), (22, 21)): {'bw': 68.0}, ((3, 4), (2, 29)): {'bw': 45.0}, ((3, 4), (21, 2)): {'bw': 45.0}}",487.0,405.0,234.0,117.0,288,117.0,288,117.0,370.0,82.0,0.8316221765913757,68837.27770793451,57246.606718097486,117.54950044783877,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5,6
7,7,6,2659.0,3077.0,1191437.9342851182,1361208.4939392079,0.8641533961650959,0.8752795325550828,20,7,0,122.19593720777934,14273.0,1982,12291.0,0.28318264014466543,0.1452712100139082,0,98.19593720777934,24.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
8,8,7,2992.0,3410.0,1451479.1972938492,1621249.7569479388,0.8774193548387097,0.8952841418007742,22,8,1,148.0,13940.0,1860,12080.0,0.3273056057866185,0.15994436717663418,7,780.904693719913,148.0,4,4,True,"{3: 12, 1: 13, 2: 14, 0: 15}","{(0, 1): [(15, 13)], (0, 3): [(15, 12)], (1, 2): [(13, 14)], (2, 3): [(14, 12)]}","{(3, 12): {'cpu': 35}, (1, 13): {'cpu': 28}, (2, 14): {'cpu': 38}, (0, 15): {'cpu': 21}}","{((0, 1), (15, 13)): {'bw': 25.0}, ((0, 3), (15, 12)): {'bw': 64.0}, ((1, 2), (13, 14)): {'bw': 58.0}, ((2, 3), (14, 12)): {'bw': 64.0}}",333.0,333.0,244.0,122.0,211,122.0,211,122.0,211.0,0.0,1.0,260041.263008731,260041.263008731,780.904693719913,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,4,4
9,9,8,3582.0,4217.0,1875362.982600952,2201036.5615968066,0.8494190182594261,0.8520362702382439,23,9,1,165.0,13133.0,1725,11408.0,0.3761301989150091,0.20667593880389434,8,718.4470937408524,165.0,6,8,True,"{0: 28, 2: 29, 1: 30, 4: 31, 5: 32, 3: 35}","{(0, 1): [(28, 30)], (0, 3): [(28, 31), (31, 35)], (0, 4): [(28, 31)], (0, 5): [(28, 30), (30, 32)], (1, 4): [(29, 31), (30, 29)], (1, 5): [(30, 32)], (2, 3): [(29, 31), (31, 35)], (2, 4): [(29, 31)]}","{(0, 28): {'cpu': 35}, (2, 29): {'cpu': 21}, (1, 30): {'cpu': 11}, (4, 31): {'cpu': 10}, (5, 32): {'cpu': 29}, (3, 35): {'cpu': 29}}","{((0, 1), (28, 30)): {'bw': 64.0}, ((0, 3), (28, 31)): {'bw': 38.0}, ((0, 3), (31, 35)): {'bw': 38.0}, ((0, 4), (28, 31)): {'bw': 71.0}, ((0, 5), (28, 30)): {'bw': 76.0}, ((0, 5), (30, 32)): {'bw': 76.0}, ((1, 4), (29, 31)): {'bw': 46.0}, ((1, 4), (30, 29)): {'bw': 46.0}, ((1, 5), (30, 32)): {'bw': 71.0}, ((2, 3), (29, 31)): {'bw': 57.0}, ((2, 3), (31, 35)): {'bw': 57.0}, ((2, 4), (29, 31)): {'bw': 32.0}}",807.0,590.0,270.0,135.0,455,135.0,455,135.0,672.0,217.0,0.7311028500619579,579786.8046488679,423883.78530710295,525.2587178526678,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,6,8
