v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,num_placed_nodes,num_routed_links,seed
1,1,1,70.0,97.0,2614.3540754858614,3622.747790316122,0.7216494845360825,0.7216494845360825,3,0,1,43.0,16186,2590,13596,0.006901840490797562,0.005776965265082312,0,37.34791536408373,43.0,3,3,True,"{2: 28, 1: 0, 0: 1}","{(1, 2): [(0, 28)], (0, 1): [(1, 4), (4, 0)], (0, 2): [(1, 28)]}","{(2, 28): {'cpu': 11}, (1, 0): {'cpu': 4}, (0, 1): {'cpu': 3}}","{((1, 2), (0, 28)): {'bw': 18}, ((0, 1), (1, 4)): {'bw': 27}, ((0, 1), (4, 0)): {'bw': 27}, ((0, 2), (1, 28)): {'bw': 7}}",97.0,70.0,36.0,18.0,52.0,18.0,52.0,18.0,79.0,27.0,0.7216494845360825,3622.747790316122,2614.3540754858614,26.95210387098826,Success,0.0,"{'node_level': {'cpu': -90}, 'link_level': {'bw': -195}, 'path_level': {}}","{'node_level': {2: {'cpu': -62}, 1: {'cpu': -83}, 0: {'cpu': -90}}, 'link_level': {(1, 2): {'bw': -243}, (0, 1): {'bw': -195}, (0, 2): {'bw': -321}}, 'path_level': {(1, 2): {}, (0, 1): {}, (0, 2): {}}}","{'node_level': {2: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(1, 2): {'bw': 0}, (0, 1): {'bw': 0}, (0, 2): {'bw': 0}}, 'path_level': {(1, 2): {}, (0, 1): {}, (0, 2): {}}}",[],-90.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,3.0,1
1,1,0,70.0,97.0,2614.3540754858614,3622.747790316122,0.7216494845360825,0.7216494845360825,3,1,0,80.34791536408373,16283,2608,13675,0.0,0.0,0,37.34791536408373,43.0,3,3,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,1
2,2,1,182.0,251.0,194115.1242204562,266936.3067396503,0.7250996015936255,0.7271964109767262,5,2,1,98.0,16129,2595,13534,0.004984662576687171,0.010310786106032865,1,1709.8283048658066,98.0,5,5,True,"{3: 28, 0: 0, 2: 1, 1: 30, 4: 31}","{(0, 3): [(0, 28)], (2, 3): [(1, 28)], (1, 3): [(30, 28)], (4, 0): [(31, 28), (28, 0)], (4, 2): [(31, 28), (28, 1)]}","{(3, 28): {'cpu': 2}, (0, 0): {'cpu': 2}, (2, 1): {'cpu': 1}, (1, 30): {'cpu': 6}, (4, 31): {'cpu': 2}}","{((0, 3), (0, 28)): {'bw': 17}, ((2, 3), (1, 28)): {'bw': 29}, ((1, 3), (30, 28)): {'bw': 11}, ((4, 0), (31, 28)): {'bw': 21}, ((4, 0), (28, 0)): {'bw': 21}, ((4, 2), (31, 28)): {'bw': 21}, ((4, 2), (28, 1)): {'bw': 21}}",154.0,112.0,26.0,13.0,99.0,13.0,99.0,13.0,141.0,42.0,0.7272727272727273,263313.5589493342,191500.77014497033,1243.5114944478594,Success,0.0,"{'node_level': {'cpu': -97}, 'link_level': {'bw': -223}, 'path_level': {}}","{'node_level': {3: {'cpu': -71}, 0: {'cpu': -85}, 2: {'cpu': -92}, 1: {'cpu': -85}, 4: {'cpu': -97}}, 'link_level': {(0, 3): {'bw': -244}, (2, 3): {'bw': -299}, (1, 3): {'bw': -342}, (4, 0): {'bw': -223}, (4, 2): {'bw': -262}}, 'path_level': {(0, 3): {}, (2, 3): {}, (1, 3): {}, (4, 0): {}, (4, 2): {}}}","{'node_level': {3: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (2, 3): {'bw': 0}, (1, 3): {'bw': 0}, (4, 0): {'bw': 0}, (4, 2): {'bw': 0}}, 'path_level': {(0, 3): {}, (2, 3): {}, (1, 3): {}, (4, 0): {}, (4, 2): {}}}",[],-97.0,0.0,True,True,False,0,[],0,0.0,0.0,5.0,5.0,1
3,3,2,206.0,275.0,204189.8714427292,277011.0539619233,0.7490909090909091,0.7371181348986753,5,3,1,159.0,16105,2582,13523,0.009969325153374231,0.011115173674588696,2,419.7811342613749,159.0,2,1,True,"{0: 28, 1: 0}","{(1, 0): [(0, 28)]}","{(0, 28): {'cpu': 11}, (1, 0): {'cpu': 2}}","{((1, 0), (0, 28)): {'bw': 11}}",24.0,24.0,26.0,13.0,11.0,13.0,11.0,13.0,11.0,0.0,1.0,10074.747222272998,10074.747222272998,419.7811342613749,Success,0.0,"{'node_level': {'cpu': -83}, 'link_level': {'bw': -212}, 'path_level': {}}","{'node_level': {0: {'cpu': -60}, 1: {'cpu': -83}}, 'link_level': {(1, 0): {'bw': -212}}, 'path_level': {(1, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}}, 'path_level': {(1, 0): {}}}",[],-83.0,0.0,True,True,False,0,[],0,0.0,0.0,2.0,1.0,1
4,4,3,223.0,292.0,206121.65446563283,278942.8369848269,0.7636986301369864,0.7389386897102679,7,4,1,203.0,16088,2568,13520,0.015337423312883458,0.01133455210237655,3,113.6342954649191,203.0,2,1,True,"{0: 13, 1: 2}","{(1, 0): [(2, 13)]}","{(0, 13): {'cpu': 11}, (1, 2): {'cpu': 3}}","{((1, 0), (2, 13)): {'bw': 3}}",17.0,17.0,28.0,14.0,3.0,14.0,3.0,14.0,3.0,0.0,1.0,1931.783022903625,1931.783022903625,113.6342954649191,Success,0.0,"{'node_level': {'cpu': -59}, 'link_level': {'bw': -205}, 'path_level': {}}","{'node_level': {0: {'cpu': -84}, 1: {'cpu': -59}}, 'link_level': {(1, 0): {'bw': -205}}, 'path_level': {(1, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}}, 'path_level': {(1, 0): {}}}",[],-59.0,0.0,True,True,False,0,[],0,0.0,0.0,2.0,1.0,1
5,5,4,383.0,521.0,229384.685125898,312238.04961733136,0.7351247600767754,0.7346468036391602,11,5,1,243.0,15859,2544,13315,0.024539877300613466,0.02632541133455213,4,145.39394162665712,243.0,5,8,True,"{3: 21, 2: 2, 4: 3, 1: 22, 0: 23}","{(2, 3): [(2, 21)], (4, 2): [(3, 5), (5, 2)], (4, 3): [(3, 21)], (1, 2): [(22, 21), (21, 2)], (1, 3): [(22, 21)], (1, 4): [(22, 21), (21, 3)], (0, 1): [(23, 20), (20, 22)], (0, 4): [(23, 21), (21, 3)]}","{(3, 21): {'cpu': 5}, (2, 2): {'cpu': 13}, (4, 3): {'cpu': 3}, (1, 22): {'cpu': 0}, (0, 23): {'cpu': 3}}","{((2, 3), (2, 21)): {'bw': 20}, ((4, 2), (3, 5)): {'bw': 3}, ((4, 2), (5, 2)): {'bw': 3}, ((4, 3), (3, 21)): {'bw': 17}, ((1, 2), (22, 21)): {'bw': 0}, ((1, 2), (21, 2)): {'bw': 0}, ((1, 3), (22, 21)): {'bw': 30}, ((1, 4), (22, 21)): {'bw': 22}, ((1, 4), (21, 3)): {'bw': 22}, ((0, 1), (23, 20)): {'bw': 27}, ((0, 1), (20, 22)): {'bw': 27}, ((0, 4), (23, 21)): {'bw': 17}, ((0, 4), (21, 3)): {'bw': 17}}",229.0,160.0,48.0,24.0,136.0,24.0,136.0,24.0,205.0,69.0,0.6986899563318777,33295.21263250448,23263.03066026514,101.58528672604864,Success,0.0,"{'node_level': {'cpu': -75}, 'link_level': {'bw': -188}, 'path_level': {}}","{'node_level': {3: {'cpu': -56}, 2: {'cpu': -46}, 4: {'cpu': -55}, 1: {'cpu': -92}, 0: {'cpu': -75}}, 'link_level': {(2, 3): {'bw': -321}, (4, 2): {'bw': -257}, (4, 3): {'bw': -383}, (1, 2): {'bw': -264}, (1, 3): {'bw': -234}, (1, 4): {'bw': -212}, (0, 1): {'bw': -188}, (0, 4): {'bw': -344}}, 'path_level': {(2, 3): {}, (4, 2): {}, (4, 3): {}, (1, 2): {}, (1, 3): {}, (1, 4): {}, (0, 1): {}, (0, 4): {}}}","{'node_level': {3: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(2, 3): {'bw': 0}, (4, 2): {'bw': 0}, (4, 3): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (0, 1): {'bw': 0}, (0, 4): {'bw': 0}}, 'path_level': {(2, 3): {}, (4, 2): {}, (4, 3): {}, (1, 2): {}, (1, 3): {}, (1, 4): {}, (0, 1): {}, (0, 4): {}}}",[],-75.0,0.0,True,True,False,0,[],0,0.0,0.0,5.0,8.0,1
6,6,5,437.0,580.0,266155.92594874726,352414.0349608148,0.753448275862069,0.755236453560487,11,6,1,284.0,15800,2518,13282,0.0345092024539877,0.0287385740402194,5,680.9489041268382,284.0,3,3,True,"{2: 28, 0: 0, 1: 1}","{(0, 2): [(0, 28)], (1, 0): [(1, 4), (4, 0)], (1, 2): [(1, 28)]}","{(2, 28): {'cpu': 11}, (0, 0): {'cpu': 10}, (1, 1): {'cpu': 5}}","{((0, 2), (0, 28)): {'bw': 9}, ((1, 0), (1, 4)): {'bw': 5}, ((1, 0), (4, 0)): {'bw': 5}, ((1, 2), (1, 28)): {'bw': 14}}",59.0,54.0,52.0,26.0,28.0,26.0,28.0,26.0,33.0,5.0,0.9152542372881356,40175.98534348345,36771.240822849264,623.241369878801,Success,0.0,"{'node_level': {'cpu': -87}, 'link_level': {'bw': -217}, 'path_level': {}}","{'node_level': {2: {'cpu': -49}, 0: {'cpu': -73}, 1: {'cpu': -87}}, 'link_level': {(0, 2): {'bw': -203}, (1, 0): {'bw': -217}, (1, 2): {'bw': -264}}, 'path_level': {(0, 2): {}, (1, 0): {}, (1, 2): {}}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 0): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 0): {}, (1, 2): {}}}",[],-87.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,3.0,1
6,6,4,437.0,580.0,266155.92594874726,352414.0349608148,0.753448275862069,0.755236453560487,11,7,0,316.6342954649191,15817,2532,13285,0.02914110429447858,0.028519195612431436,3,113.6342954649191,203.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,1
7,7,5,559.0,744.0,279420.1722600083,370244.66114972305,0.7513440860215054,0.754690618339568,13,8,1,341.0,15653,2493,13160,0.04409509202453987,0.03765996343692868,6,108.72333042017232,341.0,5,5,True,"{1: 13, 0: 2, 4: 3, 3: 14, 2: 15}","{(0, 1): [(2, 13)], (4, 1): [(3, 13)], (3, 0): [(14, 13), (13, 2)], (3, 4): [(14, 13), (13, 3)], (2, 0): [(15, 13), (13, 2)]}","{(1, 13): {'cpu': 13}, (0, 2): {'cpu': 10}, (4, 3): {'cpu': 10}, (3, 14): {'cpu': 6}, (2, 15): {'cpu': 0}}","{((0, 1), (2, 13)): {'bw': 23}, ((4, 1), (3, 13)): {'bw': 18}, ((3, 0), (14, 13)): {'bw': 8}, ((3, 0), (13, 2)): {'bw': 8}, ((3, 4), (14, 13)): {'bw': 8}, ((3, 4), (13, 3)): {'bw': 8}, ((2, 0), (15, 13)): {'bw': 26}, ((2, 0), (13, 2)): {'bw': 26}}",164.0,122.0,78.0,39.0,83.0,39.0,83.0,39.0,125.0,42.0,0.7439024390243902,17830.62618890826,13264.246311261022,80.87955067842087,Success,0.0,"{'node_level': {'cpu': -75}, 'link_level': {'bw': -151}, 'path_level': {}}","{'node_level': {1: {'cpu': -82}, 0: {'cpu': -39}, 4: {'cpu': -45}, 3: {'cpu': -50}, 2: {'cpu': -75}}, 'link_level': {(0, 1): {'bw': -185}, (4, 1): {'bw': -303}, (3, 0): {'bw': -177}, (3, 4): {'bw': -260}, (2, 0): {'bw': -151}}, 'path_level': {(0, 1): {}, (4, 1): {}, (3, 0): {}, (3, 4): {}, (2, 0): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (4, 1): {'bw': 0}, (3, 0): {'bw': 0}, (3, 4): {'bw': 0}, (2, 0): {'bw': 0}}, 'path_level': {(0, 1): {}, (4, 1): {}, (3, 0): {}, (3, 4): {}, (2, 0): {}}}",[],-75.0,0.0,True,True,False,0,[],0,0.0,0.0,5.0,5.0,1
7,7,4,559.0,744.0,279420.1722600083,370244.66114972305,0.7513440860215054,0.754690618339568,13,9,0,388.3939416266571,15882,2517,13365,0.034892638036809864,0.02266910420475321,4,145.39394162665712,243.0,5,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,1
