acceptance_rate,avg_r2c_ratio,long_term_time_r2c_ratio,long_term_avg_time_revenue,success_count,early_rejection_count,place_failure_count,route_failure_count,total_cost,total_revenue,total_time_revenue,total_time_cost,long_term_r2c_ratio,total_simulation_time,long_term_avg_revenue,long_term_avg_cost,min_p_net_available_resource,min_p_net_node_available_resource,min_p_net_link_available_resource,max_inservice_count,total_violation,total_max_single_step_violation,avg_reward,avg_solving_time,min_solving_time,max_solving_time,std_solving_time,avg_solving_time_success,avg_solving_time_failure,solver_name,seed,p_net_dataset_dir,v_nets_dataset_dir,run_id,start_run_time,clock_running_time
0.005,0.005,1.0,17.105208392141577,1,0,199,14,85.0,85.0,82908.94507671022,82908.94507671022,1.0,4847.0,0.017536620590055705,0.017536620590055705,5197,660,4537,1,17851.0,-inf,0.0,0.0007829499244689941,0.00048804283142089844,0.0032918453216552734,0.0002452021666067287,0.0005943775177001953,0.0007838975245030082,rw_rank_bfs,2,dataset/p_net/16-tree_[0.5-0.2]-cpu_[30-60]-max_cpu_None-bw_[100-200]-max_bw_None-seed_2,dataset/v_nets/200-[2-10]-random-500-0.04-cpu_[0-20]-bw_[0-50]-seed_2,rw_rank_bfs_tight_seed_2,20251120T093500,0.48110318183898926
