v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,solving_time,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,22.0,5065,718,4347,0.0,0.0,0,27.93502765653346,22.0,7,8,False,"{4: np.int64(16), 0: np.int64(24), 6: np.int64(15), 1: np.int64(23), 3: np.int64(18), 2: np.int64(17), 5: np.int64(25)}","{(0, 3): [(np.int64(24), 8), (8, 3), (3, 1), (1, 4), (4, 10), (10, np.int64(18))], (0, 4): [(np.int64(24), 8), (8, 16)], (0, 6): [(np.int64(24), 8), (8, 3), (3, 7), (7, np.int64(15))], (1, 3): [(np.int64(23), 7), (7, 3), (3, 1), (1, 4), (4, 10), (10, np.int64(18))], (1, 4): [(np.int64(23), 7), (7, 3), (3, 8), (8, np.int64(16))], (2, 4): [(np.int64(17), 9), (9, 4), (4, 1), (1, 3), (3, 8), (8, np.int64(16))], (3, 4): []}","{(4, np.int64(16)): {'cpu': 19}, (0, np.int64(24)): {'cpu': 17}, (6, np.int64(15)): {'cpu': 7}, (1, np.int64(23)): {'cpu': 3}, (3, np.int64(18)): {'cpu': 1}, (2, np.int64(17)): {'cpu': 3}, (5, np.int64(25)): {'cpu': 4}}","{((0, 3), (np.int64(24), 8)): {'bw': 42}, ((0, 3), (8, 3)): {'bw': 42}, ((0, 3), (3, 1)): {'bw': 42}, ((0, 3), (1, 4)): {'bw': 42}, ((0, 3), (4, 10)): {'bw': 42}, ((0, 3), (10, np.int64(18))): {'bw': 42}, ((0, 4), (np.int64(24), 8)): {'bw': 10}, ((0, 4), (8, 16)): {'bw': 10}, ((0, 6), (np.int64(24), 8)): {'bw': 29}, ((0, 6), (8, 3)): {'bw': 29}, ((0, 6), (3, 7)): {'bw': 29}, ((0, 6), (7, np.int64(15))): {'bw': 29}, ((1, 3), (np.int64(23), 7)): {'bw': 49}, ((1, 3), (7, 3)): {'bw': 49}, ((1, 3), (3, 1)): {'bw': 49}, ((1, 3), (1, 4)): {'bw': 49}, ((1, 3), (4, 10)): {'bw': 49}, ((1, 3), (10, np.int64(18))): {'bw': 49}, ((1, 4), (np.int64(23), 7)): {'bw': 29}, ((1, 4), (7, 3)): {'bw': 29}, ((1, 4), (3, 8)): {'bw': 29}, ((1, 4), (8, np.int64(16))): {'bw': 29}, ((2, 4), (np.int64(17), 9)): {'bw': 24}, ((2, 4), (9, 4)): {'bw': 24}, ((2, 4), (4, 1)): {'bw': 24}, ((2, 4), (1, 3)): {'bw': 24}, ((2, 4), (3, 8)): {'bw': 24}, ((2, 4), (8, np.int64(16))): {'bw': 24}}",0.0,0.0,108.0,54.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,10.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -35}, 0: {'cpu': -37}, 6: {'cpu': -47}, 1: {'cpu': -41}, 3: {'cpu': -55}, 2: {'cpu': -39}, 5: {'cpu': -43}}, 'link_level': {(0, 3): {'bw': -67}, (0, 4): {'bw': -57}, (0, 6): {'bw': -28}, (1, 3): {'bw': -40}, (1, 4): {'bw': -54}, (2, 4): {'bw': -54}, (3, 4): {'bw': 10}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {4: {'cpu': 0}, 0: {'cpu': 0}, 6: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 0}, 2: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 6): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 10}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,0.004651069641113281,7.0,7.0
2,1,1,38.0,72.0,4239.644941438745,8033.011467989201,0.5277777777777778,0.5277777777777778,2,1,1,49.0,4993,714,4279,0.005571030640668551,0.015642972164711333,1,111.56960372207224,49.0,2,1,True,"{1: np.int64(16), 0: np.int64(24)}","{(0, 1): [(np.int64(24), 8), (8, 16)]}","{(1, np.int64(16)): {'cpu': 4}, (0, np.int64(24)): {'cpu': 0}}","{((0, 1), (np.int64(24), 8)): {'bw': 34}, ((0, 1), (8, 16)): {'bw': 34}}",72.0,38.0,8.0,4.0,34.0,4.0,34.0,4.0,68.0,34.0,0.5277777777777778,8033.011467989201,4239.644941438745,58.88395751998257,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -50}, 0: {'cpu': -54}}, 'link_level': {(0, 1): {'bw': -75}}, 'path_level': {(0, 1): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0009870529174804688,2.0,1.0
2,1,1,38.0,72.0,4239.644941438745,8033.011467989201,0.5277777777777778,0.5277777777777778,2,2,0,49.935027656533464,4993,714,4279,0.005571030640668551,0.015642972164711333,0,27.93502765653346,22.0,7,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
3,2,2,239.0,935.0,6118.539753828421,16100.107105264276,0.2556149732620321,0.3800309969259666,6,3,1,68.0,4130,677,3453,0.057103064066852394,0.2056590752242926,2,9.347735385023263,68.0,5,6,True,"{4: np.int64(15), 0: np.int64(23), 3: np.int64(16), 1: np.int64(18), 2: np.int64(26)}","{(0, 1): [(np.int64(23), 7), (7, 3), (3, 1), (1, 4), (4, 10), (10, np.int64(18))], (0, 3): [(np.int64(23), 7), (7, 3), (3, 8), (8, np.int64(16))], (1, 3): [(np.int64(18), 10), (10, 4), (4, 1), (1, 3), (3, 8), (8, np.int64(16))], (1, 4): [(np.int64(18), 10), (10, 4), (4, 1), (1, 3), (3, 7), (7, np.int64(15))], (2, 4): [(np.int64(26), 10), (10, 4), (4, 1), (1, 3), (3, 7), (7, np.int64(15))], (3, 4): [(np.int64(16), 8), (8, 3), (3, 7), (7, np.int64(15))]}","{(4, np.int64(15)): {'cpu': 19}, (0, np.int64(23)): {'cpu': 13}, (3, np.int64(16)): {'cpu': 2}, (1, np.int64(18)): {'cpu': 1}, (2, np.int64(26)): {'cpu': 2}}","{((0, 1), (np.int64(23), 7)): {'bw': 12}, ((0, 1), (7, 3)): {'bw': 12}, ((0, 1), (3, 1)): {'bw': 12}, ((0, 1), (1, 4)): {'bw': 12}, ((0, 1), (4, 10)): {'bw': 12}, ((0, 1), (10, np.int64(18))): {'bw': 12}, ((0, 3), (np.int64(23), 7)): {'bw': 30}, ((0, 3), (7, 3)): {'bw': 30}, ((0, 3), (3, 8)): {'bw': 30}, ((0, 3), (8, np.int64(16))): {'bw': 30}, ((1, 3), (np.int64(18), 10)): {'bw': 39}, ((1, 3), (10, 4)): {'bw': 39}, ((1, 3), (4, 1)): {'bw': 39}, ((1, 3), (1, 3)): {'bw': 39}, ((1, 3), (3, 8)): {'bw': 39}, ((1, 3), (8, np.int64(16))): {'bw': 39}, ((1, 4), (np.int64(18), 10)): {'bw': 21}, ((1, 4), (10, 4)): {'bw': 21}, ((1, 4), (4, 1)): {'bw': 21}, ((1, 4), (1, 3)): {'bw': 21}, ((1, 4), (3, 7)): {'bw': 21}, ((1, 4), (7, np.int64(15))): {'bw': 21}, ((2, 4), (np.int64(26), 10)): {'bw': 13}, ((2, 4), (10, 4)): {'bw': 13}, ((2, 4), (4, 1)): {'bw': 13}, ((2, 4), (1, 3)): {'bw': 13}, ((2, 4), (3, 7)): {'bw': 13}, ((2, 4), (7, np.int64(15))): {'bw': 13}, ((3, 4), (np.int64(16), 8)): {'bw': 49}, ((3, 4), (8, 3)): {'bw': 49}, ((3, 4), (3, 7)): {'bw': 49}, ((3, 4), (7, np.int64(15))): {'bw': 49}}",863.0,201.0,74.0,37.0,164.0,37.0,164.0,37.0,826.0,662.0,0.23290845886442643,8067.095637275076,1878.894812389676,2.177166642398234,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -35}, 0: {'cpu': -31}, 3: {'cpu': -48}, 1: {'cpu': -55}, 2: {'cpu': -33}}, 'link_level': {(0, 1): {'bw': -119}, (0, 3): {'bw': -90}, (1, 3): {'bw': -62}, (1, 4): {'bw': -59}, (2, 4): {'bw': -64}, (3, 4): {'bw': -13}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {4: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0019719600677490234,5.0,6.0
3,2,1,239.0,935.0,6118.539753828421,16100.107105264276,0.2556149732620321,0.3800309969259666,6,4,0,77.34773538502327,4993,714,4279,0.005571030640668551,0.015642972164711333,2,9.347735385023263,68.0,5,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
4,3,2,436.0,1728.0,161592.1933070796,641940.7531343413,0.2523148148148148,0.2517244660322455,6,5,1,105.0,4200,665,3535,0.07381615598885793,0.18679549114331728,3,789.206363214473,105.0,5,5,True,"{2: np.int64(15), 0: np.int64(23), 1: np.int64(16), 4: np.int64(18), 3: np.int64(26)}","{(0, 2): [(np.int64(23), 7), (7, 15)], (0, 4): [(np.int64(23), 7), (7, 3), (3, 1), (1, 4), (4, 10), (10, np.int64(18))], (1, 4): [(np.int64(16), 8), (8, 3), (3, 1), (1, 4), (4, 10), (10, np.int64(18))], (2, 3): [(np.int64(15), 7), (7, 3), (3, 1), (1, 4), (4, 10), (10, np.int64(26))], (2, 4): [(np.int64(15), 7), (7, 3), (3, 1), (1, 4), (4, 10), (10, np.int64(18))]}","{(2, np.int64(15)): {'cpu': 17}, (0, np.int64(23)): {'cpu': 19}, (1, np.int64(16)): {'cpu': 12}, (4, np.int64(18)): {'cpu': 1}, (3, np.int64(26)): {'cpu': 0}}","{((0, 2), (np.int64(23), 7)): {'bw': 36}, ((0, 2), (7, 15)): {'bw': 36}, ((0, 4), (np.int64(23), 7)): {'bw': 10}, ((0, 4), (7, 3)): {'bw': 10}, ((0, 4), (3, 1)): {'bw': 10}, ((0, 4), (1, 4)): {'bw': 10}, ((0, 4), (4, 10)): {'bw': 10}, ((0, 4), (10, np.int64(18))): {'bw': 10}, ((1, 4), (np.int64(16), 8)): {'bw': 42}, ((1, 4), (8, 3)): {'bw': 42}, ((1, 4), (3, 1)): {'bw': 42}, ((1, 4), (1, 4)): {'bw': 42}, ((1, 4), (4, 10)): {'bw': 42}, ((1, 4), (10, np.int64(18))): {'bw': 42}, ((2, 3), (np.int64(15), 7)): {'bw': 32}, ((2, 3), (7, 3)): {'bw': 32}, ((2, 3), (3, 1)): {'bw': 32}, ((2, 3), (1, 4)): {'bw': 32}, ((2, 3), (4, 10)): {'bw': 32}, ((2, 3), (10, np.int64(26))): {'bw': 32}, ((2, 4), (np.int64(15), 7)): {'bw': 28}, ((2, 4), (7, 3)): {'bw': 28}, ((2, 4), (3, 1)): {'bw': 28}, ((2, 4), (1, 4)): {'bw': 28}, ((2, 4), (4, 10)): {'bw': 28}, ((2, 4), (10, np.int64(18))): {'bw': 28}}",793.0,197.0,98.0,49.0,148.0,49.0,148.0,49.0,744.0,596.0,0.2484237074401009,625840.646029077,155473.65355325118,196.05757068505824,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -37}, 0: {'cpu': -25}, 1: {'cpu': -38}, 4: {'cpu': -55}, 3: {'cpu': -35}}, 'link_level': {(0, 2): {'bw': -96}, (0, 4): {'bw': -86}, (1, 4): {'bw': -79}, (2, 3): {'bw': -65}, (2, 4): {'bw': -37}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 4): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0022573471069335938,5.0,5.0
5,3,2,436.0,1728.0,161592.1933070796,641940.7531343413,0.2523148148148148,0.2517244660322455,6,6,1,131.0,4200,665,3535,0.07381615598885793,0.18679549114331728,4,126.75285601976255,131.0,9,10,False,"{2: np.int64(27), 3: np.int64(19), 4: np.int64(28), 5: np.int64(20), 8: np.int64(22), 6: np.int64(29), 7: np.int64(21), 1: np.int64(17), 0: np.int64(25)}","{(0, 2): [(np.int64(25), 9), (9, 4), (4, 1), (1, 0), (0, 2), (2, 5), (5, 11), (11, np.int64(27))], (1, 4): [(np.int64(17), 9), (9, 4), (4, 1), (1, 0), (0, 2), (2, 5), (5, 12), (12, np.int64(28))], (1, 6): [(np.int64(17), 9), (9, 4), (4, 1), (1, 0), (0, 2), (2, 6), (6, 13), (13, np.int64(29))], (1, 8): []}","{(2, np.int64(27)): {'cpu': 13}, (3, np.int64(19)): {'cpu': 19}, (4, np.int64(28)): {'cpu': 15}, (5, np.int64(20)): {'cpu': 17}, (8, np.int64(22)): {'cpu': 6}, (6, np.int64(29)): {'cpu': 4}, (7, np.int64(21)): {'cpu': 7}, (1, np.int64(17)): {'cpu': 1}, (0, np.int64(25)): {'cpu': 2}}","{((0, 2), (np.int64(25), 9)): {'bw': 9}, ((0, 2), (9, 4)): {'bw': 9}, ((0, 2), (4, 1)): {'bw': 9}, ((0, 2), (1, 0)): {'bw': 9}, ((0, 2), (0, 2)): {'bw': 9}, ((0, 2), (2, 5)): {'bw': 9}, ((0, 2), (5, 11)): {'bw': 9}, ((0, 2), (11, np.int64(27))): {'bw': 9}, ((1, 4), (np.int64(17), 9)): {'bw': 15}, ((1, 4), (9, 4)): {'bw': 15}, ((1, 4), (4, 1)): {'bw': 15}, ((1, 4), (1, 0)): {'bw': 15}, ((1, 4), (0, 2)): {'bw': 15}, ((1, 4), (2, 5)): {'bw': 15}, ((1, 4), (5, 12)): {'bw': 15}, ((1, 4), (12, np.int64(28))): {'bw': 15}, ((1, 6), (np.int64(17), 9)): {'bw': 18}, ((1, 6), (9, 4)): {'bw': 18}, ((1, 6), (4, 1)): {'bw': 18}, ((1, 6), (1, 0)): {'bw': 18}, ((1, 6), (0, 2)): {'bw': 18}, ((1, 6), (2, 6)): {'bw': 18}, ((1, 6), (6, 13)): {'bw': 18}, ((1, 6), (13, np.int64(29))): {'bw': 18}}",0.0,0.0,168.0,84.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,4.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -42}, 3: {'cpu': -12}, 4: {'cpu': -28}, 5: {'cpu': -19}, 8: {'cpu': -47}, 6: {'cpu': -34}, 7: {'cpu': -30}, 1: {'cpu': -41}, 0: {'cpu': -45}}, 'link_level': {(0, 2): {'bw': -58}, (1, 4): {'bw': -43}, (1, 6): {'bw': -25}, (1, 8): {'bw': 4}}, 'path_level': {(0, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 8: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 4): {'bw': 0}, (1, 6): {'bw': 0}, (1, 8): {'bw': 4}}, 'path_level': {(0, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,0.003198862075805664,9.0,4.0
6,4,3,623.0,2275.0,201204.1325902643,757810.9712514644,0.27384615384615385,0.2655070198548217,11,7,1,155.0,3653,602,3051,0.1615598885793872,0.2981366459627329,5,211.82855231649557,155.0,5,6,True,"{4: np.int64(27), 2: np.int64(19), 0: np.int64(28), 1: np.int64(20), 3: np.int64(22)}","{(0, 2): [(np.int64(28), 12), (12, 5), (5, 11), (11, np.int64(19))], (0, 4): [(np.int64(28), 12), (12, 5), (5, 11), (11, np.int64(27))], (1, 2): [(np.int64(20), 12), (12, 5), (5, 11), (11, np.int64(19))], (1, 4): [(np.int64(20), 12), (12, 5), (5, 11), (11, np.int64(27))], (2, 4): [(np.int64(19), 11), (11, 27)], (3, 4): [(np.int64(22), 14), (14, 6), (6, 2), (2, 5), (5, 11), (11, np.int64(27))]}","{(4, np.int64(27)): {'cpu': 13}, (2, np.int64(19)): {'cpu': 12}, (0, np.int64(28)): {'cpu': 19}, (1, np.int64(20)): {'cpu': 16}, (3, np.int64(22)): {'cpu': 3}}","{((0, 2), (np.int64(28), 12)): {'bw': 2}, ((0, 2), (12, 5)): {'bw': 2}, ((0, 2), (5, 11)): {'bw': 2}, ((0, 2), (11, np.int64(19))): {'bw': 2}, ((0, 4), (np.int64(28), 12)): {'bw': 20}, ((0, 4), (12, 5)): {'bw': 20}, ((0, 4), (5, 11)): {'bw': 20}, ((0, 4), (11, np.int64(27))): {'bw': 20}, ((1, 2), (np.int64(20), 12)): {'bw': 3}, ((1, 2), (12, 5)): {'bw': 3}, ((1, 2), (5, 11)): {'bw': 3}, ((1, 2), (11, np.int64(19))): {'bw': 3}, ((1, 4), (np.int64(20), 12)): {'bw': 17}, ((1, 4), (12, 5)): {'bw': 17}, ((1, 4), (5, 11)): {'bw': 17}, ((1, 4), (11, np.int64(27))): {'bw': 17}, ((2, 4), (np.int64(19), 11)): {'bw': 44}, ((2, 4), (11, 27)): {'bw': 44}, ((3, 4), (np.int64(22), 14)): {'bw': 38}, ((3, 4), (14, 6)): {'bw': 38}, ((3, 4), (6, 2)): {'bw': 38}, ((3, 4), (2, 5)): {'bw': 38}, ((3, 4), (5, 11)): {'bw': 38}, ((3, 4), (11, np.int64(27))): {'bw': 38}}",547.0,187.0,126.0,63.0,124.0,63.0,124.0,63.0,484.0,360.0,0.34186471663619744,115870.21811712308,39611.93928318467,72.41670801313468,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -42}, 2: {'cpu': -19}, 0: {'cpu': -24}, 1: {'cpu': -20}, 3: {'cpu': -50}}, 'link_level': {(0, 2): {'bw': -117}, (0, 4): {'bw': -97}, (1, 2): {'bw': -94}, (1, 4): {'bw': -77}, (2, 4): {'bw': -54}, (3, 4): {'bw': -16}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {4: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 2): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0018680095672607422,5.0,6.0
6,4,2,623.0,2275.0,201204.1325902643,757810.9712514644,0.27384615384615385,0.2655070198548217,11,8,0,160.56960372207226,3725,606,3119,0.15598885793871864,0.2824936737980216,1,111.56960372207224,49.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
7,4,2,623.0,2275.0,201204.1325902643,757810.9712514644,0.27384615384615385,0.2655070198548217,11,9,1,181.0,3725,606,3119,0.15598885793871864,0.2824936737980216,6,1316.109436881733,181.0,7,9,False,"{3: np.int64(17), 1: np.int64(25), 5: np.int64(26), 2: np.int64(24), 6: np.int64(16), 0: np.int64(18), 4: np.int64(29)}","{(0, 2): [(np.int64(18), 10), (10, 4), (4, 1), (1, 3), (3, 8), (8, np.int64(24))], (1, 2): []}","{(3, np.int64(17)): {'cpu': 10}, (1, np.int64(25)): {'cpu': 10}, (5, np.int64(26)): {'cpu': 15}, (2, np.int64(24)): {'cpu': 5}, (6, np.int64(16)): {'cpu': 4}, (0, np.int64(18)): {'cpu': 10}, (4, np.int64(29)): {'cpu': 8}}","{((0, 2), (np.int64(18), 10)): {'bw': 22}, ((0, 2), (10, 4)): {'bw': 22}, ((0, 2), (4, 1)): {'bw': 22}, ((0, 2), (1, 3)): {'bw': 22}, ((0, 2), (3, 8)): {'bw': 22}, ((0, 2), (8, np.int64(24))): {'bw': 22}}",0.0,0.0,124.0,62.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -32}, 1: {'cpu': -37}, 5: {'cpu': -20}, 2: {'cpu': -49}, 6: {'cpu': -38}, 0: {'cpu': -45}, 4: {'cpu': -30}}, 'link_level': {(0, 2): {'bw': -15}, (1, 2): {'bw': 2}}, 'path_level': {(0, 2): {}, (1, 2): {}}}","{'node_level': {3: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 2): {'bw': 2}}, 'path_level': {(0, 2): {}, (1, 2): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,0.0024230480194091797,7.0,2.0
