v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,solving_time,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,22.0,5065,718,4347,0.0,0.0,0,27.93502765653346,22.0,7,8,False,"{0: np.int64(15), 1: np.int64(25), 2: np.int64(19), 3: np.int64(16), 4: np.int64(22), 5: np.int64(24), 6: np.int64(28)}","{(0, 3): [(np.int64(15), 7), (7, 3), (3, 8), (8, 16)], (0, 4): [(np.int64(15), 7), (7, 3), (3, 1), (1, 0), (0, 2), (2, 6), (6, 14), (14, 22)], (0, 6): [(np.int64(15), 7), (7, 3), (3, 1), (1, 0), (0, 2), (2, 5), (5, 12), (12, 28)], (1, 3): [(np.int64(25), 9), (9, 4), (4, 1), (1, 3), (3, 8), (8, 16)], (1, 4): [(np.int64(25), 9), (9, 4), (4, 1), (1, 0), (0, 2), (2, 6), (6, 14), (14, 22)], (2, 4): [(np.int64(19), 11), (11, 5), (5, 2), (2, 6), (6, 14), (14, 22)], (3, 4): []}","{(0, np.int64(15)): {'cpu': 17}, (1, np.int64(25)): {'cpu': 3}, (2, np.int64(19)): {'cpu': 3}, (3, np.int64(16)): {'cpu': 1}, (4, np.int64(22)): {'cpu': 19}, (5, np.int64(24)): {'cpu': 4}, (6, np.int64(28)): {'cpu': 7}}","{((0, 3), (np.int64(15), 7)): {'bw': 42}, ((0, 3), (7, 3)): {'bw': 42}, ((0, 3), (3, 8)): {'bw': 42}, ((0, 3), (8, 16)): {'bw': 42}, ((0, 4), (np.int64(15), 7)): {'bw': 10}, ((0, 4), (7, 3)): {'bw': 10}, ((0, 4), (3, 1)): {'bw': 10}, ((0, 4), (1, 0)): {'bw': 10}, ((0, 4), (0, 2)): {'bw': 10}, ((0, 4), (2, 6)): {'bw': 10}, ((0, 4), (6, 14)): {'bw': 10}, ((0, 4), (14, 22)): {'bw': 10}, ((0, 6), (np.int64(15), 7)): {'bw': 29}, ((0, 6), (7, 3)): {'bw': 29}, ((0, 6), (3, 1)): {'bw': 29}, ((0, 6), (1, 0)): {'bw': 29}, ((0, 6), (0, 2)): {'bw': 29}, ((0, 6), (2, 5)): {'bw': 29}, ((0, 6), (5, 12)): {'bw': 29}, ((0, 6), (12, 28)): {'bw': 29}, ((1, 3), (np.int64(25), 9)): {'bw': 49}, ((1, 3), (9, 4)): {'bw': 49}, ((1, 3), (4, 1)): {'bw': 49}, ((1, 3), (1, 3)): {'bw': 49}, ((1, 3), (3, 8)): {'bw': 49}, ((1, 3), (8, 16)): {'bw': 49}, ((1, 4), (np.int64(25), 9)): {'bw': 29}, ((1, 4), (9, 4)): {'bw': 29}, ((1, 4), (4, 1)): {'bw': 29}, ((1, 4), (1, 0)): {'bw': 29}, ((1, 4), (0, 2)): {'bw': 29}, ((1, 4), (2, 6)): {'bw': 29}, ((1, 4), (6, 14)): {'bw': 29}, ((1, 4), (14, 22)): {'bw': 29}, ((2, 4), (np.int64(19), 11)): {'bw': 24}, ((2, 4), (11, 5)): {'bw': 24}, ((2, 4), (5, 2)): {'bw': 24}, ((2, 4), (2, 6)): {'bw': 24}, ((2, 4), (6, 14)): {'bw': 24}, ((2, 4), (14, 22)): {'bw': 24}}",0.0,0.0,108.0,54.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -37}, 1: {'cpu': -44}, 2: {'cpu': -28}, 3: {'cpu': -53}, 4: {'cpu': -34}, 5: {'cpu': -50}, 6: {'cpu': -36}}, 'link_level': {(0, 3): {'bw': -97}, (0, 4): {'bw': -87}, (0, 6): {'bw': -58}, (1, 3): {'bw': -74}, (1, 4): {'bw': -52}, (2, 4): {'bw': -37}, (3, 4): {'bw': 100.0}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (0, 6): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 100.0}}, 'path_level': {(0, 3): {}, (0, 4): {}, (0, 6): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,0.49752306938171387,7.0,7.0
2,1,1,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,1,1,49.0,5027,714,4313,0.005571030640668551,0.007821486082355666,1,111.56960372207224,49.0,2,1,True,"{0: np.int64(8), 1: np.int64(16)}","{(0, 1): [(np.int64(8), 16)]}","{(0, np.int64(8)): {'cpu': 0}, (1, np.int64(16)): {'cpu': 4}}","{((0, 1), (np.int64(8), 16)): {'bw': 34}}",38.0,38.0,8.0,4.0,34.0,4.0,34.0,4.0,34.0,0.0,1.0,4239.644941438745,4239.644941438745,111.56960372207224,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': -50}}, 'link_level': {(0, 1): {'bw': -131}}, 'path_level': {(0, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.12491989135742188,2.0,1.0
2,1,1,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,2,0,49.935027656533464,5027,714,4313,0.005571030640668551,0.007821486082355666,0,27.93502765653346,22.0,7,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
3,2,2,239.0,841.0,6118.539753828421,11745.876455612426,0.28418549346016647,0.5209095955461761,7,3,1,68.0,4224,677,3547,0.057103064066852394,0.18403496664366226,2,9.347735385023263,68.0,5,6,True,"{0: np.int64(30), 1: np.int64(22), 2: np.int64(24), 3: np.int64(27), 4: np.int64(19)}","{(0, 1): [(np.int64(30), 14), (14, 22)], (0, 3): [(np.int64(30), 14), (14, 6), (6, 2), (2, 5), (5, 11), (11, 27)], (1, 3): [(np.int64(22), 14), (14, 6), (6, 2), (2, 5), (5, 11), (11, 27)], (1, 4): [(np.int64(22), 14), (14, 6), (6, 2), (2, 5), (5, 11), (11, 19)], (2, 4): [(np.int64(24), 8), (8, 3), (3, 1), (1, 0), (0, 2), (2, 5), (5, 11), (11, 19)], (3, 4): [(np.int64(27), 11), (11, 19)]}","{(0, np.int64(30)): {'cpu': 13}, (1, np.int64(22)): {'cpu': 1}, (2, np.int64(24)): {'cpu': 2}, (3, np.int64(27)): {'cpu': 2}, (4, np.int64(19)): {'cpu': 19}}","{((0, 1), (np.int64(30), 14)): {'bw': 12}, ((0, 1), (14, 22)): {'bw': 12}, ((0, 3), (np.int64(30), 14)): {'bw': 30}, ((0, 3), (14, 6)): {'bw': 30}, ((0, 3), (6, 2)): {'bw': 30}, ((0, 3), (2, 5)): {'bw': 30}, ((0, 3), (5, 11)): {'bw': 30}, ((0, 3), (11, 27)): {'bw': 30}, ((1, 3), (np.int64(22), 14)): {'bw': 39}, ((1, 3), (14, 6)): {'bw': 39}, ((1, 3), (6, 2)): {'bw': 39}, ((1, 3), (2, 5)): {'bw': 39}, ((1, 3), (5, 11)): {'bw': 39}, ((1, 3), (11, 27)): {'bw': 39}, ((1, 4), (np.int64(22), 14)): {'bw': 21}, ((1, 4), (14, 6)): {'bw': 21}, ((1, 4), (6, 2)): {'bw': 21}, ((1, 4), (2, 5)): {'bw': 21}, ((1, 4), (5, 11)): {'bw': 21}, ((1, 4), (11, 19)): {'bw': 21}, ((2, 4), (np.int64(24), 8)): {'bw': 13}, ((2, 4), (8, 3)): {'bw': 13}, ((2, 4), (3, 1)): {'bw': 13}, ((2, 4), (1, 0)): {'bw': 13}, ((2, 4), (0, 2)): {'bw': 13}, ((2, 4), (2, 5)): {'bw': 13}, ((2, 4), (5, 11)): {'bw': 13}, ((2, 4), (11, 19)): {'bw': 13}, ((3, 4), (np.int64(27), 11)): {'bw': 49}, ((3, 4), (11, 19)): {'bw': 49}}",803.0,201.0,74.0,37.0,164.0,37.0,164.0,37.0,766.0,602.0,0.2503113325031133,7506.23151417368,1878.894812389676,2.339844100111676,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -26}, 1: {'cpu': -52}, 2: {'cpu': -52}, 3: {'cpu': -53}, 4: {'cpu': -12}}, 'link_level': {(0, 1): {'bw': -88}, (0, 3): {'bw': -58}, (1, 3): {'bw': -45}, (1, 4): {'bw': -24}, (2, 4): {'bw': -26}, (3, 4): {'bw': -17}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 3): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.2725050449371338,5.0,6.0
3,2,1,239.0,841.0,6118.539753828421,11745.876455612426,0.28418549346016647,0.5209095955461761,7,4,0,77.34773538502327,5027,714,4313,0.005571030640668551,0.007821486082355666,2,9.347735385023263,68.0,5,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
4,3,2,436.0,1558.0,161592.1933070796,577606.8388803896,0.2798459563543004,0.2797615651855916,11,5,1,105.0,4310,665,3645,0.07381615598885793,0.16149068322981364,3,789.206363214473,105.0,5,5,True,"{0: np.int64(23), 1: np.int64(25), 2: np.int64(24), 3: np.int64(4), 4: np.int64(26)}","{(0, 2): [(np.int64(23), 7), (7, 3), (3, 8), (8, 24)], (0, 4): [(np.int64(23), 7), (7, 3), (3, 1), (1, 4), (4, 10), (10, 26)], (1, 4): [(np.int64(25), 9), (9, 4), (4, 10), (10, 26)], (2, 3): [(np.int64(24), 8), (8, 3), (3, 1), (1, 4)], (2, 4): [(np.int64(24), 8), (8, 3), (3, 1), (1, 4), (4, 10), (10, 26)]}","{(0, np.int64(23)): {'cpu': 19}, (1, np.int64(25)): {'cpu': 12}, (2, np.int64(24)): {'cpu': 17}, (3, np.int64(4)): {'cpu': 0}, (4, np.int64(26)): {'cpu': 1}}","{((0, 2), (np.int64(23), 7)): {'bw': 36}, ((0, 2), (7, 3)): {'bw': 36}, ((0, 2), (3, 8)): {'bw': 36}, ((0, 2), (8, 24)): {'bw': 36}, ((0, 4), (np.int64(23), 7)): {'bw': 10}, ((0, 4), (7, 3)): {'bw': 10}, ((0, 4), (3, 1)): {'bw': 10}, ((0, 4), (1, 4)): {'bw': 10}, ((0, 4), (4, 10)): {'bw': 10}, ((0, 4), (10, 26)): {'bw': 10}, ((1, 4), (np.int64(25), 9)): {'bw': 42}, ((1, 4), (9, 4)): {'bw': 42}, ((1, 4), (4, 10)): {'bw': 42}, ((1, 4), (10, 26)): {'bw': 42}, ((2, 3), (np.int64(24), 8)): {'bw': 32}, ((2, 3), (8, 3)): {'bw': 32}, ((2, 3), (3, 1)): {'bw': 32}, ((2, 3), (1, 4)): {'bw': 32}, ((2, 4), (np.int64(24), 8)): {'bw': 28}, ((2, 4), (8, 3)): {'bw': 28}, ((2, 4), (3, 1)): {'bw': 28}, ((2, 4), (1, 4)): {'bw': 28}, ((2, 4), (4, 10)): {'bw': 28}, ((2, 4), (10, 26)): {'bw': 28}}",717.0,197.0,98.0,49.0,148.0,49.0,148.0,49.0,668.0,520.0,0.27475592747559274,565860.9624247771,155473.65355325118,216.83912629463202,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -25}, 1: {'cpu': -35}, 2: {'cpu': -37}, 3: {'cpu': 0}, 4: {'cpu': -34}}, 'link_level': {(0, 2): {'bw': -73}, (0, 4): {'bw': -86}, (1, 4): {'bw': -90}, (2, 3): {'bw': -41}, (2, 4): {'bw': -13}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 4): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.33455395698547363,5.0,5.0
5,3,2,436.0,1558.0,161592.1933070796,577606.8388803896,0.2798459563543004,0.2797615651855916,11,6,1,131.0,4310,665,3645,0.07381615598885793,0.16149068322981364,4,126.75285601976255,131.0,9,10,False,"{0: np.int64(15), 1: np.int64(21), 2: np.int64(29), 3: np.int64(22), 4: np.int64(24), 5: np.int64(20), 6: np.int64(28), 7: np.int64(16), 8: np.int64(19)}","{(0, 2): [(np.int64(15), 7), (7, 3), (3, 1), (1, 0), (0, 2), (2, 6), (6, 13), (13, 29)], (1, 4): []}","{(0, np.int64(15)): {'cpu': 2}, (1, np.int64(21)): {'cpu': 1}, (2, np.int64(29)): {'cpu': 13}, (3, np.int64(22)): {'cpu': 19}, (4, np.int64(24)): {'cpu': 15}, (5, np.int64(20)): {'cpu': 17}, (6, np.int64(28)): {'cpu': 4}, (7, np.int64(16)): {'cpu': 7}, (8, np.int64(19)): {'cpu': 6}}","{((0, 2), (np.int64(15), 7)): {'bw': 9}, ((0, 2), (7, 3)): {'bw': 9}, ((0, 2), (3, 1)): {'bw': 9}, ((0, 2), (1, 0)): {'bw': 9}, ((0, 2), (0, 2)): {'bw': 9}, ((0, 2), (2, 6)): {'bw': 9}, ((0, 2), (6, 13)): {'bw': 9}, ((0, 2), (13, 29)): {'bw': 9}}",0.0,0.0,168.0,84.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -52}, 1: {'cpu': -36}, 2: {'cpu': -25}, 3: {'cpu': -34}, 4: {'cpu': -22}, 5: {'cpu': -19}, 6: {'cpu': -39}, 7: {'cpu': -43}, 8: {'cpu': -25}}, 'link_level': {(0, 2): {'bw': -90}, (1, 4): {'bw': 100.0}}, 'path_level': {(0, 2): {}, (1, 4): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}, 8: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 4): {'bw': 100.0}}, 'path_level': {(0, 2): {}, (1, 4): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,0.8449721336364746,9.0,2.0
6,4,3,623.0,2323.0,201204.1325902643,739655.6814025086,0.2681876883340508,0.2720240480121078,13,7,1,155.0,3545,602,2943,0.1615598885793872,0.3229813664596274,5,211.82855231649557,155.0,5,6,True,"{0: np.int64(25), 1: np.int64(29), 2: np.int64(30), 3: np.int64(16), 4: np.int64(21)}","{(0, 2): [(np.int64(25), 9), (9, 4), (4, 1), (1, 0), (0, 2), (2, 6), (6, 14), (14, 30)], (0, 4): [(np.int64(25), 9), (9, 4), (4, 1), (1, 0), (0, 2), (2, 6), (6, 13), (13, 21)], (1, 2): [(np.int64(29), 13), (13, 6), (6, 14), (14, 30)], (1, 4): [(np.int64(29), 13), (13, 21)], (2, 4): [(np.int64(30), 14), (14, 6), (6, 13), (13, 21)], (3, 4): [(np.int64(16), 8), (8, 3), (3, 1), (1, 0), (0, 2), (2, 6), (6, 13), (13, 21)]}","{(0, np.int64(25)): {'cpu': 19}, (1, np.int64(29)): {'cpu': 16}, (2, np.int64(30)): {'cpu': 12}, (3, np.int64(16)): {'cpu': 3}, (4, np.int64(21)): {'cpu': 13}}","{((0, 2), (np.int64(25), 9)): {'bw': 2}, ((0, 2), (9, 4)): {'bw': 2}, ((0, 2), (4, 1)): {'bw': 2}, ((0, 2), (1, 0)): {'bw': 2}, ((0, 2), (0, 2)): {'bw': 2}, ((0, 2), (2, 6)): {'bw': 2}, ((0, 2), (6, 14)): {'bw': 2}, ((0, 2), (14, 30)): {'bw': 2}, ((0, 4), (np.int64(25), 9)): {'bw': 20}, ((0, 4), (9, 4)): {'bw': 20}, ((0, 4), (4, 1)): {'bw': 20}, ((0, 4), (1, 0)): {'bw': 20}, ((0, 4), (0, 2)): {'bw': 20}, ((0, 4), (2, 6)): {'bw': 20}, ((0, 4), (6, 13)): {'bw': 20}, ((0, 4), (13, 21)): {'bw': 20}, ((1, 2), (np.int64(29), 13)): {'bw': 3}, ((1, 2), (13, 6)): {'bw': 3}, ((1, 2), (6, 14)): {'bw': 3}, ((1, 2), (14, 30)): {'bw': 3}, ((1, 4), (np.int64(29), 13)): {'bw': 17}, ((1, 4), (13, 21)): {'bw': 17}, ((2, 4), (np.int64(30), 14)): {'bw': 44}, ((2, 4), (14, 6)): {'bw': 44}, ((2, 4), (6, 13)): {'bw': 44}, ((2, 4), (13, 21)): {'bw': 44}, ((3, 4), (np.int64(16), 8)): {'bw': 38}, ((3, 4), (8, 3)): {'bw': 38}, ((3, 4), (3, 1)): {'bw': 38}, ((3, 4), (1, 0)): {'bw': 38}, ((3, 4), (0, 2)): {'bw': 38}, ((3, 4), (2, 6)): {'bw': 38}, ((3, 4), (6, 13)): {'bw': 38}, ((3, 4), (13, 21)): {'bw': 38}}",765.0,187.0,126.0,63.0,124.0,63.0,124.0,63.0,702.0,578.0,0.24444444444444444,162048.8425221191,39611.93928318467,51.78031278847669,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -16}, 1: {'cpu': -22}, 2: {'cpu': -27}, 3: {'cpu': -47}, 4: {'cpu': -24}}, 'link_level': {(0, 2): {'bw': -88}, (0, 4): {'bw': -68}, (1, 2): {'bw': -95}, (1, 4): {'bw': -91}, (2, 4): {'bw': -47}, (3, 4): {'bw': -9}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 2): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (2, 4): {}, (3, 4): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.33568716049194336,5.0,6.0
6,4,2,623.0,2323.0,201204.1325902643,739655.6814025086,0.2681876883340508,0.2720240480121078,13,8,0,160.56960372207226,3583,606,2977,0.15598885793871864,0.3151598803772717,1,111.56960372207224,49.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
7,4,2,623.0,2323.0,201204.1325902643,739655.6814025086,0.2681876883340508,0.2720240480121078,13,9,1,181.0,3583,606,2977,0.15598885793871864,0.3151598803772717,6,1316.109436881733,181.0,7,9,False,"{0: np.int64(28), 1: np.int64(30), 2: np.int64(25), 3: np.int64(24), 4: np.int64(18), 5: np.int64(17), 6: np.int64(26)}","{(0, 2): [(np.int64(28), 12), (12, 5), (5, 2), (2, 0), (0, 1), (1, 4), (4, 9), (9, 25)], (1, 2): [(np.int64(30), 14), (14, 6), (6, 2), (2, 0), (0, 1), (1, 4), (4, 9), (9, 25)], (1, 6): []}","{(0, np.int64(28)): {'cpu': 10}, (1, np.int64(30)): {'cpu': 10}, (2, np.int64(25)): {'cpu': 5}, (3, np.int64(24)): {'cpu': 10}, (4, np.int64(18)): {'cpu': 8}, (5, np.int64(17)): {'cpu': 15}, (6, np.int64(26)): {'cpu': 4}}","{((0, 2), (np.int64(28), 12)): {'bw': 22}, ((0, 2), (12, 5)): {'bw': 22}, ((0, 2), (5, 2)): {'bw': 22}, ((0, 2), (2, 0)): {'bw': 22}, ((0, 2), (0, 1)): {'bw': 22}, ((0, 2), (1, 4)): {'bw': 22}, ((0, 2), (4, 9)): {'bw': 22}, ((0, 2), (9, 25)): {'bw': 22}, ((1, 2), (np.int64(30), 14)): {'bw': 37}, ((1, 2), (14, 6)): {'bw': 37}, ((1, 2), (6, 2)): {'bw': 37}, ((1, 2), (2, 0)): {'bw': 37}, ((1, 2), (0, 1)): {'bw': 37}, ((1, 2), (1, 4)): {'bw': 37}, ((1, 2), (4, 9)): {'bw': 37}, ((1, 2), (9, 25)): {'bw': 37}}",0.0,0.0,124.0,62.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -33}, 1: {'cpu': -17}, 2: {'cpu': -11}, 3: {'cpu': -27}, 4: {'cpu': -48}, 5: {'cpu': -27}, 6: {'cpu': -30}}, 'link_level': {(0, 2): {'bw': -38}, (1, 2): {'bw': -1}, (1, 6): {'bw': 100.0}}, 'path_level': {(0, 2): {}, (1, 2): {}, (1, 6): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 2): {'bw': 0}, (1, 6): {'bw': 100.0}}, 'path_level': {(0, 2): {}, (1, 2): {}, (1, 6): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,0.5646059513092041,7.0,3.0
