v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links,solving_time
1,1,1,322.0,1226.0,122185.5116335532,465215.6436730939,0.2626427406199021,0.2626427406199021,7,0,1,32.0,3962,672,3290,0.12041884816753923,0.25632911392405067,0,379.4581106632087,32.0,7,12,True,"{np.int64(0): np.int64(16), np.int64(1): np.int64(20), np.int64(2): np.int64(22), np.int64(3): np.int64(30), np.int64(4): np.int64(28), np.int64(5): np.int64(21), np.int64(6): np.int64(19)}","{(0, 1): [(np.int64(16), 8), (8, 3), (3, 1), (1, 0), (0, 2), (2, 5), (5, 12), (12, np.int64(20))], (0, 4): [(np.int64(16), 8), (8, 3), (3, 1), (1, 0), (0, 2), (2, 5), (5, 12), (12, np.int64(28))], (0, 5): [(np.int64(16), 8), (8, 3), (3, 1), (1, 0), (0, 2), (2, 6), (6, 13), (13, np.int64(21))], (0, 6): [(np.int64(16), 8), (8, 3), (3, 1), (1, 0), (0, 2), (2, 5), (5, 11), (11, np.int64(19))], (1, 4): [(np.int64(20), 12), (12, 28)], (1, 5): [(np.int64(20), 12), (12, 5), (5, 2), (2, 6), (6, 13), (13, np.int64(21))], (2, 3): [(np.int64(22), 14), (14, 30)], (2, 5): [(np.int64(22), 14), (14, 6), (6, 13), (13, np.int64(21))], (2, 6): [(np.int64(22), 14), (14, 6), (6, 2), (2, 5), (5, 11), (11, np.int64(19))], (3, 5): [(np.int64(30), 14), (14, 6), (6, 13), (13, np.int64(21))], (4, 6): [(np.int64(28), 12), (12, 5), (5, 11), (11, np.int64(19))], (5, 6): [(np.int64(21), 13), (13, 6), (6, 2), (2, 5), (5, 11), (11, np.int64(19))]}","{(np.int64(0), np.int64(16)): {'cpu': 14}, (np.int64(1), np.int64(20)): {'cpu': 17}, (np.int64(2), np.int64(22)): {'cpu': 20}, (np.int64(3), np.int64(30)): {'cpu': 15}, (np.int64(4), np.int64(28)): {'cpu': 3}, (np.int64(5), np.int64(21)): {'cpu': 9}, (np.int64(6), np.int64(19)): {'cpu': 14}}","{((0, 1), (np.int64(16), 8)): {'bw': 20}, ((0, 1), (8, 3)): {'bw': 20}, ((0, 1), (3, 1)): {'bw': 20}, ((0, 1), (1, 0)): {'bw': 20}, ((0, 1), (0, 2)): {'bw': 20}, ((0, 1), (2, 5)): {'bw': 20}, ((0, 1), (5, 12)): {'bw': 20}, ((0, 1), (12, np.int64(20))): {'bw': 20}, ((0, 4), (np.int64(16), 8)): {'bw': 2}, ((0, 4), (8, 3)): {'bw': 2}, ((0, 4), (3, 1)): {'bw': 2}, ((0, 4), (1, 0)): {'bw': 2}, ((0, 4), (0, 2)): {'bw': 2}, ((0, 4), (2, 5)): {'bw': 2}, ((0, 4), (5, 12)): {'bw': 2}, ((0, 4), (12, np.int64(28))): {'bw': 2}, ((0, 5), (np.int64(16), 8)): {'bw': 30}, ((0, 5), (8, 3)): {'bw': 30}, ((0, 5), (3, 1)): {'bw': 30}, ((0, 5), (1, 0)): {'bw': 30}, ((0, 5), (0, 2)): {'bw': 30}, ((0, 5), (2, 6)): {'bw': 30}, ((0, 5), (6, 13)): {'bw': 30}, ((0, 5), (13, np.int64(21))): {'bw': 30}, ((0, 6), (np.int64(16), 8)): {'bw': 12}, ((0, 6), (8, 3)): {'bw': 12}, ((0, 6), (3, 1)): {'bw': 12}, ((0, 6), (1, 0)): {'bw': 12}, ((0, 6), (0, 2)): {'bw': 12}, ((0, 6), (2, 5)): {'bw': 12}, ((0, 6), (5, 11)): {'bw': 12}, ((0, 6), (11, np.int64(19))): {'bw': 12}, ((1, 4), (np.int64(20), 12)): {'bw': 25}, ((1, 4), (12, 28)): {'bw': 25}, ((1, 5), (np.int64(20), 12)): {'bw': 0}, ((1, 5), (12, 5)): {'bw': 0}, ((1, 5), (5, 2)): {'bw': 0}, ((1, 5), (2, 6)): {'bw': 0}, ((1, 5), (6, 13)): {'bw': 0}, ((1, 5), (13, np.int64(21))): {'bw': 0}, ((2, 3), (np.int64(22), 14)): {'bw': 33}, ((2, 3), (14, 30)): {'bw': 33}, ((2, 5), (np.int64(22), 14)): {'bw': 34}, ((2, 5), (14, 6)): {'bw': 34}, ((2, 5), (6, 13)): {'bw': 34}, ((2, 5), (13, np.int64(21))): {'bw': 34}, ((2, 6), (np.int64(22), 14)): {'bw': 13}, ((2, 6), (14, 6)): {'bw': 13}, ((2, 6), (6, 2)): {'bw': 13}, ((2, 6), (2, 5)): {'bw': 13}, ((2, 6), (5, 11)): {'bw': 13}, ((2, 6), (11, np.int64(19))): {'bw': 13}, ((3, 5), (np.int64(30), 14)): {'bw': 11}, ((3, 5), (14, 6)): {'bw': 11}, ((3, 5), (6, 13)): {'bw': 11}, ((3, 5), (13, np.int64(21))): {'bw': 11}, ((4, 6), (np.int64(28), 12)): {'bw': 26}, ((4, 6), (12, 5)): {'bw': 26}, ((4, 6), (5, 11)): {'bw': 26}, ((4, 6), (11, np.int64(19))): {'bw': 26}, ((5, 6), (np.int64(21), 13)): {'bw': 24}, ((5, 6), (13, 6)): {'bw': 24}, ((5, 6), (6, 2)): {'bw': 24}, ((5, 6), (2, 5)): {'bw': 24}, ((5, 6), (5, 11)): {'bw': 24}, ((5, 6), (11, np.int64(19))): {'bw': 24}}",1226.0,322.0,1748.0,92.0,230.0,92.0,230.0,92.0,1134.0,904.0,0.2626427406199021,465215.6436730939,122185.5116335532,99.66191813503524,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -41}, np.int64(1): {'cpu': -18}, np.int64(2): {'cpu': -30}, np.int64(3): {'cpu': -19}, np.int64(4): {'cpu': -41}, np.int64(5): {'cpu': -39}, np.int64(6): {'cpu': -46}}, 'link_level': {(0, 1): {'bw': -87}, (0, 4): {'bw': -85}, (0, 5): {'bw': -55}, (0, 6): {'bw': -43}, (1, 4): {'bw': -94}, (1, 5): {'bw': -71}, (2, 3): {'bw': -70}, (2, 5): {'bw': -36}, (2, 6): {'bw': -23}, (3, 5): {'bw': -26}, (4, 6): {'bw': -68}, (5, 6): {'bw': -2}}, 'path_level': {(0, 1): {}, (0, 4): {}, (0, 5): {}, (0, 6): {}, (1, 4): {}, (1, 5): {}, (2, 3): {}, (2, 5): {}, (2, 6): {}, (3, 5): {}, (4, 6): {}, (5, 6): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}, np.int64(4): {'cpu': 0}, np.int64(5): {'cpu': 0}, np.int64(6): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (0, 6): {'bw': 0}, (1, 4): {'bw': 0}, (1, 5): {'bw': 0}, (2, 3): {'bw': 0}, (2, 5): {'bw': 0}, (2, 6): {'bw': 0}, (3, 5): {'bw': 0}, (4, 6): {'bw': 0}, (5, 6): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 4): {}, (0, 5): {}, (0, 6): {}, (1, 4): {}, (1, 5): {}, (2, 3): {}, (2, 5): {}, (2, 6): {}, (3, 5): {}, (4, 6): {}, (5, 6): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,7.0,12.0,6.1618430614471436
2,1,1,322.0,1226.0,122185.5116335532,465215.6436730939,0.2626427406199021,0.2626427406199021,7,1,1,58.0,3962,672,3290,0.12041884816753923,0.25632911392405067,1,57.894051446014565,58.0,10,24,False,{},{},{},{},0.0,0.0,238.0,119.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,2.7220051288604736
3,2,2,594.0,2121.0,143654.80213765756,535859.0811774079,0.28005657708628007,0.2680831718331885,13,2,1,80.0,3067,567,2500,0.2578534031413613,0.43490054249547916,2,78.93121508861901,80.0,7,7,True,"{np.int64(0): np.int64(26), np.int64(1): np.int64(24), np.int64(2): np.int64(18), np.int64(3): np.int64(17), np.int64(4): np.int64(15), np.int64(5): np.int64(19), np.int64(6): np.int64(25)}","{(0, 4): [(np.int64(26), 10), (10, 4), (4, 1), (1, 3), (3, 7), (7, np.int64(15))], (0, 5): [(np.int64(26), 10), (10, 4), (4, 1), (1, 0), (0, 2), (2, 5), (5, 11), (11, np.int64(19))], (0, 6): [(np.int64(26), 10), (10, 4), (4, 9), (9, np.int64(25))], (1, 2): [(np.int64(24), 8), (8, 3), (3, 1), (1, 4), (4, 10), (10, np.int64(18))], (1, 6): [(np.int64(24), 8), (8, 3), (3, 1), (1, 4), (4, 9), (9, np.int64(25))], (2, 3): [(np.int64(18), 10), (10, 4), (4, 9), (9, np.int64(17))], (3, 6): [(np.int64(17), 9), (9, 25)]}","{(np.int64(0), np.int64(26)): {'cpu': 19}, (np.int64(1), np.int64(24)): {'cpu': 9}, (np.int64(2), np.int64(18)): {'cpu': 19}, (np.int64(3), np.int64(17)): {'cpu': 18}, (np.int64(4), np.int64(15)): {'cpu': 20}, (np.int64(5), np.int64(19)): {'cpu': 14}, (np.int64(6), np.int64(25)): {'cpu': 6}}","{((0, 4), (np.int64(26), 10)): {'bw': 27}, ((0, 4), (10, 4)): {'bw': 27}, ((0, 4), (4, 1)): {'bw': 27}, ((0, 4), (1, 3)): {'bw': 27}, ((0, 4), (3, 7)): {'bw': 27}, ((0, 4), (7, np.int64(15))): {'bw': 27}, ((0, 5), (np.int64(26), 10)): {'bw': 23}, ((0, 5), (10, 4)): {'bw': 23}, ((0, 5), (4, 1)): {'bw': 23}, ((0, 5), (1, 0)): {'bw': 23}, ((0, 5), (0, 2)): {'bw': 23}, ((0, 5), (2, 5)): {'bw': 23}, ((0, 5), (5, 11)): {'bw': 23}, ((0, 5), (11, np.int64(19))): {'bw': 23}, ((0, 6), (np.int64(26), 10)): {'bw': 5}, ((0, 6), (10, 4)): {'bw': 5}, ((0, 6), (4, 9)): {'bw': 5}, ((0, 6), (9, np.int64(25))): {'bw': 5}, ((1, 2), (np.int64(24), 8)): {'bw': 4}, ((1, 2), (8, 3)): {'bw': 4}, ((1, 2), (3, 1)): {'bw': 4}, ((1, 2), (1, 4)): {'bw': 4}, ((1, 2), (4, 10)): {'bw': 4}, ((1, 2), (10, np.int64(18))): {'bw': 4}, ((1, 6), (np.int64(24), 8)): {'bw': 23}, ((1, 6), (8, 3)): {'bw': 23}, ((1, 6), (3, 1)): {'bw': 23}, ((1, 6), (1, 4)): {'bw': 23}, ((1, 6), (4, 9)): {'bw': 23}, ((1, 6), (9, np.int64(25))): {'bw': 23}, ((2, 3), (np.int64(18), 10)): {'bw': 46}, ((2, 3), (10, 4)): {'bw': 46}, ((2, 3), (4, 9)): {'bw': 46}, ((2, 3), (9, np.int64(17))): {'bw': 46}, ((3, 6), (np.int64(17), 9)): {'bw': 39}, ((3, 6), (9, 25)): {'bw': 39}}",895.0,272.0,1785.0,105.0,167.0,105.0,167.0,105.0,790.0,623.0,0.3039106145251397,70643.43750431402,21469.29050410437,23.98803408279818,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -39}, np.int64(1): {'cpu': -49}, np.int64(2): {'cpu': -31}, np.int64(3): {'cpu': -30}, np.int64(4): {'cpu': -16}, np.int64(5): {'cpu': -32}, np.int64(6): {'cpu': -34}}, 'link_level': {(0, 4): {'bw': -82}, (0, 5): {'bw': -24}, (0, 6): {'bw': -75}, (1, 2): {'bw': -39}, (1, 6): {'bw': -16}, (2, 3): {'bw': -56}, (3, 6): {'bw': -28}}, 'path_level': {(0, 4): {}, (0, 5): {}, (0, 6): {}, (1, 2): {}, (1, 6): {}, (2, 3): {}, (3, 6): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}, np.int64(4): {'cpu': 0}, np.int64(5): {'cpu': 0}, np.int64(6): {'cpu': 0}}, 'link_level': {(0, 4): {'bw': 0}, (0, 5): {'bw': 0}, (0, 6): {'bw': 0}, (1, 2): {'bw': 0}, (1, 6): {'bw': 0}, (2, 3): {'bw': 0}, (3, 6): {'bw': 0}}, 'path_level': {(0, 4): {}, (0, 5): {}, (0, 6): {}, (1, 2): {}, (1, 6): {}, (2, 3): {}, (3, 6): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,7.0,7.0,3.5777831077575684
4,3,3,651.0,2220.0,163914.9099671714,571047.6895128792,0.29324324324324325,0.28704241865858127,14,3,1,110.0,2968,552,2416,0.2774869109947644,0.45388788426763105,3,355.44048823708476,110.0,2,1,True,"{np.int64(0): np.int64(23), np.int64(1): np.int64(15)}","{(0, 1): [(np.int64(23), 7), (7, 15)]}","{(np.int64(0), np.int64(23)): {'cpu': 2}, (np.int64(1), np.int64(15)): {'cpu': 13}}","{((0, 1), (np.int64(23), 7)): {'bw': 42}, ((0, 1), (7, 15)): {'bw': 42}}",99.0,57.0,45.0,15.0,42.0,15.0,42.0,15.0,84.0,42.0,0.5757575757575758,35188.60833547139,20260.107829513832,204.64755383347307,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -39}, np.int64(1): {'cpu': -3}}, 'link_level': {(0, 1): {'bw': -91}}, 'path_level': {(0, 1): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0,2.063640832901001
4,3,3,651.0,2220.0,163914.9099671714,571047.6895128792,0.29324324324324325,0.28704241865858127,14,4,0,115.89405144601457,2968,552,2416,0.2774869109947644,0.45388788426763105,1,57.894051446014565,58.0,10,24,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
5,4,4,714.0,2328.0,171566.26903332648,584164.3050548594,0.30670103092783507,0.2936952284635305,14,5,1,135.0,2860,534,2326,0.3010471204188482,0.4742314647377939,4,121.45014390722343,135.0,2,1,True,"{np.int64(0): np.int64(18), np.int64(1): np.int64(26)}","{(0, 1): [(np.int64(18), 10), (10, 26)]}","{(np.int64(0), np.int64(18)): {'cpu': 17}, (np.int64(1), np.int64(26)): {'cpu': 1}}","{((0, 1), (np.int64(18), 10)): {'bw': 45}, ((0, 1), (10, 26)): {'bw': 45}}",108.0,63.0,342.0,18.0,45.0,18.0,45.0,18.0,90.0,45.0,0.5833333333333334,13116.61554198013,7651.359066155076,70.84591727921368,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -14}, np.int64(1): {'cpu': -38}}, 'link_level': {(0, 1): {'bw': -30}}, 'path_level': {(0, 1): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0,1.9101111888885498
5,4,3,714.0,2328.0,171566.26903332648,584164.3050548594,0.30670103092783507,0.2936952284635305,14,6,0,158.931215088619,3755,639,3116,0.16361256544502623,0.29566003616636527,2,78.93121508861901,80.0,7,7,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
6,5,4,801.0,2491.0,279543.47673754493,786466.4298340273,0.3215576073865917,0.3554423509170489,15,7,1,161.0,3592,606,2986,0.2068062827225131,0.3250452079566004,5,1241.1173299335453,161.0,3,2,True,"{np.int64(0): np.int64(20), np.int64(1): np.int64(27), np.int64(2): np.int64(28)}","{(0, 2): [(np.int64(20), 12), (12, 28)], (1, 2): [(np.int64(27), 11), (11, 5), (5, 12), (12, np.int64(28))]}","{(np.int64(0), np.int64(20)): {'cpu': 15}, (np.int64(1), np.int64(27)): {'cpu': 17}, (np.int64(2), np.int64(28)): {'cpu': 1}}","{((0, 2), (np.int64(20), 12)): {'bw': 43}, ((0, 2), (12, 28)): {'bw': 43}, ((1, 2), (np.int64(27), 11)): {'bw': 11}, ((1, 2), (11, 5)): {'bw': 11}, ((1, 2), (5, 12)): {'bw': 11}, ((1, 2), (12, np.int64(28))): {'bw': 11}}",163.0,87.0,198.0,33.0,54.0,33.0,54.0,33.0,130.0,76.0,0.5337423312883436,202302.12477916788,107977.20770421844,662.4368570810948,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -3}, np.int64(1): {'cpu': -42}, np.int64(2): {'cpu': -40}}, 'link_level': {(0, 2): {'bw': -25}, (1, 2): {'bw': -14}}, 'path_level': {(0, 2): {}, (1, 2): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 2): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3.0,2.0,2.4376189708709717
7,5,4,801.0,2491.0,279543.47673754493,786466.4298340273,0.3215576073865917,0.3554423509170489,15,8,1,186.0,3592,606,2986,0.2068062827225131,0.3250452079566004,6,310.0901200761372,186.0,9,19,False,{},{},{},{},0.0,0.0,174.0,87.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,2.98569393157959
8,5,4,801.0,2491.0,279543.47673754493,786466.4298340273,0.3215576073865917,0.3554423509170489,15,9,1,207.0,3592,606,2986,0.2068062827225131,0.3250452079566004,7,70.93576580993681,207.0,8,16,False,{},{},{},{},0.0,0.0,196.0,98.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,2.648041009902954
