v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,solving_time,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,15.0,5282,663,4619,0.0,0.0,0,751.6116744769311,15.0,10,19,False,"{4: 17, 1: 25, 2: 18, 6: 26}","{(1, 4): [(25, 9), (9, 17)], (2, 4): [(18, 10), (10, 4), (4, 9), (9, 17)], (6, 1): [(26, 10), (10, 4), (4, 9), (9, 25)], (6, 2): [(26, 10), (10, 18)], (6, 4): [(26, 10), (10, 4), (4, 9), (9, 17)]}","{(4, 17): {'cpu': 13}, (1, 25): {'cpu': 20}, (2, 18): {'cpu': 6}, (6, 26): {'cpu': 12}}","{((1, 4), (25, 9)): {'bw': 10}, ((1, 4), (9, 17)): {'bw': 10}, ((2, 4), (18, 10)): {'bw': 47}, ((2, 4), (10, 4)): {'bw': 47}, ((2, 4), (4, 9)): {'bw': 47}, ((2, 4), (9, 17)): {'bw': 47}, ((6, 1), (26, 10)): {'bw': 31}, ((6, 1), (10, 4)): {'bw': 31}, ((6, 1), (4, 9)): {'bw': 31}, ((6, 1), (9, 25)): {'bw': 31}, ((6, 2), (26, 10)): {'bw': 33}, ((6, 2), (10, 18)): {'bw': 33}, ((6, 4), (26, 10)): {'bw': 33}, ((6, 4), (10, 4)): {'bw': 33}, ((6, 4), (4, 9)): {'bw': 33}, ((6, 4), (9, 17)): {'bw': 33}}",0.0,0.0,140.0,70.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,70.0,"{'node_level': {'cpu': 2}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -45}, 1: {'cpu': -21}, 2: {'cpu': -44}, 6: {'cpu': -37}, 3: {'cpu': 2}}, 'link_level': {(1, 4): {'bw': -139}, (2, 4): {'bw': -84}, (6, 1): {'bw': -53}, (6, 2): {'bw': -59}, (6, 4): {'bw': -20}}, 'path_level': {(1, 4): {}, (2, 4): {}, (6, 1): {}, (6, 2): {}, (6, 4): {}}}","{'node_level': {4: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 0}, 3: {'cpu': 2}}, 'link_level': {(1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (6, 1): {'bw': 0}, (6, 2): {'bw': 0}, (6, 4): {'bw': 0}}, 'path_level': {(1, 4): {}, (2, 4): {}, (6, 1): {}, (6, 2): {}, (6, 4): {}}}",[],-20.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0032918453216552734,4.0,5.0
2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,43.0,5282,663,4619,0.0,0.0,1,750.5227476258572,43.0,10,17,False,"{4: 17, 2: 25, 6: 18, 0: 26}","{(2, 4): [(25, 9), (9, 17)], (6, 2): [(18, 10), (10, 4), (4, 9), (9, 25)], (6, 4): [(18, 10), (10, 4), (4, 9), (9, 17)], (0, 4): [(26, 10), (10, 4), (4, 9), (9, 17)], (0, 6): [(26, 10), (10, 18)]}","{(4, 17): {'cpu': 20}, (2, 25): {'cpu': 14}, (6, 18): {'cpu': 8}, (0, 26): {'cpu': 11}}","{((2, 4), (25, 9)): {'bw': 11}, ((2, 4), (9, 17)): {'bw': 11}, ((6, 2), (18, 10)): {'bw': 37}, ((6, 2), (10, 4)): {'bw': 37}, ((6, 2), (4, 9)): {'bw': 37}, ((6, 2), (9, 25)): {'bw': 37}, ((6, 4), (18, 10)): {'bw': 44}, ((6, 4), (10, 4)): {'bw': 44}, ((6, 4), (4, 9)): {'bw': 44}, ((6, 4), (9, 17)): {'bw': 44}, ((0, 4), (26, 10)): {'bw': 32}, ((0, 4), (10, 4)): {'bw': 32}, ((0, 4), (4, 9)): {'bw': 32}, ((0, 4), (9, 17)): {'bw': 32}, ((0, 6), (26, 10)): {'bw': 46}, ((0, 6), (10, 18)): {'bw': 46}}",0.0,0.0,244.0,122.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,102.0,"{'node_level': {'cpu': 14}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -38}, 2: {'cpu': -27}, 6: {'cpu': -42}, 0: {'cpu': -38}, 7: {'cpu': 14}}, 'link_level': {(2, 4): {'bw': -138}, (6, 2): {'bw': -94}, (6, 4): {'bw': -50}, (0, 4): {'bw': -18}, (0, 6): {'bw': -12}}, 'path_level': {(2, 4): {}, (6, 2): {}, (6, 4): {}, (0, 4): {}, (0, 6): {}}}","{'node_level': {4: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 0}, 0: {'cpu': 0}, 7: {'cpu': 14}}, 'link_level': {(2, 4): {'bw': 0}, (6, 2): {'bw': 0}, (6, 4): {'bw': 0}, (0, 4): {'bw': 0}, (0, 6): {'bw': 0}}, 'path_level': {(2, 4): {}, (6, 2): {}, (6, 4): {}, (0, 4): {}, (0, 6): {}}}",[],-12.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0009469985961914062,4.0,5.0
3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,65.0,5282,663,4619,0.0,0.0,2,349.3600929825318,65.0,8,17,False,"{1: 17, 0: 25, 7: 18, 5: 26}","{(0, 1): [(25, 9), (9, 17)], (7, 0): [(18, 10), (10, 4), (4, 9), (9, 25)], (7, 1): [(18, 10), (10, 4), (4, 9), (9, 17)], (5, 1): [(26, 10), (10, 4), (4, 9), (9, 17)]}","{(1, 17): {'cpu': 20}, (0, 25): {'cpu': 20}, (7, 18): {'cpu': 15}, (5, 26): {'cpu': 15}}","{((0, 1), (25, 9)): {'bw': 50}, ((0, 1), (9, 17)): {'bw': 50}, ((7, 0), (18, 10)): {'bw': 46}, ((7, 0), (10, 4)): {'bw': 46}, ((7, 0), (4, 9)): {'bw': 46}, ((7, 0), (9, 25)): {'bw': 46}, ((7, 1), (18, 10)): {'bw': 17}, ((7, 1), (10, 4)): {'bw': 17}, ((7, 1), (4, 9)): {'bw': 17}, ((7, 1), (9, 17)): {'bw': 17}, ((5, 1), (26, 10)): {'bw': 38}, ((5, 1), (10, 4)): {'bw': 38}, ((5, 1), (4, 9)): {'bw': 38}, ((5, 1), (9, 17)): {'bw': 38}}",0.0,0.0,184.0,92.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,118.0,"{'node_level': {'cpu': 6}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -38}, 0: {'cpu': -21}, 7: {'cpu': -35}, 5: {'cpu': -34}, 6: {'cpu': 6}}, 'link_level': {(0, 1): {'bw': -99}, (7, 0): {'bw': -53}, (7, 1): {'bw': -68}, (5, 1): {'bw': -30}}, 'path_level': {(0, 1): {}, (7, 0): {}, (7, 1): {}, (5, 1): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}, 7: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 6}}, 'link_level': {(0, 1): {'bw': 0}, (7, 0): {'bw': 0}, (7, 1): {'bw': 0}, (5, 1): {'bw': 0}}, 'path_level': {(0, 1): {}, (7, 0): {}, (7, 1): {}, (5, 1): {}}}",[],-30.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0008058547973632812,4.0,4.0
4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,82.0,5282,663,4619,0.0,0.0,3,1570.3512005386167,82.0,4,4,False,"{1: 17, 0: 25, 3: 18, 2: 26}","{(0, 1): [(25, 9), (9, 17)], (3, 1): [(18, 10), (10, 4), (4, 9), (9, 17)], (2, 0): [(26, 10), (10, 4), (4, 9), (9, 25)], (2, 3): [(26, 10), (10, 18)]}","{(1, 17): {'cpu': 18}, (0, 25): {'cpu': 14}, (3, 18): {'cpu': 1}, (2, 26): {'cpu': 2}}","{((0, 1), (25, 9)): {'bw': 2}, ((0, 1), (9, 17)): {'bw': 2}, ((3, 1), (18, 10)): {'bw': 20}, ((3, 1), (10, 4)): {'bw': 20}, ((3, 1), (4, 9)): {'bw': 20}, ((3, 1), (9, 17)): {'bw': 20}, ((2, 0), (26, 10)): {'bw': 3}, ((2, 0), (10, 4)): {'bw': 3}, ((2, 0), (4, 9)): {'bw': 3}, ((2, 0), (9, 25)): {'bw': 3}, ((2, 3), (26, 10)): {'bw': 0}, ((2, 3), (10, 18)): {'bw': 0}}",0.0,0.0,70.0,35.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,32.0,"{'node_level': {'cpu': -47}, 'link_level': {'bw': -108}, 'path_level': {}}","{'node_level': {1: {'cpu': -40}, 0: {'cpu': -27}, 3: {'cpu': -49}, 2: {'cpu': -47}}, 'link_level': {(0, 1): {'bw': -147}, (3, 1): {'bw': -111}, (2, 0): {'bw': -108}, (2, 3): {'bw': -119}}, 'path_level': {(0, 1): {}, (3, 1): {}, (2, 0): {}, (2, 3): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (3, 1): {'bw': 0}, (2, 0): {'bw': 0}, (2, 3): {'bw': 0}}, 'path_level': {(0, 1): {}, (3, 1): {}, (2, 0): {}, (2, 3): {}}}",[],-47.0,0.0,False,True,False,0,[],0,0.0,6.0,0.000759124755859375,4.0,4.0
5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,110.0,5282,663,4619,0.0,0.0,4,201.63903511487771,110.0,10,23,False,"{1: 17, 5: 25, 2: 18}","{(5, 1): [(25, 9), (9, 17)], (2, 1): [(18, 10), (10, 4), (4, 9), (9, 17)], (2, 5): [(18, 10), (10, 4), (4, 9), (9, 25)]}","{(1, 17): {'cpu': 20}, (5, 25): {'cpu': 17}, (2, 18): {'cpu': 10}}","{((5, 1), (25, 9)): {'bw': 32}, ((5, 1), (9, 17)): {'bw': 32}, ((2, 1), (18, 10)): {'bw': 28}, ((2, 1), (10, 4)): {'bw': 28}, ((2, 1), (4, 9)): {'bw': 28}, ((2, 1), (9, 17)): {'bw': 28}, ((2, 5), (18, 10)): {'bw': 27}, ((2, 5), (10, 4)): {'bw': 27}, ((2, 5), (4, 9)): {'bw': 27}, ((2, 5), (9, 25)): {'bw': 27}}",0.0,0.0,196.0,98.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,201.0,"{'node_level': {'cpu': 9}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -38}, 5: {'cpu': -24}, 2: {'cpu': -40}, 8: {'cpu': 9}}, 'link_level': {(5, 1): {'bw': -117}, (2, 1): {'bw': -103}, (2, 5): {'bw': -76}, (8, 1): {'bw': -40}, (8, 5): {'bw': 100.0}}, 'path_level': {(5, 1): {}, (2, 1): {}, (2, 5): {}, (8, 1): {}, (8, 5): {}}}","{'node_level': {1: {'cpu': 0}, 5: {'cpu': 0}, 2: {'cpu': 0}, 8: {'cpu': 9}}, 'link_level': {(5, 1): {'bw': 0}, (2, 1): {'bw': 0}, (2, 5): {'bw': 0}, (8, 1): {'bw': 0}, (8, 5): {'bw': 100.0}}, 'path_level': {(5, 1): {}, (2, 1): {}, (2, 5): {}, (8, 1): {}, (8, 5): {}}}",[],100.0,100.0,False,False,False,0,[],0,0.0,10.0,0.0008378028869628906,3.0,3.0
6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1,131.0,5282,663,4619,0.0,0.0,5,328.3672823909719,131.0,9,21,False,"{1: 17, 3: 25, 7: 18, 2: 26}","{(3, 1): [(25, 9), (9, 17)], (7, 1): [(18, 10), (10, 4), (4, 9), (9, 17)], (2, 1): [(26, 10), (10, 4), (4, 9), (9, 17)], (2, 3): [(26, 10), (10, 4), (4, 9), (9, 25)], (2, 7): [(26, 10), (10, 18)]}","{(1, 17): {'cpu': 20}, (3, 25): {'cpu': 12}, (7, 18): {'cpu': 11}, (2, 26): {'cpu': 11}}","{((3, 1), (25, 9)): {'bw': 41}, ((3, 1), (9, 17)): {'bw': 41}, ((7, 1), (18, 10)): {'bw': 35}, ((7, 1), (10, 4)): {'bw': 35}, ((7, 1), (4, 9)): {'bw': 35}, ((7, 1), (9, 17)): {'bw': 35}, ((2, 1), (26, 10)): {'bw': 30}, ((2, 1), (10, 4)): {'bw': 30}, ((2, 1), (4, 9)): {'bw': 30}, ((2, 1), (9, 17)): {'bw': 30}, ((2, 3), (26, 10)): {'bw': 23}, ((2, 3), (10, 4)): {'bw': 23}, ((2, 3), (4, 9)): {'bw': 23}, ((2, 3), (9, 25)): {'bw': 23}, ((2, 7), (26, 10)): {'bw': 4}, ((2, 7), (10, 18)): {'bw': 4}}",0.0,0.0,220.0,110.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,125.0,"{'node_level': {'cpu': 19}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -38}, 3: {'cpu': -29}, 7: {'cpu': -39}, 2: {'cpu': -38}, 6: {'cpu': 19}}, 'link_level': {(3, 1): {'bw': -108}, (7, 1): {'bw': -96}, (2, 1): {'bw': -66}, (2, 3): {'bw': -43}, (2, 7): {'bw': -89}}, 'path_level': {(3, 1): {}, (7, 1): {}, (2, 1): {}, (2, 3): {}, (2, 7): {}}}","{'node_level': {1: {'cpu': 0}, 3: {'cpu': 0}, 7: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 19}}, 'link_level': {(3, 1): {'bw': 0}, (7, 1): {'bw': 0}, (2, 1): {'bw': 0}, (2, 3): {'bw': 0}, (2, 7): {'bw': 0}}, 'path_level': {(3, 1): {}, (7, 1): {}, (2, 1): {}, (2, 3): {}, (2, 7): {}}}",[],-38.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0008211135864257812,4.0,5.0
7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1,153.0,5282,663,4619,0.0,0.0,6,689.905709121674,153.0,4,5,False,"{2: 17, 1: 25, 0: 18, 3: 26}","{(1, 2): [(25, 9), (9, 17)], (0, 1): [(18, 10), (10, 4), (4, 9), (9, 25)], (0, 2): [(18, 10), (10, 4), (4, 9), (9, 17)], (3, 0): [(26, 10), (10, 18)], (3, 2): [(26, 10), (10, 4), (4, 9), (9, 17)]}","{(2, 17): {'cpu': 15}, (1, 25): {'cpu': 11}, (0, 18): {'cpu': 6}, (3, 26): {'cpu': 16}}","{((1, 2), (25, 9)): {'bw': 33}, ((1, 2), (9, 17)): {'bw': 33}, ((0, 1), (18, 10)): {'bw': 30}, ((0, 1), (10, 4)): {'bw': 30}, ((0, 1), (4, 9)): {'bw': 30}, ((0, 1), (9, 25)): {'bw': 30}, ((0, 2), (18, 10)): {'bw': 46}, ((0, 2), (10, 4)): {'bw': 46}, ((0, 2), (4, 9)): {'bw': 46}, ((0, 2), (9, 17)): {'bw': 46}, ((3, 0), (26, 10)): {'bw': 1}, ((3, 0), (10, 18)): {'bw': 1}, ((3, 2), (26, 10)): {'bw': 17}, ((3, 2), (10, 4)): {'bw': 17}, ((3, 2), (4, 9)): {'bw': 17}, ((3, 2), (9, 17)): {'bw': 17}}",0.0,0.0,96.0,48.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,46.0,"{'node_level': {'cpu': -33}, 'link_level': {'bw': -38}, 'path_level': {}}","{'node_level': {2: {'cpu': -43}, 1: {'cpu': -30}, 0: {'cpu': -44}, 3: {'cpu': -33}}, 'link_level': {(1, 2): {'bw': -116}, (0, 1): {'bw': -86}, (0, 2): {'bw': -55}, (3, 0): {'bw': -62}, (3, 2): {'bw': -38}}, 'path_level': {(1, 2): {}, (0, 1): {}, (0, 2): {}, (3, 0): {}, (3, 2): {}}}","{'node_level': {2: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(1, 2): {'bw': 0}, (0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (3, 0): {'bw': 0}, (3, 2): {'bw': 0}}, 'path_level': {(1, 2): {}, (0, 1): {}, (0, 2): {}, (3, 0): {}, (3, 2): {}}}",[],-33.0,0.0,False,True,False,0,[],0,0.0,6.0,0.0009019374847412109,4.0,5.0
8,1,1,85.0,85.0,82908.94507671022,82908.94507671022,1.0,1.0,3,7,1,179.0,5197,660,4537,0.004524886877828038,0.01775276033773543,7,975.3993538436497,179.0,3,2,True,"{1: 17, 0: 9, 2: 4}","{(0, 1): [(9, 17)], (2, 0): [(4, 9)]}","{(1, 17): {'cpu': 3}, (0, 9): {'cpu': 0}, (2, 4): {'cpu': 0}}","{((0, 1), (9, 17)): {'bw': 32}, ((2, 0), (4, 9)): {'bw': 50}}",85.0,85.0,6.0,3.0,82.0,3.0,82.0,3.0,82.0,0.0,1.0,82908.94507671022,82908.94507671022,975.3993538436497,Success,0.0,"{'node_level': {'cpu': 0}, 'link_level': {'bw': -133}, 'path_level': {}}","{'node_level': {1: {'cpu': -55}, 0: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': -147}, (2, 0): {'bw': -133}}, 'path_level': {(0, 1): {}, (2, 0): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (2, 0): {'bw': 0}}, 'path_level': {(0, 1): {}, (2, 0): {}}}",[],0.0,0.0,True,True,False,0,[],0,0.0,0.0,0.0005943775177001953,3.0,2.0
9,1,1,85.0,85.0,82908.94507671022,82908.94507671022,1.0,1.0,3,8,1,200.0,5197,660,4537,0.004524886877828038,0.01775276033773543,8,267.6104373790477,200.0,7,10,False,"{5: 16, 4: 24, 2: 15, 0: 23}","{(4, 5): [(24, 8), (8, 16)], (2, 4): [(15, 7), (7, 3), (3, 8), (8, 24)], (2, 5): [(15, 7), (7, 3), (3, 8), (8, 16)], (0, 5): [(23, 7), (7, 3), (3, 8), (8, 16)]}","{(5, 16): {'cpu': 20}, (4, 24): {'cpu': 18}, (2, 15): {'cpu': 4}, (0, 23): {'cpu': 9}}","{((4, 5), (24, 8)): {'bw': 13}, ((4, 5), (8, 16)): {'bw': 13}, ((2, 4), (15, 7)): {'bw': 31}, ((2, 4), (7, 3)): {'bw': 31}, ((2, 4), (3, 8)): {'bw': 31}, ((2, 4), (8, 24)): {'bw': 31}, ((2, 5), (15, 7)): {'bw': 48}, ((2, 5), (7, 3)): {'bw': 48}, ((2, 5), (3, 8)): {'bw': 48}, ((2, 5), (8, 16)): {'bw': 48}, ((0, 5), (23, 7)): {'bw': 10}, ((0, 5), (7, 3)): {'bw': 10}, ((0, 5), (3, 8)): {'bw': 10}, ((0, 5), (8, 16)): {'bw': 10}}",0.0,0.0,152.0,76.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,58.0,"{'node_level': {'cpu': 2}, 'link_level': {}, 'path_level': {}}","{'node_level': {5: {'cpu': -30}, 4: {'cpu': -22}, 2: {'cpu': -52}, 0: {'cpu': -25}, 1: {'cpu': 2}}, 'link_level': {(4, 5): {'bw': -150}, (2, 4): {'bw': -119}, (2, 5): {'bw': -71}, (0, 5): {'bw': -81}}, 'path_level': {(4, 5): {}, (2, 4): {}, (2, 5): {}, (0, 5): {}}}","{'node_level': {5: {'cpu': 0}, 4: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 2}}, 'link_level': {(4, 5): {'bw': 0}, (2, 4): {'bw': 0}, (2, 5): {'bw': 0}, (0, 5): {'bw': 0}}, 'path_level': {(4, 5): {}, (2, 4): {}, (2, 5): {}, (0, 5): {}}}",[],-25.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0007491111755371094,4.0,4.0
10,1,1,85.0,85.0,82908.94507671022,82908.94507671022,1.0,1.0,3,9,1,232.0,5197,660,4537,0.004524886877828038,0.01775276033773543,9,944.1941561255088,232.0,6,9,False,"{3: 16, 0: 24, 4: 15, 2: 23}","{(0, 3): [(24, 8), (8, 16)], (4, 0): [(15, 7), (7, 3), (3, 8), (8, 24)], (4, 3): [(15, 7), (7, 3), (3, 8), (8, 16)], (2, 0): [(23, 7), (7, 3), (3, 8), (8, 24)], (2, 3): [(23, 7), (7, 3), (3, 8), (8, 16)]}","{(3, 16): {'cpu': 19}, (0, 24): {'cpu': 5}, (4, 15): {'cpu': 2}, (2, 23): {'cpu': 3}}","{((0, 3), (24, 8)): {'bw': 50}, ((0, 3), (8, 16)): {'bw': 50}, ((4, 0), (15, 7)): {'bw': 35}, ((4, 0), (7, 3)): {'bw': 35}, ((4, 0), (3, 8)): {'bw': 35}, ((4, 0), (8, 24)): {'bw': 35}, ((4, 3), (15, 7)): {'bw': 46}, ((4, 3), (7, 3)): {'bw': 46}, ((4, 3), (3, 8)): {'bw': 46}, ((4, 3), (8, 16)): {'bw': 46}, ((2, 0), (23, 7)): {'bw': 29}, ((2, 0), (7, 3)): {'bw': 29}, ((2, 0), (3, 8)): {'bw': 29}, ((2, 0), (8, 24)): {'bw': 29}, ((2, 3), (23, 7)): {'bw': 45}, ((2, 3), (7, 3)): {'bw': 45}, ((2, 3), (3, 8)): {'bw': 45}, ((2, 3), (8, 16)): {'bw': 45}}",0.0,0.0,82.0,41.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,42.0,"{'node_level': {'cpu': 8}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -31}, 0: {'cpu': -35}, 4: {'cpu': -54}, 2: {'cpu': -31}, 1: {'cpu': 8}}, 'link_level': {(0, 3): {'bw': -113}, (4, 0): {'bw': -78}, (4, 3): {'bw': -69}, (2, 0): {'bw': -49}, (2, 3): {'bw': -15}}, 'path_level': {(0, 3): {}, (4, 0): {}, (4, 3): {}, (2, 0): {}, (2, 3): {}}}","{'node_level': {3: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 8}}, 'link_level': {(0, 3): {'bw': 0}, (4, 0): {'bw': 0}, (4, 3): {'bw': 0}, (2, 0): {'bw': 0}, (2, 3): {'bw': 0}}, 'path_level': {(0, 3): {}, (4, 0): {}, (4, 3): {}, (2, 0): {}, (2, 3): {}}}",[],-15.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0007989406585693359,4.0,5.0
