v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,num_placed_nodes,num_routed_links,seed
1,1,1,205.0,205.0,20130.167127594763,20130.167127594763,1.0,1.0,3,0,1,24.0,9299,4804,4495,0.014361920393926919,0.029157667386609076,0,98.19593720777934,24.0,3,2,True,"{0: 5, 2: 2, 1: 11}","{(2, 0): [(2, 5)], (1, 0): [(11, 5)]}","{(0, 5): {'cpu': 28}, (2, 2): {'cpu': 24}, (1, 11): {'cpu': 18}}","{((2, 0), (2, 5)): {'bw': 66}, ((1, 0), (11, 5)): {'bw': 69}}",205.0,205.0,140.0,70.0,135.0,70.0,135.0,70.0,135.0,0.0,1.0,20130.167127594763,20130.167127594763,98.19593720777934,Success,0.0,"{'node_level': {'cpu': -81}, 'link_level': {'bw': -15}, 'path_level': {}}","{'node_level': {0: {'cpu': -65}, 2: {'cpu': -71}, 1: {'cpu': -81}}, 'link_level': {(2, 0): {'bw': -10}, (1, 0): {'bw': -15}}, 'path_level': {(2, 0): {}, (1, 0): {}}}","{'node_level': {0: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(2, 0): {'bw': 0}, (1, 0): {'bw': 0}}, 'path_level': {(2, 0): {}, (1, 0): {}}}",[],-15.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,2.0,2
2,2,2,417.0,448.0,181430.2789013314,205016.61600032117,0.9308035714285714,0.8849540219756976,6,1,1,39.0,9056,4704,4352,0.03487894952810833,0.06004319654427648,1,760.8495838383803,39.0,3,3,True,"{1: 10, 2: 4, 0: 21}","{(2, 1): [(4, 10)], (0, 1): [(21, 10)], (0, 2): [(21, 10), (10, 4)]}","{(1, 10): {'cpu': 33}, (2, 4): {'cpu': 38}, (0, 21): {'cpu': 29}}","{((2, 1), (4, 10)): {'bw': 31}, ((0, 1), (21, 10)): {'bw': 50}, ((0, 2), (21, 10)): {'bw': 31}, ((0, 2), (10, 4)): {'bw': 31}}",243.0,212.0,200.0,100.0,112.0,100.0,112.0,100.0,143.0,31.0,0.8724279835390947,184886.4488727264,161300.11177373663,663.7864682046775,Success,0.0,"{'node_level': {'cpu': -24}, 'link_level': {'bw': -9}, 'path_level': {}}","{'node_level': {1: {'cpu': -51}, 2: {'cpu': -34}, 0: {'cpu': -24}}, 'link_level': {(2, 1): {'bw': -59}, (0, 1): {'bw': -40}, (0, 2): {'bw': -9}}, 'path_level': {(2, 1): {}, (0, 1): {}, (0, 2): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(2, 1): {'bw': 0}, (0, 1): {'bw': 0}, (0, 2): {'bw': 0}}, 'path_level': {(2, 1): {}, (0, 1): {}, (0, 2): {}}}",[],-9.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,3.0,2
3,2,2,417.0,448.0,181430.2789013314,205016.61600032117,0.9308035714285714,0.8849540219756976,6,2,1,58.0,9056,4704,4352,0.03487894952810833,0.06004319654427648,2,319.5270626266553,58.0,6,9,False,{4: 8},{},"{(4, 8): {'cpu': 31}}",{},0.0,0.0,248.0,124.0,520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,2416.0,"{'node_level': {'cpu': -51}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {4: {'cpu': -59}, 2: {'cpu': -51}}, 'link_level': {(2, 4): {'bw': 100.0}}, 'path_level': {(2, 4): {}}}","{'node_level': {4: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(2, 4): {'bw': 100.0}}, 'path_level': {(2, 4): {}}}",[],100.0,100.0,False,False,False,0,[],0,0.0,26.0,1.0,0.0,2
4,2,2,417.0,448.0,181430.2789013314,205016.61600032117,0.9308035714285714,0.8849540219756976,6,3,1,77.0,9056,4704,4352,0.03487894952810833,0.06004319654427648,3,150.2015914849124,77.0,5,5,False,"{3: 8, 2: 3, 1: 17}","{(2, 3): [(3, 8)], (1, 3): [(17, 8)]}","{(3, 8): {'cpu': 39}, (2, 3): {'cpu': 36}, (1, 17): {'cpu': 34}}","{((2, 3), (3, 8)): {'bw': 62}, ((1, 3), (17, 8)): {'bw': 23}}",0.0,0.0,338.0,169.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2400.0,"{'node_level': {'cpu': -68}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {3: {'cpu': -51}, 2: {'cpu': -22}, 1: {'cpu': -42}, 4: {'cpu': -68}}, 'link_level': {(2, 3): {'bw': 0}, (1, 3): {'bw': -46}, (4, 1): {'bw': 100.0}, (4, 3): {'bw': 100.0}}, 'path_level': {(2, 3): {}, (1, 3): {}, (4, 1): {}, (4, 3): {}}}","{'node_level': {3: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(2, 3): {'bw': 0}, (1, 3): {'bw': 0}, (4, 1): {'bw': 100.0}, (4, 3): {'bw': 100.0}}, 'path_level': {(2, 3): {}, (1, 3): {}, (4, 1): {}, (4, 3): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,24.0,3.0,2.0,2
5,2,2,417.0,448.0,181430.2789013314,205016.61600032117,0.9308035714285714,0.8849540219756976,6,4,1,90.0,9056,4704,4352,0.03487894952810833,0.06004319654427648,4,589.4762948660839,90.0,6,7,False,"{5: 8, 2: 3, 1: 17}","{(2, 5): [(3, 8)], (1, 5): [(17, 8)]}","{(5, 8): {'cpu': 36}, (2, 3): {'cpu': 35}, (1, 17): {'cpu': 22}}","{((2, 5), (3, 8)): {'bw': 45}, ((1, 5), (17, 8)): {'bw': 43}}",0.0,0.0,362.0,181.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,2301.0,"{'node_level': {'cpu': -63}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {5: {'cpu': -54}, 2: {'cpu': -23}, 1: {'cpu': -54}, 0: {'cpu': -63}}, 'link_level': {(2, 5): {'bw': -17}, (1, 5): {'bw': -26}, (0, 1): {'bw': 100.0}, (0, 5): {'bw': 100.0}}, 'path_level': {(2, 5): {}, (1, 5): {}, (0, 1): {}, (0, 5): {}}}","{'node_level': {5: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(2, 5): {'bw': 0}, (1, 5): {'bw': 0}, (0, 1): {'bw': 100.0}, (0, 5): {'bw': 100.0}}, 'path_level': {(2, 5): {}, (1, 5): {}, (0, 1): {}, (0, 5): {}}}",[],100.0,100.0,False,False,False,0,[],0,0.0,24.0,3.0,2.0,2
6,3,3,594.0,625.0,529817.2483933276,553403.5854923173,0.9504,0.9573795007525892,9,5,1,105.0,8879,4612,4267,0.053754616331555205,0.07840172786177102,5,1968.2879632316167,105.0,3,2,True,"{1: 8, 2: 3, 0: 17}","{(2, 1): [(3, 8)], (0, 1): [(17, 8)]}","{(1, 8): {'cpu': 17}, (2, 3): {'cpu': 35}, (0, 17): {'cpu': 40}}","{((2, 1), (3, 8)): {'bw': 50}, ((0, 1), (17, 8)): {'bw': 35}}",177.0,177.0,184.0,92.0,85.0,92.0,85.0,92.0,85.0,0.0,1.0,348386.96949199616,348386.96949199616,1968.2879632316167,Success,0.0,"{'node_level': {'cpu': -36}, 'link_level': {'bw': -34}, 'path_level': {}}","{'node_level': {1: {'cpu': -73}, 2: {'cpu': -23}, 0: {'cpu': -36}}, 'link_level': {(2, 1): {'bw': -12}, (0, 1): {'bw': -34}}, 'path_level': {(2, 1): {}, (0, 1): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(2, 1): {'bw': 0}, (0, 1): {'bw': 0}}, 'path_level': {(2, 1): {}, (0, 1): {}}}",[],-34.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,2.0,2
7,3,3,594.0,625.0,529817.2483933276,553403.5854923173,0.9504,0.9573795007525892,9,6,1,122.0,8879,4612,4267,0.053754616331555205,0.07840172786177102,6,141.34964621752465,122.0,5,6,False,"{3: 12, 0: 5}","{(0, 3): [(5, 12)]}","{(3, 12): {'cpu': 25}, (0, 5): {'cpu': 39}}","{((0, 3), (5, 12)): {'bw': 26}}",0.0,0.0,234.0,117.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2500.0,"{'node_level': {'cpu': -30}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {3: {'cpu': -56}, 0: {'cpu': -26}, 4: {'cpu': -30}}, 'link_level': {(0, 3): {'bw': -33}, (4, 0): {'bw': 100.0}}, 'path_level': {(0, 3): {}, (4, 0): {}}}","{'node_level': {3: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (4, 0): {'bw': 100.0}}, 'path_level': {(0, 3): {}, (4, 0): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,25.0,2.0,1.0,2
7,3,2,594.0,625.0,529817.2483933276,553403.5854923173,0.9504,0.9573795007525892,9,7,0,122.19593720777934,9084,4682,4402,0.039392695937628286,0.049244060475161944,0,98.19593720777934,24.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,2
8,3,2,594.0,625.0,529817.2483933276,553403.5854923173,0.9504,0.9573795007525892,9,8,1,148.0,9084,4682,4402,0.039392695937628286,0.049244060475161944,7,780.904693719913,148.0,4,4,False,"{2: 5, 3: 2, 1: 11}","{(3, 2): [(2, 5)], (1, 2): [(11, 5)]}","{(2, 5): {'cpu': 38}, (3, 2): {'cpu': 35}, (1, 11): {'cpu': 28}}","{((3, 2), (2, 5)): {'bw': 64}, ((1, 2), (11, 5)): {'bw': 58}}",0.0,0.0,244.0,122.0,211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,3600.0,"{'node_level': {'cpu': -55}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {2: {'cpu': -55}, 3: {'cpu': -60}, 1: {'cpu': -71}, 0: {'cpu': -55}}, 'link_level': {(3, 2): {'bw': -12}, (1, 2): {'bw': -26}, (0, 1): {'bw': 100.0}, (0, 3): {'bw': 100.0}}, 'path_level': {(3, 2): {}, (1, 2): {}, (0, 1): {}, (0, 3): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(3, 2): {'bw': 0}, (1, 2): {'bw': 0}, (0, 1): {'bw': 100.0}, (0, 3): {'bw': 100.0}}, 'path_level': {(3, 2): {}, (1, 2): {}, (0, 1): {}, (0, 3): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,36.0,3.0,2.0,2
9,3,2,594.0,625.0,529817.2483933276,553403.5854923173,0.9504,0.9573795007525892,9,9,1,165.0,9084,4682,4402,0.039392695937628286,0.049244060475161944,8,718.4470937408524,165.0,6,8,False,"{0: 5, 5: 2, 3: 11}","{(5, 0): [(2, 5)], (3, 0): [(11, 5)]}","{(0, 5): {'cpu': 35}, (5, 2): {'cpu': 29}, (3, 11): {'cpu': 29}}","{((5, 0), (2, 5)): {'bw': 76}, ((3, 0), (11, 5)): {'bw': 38}}",0.0,0.0,270.0,135.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,3600.0,"{'node_level': {'cpu': -65}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -58}, 5: {'cpu': -66}, 3: {'cpu': -70}, 1: {'cpu': -65}}, 'link_level': {(5, 0): {'bw': 0}, (3, 0): {'bw': -46}, (1, 0): {'bw': 100.0}}, 'path_level': {(5, 0): {}, (3, 0): {}, (1, 0): {}}}","{'node_level': {0: {'cpu': 0}, 5: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(5, 0): {'bw': 0}, (3, 0): {'bw': 0}, (1, 0): {'bw': 100.0}}, 'path_level': {(5, 0): {}, (3, 0): {}, (1, 0): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,36.0,3.0,2.0,2
