v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,solving_time,num_placed_nodes,num_routed_links
1,0,0,0,0,0,0,0,0,0,0,1,9.0,10495,1133,9362,0.0,0.0,0,229.08644071126173,9.0,10,19,False,"{6: 20, 3: 28, 8: 19, 5: 27}","{(3, 6): [(28, 12), (12, 20)], (8, 6): [(19, 11), (11, 5), (5, 12), (12, 20)], (5, 3): [(27, 11), (11, 5), (5, 12), (12, 28)], (5, 6): [(27, 11), (11, 5), (5, 12), (12, 20)], (5, 8): [(27, 11), (11, 19)]}","{(6, 20): {'cpu': 29}, (3, 28): {'cpu': 24}, (8, 19): {'cpu': 12}, (5, 27): {'cpu': 9}}","{((3, 6), (28, 12)): {'bw': 44}, ((3, 6), (12, 20)): {'bw': 44}, ((8, 6), (19, 11)): {'bw': 12}, ((8, 6), (11, 5)): {'bw': 12}, ((8, 6), (5, 12)): {'bw': 12}, ((8, 6), (12, 20)): {'bw': 12}, ((5, 3), (27, 11)): {'bw': 46}, ((5, 3), (11, 5)): {'bw': 46}, ((5, 3), (5, 12)): {'bw': 46}, ((5, 3), (12, 28)): {'bw': 46}, ((5, 6), (27, 11)): {'bw': 11}, ((5, 6), (11, 5)): {'bw': 11}, ((5, 6), (5, 12)): {'bw': 11}, ((5, 6), (12, 20)): {'bw': 11}, ((5, 8), (27, 11)): {'bw': 69}, ((5, 8), (11, 19)): {'bw': 69}}",0.0,0.0,364.0,182.0,732.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,120.0,"{'node_level': {'cpu': 8}, 'link_level': {}, 'path_level': {}}","{'node_level': {6: {'cpu': -67}, 3: {'cpu': -46}, 8: {'cpu': -61}, 5: {'cpu': -50}, 0: {'cpu': 8}}, 'link_level': {(3, 6): {'bw': -284}, (8, 6): {'bw': -216}, (5, 3): {'bw': -174}, (5, 6): {'bw': -163}, (5, 8): {'bw': -108}}, 'path_level': {(3, 6): {}, (8, 6): {}, (5, 3): {}, (5, 6): {}, (5, 8): {}}}","{'node_level': {6: {'cpu': 0}, 3: {'cpu': 0}, 8: {'cpu': 0}, 5: {'cpu': 0}, 0: {'cpu': 8}}, 'link_level': {(3, 6): {'bw': 0}, (8, 6): {'bw': 0}, (5, 3): {'bw': 0}, (5, 6): {'bw': 0}, (5, 8): {'bw': 0}}, 'path_level': {(3, 6): {}, (8, 6): {}, (5, 3): {}, (5, 6): {}, (5, 8): {}}}",[],-50.0,0.0,False,True,False,0,[],0,0.0,9.0,0.004127979278564453,4.0,5.0
2,0,0,0,0,0,0,0,0,0,1,1,15.0,10495,1133,9362,0.0,0.0,1,286.2307809741784,15.0,5,5,False,"{2: 20, 4: 28, 0: 19, 3: 27}","{(4, 2): [(28, 12), (12, 20)], (0, 2): [(19, 11), (11, 5), (5, 12), (12, 20)], (0, 4): [(19, 11), (11, 5), (5, 12), (12, 28)], (3, 2): [(27, 11), (11, 5), (5, 12), (12, 20)]}","{(2, 20): {'cpu': 26}, (4, 28): {'cpu': 22}, (0, 19): {'cpu': 17}, (3, 27): {'cpu': 18}}","{((4, 2), (28, 12)): {'bw': 10}, ((4, 2), (12, 20)): {'bw': 10}, ((0, 2), (19, 11)): {'bw': 36}, ((0, 2), (11, 5)): {'bw': 36}, ((0, 2), (5, 12)): {'bw': 36}, ((0, 2), (12, 20)): {'bw': 36}, ((0, 4), (19, 11)): {'bw': 61}, ((0, 4), (11, 5)): {'bw': 61}, ((0, 4), (5, 12)): {'bw': 61}, ((0, 4), (12, 28)): {'bw': 61}, ((3, 2), (27, 11)): {'bw': 59}, ((3, 2), (11, 5)): {'bw': 59}, ((3, 2), (5, 12)): {'bw': 59}, ((3, 2), (12, 20)): {'bw': 59}}",0.0,0.0,190.0,95.0,188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,148.0,"{'node_level': {'cpu': 12}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -70}, 4: {'cpu': -48}, 0: {'cpu': -56}, 3: {'cpu': -41}, 1: {'cpu': 12}}, 'link_level': {(4, 2): {'bw': -318}, (0, 2): {'bw': -192}, (0, 4): {'bw': -131}, (3, 2): {'bw': -76}}, 'path_level': {(4, 2): {}, (0, 2): {}, (0, 4): {}, (3, 2): {}}}","{'node_level': {2: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 12}}, 'link_level': {(4, 2): {'bw': 0}, (0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (3, 2): {'bw': 0}}, 'path_level': {(4, 2): {}, (0, 2): {}, (0, 4): {}, (3, 2): {}}}",[],-41.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0007853507995605469,4.0,4.0
3,0,0,0,0,0,0,0,0,0,2,1,25.0,10495,1133,9362,0.0,0.0,2,1112.4573138889418,25.0,8,8,False,"{2: 20, 5: 28, 6: 19, 4: 27}","{(5, 2): [(28, 12), (12, 20)], (6, 2): [(19, 11), (11, 5), (5, 12), (12, 20)], (4, 2): [(27, 11), (11, 5), (5, 12), (12, 20)]}","{(2, 20): {'cpu': 15}, (5, 28): {'cpu': 7}, (6, 19): {'cpu': 6}, (4, 27): {'cpu': 5}}","{((5, 2), (28, 12)): {'bw': 17}, ((5, 2), (12, 20)): {'bw': 17}, ((6, 2), (19, 11)): {'bw': 63}, ((6, 2), (11, 5)): {'bw': 63}, ((6, 2), (5, 12)): {'bw': 63}, ((6, 2), (12, 20)): {'bw': 63}, ((4, 2), (27, 11)): {'bw': 46}, ((4, 2), (11, 5)): {'bw': 46}, ((4, 2), (5, 12)): {'bw': 46}, ((4, 2), (12, 20)): {'bw': 46}}",0.0,0.0,162.0,81.0,274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,56.0,"{'node_level': {'cpu': 6}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -81}, 5: {'cpu': -63}, 6: {'cpu': -67}, 4: {'cpu': -54}, 0: {'cpu': 6}}, 'link_level': {(5, 2): {'bw': -311}, (6, 2): {'bw': -165}, (4, 2): {'bw': -123}}, 'path_level': {(5, 2): {}, (6, 2): {}, (4, 2): {}}}","{'node_level': {2: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 6}}, 'link_level': {(5, 2): {'bw': 0}, (6, 2): {'bw': 0}, (4, 2): {'bw': 0}}, 'path_level': {(5, 2): {}, (6, 2): {}, (4, 2): {}}}",[],-54.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0007929801940917969,4.0,3.0
4,0,0,0,0,0,0,0,0,0,3,1,46.0,10495,1133,9362,0.0,0.0,3,820.4487818661993,46.0,8,11,False,"{4: 20, 1: 28, 2: 19, 7: 27}","{(1, 4): [(28, 12), (12, 20)], (2, 4): [(19, 11), (11, 5), (5, 12), (12, 20)], (7, 4): [(27, 11), (11, 5), (5, 12), (12, 20)]}","{(4, 20): {'cpu': 23}, (1, 28): {'cpu': 23}, (2, 19): {'cpu': 26}, (7, 27): {'cpu': 8}}","{((1, 4), (28, 12)): {'bw': 26}, ((1, 4), (12, 20)): {'bw': 26}, ((2, 4), (19, 11)): {'bw': 33}, ((2, 4), (11, 5)): {'bw': 33}, ((2, 4), (5, 12)): {'bw': 33}, ((2, 4), (12, 20)): {'bw': 33}, ((7, 4), (27, 11)): {'bw': 12}, ((7, 4), (11, 5)): {'bw': 12}, ((7, 4), (5, 12)): {'bw': 12}, ((7, 4), (12, 20)): {'bw': 12}}",0.0,0.0,288.0,144.0,397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,171.0,"{'node_level': {'cpu': 7}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -73}, 1: {'cpu': -47}, 2: {'cpu': -47}, 7: {'cpu': -51}, 5: {'cpu': 7}}, 'link_level': {(1, 4): {'bw': -302}, (2, 4): {'bw': -195}, (7, 4): {'bw': -187}}, 'path_level': {(1, 4): {}, (2, 4): {}, (7, 4): {}}}","{'node_level': {4: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 7: {'cpu': 0}, 5: {'cpu': 7}}, 'link_level': {(1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (7, 4): {'bw': 0}}, 'path_level': {(1, 4): {}, (2, 4): {}, (7, 4): {}}}",[],-51.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0007290840148925781,4.0,3.0
5,0,0,0,0,0,0,0,0,0,4,1,59.0,10495,1133,9362,0.0,0.0,4,608.5097442615911,59.0,12,37,False,"{10: 20, 8: 28, 5: 19, 11: 27}","{(8, 10): [(28, 12), (12, 20)], (5, 8): [(19, 11), (11, 5), (5, 12), (12, 28)], (5, 10): [(19, 11), (11, 5), (5, 12), (12, 20)], (11, 5): [(27, 11), (11, 19)], (11, 8): [(27, 11), (11, 5), (5, 12), (12, 28)], (11, 10): [(27, 11), (11, 5), (5, 12), (12, 20)]}","{(10, 20): {'cpu': 24}, (8, 28): {'cpu': 20}, (5, 19): {'cpu': 10}, (11, 27): {'cpu': 27}}","{((8, 10), (28, 12)): {'bw': 56}, ((8, 10), (12, 20)): {'bw': 56}, ((5, 8), (19, 11)): {'bw': 57}, ((5, 8), (11, 5)): {'bw': 57}, ((5, 8), (5, 12)): {'bw': 57}, ((5, 8), (12, 28)): {'bw': 57}, ((5, 10), (19, 11)): {'bw': 46}, ((5, 10), (11, 5)): {'bw': 46}, ((5, 10), (5, 12)): {'bw': 46}, ((5, 10), (12, 20)): {'bw': 46}, ((11, 5), (27, 11)): {'bw': 52}, ((11, 5), (11, 19)): {'bw': 52}, ((11, 8), (27, 11)): {'bw': 42}, ((11, 8), (11, 5)): {'bw': 42}, ((11, 8), (5, 12)): {'bw': 42}, ((11, 8), (12, 28)): {'bw': 42}, ((11, 10), (27, 11)): {'bw': 30}, ((11, 10), (11, 5)): {'bw': 30}, ((11, 10), (5, 12)): {'bw': 30}, ((11, 10), (12, 20)): {'bw': 30}}",0.0,0.0,396.0,198.0,1573.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,113.0,"{'node_level': {'cpu': 11}, 'link_level': {}, 'path_level': {}}","{'node_level': {10: {'cpu': -72}, 8: {'cpu': -50}, 5: {'cpu': -63}, 11: {'cpu': -32}, 2: {'cpu': 11}}, 'link_level': {(8, 10): {'bw': -272}, (5, 8): {'bw': -171}, (5, 10): {'bw': -125}, (11, 5): {'bw': -73}, (11, 8): {'bw': -87}, (11, 10): {'bw': -57}}, 'path_level': {(8, 10): {}, (5, 8): {}, (5, 10): {}, (11, 5): {}, (11, 8): {}, (11, 10): {}}}","{'node_level': {10: {'cpu': 0}, 8: {'cpu': 0}, 5: {'cpu': 0}, 11: {'cpu': 0}, 2: {'cpu': 11}}, 'link_level': {(8, 10): {'bw': 0}, (5, 8): {'bw': 0}, (5, 10): {'bw': 0}, (11, 5): {'bw': 0}, (11, 8): {'bw': 0}, (11, 10): {'bw': 0}}, 'path_level': {(8, 10): {}, (5, 8): {}, (5, 10): {}, (11, 5): {}, (11, 8): {}, (11, 10): {}}}",[],-32.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0009522438049316406,4.0,6.0
6,0,0,0,0,0,0,0,0,0,5,1,73.0,10495,1133,9362,0.0,0.0,5,52.806322226643935,73.0,14,44,False,"{13: 20, 0: 28, 5: 19, 10: 27}","{(0, 13): [(28, 12), (12, 20)], (5, 13): [(19, 11), (11, 5), (5, 12), (12, 20)], (10, 0): [(27, 11), (11, 5), (5, 12), (12, 28)], (10, 5): [(27, 11), (11, 19)], (10, 13): [(27, 11), (11, 5), (5, 12), (12, 20)]}","{(13, 20): {'cpu': 28}, (0, 28): {'cpu': 28}, (5, 19): {'cpu': 28}, (10, 27): {'cpu': 28}}","{((0, 13), (28, 12)): {'bw': 38}, ((0, 13), (12, 20)): {'bw': 38}, ((5, 13), (19, 11)): {'bw': 37}, ((5, 13), (11, 5)): {'bw': 37}, ((5, 13), (5, 12)): {'bw': 37}, ((5, 13), (12, 20)): {'bw': 37}, ((10, 0), (27, 11)): {'bw': 43}, ((10, 0), (11, 5)): {'bw': 43}, ((10, 0), (5, 12)): {'bw': 43}, ((10, 0), (12, 28)): {'bw': 43}, ((10, 5), (27, 11)): {'bw': 23}, ((10, 5), (11, 19)): {'bw': 23}, ((10, 13), (27, 11)): {'bw': 58}, ((10, 13), (11, 5)): {'bw': 58}, ((10, 13), (5, 12)): {'bw': 58}, ((10, 13), (12, 20)): {'bw': 58}}",0.0,0.0,588.0,294.0,1765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,222.0,"{'node_level': {'cpu': 18}, 'link_level': {}, 'path_level': {}}","{'node_level': {13: {'cpu': -68}, 0: {'cpu': -42}, 5: {'cpu': -45}, 10: {'cpu': -31}, 11: {'cpu': 18}}, 'link_level': {(0, 13): {'bw': -290}, (5, 13): {'bw': -191}, (10, 0): {'bw': -152}, (10, 5): {'bw': -168}, (10, 13): {'bw': -94}}, 'path_level': {(0, 13): {}, (5, 13): {}, (10, 0): {}, (10, 5): {}, (10, 13): {}}}","{'node_level': {13: {'cpu': 0}, 0: {'cpu': 0}, 5: {'cpu': 0}, 10: {'cpu': 0}, 11: {'cpu': 18}}, 'link_level': {(0, 13): {'bw': 0}, (5, 13): {'bw': 0}, (10, 0): {'bw': 0}, (10, 5): {'bw': 0}, (10, 13): {'bw': 0}}, 'path_level': {(0, 13): {}, (5, 13): {}, (10, 0): {}, (10, 5): {}, (10, 13): {}}}",[],-31.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0008988380432128906,4.0,5.0
7,0,0,0,0,0,0,0,0,0,6,1,81.0,10495,1133,9362,0.0,0.0,6,1259.641069775272,81.0,8,19,False,"{3: 20, 6: 28, 4: 19, 7: 27}","{(6, 3): [(28, 12), (12, 20)], (4, 3): [(19, 11), (11, 5), (5, 12), (12, 20)], (4, 6): [(19, 11), (11, 5), (5, 12), (12, 28)], (7, 3): [(27, 11), (11, 5), (5, 12), (12, 20)], (7, 6): [(27, 11), (11, 5), (5, 12), (12, 28)]}","{(3, 20): {'cpu': 24}, (6, 28): {'cpu': 25}, (4, 19): {'cpu': 19}, (7, 27): {'cpu': 25}}","{((6, 3), (28, 12)): {'bw': 11}, ((6, 3), (12, 20)): {'bw': 11}, ((4, 3), (19, 11)): {'bw': 64}, ((4, 3), (11, 5)): {'bw': 64}, ((4, 3), (5, 12)): {'bw': 64}, ((4, 3), (12, 20)): {'bw': 64}, ((4, 6), (19, 11)): {'bw': 60}, ((4, 6), (11, 5)): {'bw': 60}, ((4, 6), (5, 12)): {'bw': 60}, ((4, 6), (12, 28)): {'bw': 60}, ((7, 3), (27, 11)): {'bw': 26}, ((7, 3), (11, 5)): {'bw': 26}, ((7, 3), (5, 12)): {'bw': 26}, ((7, 3), (12, 20)): {'bw': 26}, ((7, 6), (27, 11)): {'bw': 24}, ((7, 6), (11, 5)): {'bw': 24}, ((7, 6), (5, 12)): {'bw': 24}, ((7, 6), (12, 28)): {'bw': 24}}",0.0,0.0,270.0,135.0,676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,165.0,"{'node_level': {'cpu': 13}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -72}, 6: {'cpu': -45}, 4: {'cpu': -54}, 7: {'cpu': -34}, 2: {'cpu': 13}}, 'link_level': {(6, 3): {'bw': -317}, (4, 3): {'bw': -164}, (4, 6): {'bw': -104}, (7, 3): {'bw': -82}, (7, 6): {'bw': -58}}, 'path_level': {(6, 3): {}, (4, 3): {}, (4, 6): {}, (7, 3): {}, (7, 6): {}}}","{'node_level': {3: {'cpu': 0}, 6: {'cpu': 0}, 4: {'cpu': 0}, 7: {'cpu': 0}, 2: {'cpu': 13}}, 'link_level': {(6, 3): {'bw': 0}, (4, 3): {'bw': 0}, (4, 6): {'bw': 0}, (7, 3): {'bw': 0}, (7, 6): {'bw': 0}}, 'path_level': {(6, 3): {}, (4, 3): {}, (4, 6): {}, (7, 3): {}, (7, 6): {}}}",[],-34.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0007998943328857422,4.0,5.0
8,0,0,0,0,0,0,0,0,0,7,1,102.0,10495,1133,9362,0.0,0.0,7,626.3037644993012,102.0,10,26,False,"{8: 20, 7: 28, 1: 19, 2: 27}","{(7, 8): [(28, 12), (12, 20)], (1, 7): [(19, 11), (11, 5), (5, 12), (12, 28)], (1, 8): [(19, 11), (11, 5), (5, 12), (12, 20)], (2, 7): [(27, 11), (11, 5), (5, 12), (12, 28)], (2, 8): [(27, 11), (11, 5), (5, 12), (12, 20)]}","{(8, 20): {'cpu': 28}, (7, 28): {'cpu': 13}, (1, 19): {'cpu': 20}, (2, 27): {'cpu': 20}}","{((7, 8), (28, 12)): {'bw': 15}, ((7, 8), (12, 20)): {'bw': 15}, ((1, 7), (19, 11)): {'bw': 58}, ((1, 7), (11, 5)): {'bw': 58}, ((1, 7), (5, 12)): {'bw': 58}, ((1, 7), (12, 28)): {'bw': 58}, ((1, 8), (19, 11)): {'bw': 59}, ((1, 8), (11, 5)): {'bw': 59}, ((1, 8), (5, 12)): {'bw': 59}, ((1, 8), (12, 20)): {'bw': 59}, ((2, 7), (27, 11)): {'bw': 34}, ((2, 7), (11, 5)): {'bw': 34}, ((2, 7), (5, 12)): {'bw': 34}, ((2, 7), (12, 28)): {'bw': 34}, ((2, 8), (27, 11)): {'bw': 68}, ((2, 8), (11, 5)): {'bw': 68}, ((2, 8), (5, 12)): {'bw': 68}, ((2, 8), (12, 20)): {'bw': 68}}",0.0,0.0,338.0,169.0,1062.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,136.0,"{'node_level': {'cpu': 10}, 'link_level': {}, 'path_level': {}}","{'node_level': {8: {'cpu': -68}, 7: {'cpu': -57}, 1: {'cpu': -53}, 2: {'cpu': -39}, 3: {'cpu': 10}}, 'link_level': {(7, 8): {'bw': -313}, (1, 7): {'bw': -170}, (1, 8): {'bw': -111}, (2, 7): {'bw': -81}, (2, 8): {'bw': -13}}, 'path_level': {(7, 8): {}, (1, 7): {}, (1, 8): {}, (2, 7): {}, (2, 8): {}}}","{'node_level': {8: {'cpu': 0}, 7: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 10}}, 'link_level': {(7, 8): {'bw': 0}, (1, 7): {'bw': 0}, (1, 8): {'bw': 0}, (2, 7): {'bw': 0}, (2, 8): {'bw': 0}}, 'path_level': {(7, 8): {}, (1, 7): {}, (1, 8): {}, (2, 7): {}, (2, 8): {}}}",[],-13.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0008289813995361328,4.0,5.0
9,0,0,0,0,0,0,0,0,0,8,1,120.0,10495,1133,9362,0.0,0.0,8,3382.696867019862,120.0,7,11,False,"{1: 20, 4: 28, 6: 19, 2: 27}","{(4, 1): [(28, 12), (12, 20)], (6, 1): [(19, 11), (11, 5), (5, 12), (12, 20)], (6, 4): [(19, 11), (11, 5), (5, 12), (12, 28)], (2, 1): [(27, 11), (11, 5), (5, 12), (12, 20)], (2, 4): [(27, 11), (11, 5), (5, 12), (12, 28)], (2, 6): [(27, 11), (11, 19)]}","{(1, 20): {'cpu': 28}, (4, 28): {'cpu': 9}, (6, 19): {'cpu': 19}, (2, 27): {'cpu': 21}}","{((4, 1), (28, 12)): {'bw': 39}, ((4, 1), (12, 20)): {'bw': 39}, ((6, 1), (19, 11)): {'bw': 38}, ((6, 1), (11, 5)): {'bw': 38}, ((6, 1), (5, 12)): {'bw': 38}, ((6, 1), (12, 20)): {'bw': 38}, ((6, 4), (19, 11)): {'bw': 46}, ((6, 4), (11, 5)): {'bw': 46}, ((6, 4), (5, 12)): {'bw': 46}, ((6, 4), (12, 28)): {'bw': 46}, ((2, 1), (27, 11)): {'bw': 27}, ((2, 1), (11, 5)): {'bw': 27}, ((2, 1), (5, 12)): {'bw': 27}, ((2, 1), (12, 20)): {'bw': 27}, ((2, 4), (27, 11)): {'bw': 20}, ((2, 4), (11, 5)): {'bw': 20}, ((2, 4), (5, 12)): {'bw': 20}, ((2, 4), (12, 28)): {'bw': 20}, ((2, 6), (27, 11)): {'bw': 15}, ((2, 6), (11, 19)): {'bw': 15}}",0.0,0.0,288.0,144.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,184.0,"{'node_level': {'cpu': 30}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -68}, 4: {'cpu': -61}, 6: {'cpu': -54}, 2: {'cpu': -38}, 5: {'cpu': 30}}, 'link_level': {(4, 1): {'bw': -289}, (6, 1): {'bw': -190}, (6, 4): {'bw': -144}, (2, 1): {'bw': -121}, (2, 4): {'bw': -101}, (2, 6): {'bw': -129}}, 'path_level': {(4, 1): {}, (6, 1): {}, (6, 4): {}, (2, 1): {}, (2, 4): {}, (2, 6): {}}}","{'node_level': {1: {'cpu': 0}, 4: {'cpu': 0}, 6: {'cpu': 0}, 2: {'cpu': 0}, 5: {'cpu': 30}}, 'link_level': {(4, 1): {'bw': 0}, (6, 1): {'bw': 0}, (6, 4): {'bw': 0}, (2, 1): {'bw': 0}, (2, 4): {'bw': 0}, (2, 6): {'bw': 0}}, 'path_level': {(4, 1): {}, (6, 1): {}, (6, 4): {}, (2, 1): {}, (2, 4): {}, (2, 6): {}}}",[],-38.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0007791519165039062,4.0,6.0
9,0,0,0,0,0,0,0,0,0,9,0,125.80632222664394,10495,1133,9362,0.0,0.0,5,52.806322226643935,73.0,14,44,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,
