v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,num_placed_nodes,num_routed_links,seed
1,1,1,70.0,97.0,2614.3540754858614,3622.747790316122,0.7216494845360825,0.7216494845360825,3,0,1,43.0,8812,4472,4340,0.004008908685968815,0.017877347816248057,0,37.34791536408373,43.0,3,3,True,"{2: 1, 1: 0, 0: 3}","{(1, 2): [(0, 1)], (0, 1): [(3, 1), (1, 0)], (0, 2): [(3, 1)]}","{(2, 1): {'cpu': 11}, (1, 0): {'cpu': 4}, (0, 3): {'cpu': 3}}","{((1, 2), (0, 1)): {'bw': 18}, ((0, 1), (3, 1)): {'bw': 27}, ((0, 1), (1, 0)): {'bw': 27}, ((0, 2), (3, 1)): {'bw': 7}}",97.0,70.0,36.0,18.0,52.0,18.0,52.0,18.0,79.0,27.0,0.7216494845360825,3622.747790316122,2614.3540754858614,26.95210387098826,Success,0.0,"{'node_level': {'cpu': -55}, 'link_level': {'bw': -34}, 'path_level': {}}","{'node_level': {2: {'cpu': -82}, 1: {'cpu': -83}, 0: {'cpu': -55}}, 'link_level': {(1, 2): {'bw': -77}, (0, 1): {'bw': -41}, (0, 2): {'bw': -34}}, 'path_level': {(1, 2): {}, (0, 1): {}, (0, 2): {}}}","{'node_level': {2: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(1, 2): {'bw': 0}, (0, 1): {'bw': 0}, (0, 2): {'bw': 0}}, 'path_level': {(1, 2): {}, (0, 1): {}, (0, 2): {}}}",[],-34.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,3.0,1
1,1,0,70.0,97.0,2614.3540754858614,3622.747790316122,0.7216494845360825,0.7216494845360825,3,1,0,80.34791536408373,8909,4490,4419,0.0,0.0,0,37.34791536408373,43.0,3,3,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,1
2,2,1,182.0,251.0,194115.1242204562,266936.3067396503,0.7250996015936255,0.7271964109767262,5,2,1,98.0,8755,4477,4278,0.002895322939866385,0.031907671418873074,1,1709.8283048658066,98.0,5,5,True,"{3: 1, 0: 0, 2: 3, 1: 4, 4: 2}","{(0, 3): [(0, 1)], (2, 3): [(3, 1)], (1, 3): [(4, 1)], (4, 0): [(2, 0)], (4, 2): [(2, 0), (0, 1), (1, 3)]}","{(3, 1): {'cpu': 2}, (0, 0): {'cpu': 2}, (2, 3): {'cpu': 1}, (1, 4): {'cpu': 6}, (4, 2): {'cpu': 2}}","{((0, 3), (0, 1)): {'bw': 17}, ((2, 3), (3, 1)): {'bw': 29}, ((1, 3), (4, 1)): {'bw': 11}, ((4, 0), (2, 0)): {'bw': 21}, ((4, 2), (2, 0)): {'bw': 21}, ((4, 2), (0, 1)): {'bw': 21}, ((4, 2), (1, 3)): {'bw': 21}}",154.0,112.0,26.0,13.0,99.0,13.0,99.0,13.0,141.0,42.0,0.7272727272727273,263313.5589493342,191500.77014497033,1243.5114944478594,Success,0.0,"{'node_level': {'cpu': -60}, 'link_level': {'bw': -18}, 'path_level': {}}","{'node_level': {3: {'cpu': -91}, 0: {'cpu': -85}, 2: {'cpu': -57}, 1: {'cpu': -53}, 4: {'cpu': -60}}, 'link_level': {(0, 3): {'bw': -78}, (2, 3): {'bw': -39}, (1, 3): {'bw': -54}, (4, 0): {'bw': -70}, (4, 2): {'bw': -18}}, 'path_level': {(0, 3): {}, (2, 3): {}, (1, 3): {}, (4, 0): {}, (4, 2): {}}}","{'node_level': {3: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (2, 3): {'bw': 0}, (1, 3): {'bw': 0}, (4, 0): {'bw': 0}, (4, 2): {'bw': 0}}, 'path_level': {(0, 3): {}, (2, 3): {}, (1, 3): {}, (4, 0): {}, (4, 2): {}}}",[],-18.0,0.0,True,True,False,0,[],0,0.0,0.0,5.0,5.0,1
3,3,2,206.0,275.0,204189.8714427292,277011.0539619233,0.7490909090909091,0.7371181348986753,7,3,1,159.0,8731,4464,4267,0.00579064587973277,0.03439692238062908,2,419.7811342613749,159.0,2,1,True,"{0: 13, 1: 6}","{(1, 0): [(6, 13)]}","{(0, 13): {'cpu': 11}, (1, 6): {'cpu': 2}}","{((1, 0), (6, 13)): {'bw': 11}}",24.0,24.0,26.0,13.0,11.0,13.0,11.0,13.0,11.0,0.0,1.0,10074.747222272998,10074.747222272998,419.7811342613749,Success,0.0,"{'node_level': {'cpu': -53}, 'link_level': {'bw': -64}, 'path_level': {}}","{'node_level': {0: {'cpu': -84}, 1: {'cpu': -53}}, 'link_level': {(1, 0): {'bw': -64}}, 'path_level': {(1, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}}, 'path_level': {(1, 0): {}}}",[],-53.0,0.0,True,True,False,0,[],0,0.0,0.0,2.0,1.0,1
4,4,3,223.0,292.0,206121.65446563283,278942.8369848269,0.7636986301369864,0.7389386897102679,8,4,1,203.0,8714,4450,4264,0.008908685968819552,0.0350758090065626,3,113.6342954649191,203.0,2,1,True,"{0: 9, 1: 4}","{(1, 0): [(4, 9)]}","{(0, 9): {'cpu': 11}, (1, 4): {'cpu': 3}}","{((1, 0), (4, 9)): {'bw': 3}}",17.0,17.0,28.0,14.0,3.0,14.0,3.0,14.0,3.0,0.0,1.0,1931.783022903625,1931.783022903625,113.6342954649191,Success,0.0,"{'node_level': {'cpu': -50}, 'link_level': {'bw': -81}, 'path_level': {}}","{'node_level': {0: {'cpu': -55}, 1: {'cpu': -50}}, 'link_level': {(1, 0): {'bw': -81}}, 'path_level': {(1, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}}, 'path_level': {(1, 0): {}}}",[],-50.0,0.0,True,True,False,0,[],0,0.0,0.0,2.0,1.0,1
5,4,3,223.0,292.0,206121.65446563283,278942.8369848269,0.7636986301369864,0.7389386897102679,8,5,1,243.0,8714,4450,4264,0.008908685968819552,0.0350758090065626,4,145.39394162665712,243.0,5,8,False,"{3: 13, 2: 6, 4: 27, 1: 28}","{(2, 3): [(6, 13)], (4, 2): [(27, 13), (13, 6)], (4, 3): [(27, 13)], (1, 2): [(28, 13), (13, 6)], (1, 3): [(28, 13)], (1, 4): [(28, 13), (13, 27)]}","{(3, 13): {'cpu': 5}, (2, 6): {'cpu': 13}, (4, 27): {'cpu': 3}, (1, 28): {'cpu': 0}}","{((2, 3), (6, 13)): {'bw': 20}, ((4, 2), (27, 13)): {'bw': 3}, ((4, 2), (13, 6)): {'bw': 3}, ((4, 3), (27, 13)): {'bw': 17}, ((1, 2), (28, 13)): {'bw': 0}, ((1, 2), (13, 6)): {'bw': 0}, ((1, 3), (28, 13)): {'bw': 30}, ((1, 4), (28, 13)): {'bw': 22}, ((1, 4), (13, 27)): {'bw': 22}}",0.0,0.0,48.0,24.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2300.0,"{'node_level': {'cpu': -97}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {3: {'cpu': -79}, 2: {'cpu': -40}, 4: {'cpu': -51}, 1: {'cpu': -73}, 0: {'cpu': -97}}, 'link_level': {(2, 3): {'bw': -44}, (4, 2): {'bw': -41}, (4, 3): {'bw': -64}, (1, 2): {'bw': -41}, (1, 3): {'bw': -30}, (1, 4): {'bw': -8}, (0, 1): {'bw': 100.0}, (0, 4): {'bw': 100.0}}, 'path_level': {(2, 3): {}, (4, 2): {}, (4, 3): {}, (1, 2): {}, (1, 3): {}, (1, 4): {}, (0, 1): {}, (0, 4): {}}}","{'node_level': {3: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(2, 3): {'bw': 0}, (4, 2): {'bw': 0}, (4, 3): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (0, 1): {'bw': 100.0}, (0, 4): {'bw': 100.0}}, 'path_level': {(2, 3): {}, (4, 2): {}, (4, 3): {}, (1, 2): {}, (1, 3): {}, (1, 4): {}, (0, 1): {}, (0, 4): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,23.0,4.0,6.0,1
6,5,4,277.0,351.0,242892.8952884821,319118.82232831034,0.7891737891737892,0.7611362235430701,9,6,1,284.0,8655,4424,4231,0.014699331848552322,0.04254356189183073,5,680.9489041268382,284.0,3,3,True,"{2: 13, 0: 6, 1: 27}","{(0, 2): [(6, 13)], (1, 0): [(27, 13), (13, 6)], (1, 2): [(27, 13)]}","{(2, 13): {'cpu': 11}, (0, 6): {'cpu': 10}, (1, 27): {'cpu': 5}}","{((0, 2), (6, 13)): {'bw': 9}, ((1, 0), (27, 13)): {'bw': 5}, ((1, 0), (13, 6)): {'bw': 5}, ((1, 2), (27, 13)): {'bw': 14}}",59.0,54.0,52.0,26.0,28.0,26.0,28.0,26.0,33.0,5.0,0.9152542372881356,40175.98534348345,36771.240822849264,623.241369878801,Success,0.0,"{'node_level': {'cpu': -49}, 'link_level': {'bw': -50}, 'path_level': {}}","{'node_level': {2: {'cpu': -73}, 0: {'cpu': -43}, 1: {'cpu': -49}}, 'link_level': {(0, 2): {'bw': -55}, (1, 0): {'bw': -50}, (1, 2): {'bw': -65}}, 'path_level': {(0, 2): {}, (1, 0): {}, (1, 2): {}}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 0): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 0): {}, (1, 2): {}}}",[],-49.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,3.0,1
6,5,3,277.0,351.0,242892.8952884821,319118.82232831034,0.7891737891737892,0.7611362235430701,9,7,0,316.6342954649191,8672,4438,4234,0.011581291759465429,0.04186467526589721,3,113.6342954649191,203.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,1
7,6,4,399.0,489.0,256157.14159974313,334122.64192629413,0.8159509202453987,0.7666560401981084,11,8,1,341.0,8534,4399,4135,0.020267260579064583,0.06426793392170171,6,108.72333042017232,341.0,5,5,True,"{1: 9, 0: 4, 4: 19, 3: 20, 2: 1}","{(0, 1): [(4, 9)], (4, 1): [(19, 9)], (3, 0): [(20, 9), (9, 4)], (3, 4): [(20, 9), (9, 19)], (2, 0): [(1, 4)]}","{(1, 9): {'cpu': 13}, (0, 4): {'cpu': 10}, (4, 19): {'cpu': 10}, (3, 20): {'cpu': 6}, (2, 1): {'cpu': 0}}","{((0, 1), (4, 9)): {'bw': 23}, ((4, 1), (19, 9)): {'bw': 18}, ((3, 0), (20, 9)): {'bw': 8}, ((3, 0), (9, 4)): {'bw': 8}, ((3, 4), (20, 9)): {'bw': 8}, ((3, 4), (9, 19)): {'bw': 8}, ((2, 0), (1, 4)): {'bw': 26}}",138.0,122.0,78.0,39.0,83.0,39.0,83.0,39.0,99.0,16.0,0.8840579710144928,15003.81959798378,13264.246311261022,96.11772689319582,Success,0.0,"{'node_level': {'cpu': -91}, 'link_level': {'bw': -28}, 'path_level': {}}","{'node_level': {1: {'cpu': -53}, 0: {'cpu': -43}, 4: {'cpu': -58}, 3: {'cpu': -64}, 2: {'cpu': -91}}, 'link_level': {(0, 1): {'bw': -61}, (4, 1): {'bw': -55}, (3, 0): {'bw': -53}, (3, 4): {'bw': -47}, (2, 0): {'bw': -28}}, 'path_level': {(0, 1): {}, (4, 1): {}, (3, 0): {}, (3, 4): {}, (2, 0): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (4, 1): {'bw': 0}, (3, 0): {'bw': 0}, (3, 4): {'bw': 0}, (2, 0): {'bw': 0}}, 'path_level': {(0, 1): {}, (4, 1): {}, (3, 0): {}, (3, 4): {}, (2, 0): {}}}",[],-28.0,0.0,True,True,False,0,[],0,0.0,0.0,5.0,5.0,1
7,6,4,399.0,489.0,256157.14159974313,334122.64192629413,0.8159509202453987,0.7666560401981084,11,9,0,388.3939416266571,8534,4399,4135,0.020267260579064583,0.06426793392170171,4,145.39394162665712,243.0,5,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,1
