acceptance_rate,avg_r2c_ratio,long_term_time_r2c_ratio,long_term_avg_time_revenue,success_count,early_rejection_count,place_failure_count,route_failure_count,total_cost,total_revenue,total_time_revenue,total_time_cost,long_term_r2c_ratio,total_simulation_time,long_term_avg_revenue,long_term_avg_cost,min_p_net_available_resource,min_p_net_node_available_resource,min_p_net_link_available_resource,max_inservice_count,total_violation,total_max_single_step_violation,avg_reward,solver_name,seed,p_net_dataset_dir,v_nets_dataset_dir,run_id,start_run_time,clock_running_time
0.013333333333333334,0.010429474395021409,0.7443712382891559,675.4091655946572,4,0,0,0,8284.0,6374.0,1951257.0794029646,2621349.373852333,0.76943505552873,2889.0,2.206299757701627,2.867428175839391,14486.0,2470,12016.0,1,0.0,-inf,0.0,mip,4,dataset/p_net/16-fat_tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_4,dataset/v_nets/300-[4-8]-random-500-0.1-cpu_[50-150]-bw_[100-400]-seed_4,Luisas-MacBook-Air.local-20251201T082139-4830,20251201T082139,71.64172577857971
