solver_name,run_id,reward_calculator_name,feature_constructor_used_features,acceptance_rate,avg_r2c_ratio,long_term_time_r2c_ratio,long_term_avg_time_revenue,success_count,early_rejection_count,place_failure_count,route_failure_count,total_cost,total_revenue,total_time_revenue,total_time_cost,long_term_r2c_ratio,total_simulation_time,long_term_avg_revenue,long_term_avg_cost,min_p_net_available_resource,min_p_net_node_available_resource,min_p_net_link_available_resource,max_inservice_count,total_violation,total_max_single_step_violation,avg_reward,seed,p_net_dataset_dir,v_nets_dataset_dir,start_run_time,clock_running_time
mip,Luisas-MacBook-Air.local-20251201T095053-0797,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],0.7,0.5167101583111684,0.6224487739142396,8185.779770430214,210,0,0,0,123774.0,78509.0,40535981.42317042,65123401.51023484,0.6342931471876161,4952.0,15.853998384491115,24.99474959612278,3715.0,297,3244.0,21,0.0,-inf,0.0,0,dataset/p_net/16-fat_tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_0,dataset/v_nets/300-[3-7]-random-500-0.05-cpu_[10-40]-bw_[20-80]-seed_0,20251201T095053,860.6815378665924
mip,Luisas-MacBook-Air.local-20251201T105532-4119,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],0.6966666666666667,0.5179825265585195,0.6188915022875857,6911.00075574377,209,0,0,0,122902.0,77435.0,40788726.46039973,65906101.973664,0.6300548404419781,5902.0,13.120128769908506,20.823788546255507,3201.0,302,2899.0,22,0.0,-inf,0.0,3,dataset/p_net/16-fat_tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_3,dataset/v_nets/300-[3-7]-random-500-0.05-cpu_[10-40]-bw_[20-80]-seed_3,20251201T105532,2793.953043937683
mip,Luisas-MacBook-Air.local-20251201T151338-7789,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],0.17,0.10694652192398117,0.5997465728765642,7558.190987121337,51,0,0,0,70665.0,41023.0,18751871.839048035,31266325.956826136,0.5805278426377981,2481.0,16.534864973800886,28.48246674727932,4493.0,517,3767.0,10,0.0,-inf,0.0,0,dataset/p_net/16-fat_tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_0,dataset/v_nets/300-[5-10]-random-500-0.12-cpu_[20-60]-bw_[40-120]-seed_0,20251201T151338,577.5438210964203
mip,Luisas-MacBook-Air.local-20251201T153731-9636,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],0.15333333333333332,0.10011819020836826,0.6249439265579889,9299.455173435066,46,0,0,0,65350.0,37813.0,19342866.760744937,30951363.69638773,0.5786228003060444,2080.0,18.179326923076925,31.41826923076923,4775.0,500,3959.0,9,0.0,-inf,0.0,1,dataset/p_net/16-fat_tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_1,dataset/v_nets/300-[5-10]-random-500-0.12-cpu_[20-60]-bw_[40-120]-seed_1,20251201T153731,579.1493451595306
mip,Luisas-MacBook-Air.local-20251201T161856-2014,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],0.13333333333333333,0.08007314564178346,0.5359815390594241,13149.429692347061,40,0,0,0,58295.0,31437.0,19027224.764826197,35499776.3509102,0.5392743803070589,1447.0,21.725639253628195,40.286800276434,3739.0,482,3257.0,10,0.0,-inf,0.0,3,dataset/p_net/16-fat_tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_3,dataset/v_nets/300-[5-10]-random-500-0.12-cpu_[20-60]-bw_[40-120]-seed_3,20251201T161856,775.5870621204376
mip,Luisas-MacBook-Air.local-20251201T163952-1566,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],0.14333333333333334,0.09186244518356593,0.5805111002827521,7578.037354281515,43,0,0,0,54505.0,32098.0,18316116.285298422,31551707.239322573,0.5889001009081736,2417.0,13.280099296648737,22.550682664460073,4305.0,669,3432.0,10,0.0,-inf,0.0,4,dataset/p_net/16-fat_tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_4,dataset/v_nets/300-[5-10]-random-500-0.12-cpu_[20-60]-bw_[40-120]-seed_4,20251201T163952,1072.0300209522247
mip,Luisas-MacBook-Air.local-20251221T165322-6930,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],0.685,0.5799349580015293,0.7057849899389591,2749.669690062285,137,0,0,0,42501.0,29114.0,12744719.01343869,18057509.29123746,0.6850191760193878,4635.0,6.2813376483279395,9.16957928802589,1109.0,165,926.0,20,0.0,-inf,0.0,0,dataset/p_net/16-waxman_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_0,dataset/v_nets/200-[2-10]-random-500-0.04-cpu_[0-20]-bw_[0-50]-seed_0,20251221T165322,1275.7324550151825
mip,Luisas-MacBook-Air.local-20251221T171441-1918,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],0.74,0.6209444232682091,0.649366720511689,2742.890402870501,148,0,0,0,50660.0,33380.0,13330447.357950635,20528380.86227531,0.6589024871693644,4860.0,6.868312757201646,10.423868312757202,1373.0,253,1115.0,15,0.0,-inf,0.0,1,dataset/p_net/16-waxman_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_1,dataset/v_nets/200-[2-10]-random-500-0.04-cpu_[0-20]-bw_[0-50]-seed_1,20251221T171441,1274.2397918701172
mip,Luisas-MacBook-Air.local-20251221T173559-8464,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],0.59,0.5136147561287021,0.7045498270561517,2432.816716621635,118,0,0,0,29382.0,20961.0,11791862.625465065,16736733.404272443,0.7133959567081887,4847.0,4.324530637507737,6.061893955023726,1712.0,375,1108.0,19,0.0,-inf,0.0,2,dataset/p_net/16-waxman_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_2,dataset/v_nets/200-[2-10]-random-500-0.04-cpu_[0-20]-bw_[0-50]-seed_2,20251221T173559,2706.342020750046
mip,Luisas-MacBook-Air.local-20251221T182109-7635,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],0.665,0.5866207832126432,0.6510320966859119,2443.061013614438,133,0,0,0,35700.0,24778.0,11421310.238647496,17543390.405462094,0.69406162464986,4675.0,5.3001069518716575,7.636363636363637,1176.0,321,855.0,19,0.0,-inf,0.0,3,dataset/p_net/16-waxman_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_3,dataset/v_nets/200-[2-10]-random-500-0.04-cpu_[0-20]-bw_[0-50]-seed_3,20251221T182109,7414.150578022003
mip,Luisas-MacBook-Air.local-20251221T202446-2609,fixed_intermediate_0.1,[_status_aggr_degree_moretopo],0.58,0.49416015600843727,0.679301326751337,2689.7039796917466,116,0,0,0,31043.0,21548.0,11842766.62258276,17433745.75642171,0.6941339432400219,4403.0,4.893935952759482,7.050420168067227,1827.0,481,1309.0,15,0.0,-inf,0.0,4,dataset/p_net/16-waxman_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_4,dataset/v_nets/200-[2-10]-random-500-0.04-cpu_[0-20]-bw_[0-50]-seed_4,20251221T202447,4957.211116075516
