v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,num_placed_nodes,num_routed_links,seed
1,1,1,24.0,24.0,1099.6283866422996,1099.6283866422996,1.0,1.0,2,0,1,36.0,17121,2757,14364,0.002893309222423146,0.0011126564673157313,0,45.81784944342915,36.0,2,1,True,"{0: 0, 1: 4}","{(1, 0): [(4, 0)]}","{(0, 0): {'cpu': 7}, (1, 4): {'cpu': 1}}","{((1, 0), (4, 0)): {'bw': 16}}",24.0,24.0,16.0,8.0,16.0,8.0,16.0,8.0,16.0,0.0,1.0,1099.6283866422996,1099.6283866422996,45.81784944342915,Success,0.0,"{'node_level': {'cpu': -71}, 'link_level': {'bw': -279}, 'path_level': {}}","{'node_level': {0: {'cpu': -83}, 1: {'cpu': -71}}, 'link_level': {(1, 0): {'bw': -279}}, 'path_level': {(1, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}}, 'path_level': {(1, 0): {}}}",[],-71.0,0.0,True,True,False,0,[],0,0.0,0.0,2.0,1.0,2
1,1,0,24.0,24.0,1099.6283866422996,1099.6283866422996,1.0,1.0,2,1,0,81.81784944342914,17145,2765,14380,0.0,0.0,0,45.81784944342915,36.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,2
2,2,1,110.0,138.0,2435.5139812530347,2870.4534771728086,0.7971014492753623,0.8484770788383729,5,2,1,85.0,17031,2737,14294,0.010126582278481067,0.005980528511821959,1,15.533553425706222,85.0,5,4,True,"{2: 0, 1: 4, 4: 12, 3: 20, 0: 28}","{(1, 2): [(4, 0)], (4, 2): [(12, 0)], (3, 4): [(20, 0), (0, 12)], (0, 1): [(28, 0), (0, 4)]}","{(2, 0): {'cpu': 14}, (1, 4): {'cpu': 11}, (4, 12): {'cpu': 2}, (3, 20): {'cpu': 1}, (0, 28): {'cpu': 0}}","{((1, 2), (4, 0)): {'bw': 28}, ((4, 2), (12, 0)): {'bw': 2}, ((3, 4), (20, 0)): {'bw': 13}, ((3, 4), (0, 12)): {'bw': 13}, ((0, 1), (28, 0)): {'bw': 15}, ((0, 1), (0, 4)): {'bw': 15}}",114.0,86.0,56.0,28.0,58.0,28.0,58.0,28.0,86.0,28.0,0.7543859649122807,1770.8250905305092,1335.885594610735,11.718294689567852,Success,0.0,"{'node_level': {'cpu': -92}, 'link_level': {'bw': -252}, 'path_level': {}}","{'node_level': {2: {'cpu': -76}, 1: {'cpu': -61}, 4: {'cpu': -79}, 3: {'cpu': -88}, 0: {'cpu': -92}}, 'link_level': {(1, 2): {'bw': -267}, (4, 2): {'bw': -319}, (3, 4): {'bw': -218}, (0, 1): {'bw': -252}}, 'path_level': {(1, 2): {}, (4, 2): {}, (3, 4): {}, (0, 1): {}}}","{'node_level': {2: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(1, 2): {'bw': 0}, (4, 2): {'bw': 0}, (3, 4): {'bw': 0}, (0, 1): {'bw': 0}}, 'path_level': {(1, 2): {}, (4, 2): {}, (3, 4): {}, (0, 1): {}}}",[],-92.0,0.0,True,True,False,0,[],0,0.0,0.0,5.0,4.0,2
2,2,0,110.0,138.0,2435.5139812530347,2870.4534771728086,0.7971014492753623,0.8484770788383729,5,3,0,100.53355342570622,17145,2765,14380,0.0,0.0,1,15.533553425706222,85.0,5,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,2
3,3,1,187.0,236.0,19445.600420705177,24519.654400111896,0.7923728813559322,0.7930617660180576,5,4,1,139.0,17047,2738,14309,0.009764918625678076,0.004937413073713537,2,220.91021349937847,139.0,3,3,True,"{1: 0, 2: 4, 0: 12}","{(2, 1): [(4, 0)], (0, 1): [(12, 0)], (0, 2): [(12, 0), (0, 4)]}","{(1, 0): {'cpu': 13}, (2, 4): {'cpu': 9}, (0, 12): {'cpu': 5}}","{((2, 1), (4, 0)): {'bw': 19}, ((0, 1), (12, 0)): {'bw': 10}, ((0, 2), (12, 0)): {'bw': 21}, ((0, 2), (0, 4)): {'bw': 21}}",98.0,77.0,54.0,27.0,50.0,27.0,50.0,27.0,71.0,21.0,0.7857142857142857,21649.20092293909,17010.08643945214,173.5723106066545,Success,0.0,"{'node_level': {'cpu': -76}, 'link_level': {'bw': -255}, 'path_level': {}}","{'node_level': {1: {'cpu': -77}, 2: {'cpu': -63}, 0: {'cpu': -76}}, 'link_level': {(2, 1): {'bw': -276}, (0, 1): {'bw': -311}, (0, 2): {'bw': -255}}, 'path_level': {(2, 1): {}, (0, 1): {}, (0, 2): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(2, 1): {'bw': 0}, (0, 1): {'bw': 0}, (0, 2): {'bw': 0}}, 'path_level': {(2, 1): {}, (0, 1): {}, (0, 2): {}}}",[],-76.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,3.0,2
4,4,2,229.0,278.0,38157.99760285736,43232.051582264074,0.8237410071942446,0.8826321260800785,7,5,1,181.0,17005,2712,14293,0.019168173598553384,0.006050069541029157,3,445.5332662417186,181.0,2,1,True,"{1: 5, 0: 2}","{(0, 1): [(2, 5)]}","{(1, 5): {'cpu': 15}, (0, 2): {'cpu': 11}}","{((0, 1), (2, 5)): {'bw': 16}}",42.0,42.0,52.0,26.0,16.0,26.0,16.0,26.0,16.0,0.0,1.0,18712.39718215218,18712.39718215218,445.5332662417186,Success,0.0,"{'node_level': {'cpu': -84}, 'link_level': {'bw': -247}, 'path_level': {}}","{'node_level': {1: {'cpu': -78}, 0: {'cpu': -84}}, 'link_level': {(0, 1): {'bw': -247}}, 'path_level': {(0, 1): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-84.0,0.0,True,True,False,0,[],0,0.0,0.0,2.0,1.0,2
5,5,3,280.0,329.0,39525.709197995755,44599.76317740247,0.851063829787234,0.8862313694531543,9,6,1,228.0,16954,2679,14275,0.031103074141048848,0.0073018080667593965,4,26.8178744144784,228.0,4,3,True,"{2: 28, 0: 0, 3: 1, 1: 30}","{(0, 2): [(0, 28)], (3, 2): [(1, 28)], (1, 0): [(30, 28), (28, 0)]}","{(2, 28): {'cpu': 12}, (0, 0): {'cpu': 7}, (3, 1): {'cpu': 6}, (1, 30): {'cpu': 8}}","{((0, 2), (0, 28)): {'bw': 13}, ((3, 2), (1, 28)): {'bw': 5}, ((1, 0), (30, 28)): {'bw': 0}, ((1, 0), (28, 0)): {'bw': 0}}",51.0,51.0,66.0,33.0,18.0,33.0,18.0,33.0,18.0,0.0,1.0,1367.7115951383985,1367.7115951383985,26.8178744144784,Success,0.0,"{'node_level': {'cpu': -45}, 'link_level': {'bw': -256}, 'path_level': {}}","{'node_level': {2: {'cpu': -80}, 0: {'cpu': -70}, 3: {'cpu': -59}, 1: {'cpu': -45}}, 'link_level': {(0, 2): {'bw': -381}, (3, 2): {'bw': -327}, (1, 0): {'bw': -256}}, 'path_level': {(0, 2): {}, (3, 2): {}, (1, 0): {}}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (3, 2): {'bw': 0}, (1, 0): {'bw': 0}}, 'path_level': {(0, 2): {}, (3, 2): {}, (1, 0): {}}}",[],-45.0,0.0,True,True,False,0,[],0,0.0,0.0,4.0,3.0,2
5,5,2,280.0,329.0,39525.709197995755,44599.76317740247,0.851063829787234,0.8862313694531543,9,7,0,254.8178744144784,17005,2712,14293,0.019168173598553384,0.006050069541029157,4,26.8178744144784,228.0,4,3,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,2
6,6,3,366.0,437.0,42446.21781955124,48267.37865563494,0.8375286041189931,0.879397618055562,10,8,1,277.0,16897,2672,14225,0.033634719710669114,0.010778859527120987,5,33.95940257622652,277.0,5,4,True,"{0: 28, 1: 0, 3: 1, 2: 30, 4: 31}","{(1, 0): [(0, 28)], (3, 0): [(1, 28)], (2, 0): [(30, 28)], (4, 1): [(31, 28), (28, 0)]}","{(0, 28): {'cpu': 7}, (1, 0): {'cpu': 2}, (3, 1): {'cpu': 8}, (2, 30): {'cpu': 8}, (4, 31): {'cpu': 15}}","{((1, 0), (0, 28)): {'bw': 5}, ((3, 0), (1, 28)): {'bw': 13}, ((2, 0), (30, 28)): {'bw': 6}, ((4, 1), (31, 28)): {'bw': 22}, ((4, 1), (28, 0)): {'bw': 22}}",108.0,86.0,80.0,40.0,46.0,40.0,46.0,40.0,68.0,22.0,0.7962962962962963,3667.6154782324647,2920.508621555481,27.041746495884084,Success,0.0,"{'node_level': {'cpu': -40}, 'link_level': {'bw': -307}, 'path_level': {}}","{'node_level': {0: {'cpu': -85}, 1: {'cpu': -75}, 3: {'cpu': -57}, 2: {'cpu': -45}, 4: {'cpu': -40}}, 'link_level': {(1, 0): {'bw': -389}, (3, 0): {'bw': -319}, (2, 0): {'bw': -250}, (4, 1): {'bw': -307}}, 'path_level': {(1, 0): {}, (3, 0): {}, (2, 0): {}, (4, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 0}, 2: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (3, 0): {'bw': 0}, (2, 0): {'bw': 0}, (4, 1): {'bw': 0}}, 'path_level': {(1, 0): {}, (3, 0): {}, (2, 0): {}, (4, 1): {}}}",[],-40.0,0.0,True,True,False,0,[],0,0.0,0.0,5.0,4.0,2
6,6,2,366.0,437.0,42446.21781955124,48267.37865563494,0.8375286041189931,0.879397618055562,10,9,0,310.9594025762265,17005,2712,14293,0.019168173598553384,0.006050069541029157,5,33.95940257622652,277.0,5,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,2
