v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,solving_time,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,15.0,15666,1286,14380,0.0,0.0,0,751.6116744769311,15.0,10,19,False,"{4: 11, 1: 10, 2: 8, 6: 9}","{(1, 4): [(10, 7), (7, 11)], (2, 4): [(8, 6), (6, 4), (4, 7), (7, 11)], (6, 1): [(9, 6), (6, 4), (4, 7), (7, 10)], (6, 2): [(9, 6), (6, 8)], (6, 4): [(9, 6), (6, 4), (4, 7), (7, 11)]}","{(4, 11): {'cpu': 13}, (1, 10): {'cpu': 20}, (2, 8): {'cpu': 6}, (6, 9): {'cpu': 12}}","{((1, 4), (10, 7)): {'bw': 10}, ((1, 4), (7, 11)): {'bw': 10}, ((2, 4), (8, 6)): {'bw': 47}, ((2, 4), (6, 4)): {'bw': 47}, ((2, 4), (4, 7)): {'bw': 47}, ((2, 4), (7, 11)): {'bw': 47}, ((6, 1), (9, 6)): {'bw': 31}, ((6, 1), (6, 4)): {'bw': 31}, ((6, 1), (4, 7)): {'bw': 31}, ((6, 1), (7, 10)): {'bw': 31}, ((6, 2), (9, 6)): {'bw': 33}, ((6, 2), (6, 8)): {'bw': 33}, ((6, 4), (9, 6)): {'bw': 33}, ((6, 4), (6, 4)): {'bw': 33}, ((6, 4), (4, 7)): {'bw': 33}, ((6, 4), (7, 11)): {'bw': 33}}",0.0,0.0,140.0,70.0,607.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,126.0,"{'node_level': {'cpu': 2}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -86}, 1: {'cpu': -64}, 2: {'cpu': -84}, 6: {'cpu': -45}, 3: {'cpu': 2}}, 'link_level': {(1, 4): {'bw': -300}, (2, 4): {'bw': -298}, (6, 1): {'bw': -267}, (6, 2): {'bw': -241}, (6, 4): {'bw': -208}}, 'path_level': {(1, 4): {}, (2, 4): {}, (6, 1): {}, (6, 2): {}, (6, 4): {}}}","{'node_level': {4: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 0}, 3: {'cpu': 2}}, 'link_level': {(1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (6, 1): {'bw': 0}, (6, 2): {'bw': 0}, (6, 4): {'bw': 0}}, 'path_level': {(1, 4): {}, (2, 4): {}, (6, 1): {}, (6, 2): {}, (6, 4): {}}}",[],-45.0,0.0,False,True,False,0,[],0,0.0,20.0,0.003648042678833008,4.0,5.0
2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,43.0,15666,1286,14380,0.0,0.0,1,750.5227476258572,43.0,10,17,False,"{4: 11, 2: 10, 6: 8, 0: 9}","{(2, 4): [(10, 7), (7, 11)], (6, 2): [(8, 6), (6, 4), (4, 7), (7, 10)], (6, 4): [(8, 6), (6, 4), (4, 7), (7, 11)], (0, 4): [(9, 6), (6, 4), (4, 7), (7, 11)], (0, 6): [(9, 6), (6, 8)]}","{(4, 11): {'cpu': 20}, (2, 10): {'cpu': 14}, (6, 8): {'cpu': 8}, (0, 9): {'cpu': 11}}","{((2, 4), (10, 7)): {'bw': 11}, ((2, 4), (7, 11)): {'bw': 11}, ((6, 2), (8, 6)): {'bw': 37}, ((6, 2), (6, 4)): {'bw': 37}, ((6, 2), (4, 7)): {'bw': 37}, ((6, 2), (7, 10)): {'bw': 37}, ((6, 4), (8, 6)): {'bw': 44}, ((6, 4), (6, 4)): {'bw': 44}, ((6, 4), (4, 7)): {'bw': 44}, ((6, 4), (7, 11)): {'bw': 44}, ((0, 4), (9, 6)): {'bw': 32}, ((0, 4), (6, 4)): {'bw': 32}, ((0, 4), (4, 7)): {'bw': 32}, ((0, 4), (7, 11)): {'bw': 32}, ((0, 6), (9, 6)): {'bw': 46}, ((0, 6), (6, 8)): {'bw': 46}}",0.0,0.0,244.0,122.0,452.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,232.0,"{'node_level': {'cpu': 14}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -79}, 2: {'cpu': -70}, 6: {'cpu': -82}, 0: {'cpu': -46}, 7: {'cpu': 14}}, 'link_level': {(2, 4): {'bw': -299}, (6, 2): {'bw': -262}, (6, 4): {'bw': -264}, (0, 4): {'bw': -232}, (0, 6): {'bw': -227}}, 'path_level': {(2, 4): {}, (6, 2): {}, (6, 4): {}, (0, 4): {}, (0, 6): {}}}","{'node_level': {4: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 0}, 0: {'cpu': 0}, 7: {'cpu': 14}}, 'link_level': {(2, 4): {'bw': 0}, (6, 2): {'bw': 0}, (6, 4): {'bw': 0}, (0, 4): {'bw': 0}, (0, 6): {'bw': 0}}, 'path_level': {(2, 4): {}, (6, 2): {}, (6, 4): {}, (0, 4): {}, (0, 6): {}}}",[],-46.0,0.0,False,True,False,0,[],0,0.0,20.0,0.0012900829315185547,4.0,5.0
3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,1,65.0,15666,1286,14380,0.0,0.0,2,349.3600929825318,65.0,8,17,False,"{1: 11, 0: 10, 7: 8, 5: 9}","{(0, 1): [(10, 7), (7, 11)], (7, 0): [(8, 6), (6, 4), (4, 7), (7, 10)], (7, 1): [(8, 6), (6, 4), (4, 7), (7, 11)], (5, 1): [(9, 6), (6, 4), (4, 7), (7, 11)]}","{(1, 11): {'cpu': 20}, (0, 10): {'cpu': 20}, (7, 8): {'cpu': 15}, (5, 9): {'cpu': 15}}","{((0, 1), (10, 7)): {'bw': 50}, ((0, 1), (7, 11)): {'bw': 50}, ((7, 0), (8, 6)): {'bw': 46}, ((7, 0), (6, 4)): {'bw': 46}, ((7, 0), (4, 7)): {'bw': 46}, ((7, 0), (7, 10)): {'bw': 46}, ((7, 1), (8, 6)): {'bw': 17}, ((7, 1), (6, 4)): {'bw': 17}, ((7, 1), (4, 7)): {'bw': 17}, ((7, 1), (7, 11)): {'bw': 17}, ((5, 1), (9, 6)): {'bw': 38}, ((5, 1), (6, 4)): {'bw': 38}, ((5, 1), (4, 7)): {'bw': 38}, ((5, 1), (7, 11)): {'bw': 38}}",0.0,0.0,184.0,92.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,234.0,"{'node_level': {'cpu': 6}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -79}, 0: {'cpu': -64}, 7: {'cpu': -75}, 5: {'cpu': -42}, 6: {'cpu': 6}}, 'link_level': {(0, 1): {'bw': -260}, (7, 0): {'bw': -214}, (7, 1): {'bw': -282}, (5, 1): {'bw': -244}}, 'path_level': {(0, 1): {}, (7, 0): {}, (7, 1): {}, (5, 1): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}, 7: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 6}}, 'link_level': {(0, 1): {'bw': 0}, (7, 0): {'bw': 0}, (7, 1): {'bw': 0}, (5, 1): {'bw': 0}}, 'path_level': {(0, 1): {}, (7, 0): {}, (7, 1): {}, (5, 1): {}}}",[],-42.0,0.0,False,True,False,0,[],0,0.0,20.0,0.0011909008026123047,4.0,4.0
4,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,1,82.0,15666,1286,14380,0.0,0.0,3,1570.3512005386167,82.0,4,4,False,"{1: 11, 0: 10, 3: 8, 2: 9}","{(0, 1): [(10, 7), (7, 11)], (3, 1): [(8, 6), (6, 4), (4, 7), (7, 11)], (2, 0): [(9, 6), (6, 4), (4, 7), (7, 10)], (2, 3): [(9, 6), (6, 8)]}","{(1, 11): {'cpu': 18}, (0, 10): {'cpu': 14}, (3, 8): {'cpu': 1}, (2, 9): {'cpu': 2}}","{((0, 1), (10, 7)): {'bw': 2}, ((0, 1), (7, 11)): {'bw': 2}, ((3, 1), (8, 6)): {'bw': 20}, ((3, 1), (6, 4)): {'bw': 20}, ((3, 1), (4, 7)): {'bw': 20}, ((3, 1), (7, 11)): {'bw': 20}, ((2, 0), (9, 6)): {'bw': 3}, ((2, 0), (6, 4)): {'bw': 3}, ((2, 0), (4, 7)): {'bw': 3}, ((2, 0), (7, 10)): {'bw': 3}, ((2, 3), (9, 6)): {'bw': 0}, ((2, 3), (6, 8)): {'bw': 0}}",0.0,0.0,70.0,35.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,50.0,"{'node_level': {'cpu': -55}, 'link_level': {'bw': -302}, 'path_level': {}}","{'node_level': {1: {'cpu': -81}, 0: {'cpu': -70}, 3: {'cpu': -89}, 2: {'cpu': -55}}, 'link_level': {(0, 1): {'bw': -308}, (3, 1): {'bw': -325}, (2, 0): {'bw': -302}, (2, 3): {'bw': -302}}, 'path_level': {(0, 1): {}, (3, 1): {}, (2, 0): {}, (2, 3): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (3, 1): {'bw': 0}, (2, 0): {'bw': 0}, (2, 3): {'bw': 0}}, 'path_level': {(0, 1): {}, (3, 1): {}, (2, 0): {}, (2, 3): {}}}",[],-55.0,0.0,False,True,False,0,[],0,0.0,11.0,0.0010340213775634766,4.0,4.0
5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4,1,110.0,15666,1286,14380,0.0,0.0,4,201.63903511487771,110.0,10,23,False,"{1: 11, 5: 10, 2: 8, 8: 9}","{(5, 1): [(10, 7), (7, 11)], (2, 1): [(8, 6), (6, 4), (4, 7), (7, 11)], (2, 5): [(8, 6), (6, 4), (4, 7), (7, 10)], (8, 1): [(9, 6), (6, 4), (4, 7), (7, 11)], (8, 5): [(9, 6), (6, 4), (4, 7), (7, 10)]}","{(1, 11): {'cpu': 20}, (5, 10): {'cpu': 17}, (2, 8): {'cpu': 10}, (8, 9): {'cpu': 9}}","{((5, 1), (10, 7)): {'bw': 32}, ((5, 1), (7, 11)): {'bw': 32}, ((2, 1), (8, 6)): {'bw': 28}, ((2, 1), (6, 4)): {'bw': 28}, ((2, 1), (4, 7)): {'bw': 28}, ((2, 1), (7, 11)): {'bw': 28}, ((2, 5), (8, 6)): {'bw': 27}, ((2, 5), (6, 4)): {'bw': 27}, ((2, 5), (4, 7)): {'bw': 27}, ((2, 5), (7, 10)): {'bw': 27}, ((8, 1), (9, 6)): {'bw': 36}, ((8, 1), (6, 4)): {'bw': 36}, ((8, 1), (4, 7)): {'bw': 36}, ((8, 1), (7, 11)): {'bw': 36}, ((8, 5), (9, 6)): {'bw': 45}, ((8, 5), (6, 4)): {'bw': 45}, ((8, 5), (4, 7)): {'bw': 45}, ((8, 5), (7, 10)): {'bw': 45}}",0.0,0.0,196.0,98.0,587.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,212.0,"{'node_level': {'cpu': 9}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -79}, 5: {'cpu': -67}, 2: {'cpu': -80}, 8: {'cpu': -48}, 0: {'cpu': 9}}, 'link_level': {(5, 1): {'bw': -278}, (2, 1): {'bw': -317}, (2, 5): {'bw': -251}, (8, 1): {'bw': -254}, (8, 5): {'bw': -206}}, 'path_level': {(5, 1): {}, (2, 1): {}, (2, 5): {}, (8, 1): {}, (8, 5): {}}}","{'node_level': {1: {'cpu': 0}, 5: {'cpu': 0}, 2: {'cpu': 0}, 8: {'cpu': 0}, 0: {'cpu': 9}}, 'link_level': {(5, 1): {'bw': 0}, (2, 1): {'bw': 0}, (2, 5): {'bw': 0}, (8, 1): {'bw': 0}, (8, 5): {'bw': 0}}, 'path_level': {(5, 1): {}, (2, 1): {}, (2, 5): {}, (8, 1): {}, (8, 5): {}}}",[],-48.0,0.0,False,True,False,0,[],0,0.0,20.0,0.0010721683502197266,4.0,5.0
6,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5,1,131.0,15666,1286,14380,0.0,0.0,5,328.3672823909719,131.0,9,21,False,"{1: 11, 3: 10, 7: 8, 2: 9}","{(3, 1): [(10, 7), (7, 11)], (7, 1): [(8, 6), (6, 4), (4, 7), (7, 11)], (2, 1): [(9, 6), (6, 4), (4, 7), (7, 11)], (2, 3): [(9, 6), (6, 4), (4, 7), (7, 10)], (2, 7): [(9, 6), (6, 8)]}","{(1, 11): {'cpu': 20}, (3, 10): {'cpu': 12}, (7, 8): {'cpu': 11}, (2, 9): {'cpu': 11}}","{((3, 1), (10, 7)): {'bw': 41}, ((3, 1), (7, 11)): {'bw': 41}, ((7, 1), (8, 6)): {'bw': 35}, ((7, 1), (6, 4)): {'bw': 35}, ((7, 1), (4, 7)): {'bw': 35}, ((7, 1), (7, 11)): {'bw': 35}, ((2, 1), (9, 6)): {'bw': 30}, ((2, 1), (6, 4)): {'bw': 30}, ((2, 1), (4, 7)): {'bw': 30}, ((2, 1), (7, 11)): {'bw': 30}, ((2, 3), (9, 6)): {'bw': 23}, ((2, 3), (6, 4)): {'bw': 23}, ((2, 3), (4, 7)): {'bw': 23}, ((2, 3), (7, 10)): {'bw': 23}, ((2, 7), (9, 6)): {'bw': 4}, ((2, 7), (6, 8)): {'bw': 4}}",0.0,0.0,220.0,110.0,540.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,295.0,"{'node_level': {'cpu': 19}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -79}, 3: {'cpu': -72}, 7: {'cpu': -79}, 2: {'cpu': -46}, 6: {'cpu': 19}}, 'link_level': {(3, 1): {'bw': -269}, (7, 1): {'bw': -310}, (2, 1): {'bw': -275}, (2, 3): {'bw': -246}, (2, 7): {'bw': -248}}, 'path_level': {(3, 1): {}, (7, 1): {}, (2, 1): {}, (2, 3): {}, (2, 7): {}}}","{'node_level': {1: {'cpu': 0}, 3: {'cpu': 0}, 7: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 19}}, 'link_level': {(3, 1): {'bw': 0}, (7, 1): {'bw': 0}, (2, 1): {'bw': 0}, (2, 3): {'bw': 0}, (2, 7): {'bw': 0}}, 'path_level': {(3, 1): {}, (7, 1): {}, (2, 1): {}, (2, 3): {}, (2, 7): {}}}",[],-46.0,0.0,False,True,False,0,[],0,0.0,20.0,0.0010340213775634766,4.0,5.0
7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6,1,153.0,15666,1286,14380,0.0,0.0,6,689.905709121674,153.0,4,5,False,"{2: 11, 1: 10, 0: 8, 3: 9}","{(1, 2): [(10, 7), (7, 11)], (0, 1): [(8, 6), (6, 4), (4, 7), (7, 10)], (0, 2): [(8, 6), (6, 4), (4, 7), (7, 11)], (3, 0): [(9, 6), (6, 8)], (3, 2): [(9, 6), (6, 4), (4, 7), (7, 11)]}","{(2, 11): {'cpu': 15}, (1, 10): {'cpu': 11}, (0, 8): {'cpu': 6}, (3, 9): {'cpu': 16}}","{((1, 2), (10, 7)): {'bw': 33}, ((1, 2), (7, 11)): {'bw': 33}, ((0, 1), (8, 6)): {'bw': 30}, ((0, 1), (6, 4)): {'bw': 30}, ((0, 1), (4, 7)): {'bw': 30}, ((0, 1), (7, 10)): {'bw': 30}, ((0, 2), (8, 6)): {'bw': 46}, ((0, 2), (6, 4)): {'bw': 46}, ((0, 2), (4, 7)): {'bw': 46}, ((0, 2), (7, 11)): {'bw': 46}, ((3, 0), (9, 6)): {'bw': 1}, ((3, 0), (6, 8)): {'bw': 1}, ((3, 2), (9, 6)): {'bw': 17}, ((3, 2), (6, 4)): {'bw': 17}, ((3, 2), (4, 7)): {'bw': 17}, ((3, 2), (7, 11)): {'bw': 17}}",0.0,0.0,96.0,48.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,81.0,"{'node_level': {'cpu': -41}, 'link_level': {'bw': -252}, 'path_level': {}}","{'node_level': {2: {'cpu': -84}, 1: {'cpu': -73}, 0: {'cpu': -84}, 3: {'cpu': -41}}, 'link_level': {(1, 2): {'bw': -277}, (0, 1): {'bw': -247}, (0, 2): {'bw': -269}, (3, 0): {'bw': -304}, (3, 2): {'bw': -252}}, 'path_level': {(1, 2): {}, (0, 1): {}, (0, 2): {}, (3, 0): {}, (3, 2): {}}}","{'node_level': {2: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(1, 2): {'bw': 0}, (0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (3, 0): {'bw': 0}, (3, 2): {'bw': 0}}, 'path_level': {(1, 2): {}, (0, 1): {}, (0, 2): {}, (3, 0): {}, (3, 2): {}}}",[],-41.0,0.0,False,True,False,0,[],0,0.0,11.0,0.0009930133819580078,4.0,5.0
8,1,1,85.0,85.0,82908.94507671022,82908.94507671022,1.0,1.0,3,7,1,179.0,15581,1283,14298,0.002332814930015581,0.005702364394993054,7,975.3993538436497,179.0,3,2,True,"{1: 11, 0: 7, 2: 4}","{(0, 1): [(7, 11)], (2, 0): [(4, 7)]}","{(1, 11): {'cpu': 3}, (0, 7): {'cpu': 0}, (2, 4): {'cpu': 0}}","{((0, 1), (7, 11)): {'bw': 32}, ((2, 0), (4, 7)): {'bw': 50}}",85.0,85.0,6.0,3.0,82.0,3.0,82.0,3.0,82.0,0.0,1.0,82908.94507671022,82908.94507671022,975.3993538436497,Success,0.0,"{'node_level': {'cpu': 0}, 'link_level': {'bw': -300}, 'path_level': {}}","{'node_level': {1: {'cpu': -96}, 0: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': -358}, (2, 0): {'bw': -300}}, 'path_level': {(0, 1): {}, (2, 0): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (2, 0): {'bw': 0}}, 'path_level': {(0, 1): {}, (2, 0): {}}}",[],0.0,0.0,True,True,False,0,[],0,0.0,0.0,0.0006799697875976562,3.0,2.0
9,1,1,85.0,85.0,82908.94507671022,82908.94507671022,1.0,1.0,3,8,1,200.0,15581,1283,14298,0.002332814930015581,0.005702364394993054,8,267.6104373790477,200.0,7,10,False,"{5: 34, 4: 35, 2: 32, 0: 33}","{(4, 5): [(35, 31), (31, 34)], (2, 4): [(32, 30), (30, 28), (28, 31), (31, 35)], (2, 5): [(32, 30), (30, 28), (28, 31), (31, 34)], (0, 5): [(33, 30), (30, 28), (28, 31), (31, 34)]}","{(5, 34): {'cpu': 20}, (4, 35): {'cpu': 18}, (2, 32): {'cpu': 4}, (0, 33): {'cpu': 9}}","{((4, 5), (35, 31)): {'bw': 13}, ((4, 5), (31, 34)): {'bw': 13}, ((2, 4), (32, 30)): {'bw': 31}, ((2, 4), (30, 28)): {'bw': 31}, ((2, 4), (28, 31)): {'bw': 31}, ((2, 4), (31, 35)): {'bw': 31}, ((2, 5), (32, 30)): {'bw': 48}, ((2, 5), (30, 28)): {'bw': 48}, ((2, 5), (28, 31)): {'bw': 48}, ((2, 5), (31, 34)): {'bw': 48}, ((0, 5), (33, 30)): {'bw': 10}, ((0, 5), (30, 28)): {'bw': 10}, ((0, 5), (28, 31)): {'bw': 10}, ((0, 5), (31, 34)): {'bw': 10}}",0.0,0.0,152.0,76.0,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,104.0,"{'node_level': {'cpu': 2}, 'link_level': {}, 'path_level': {}}","{'node_level': {5: {'cpu': -76}, 4: {'cpu': -38}, 2: {'cpu': -70}, 0: {'cpu': -45}, 1: {'cpu': 2}}, 'link_level': {(4, 5): {'bw': -312}, (2, 4): {'bw': -225}, (2, 5): {'bw': -177}, (0, 5): {'bw': -167}}, 'path_level': {(4, 5): {}, (2, 4): {}, (2, 5): {}, (0, 5): {}}}","{'node_level': {5: {'cpu': 0}, 4: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 2}}, 'link_level': {(4, 5): {'bw': 0}, (2, 4): {'bw': 0}, (2, 5): {'bw': 0}, (0, 5): {'bw': 0}}, 'path_level': {(4, 5): {}, (2, 4): {}, (2, 5): {}, (0, 5): {}}}",[],-45.0,0.0,False,True,False,0,[],0,0.0,20.0,0.0012087821960449219,4.0,4.0
10,1,1,85.0,85.0,82908.94507671022,82908.94507671022,1.0,1.0,3,9,1,232.0,15581,1283,14298,0.002332814930015581,0.005702364394993054,9,944.1941561255088,232.0,6,9,False,"{3: 34, 0: 35, 4: 32, 2: 33}","{(0, 3): [(35, 31), (31, 34)], (4, 0): [(32, 30), (30, 28), (28, 31), (31, 35)], (4, 3): [(32, 30), (30, 28), (28, 31), (31, 34)], (2, 0): [(33, 30), (30, 28), (28, 31), (31, 35)], (2, 3): [(33, 30), (30, 28), (28, 31), (31, 34)]}","{(3, 34): {'cpu': 19}, (0, 35): {'cpu': 5}, (4, 32): {'cpu': 2}, (2, 33): {'cpu': 3}}","{((0, 3), (35, 31)): {'bw': 50}, ((0, 3), (31, 34)): {'bw': 50}, ((4, 0), (32, 30)): {'bw': 35}, ((4, 0), (30, 28)): {'bw': 35}, ((4, 0), (28, 31)): {'bw': 35}, ((4, 0), (31, 35)): {'bw': 35}, ((4, 3), (32, 30)): {'bw': 46}, ((4, 3), (30, 28)): {'bw': 46}, ((4, 3), (28, 31)): {'bw': 46}, ((4, 3), (31, 34)): {'bw': 46}, ((2, 0), (33, 30)): {'bw': 29}, ((2, 0), (30, 28)): {'bw': 29}, ((2, 0), (28, 31)): {'bw': 29}, ((2, 0), (31, 35)): {'bw': 29}, ((2, 3), (33, 30)): {'bw': 45}, ((2, 3), (30, 28)): {'bw': 45}, ((2, 3), (28, 31)): {'bw': 45}, ((2, 3), (31, 34)): {'bw': 45}}",0.0,0.0,82.0,41.0,262.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,103.0,"{'node_level': {'cpu': 8}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -77}, 0: {'cpu': -51}, 4: {'cpu': -72}, 2: {'cpu': -51}, 1: {'cpu': 8}}, 'link_level': {(0, 3): {'bw': -275}, (4, 0): {'bw': -221}, (4, 3): {'bw': -175}, (2, 0): {'bw': -146}, (2, 3): {'bw': -101}}, 'path_level': {(0, 3): {}, (4, 0): {}, (4, 3): {}, (2, 0): {}, (2, 3): {}}}","{'node_level': {3: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 8}}, 'link_level': {(0, 3): {'bw': 0}, (4, 0): {'bw': 0}, (4, 3): {'bw': 0}, (2, 0): {'bw': 0}, (2, 3): {'bw': 0}}, 'path_level': {(0, 3): {}, (4, 0): {}, (4, 3): {}, (2, 0): {}, (2, 3): {}}}",[],-51.0,0.0,False,True,False,0,[],0,0.0,20.0,0.0011420249938964844,4.0,5.0
