v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,num_placed_nodes,num_routed_links,seed
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,16.0,8909,4490,4419,0.0,0.0,0,473.4151478979741,16.0,6,9,False,"{5: 1, 2: 0, 1: 3}","{(2, 5): [(0, 1)], (1, 2): [(3, 1), (1, 0)], (1, 5): [(3, 1)]}","{(5, 1): {'cpu': 17}, (2, 0): {'cpu': 30}, (1, 3): {'cpu': 19}}","{((2, 5), (0, 1)): {'bw': 23}, ((1, 2), (3, 1)): {'bw': 25}, ((1, 2), (1, 0)): {'bw': 25}, ((1, 5), (3, 1)): {'bw': 30}}",0.0,0.0,228.0,114.0,445.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,4400.0,"{'node_level': {'cpu': -67}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {5: {'cpu': -76}, 2: {'cpu': -57}, 1: {'cpu': -39}, 3: {'cpu': -67}}, 'link_level': {(2, 5): {'bw': -72}, (1, 2): {'bw': -43}, (1, 5): {'bw': -13}, (3, 2): {'bw': 100.0}, (3, 5): {'bw': 100.0}}, 'path_level': {(2, 5): {}, (1, 2): {}, (1, 5): {}, (3, 2): {}, (3, 5): {}}}","{'node_level': {5: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(2, 5): {'bw': 0}, (1, 2): {'bw': 0}, (1, 5): {'bw': 0}, (3, 2): {'bw': 100.0}, (3, 5): {'bw': 100.0}}, 'path_level': {(2, 5): {}, (1, 2): {}, (1, 5): {}, (3, 2): {}, (3, 5): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,44.0,3.0,3.0,1
2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1,36.0,8909,4490,4419,0.0,0.0,1,27.708403815125063,36.0,7,16,False,"{2: 1, 5: 0}","{(5, 2): [(0, 1)]}","{(2, 1): {'cpu': 35}, (5, 0): {'cpu': 24}}","{((5, 2), (0, 1)): {'bw': 53}}",0.0,0.0,350.0,175.0,935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,4500.0,"{'node_level': {'cpu': -74}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {2: {'cpu': -58}, 5: {'cpu': -63}, 6: {'cpu': -74}}, 'link_level': {(5, 2): {'bw': -42}, (6, 2): {'bw': 100.0}, (6, 5): {'bw': 100.0}}, 'path_level': {(5, 2): {}, (6, 2): {}, (6, 5): {}}}","{'node_level': {2: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(5, 2): {'bw': 0}, (6, 2): {'bw': 100.0}, (6, 5): {'bw': 100.0}}, 'path_level': {(5, 2): {}, (6, 2): {}, (6, 5): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,45.0,2.0,1.0,1
3,1,1,96.0,96.0,26162.935787783557,26162.935787783557,1.0,1.0,3,2,1,55.0,8813,4448,4365,0.009354120267260568,0.012219959266802416,2,272.5305811227454,55.0,3,2,True,"{0: 1, 2: 0, 1: 3}","{(2, 0): [(0, 1)], (1, 0): [(3, 1)]}","{(0, 1): {'cpu': 12}, (2, 0): {'cpu': 17}, (1, 3): {'cpu': 13}}","{((2, 0), (0, 1)): {'bw': 27}, ((1, 0), (3, 1)): {'bw': 27}}",96.0,96.0,84.0,42.0,54.0,42.0,54.0,42.0,54.0,0.0,1.0,26162.935787783557,26162.935787783557,272.5305811227454,Success,0.0,"{'node_level': {'cpu': -45}, 'link_level': {'bw': -41}, 'path_level': {}}","{'node_level': {0: {'cpu': -81}, 2: {'cpu': -70}, 1: {'cpu': -45}}, 'link_level': {(2, 0): {'bw': -68}, (1, 0): {'bw': -41}}, 'path_level': {(2, 0): {}, (1, 0): {}}}","{'node_level': {0: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(2, 0): {'bw': 0}, (1, 0): {'bw': 0}}, 'path_level': {(2, 0): {}, (1, 0): {}}}",[],-41.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,2.0,1
3,1,1,96.0,96.0,26162.935787783557,26162.935787783557,1.0,1.0,3,3,0,63.70840381512507,8813,4448,4365,0.009354120267260568,0.012219959266802416,1,27.708403815125063,36.0,7,16,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,1
4,1,1,96.0,96.0,26162.935787783557,26162.935787783557,1.0,1.0,3,4,1,72.0,8813,4448,4365,0.009354120267260568,0.012219959266802416,3,568.2643114888076,72.0,4,3,False,"{1: 13, 0: 6, 2: 27, 3: 14}","{(0, 1): [(6, 13)], (2, 1): [(27, 13)], (3, 0): [(14, 6)]}","{(1, 13): {'cpu': 12}, (0, 6): {'cpu': 26}, (2, 27): {'cpu': 39}, (3, 14): {'cpu': 15}}","{((0, 1), (6, 13)): {'bw': 58}, ((2, 1), (27, 13)): {'bw': 78}, ((3, 0), (14, 6)): {'bw': 70}}",0.0,0.0,184.0,92.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,200.0,"{'node_level': {'cpu': -41}, 'link_level': {'bw': -20}, 'path_level': {}}","{'node_level': {1: {'cpu': -83}, 0: {'cpu': -29}, 2: {'cpu': -15}, 3: {'cpu': -41}}, 'link_level': {(0, 1): {'bw': -17}, (2, 1): {'bw': -6}, (3, 0): {'bw': -20}}, 'path_level': {(0, 1): {}, (2, 1): {}, (3, 0): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (2, 1): {'bw': 0}, (3, 0): {'bw': 0}}, 'path_level': {(0, 1): {}, (2, 1): {}, (3, 0): {}}}",[],-20.0,100.0,True,False,False,0,[],0,0.0,2.0,4.0,3.0,1
5,1,1,96.0,96.0,26162.935787783557,26162.935787783557,1.0,1.0,3,5,1,94.0,8813,4448,4365,0.009354120267260568,0.012219959266802416,4,1254.2009243439702,94.0,6,8,False,"{3: 13, 1: 6}","{(1, 3): [(6, 13)]}","{(3, 13): {'cpu': 18}, (1, 6): {'cpu': 25}}","{((1, 3), (6, 13)): {'bw': 35}}",0.0,0.0,282.0,141.0,389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2500.0,"{'node_level': {'cpu': -78}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {3: {'cpu': -77}, 1: {'cpu': -30}, 5: {'cpu': -78}}, 'link_level': {(1, 3): {'bw': -40}, (5, 1): {'bw': 100.0}, (5, 3): {'bw': 100.0}}, 'path_level': {(1, 3): {}, (5, 1): {}, (5, 3): {}}}","{'node_level': {3: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(1, 3): {'bw': 0}, (5, 1): {'bw': 100.0}, (5, 3): {'bw': 100.0}}, 'path_level': {(1, 3): {}, (5, 1): {}, (5, 3): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,25.0,2.0,1.0,1
6,2,2,271.0,271.0,26198.120038723642,26198.120038723642,1.0,1.0,6,6,1,108.0,8638,4377,4261,0.02516703786191532,0.035754695632496,5,0.20105286251478005,108.0,3,2,True,"{0: 13, 2: 6, 1: 27}","{(2, 0): [(6, 13)], (1, 0): [(27, 13)]}","{(0, 13): {'cpu': 20}, (2, 6): {'cpu': 36}, (1, 27): {'cpu': 15}}","{((2, 0), (6, 13)): {'bw': 63}, ((1, 0), (27, 13)): {'bw': 41}}",175.0,175.0,142.0,71.0,104.0,71.0,104.0,71.0,104.0,0.0,1.0,35.18425094008651,35.18425094008651,0.20105286251478005,Success,0.0,"{'node_level': {'cpu': -39}, 'link_level': {'bw': -43}, 'path_level': {}}","{'node_level': {0: {'cpu': -75}, 2: {'cpu': -19}, 1: {'cpu': -39}}, 'link_level': {(2, 0): {'bw': -12}, (1, 0): {'bw': -43}}, 'path_level': {(2, 0): {}, (1, 0): {}}}","{'node_level': {0: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(2, 0): {'bw': 0}, (1, 0): {'bw': 0}}, 'path_level': {(2, 0): {}, (1, 0): {}}}",[],-39.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,2.0,1
6,2,1,271.0,271.0,26198.120038723642,26198.120038723642,1.0,1.0,6,7,0,108.20105286251479,8813,4448,4365,0.009354120267260568,0.012219959266802416,5,0.20105286251478005,108.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,1
7,3,2,425.0,425.0,315860.08733381616,315860.08733381616,1.0,1.0,6,8,1,128.0,8659,4392,4267,0.02182628062360803,0.03439692238062908,6,1880.921865552549,128.0,3,2,True,"{0: 13, 2: 6, 1: 27}","{(2, 0): [(6, 13)], (1, 0): [(27, 13)]}","{(0, 13): {'cpu': 22}, (2, 6): {'cpu': 18}, (1, 27): {'cpu': 16}}","{((2, 0), (6, 13)): {'bw': 66}, ((1, 0), (27, 13)): {'bw': 32}}",154.0,154.0,112.0,56.0,98.0,56.0,98.0,56.0,98.0,0.0,1.0,289661.96729509253,289661.96729509253,1880.921865552549,Success,0.0,"{'node_level': {'cpu': -38}, 'link_level': {'bw': -52}, 'path_level': {}}","{'node_level': {0: {'cpu': -73}, 2: {'cpu': -37}, 1: {'cpu': -38}}, 'link_level': {(2, 0): {'bw': -9}, (1, 0): {'bw': -52}}, 'path_level': {(2, 0): {}, (1, 0): {}}}","{'node_level': {0: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(2, 0): {'bw': 0}, (1, 0): {'bw': 0}}, 'path_level': {(2, 0): {}, (1, 0): {}}}",[],-38.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,2.0,1
8,3,2,425.0,425.0,315860.08733381616,315860.08733381616,1.0,1.0,6,9,1,151.0,8659,4392,4267,0.02182628062360803,0.03439692238062908,7,236.26766745147214,151.0,4,4,False,"{2: 9, 3: 4}","{(3, 2): [(4, 9)]}","{(2, 9): {'cpu': 17}, (3, 4): {'cpu': 39}}","{((3, 2), (4, 9)): {'bw': 66}}",0.0,0.0,216.0,108.0,213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2500.0,"{'node_level': {'cpu': -59}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {2: {'cpu': -49}, 3: {'cpu': -20}, 1: {'cpu': -59}}, 'link_level': {(3, 2): {'bw': -18}, (1, 2): {'bw': 100.0}, (1, 3): {'bw': 100.0}}, 'path_level': {(3, 2): {}, (1, 2): {}, (1, 3): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(3, 2): {'bw': 0}, (1, 2): {'bw': 100.0}, (1, 3): {'bw': 100.0}}, 'path_level': {(3, 2): {}, (1, 2): {}, (1, 3): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,25.0,2.0,1.0,1
