acceptance_rate,avg_r2c_ratio,long_term_time_r2c_ratio,long_term_avg_time_revenue,success_count,early_rejection_count,place_failure_count,route_failure_count,total_cost,total_revenue,total_time_revenue,total_time_cost,long_term_r2c_ratio,total_simulation_time,long_term_avg_revenue,long_term_avg_cost,min_p_net_available_resource,min_p_net_node_available_resource,min_p_net_link_available_resource,max_inservice_count,total_violation,total_max_single_step_violation,avg_reward,solver_name,seed,p_net_dataset_dir,v_nets_dataset_dir,run_id,start_run_time,clock_running_time
0.03,0.010964397244138611,0.3578328630563614,392.72135306693855,9,0,0,291,27042.0,9434.0,3876552.4761237507,10833416.592911322,0.3488647289401671,9871.0,0.9557289028467227,2.7395400668625265,12131,2229,9826,1,29100.0,-inf,0.0,d_round,3,dataset/p_net/16-fat_tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_3,dataset/v_nets/300-[6-10]-random-500-0.03-cpu_[30-80]-bw_[60-150]-seed_3,Luisas-MacBook-Air.local-20251201T222448-9327,20251201T222448,98.6130781173706
