v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,1,1,477.0,548.0,1021943.8416521096,1174057.0759441426,0.8704379562043796,0.8704379562043796,5,0,1,28.0,16948.0,2713,14235.0,0.04066478076379065,0.02952004363239702,0,2142.4399196061,28.0,5,7,True,"{3: 2, 2: 3, 1: 5, 0: 21, 4: 29}","{(0, 1): [(2, 5), (21, 2)], (0, 2): [(21, 3)], (0, 3): [(21, 2)], (0, 4): [(2, 29), (21, 2)], (1, 2): [(5, 3)], (1, 3): [(5, 2)], (3, 4): [(2, 29)]}","{(3, 2): {'cpu': 10}, (2, 3): {'cpu': 35}, (1, 5): {'cpu': 29}, (0, 21): {'cpu': 14}, (4, 29): {'cpu': 27}}","{((0, 1), (2, 5)): {'bw': 25.0}, ((0, 1), (21, 2)): {'bw': 25.0}, ((0, 2), (21, 3)): {'bw': 58.0}, ((0, 3), (21, 2)): {'bw': 41.0}, ((0, 4), (2, 29)): {'bw': 46.0}, ((0, 4), (21, 2)): {'bw': 46.0}, ((1, 2), (5, 3)): {'bw': 57.0}, ((1, 3), (5, 2)): {'bw': 77.0}, ((3, 4), (2, 29)): {'bw': 58.0}}",548.0,477.0,230.0,115.0,362,115.0,362,115.0,433.0,71.0,0.8704379562043796,1174057.0759441426,1021943.8416521096,1864.8610249126089,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5,7
2,2,2,786.0,857.0,1038999.1087442669,1191112.3430363,0.9171528588098017,0.8722931256809272,6,1,1,51.0,16639.0,2602,14037.0,0.07991513437057995,0.04301881647122985,1,55.1950391331951,51.0,4,4,True,"{3: 2, 2: 3, 1: 5, 0: 13}","{(0, 2): [(13, 3)], (0, 3): [(13, 2)], (1, 2): [(5, 3)], (1, 3): [(5, 2)]}","{(3, 2): {'cpu': 35}, (2, 3): {'cpu': 36}, (1, 5): {'cpu': 16}, (0, 13): {'cpu': 24}}","{((0, 2), (13, 3)): {'bw': 57.0}, ((0, 3), (13, 2)): {'bw': 67.0}, ((1, 2), (5, 3)): {'bw': 25.0}, ((1, 3), (5, 2)): {'bw': 49.0}}",309.0,309.0,222.0,111.0,198,111.0,198,111.0,198.0,0.0,1.0,17055.267092157286,17055.267092157286,55.1950391331951,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,4,4
3,3,3,927.0,998.0,1077725.9478621925,1229839.1821542257,0.9288577154308617,0.8763145324207456,9,2,1,70.0,16498.0,2539,13959.0,0.10219236209335214,0.048336514862285296,2,274.65843346046614,70.0,3,2,True,"{0: 1, 2: 4, 1: 12}","{(0, 1): [(1, 12)], (0, 2): [(1, 4)]}","{(0, 1): {'cpu': 13}, (2, 4): {'cpu': 32}, (1, 12): {'cpu': 18}}","{((0, 1), (1, 12)): {'bw': 56.0}, ((0, 2), (1, 4)): {'bw': 22.0}}",141.0,141.0,126.0,63.0,78,63.0,78,63.0,78.0,0.0,1.0,38726.83911792572,38726.83911792572,274.65843346046614,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3,2
4,4,4,1102.0,1173.0,1259720.73664067,1411833.9709327032,0.9394714407502132,0.8922584118077693,10,3,1,82.0,16323.0,2442,13881.0,0.1364922206506365,0.05365421325334063,3,1039.970221591301,82.0,3,2,True,"{0: 0, 1: 1, 2: 4}","{(0, 2): [(0, 4)], (1, 2): [(1, 4)]}","{(0, 0): {'cpu': 38}, (1, 1): {'cpu': 34}, (2, 4): {'cpu': 25}}","{((0, 2), (0, 4)): {'bw': 49.0}, ((1, 2), (1, 4)): {'bw': 29.0}}",175.0,175.0,194.0,97.0,78,97.0,78,97.0,78.0,0.0,1.0,181994.78877847767,181994.78877847767,1039.970221591301,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3,2
5,5,5,1557.0,1700.0,1459404.9634415456,1643116.5808756952,0.9158823529411765,0.8881931936100109,14,4,1,93.0,15796.0,2326,13470.0,0.17751060820367748,0.08167439323697845,4,438.8664325293968,93.0,5,7,True,"{3: 28, 1: 29, 4: 30, 2: 31, 0: 33}","{(0, 1): [(30, 29), (33, 30)], (0, 3): [(30, 28), (33, 30)], (0, 4): [(33, 30)], (1, 2): [(29, 31)], (1, 4): [(29, 30)], (2, 3): [(31, 28)], (3, 4): [(28, 30)]}","{(3, 28): {'cpu': 37}, (1, 29): {'cpu': 13}, (4, 30): {'cpu': 28}, (2, 31): {'cpu': 19}, (0, 33): {'cpu': 19}}","{((0, 1), (30, 29)): {'bw': 26.0}, ((0, 1), (33, 30)): {'bw': 26.0}, ((0, 3), (30, 28)): {'bw': 46.0}, ((0, 3), (33, 30)): {'bw': 46.0}, ((0, 4), (33, 30)): {'bw': 56.0}, ((1, 2), (29, 31)): {'bw': 26.0}, ((1, 4), (29, 30)): {'bw': 58.0}, ((2, 3), (31, 28)): {'bw': 67.0}, ((3, 4), (28, 30)): {'bw': 60.0}}",527.0,455.0,232.0,116.0,339,116.0,339,116.0,411.0,72.0,0.8633776091081594,231282.6099429921,199684.22680087553,378.9074512350579,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5,7
5,5,4,1557.0,1700.0,1459404.9634415456,1643116.5808756952,0.9158823529411765,0.8881931936100109,14,5,0,106.19503913319511,16105.0,2437,13668.0,0.1382602545968883,0.06817562039814562,1,55.1950391331951,51.0,4,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
6,6,5,1882.0,2066.0,1462279.4595696717,1646353.7057461387,0.9109390125847048,0.888192770767298,15,6,1,107.0,15739.0,2321,13418.0,0.17927864214992928,0.08521952549768208,5,8.84460347115676,107.0,4,4,True,"{3: 0, 2: 4, 0: 12, 1: 20}","{(0, 2): [(0, 4), (12, 0)], (0, 3): [(12, 0)], (1, 3): [(20, 0)], (2, 3): [(4, 0)]}","{(3, 0): {'cpu': 35}, (2, 4): {'cpu': 16}, (0, 12): {'cpu': 27}, (1, 20): {'cpu': 38}}","{((0, 2), (0, 4)): {'bw': 41.0}, ((0, 2), (12, 0)): {'bw': 41.0}, ((0, 3), (12, 0)): {'bw': 50.0}, ((1, 3), (20, 0)): {'bw': 42.0}, ((2, 3), (4, 0)): {'bw': 76.0}}",366.0,325.0,232.0,116.0,209,116.0,209,116.0,250.0,41.0,0.8879781420765027,3237.1248704433738,2874.4961281259466,7.853814557721166,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,4,4
6,6,4,1882.0,2066.0,1462279.4595696717,1646353.7057461387,0.9109390125847048,0.888192770767298,15,7,0,115.84460347115676,16105.0,2437,13668.0,0.1382602545968883,0.06817562039814562,5,8.84460347115676,107.0,4,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
7,7,5,2301.0,2554.0,1922247.0192478576,2182067.713199491,0.9009397024275646,0.8809291332345194,17,8,1,129.0,15617.0,2313,13304.0,0.1821074964639321,0.0929915462230706,6,1097.7746054371978,129.0,5,6,True,"{2: 2, 1: 20, 4: 21, 3: 22, 0: 23}","{(0, 1): [(23, 20)], (0, 3): [(21, 22), (23, 21)], (0, 4): [(23, 21)], (1, 3): [(20, 22)], (2, 4): [(2, 21)], (3, 4): [(22, 21)]}","{(2, 2): {'cpu': 23}, (1, 20): {'cpu': 11}, (4, 21): {'cpu': 35}, (3, 22): {'cpu': 23}, (0, 23): {'cpu': 32}}","{((0, 1), (23, 20)): {'bw': 31.0}, ((0, 3), (21, 22)): {'bw': 69.0}, ((0, 3), (23, 21)): {'bw': 69.0}, ((0, 4), (23, 21)): {'bw': 78.0}, ((1, 3), (20, 22)): {'bw': 36.0}, ((2, 4), (2, 21)): {'bw': 36.0}, ((3, 4), (22, 21)): {'bw': 45.0}}",488.0,419.0,248.0,124.0,295,124.0,295,124.0,364.0,69.0,0.8586065573770492,535714.0074533526,459967.5596781859,942.5564747503809,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5,6
8,8,6,2864.0,3417.0,2058703.597348652,2391236.49987975,0.8381621305238514,0.86093684060618,20,9,1,153.0,14754.0,2155,12599.0,0.23797736916548795,0.14105535860376328,7,242.3740285982141,153.0,7,9,True,"{4: 12, 6: 20, 0: 22, 1: 23, 5: 24, 2: 25, 3: 26}","{(0, 1): [(20, 23), (22, 20)], (0, 4): [(0, 12), (20, 0), (22, 20)], (0, 5): [(22, 24)], (0, 6): [(22, 20)], (1, 2): [(20, 22), (22, 25), (23, 20)], (1, 3): [(23, 26)], (2, 5): [(22, 24), (25, 22)], (2, 6): [(22, 20), (25, 22)], (3, 6): [(23, 20), (26, 23)]}","{(4, 12): {'cpu': 18}, (6, 20): {'cpu': 15}, (0, 22): {'cpu': 31}, (1, 23): {'cpu': 26}, (5, 24): {'cpu': 26}, (2, 25): {'cpu': 31}, (3, 26): {'cpu': 11}}","{((0, 1), (20, 23)): {'bw': 21.0}, ((0, 1), (22, 20)): {'bw': 21.0}, ((0, 4), (0, 12)): {'bw': 36.0}, ((0, 4), (20, 0)): {'bw': 36.0}, ((0, 4), (22, 20)): {'bw': 36.0}, ((0, 5), (22, 24)): {'bw': 46.0}, ((0, 6), (22, 20)): {'bw': 77.0}, ((1, 2), (20, 22)): {'bw': 34.0}, ((1, 2), (22, 25)): {'bw': 34.0}, ((1, 2), (23, 20)): {'bw': 34.0}, ((1, 3), (23, 26)): {'bw': 52.0}, ((2, 5), (22, 24)): {'bw': 64.0}, ((2, 5), (25, 22)): {'bw': 64.0}, ((2, 6), (22, 20)): {'bw': 50.0}, ((2, 6), (25, 22)): {'bw': 50.0}, ((3, 6), (23, 20)): {'bw': 25.0}, ((3, 6), (26, 23)): {'bw': 25.0}}",863.0,563.0,316.0,158.0,405,158.0,405,158.0,705.0,300.0,0.6523754345307068,209168.78668025875,136456.57810079455,158.11886222571786,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,7,9
9,9,7,3280.0,3912.0,2096892.110557917,2436677.1586263515,0.8384458077709611,0.8605539322821147,22,10,1,175.0,14259.0,2040,12219.0,0.2786421499292786,0.1669620943550586,8,91.79931059919478,175.0,4,5,True,"{3: 12, 2: 13, 1: 14, 0: 15}","{(0, 1): [(12, 14), (15, 12)], (0, 2): [(15, 13)], (0, 3): [(15, 12)], (1, 2): [(14, 13)], (1, 3): [(14, 12)]}","{(3, 12): {'cpu': 27}, (2, 13): {'cpu': 22}, (1, 14): {'cpu': 32}, (0, 15): {'cpu': 34}}","{((0, 1), (12, 14)): {'bw': 79.0}, ((0, 1), (15, 12)): {'bw': 79.0}, ((0, 2), (15, 13)): {'bw': 78.0}, ((0, 3), (15, 12)): {'bw': 23.0}, ((1, 2), (14, 13)): {'bw': 78.0}, ((1, 3), (14, 12)): {'bw': 43.0}}",495.0,416.0,230.0,115.0,301,115.0,301,115.0,380.0,79.0,0.8404040404040404,45440.65874660142,38188.51320926503,77.14851153386874,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,4,5
10,10,8,3461.0,4129.0,2134110.377043806,2481297.95325308,0.83821748607411,0.8600782401992081,22,11,1,198.0,14042.0,1990,12052.0,0.2963224893917963,0.17834742296154893,9,205.6257816899941,198.0,3,3,True,"{1: 3, 2: 5, 0: 13}","{(0, 1): [(13, 3)], (0, 2): [(2, 5), (13, 2)], (1, 2): [(3, 5)]}","{(1, 3): {'cpu': 17}, (2, 5): {'cpu': 18}, (0, 13): {'cpu': 15}}","{((0, 1), (13, 3)): {'bw': 50.0}, ((0, 2), (2, 5)): {'bw': 36.0}, ((0, 2), (13, 2)): {'bw': 36.0}, ((1, 2), (3, 5)): {'bw': 45.0}}",217.0,181.0,100.0,50.0,131,50.0,131,50.0,167.0,36.0,0.8341013824884793,44620.794626728726,37218.26648588893,171.5127487828983,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3,3
11,11,9,4315.0,5466.0,2519164.904315249,3084129.221358372,0.7894255396999634,0.8168156142321785,25,12,1,219.0,12705.0,1842,10863.0,0.34865629420084865,0.2594082356149441,10,450.8835213951323,219.0,7,15,True,"{0: 0, 4: 3, 1: 4, 2: 5, 3: 6, 5: 7, 6: 8}","{(0, 1): [(0, 4)], (0, 3): [(0, 4), (4, 6)], (0, 4): [(0, 28), (28, 30), (29, 3), (30, 29)], (0, 5): [(0, 4), (4, 7)], (1, 2): [(4, 6), (6, 5)], (1, 3): [(4, 6)], (1, 4): [(4, 7), (5, 3), (7, 5)], (1, 5): [(4, 7)], (1, 6): [(4, 6), (6, 8)], (2, 4): [(5, 3)], (2, 5): [(5, 7)], (2, 6): [(5, 6), (6, 8)], (3, 4): [(5, 3), (6, 5)], (3, 6): [(6, 8)], (5, 6): [(4, 6), (6, 8), (7, 4)]}","{(0, 0): {'cpu': 40}, (4, 3): {'cpu': 11}, (1, 4): {'cpu': 11}, (2, 5): {'cpu': 11}, (3, 6): {'cpu': 19}, (5, 7): {'cpu': 36}, (6, 8): {'cpu': 20}}","{((0, 1), (0, 4)): {'bw': 57.0}, ((0, 3), (0, 4)): {'bw': 52.0}, ((0, 3), (4, 6)): {'bw': 52.0}, ((0, 4), (0, 28)): {'bw': 21.0}, ((0, 4), (28, 30)): {'bw': 21.0}, ((0, 4), (29, 3)): {'bw': 21.0}, ((0, 4), (30, 29)): {'bw': 21.0}, ((0, 5), (0, 4)): {'bw': 61.0}, ((0, 5), (4, 7)): {'bw': 61.0}, ((1, 2), (4, 6)): {'bw': 28.0}, ((1, 2), (6, 5)): {'bw': 28.0}, ((1, 3), (4, 6)): {'bw': 40.0}, ((1, 4), (4, 7)): {'bw': 51.0}, ((1, 4), (5, 3)): {'bw': 51.0}, ((1, 4), (7, 5)): {'bw': 51.0}, ((1, 5), (4, 7)): {'bw': 60.0}, ((1, 6), (4, 6)): {'bw': 28.0}, ((1, 6), (6, 8)): {'bw': 28.0}, ((2, 4), (5, 3)): {'bw': 54.0}, ((2, 5), (5, 7)): {'bw': 61.0}, ((2, 6), (5, 6)): {'bw': 36.0}, ((2, 6), (6, 8)): {'bw': 36.0}, ((3, 4), (5, 3)): {'bw': 69.0}, ((3, 4), (6, 5)): {'bw': 69.0}, ((3, 6), (6, 8)): {'bw': 66.0}, ((5, 6), (4, 6)): {'bw': 22.0}, ((5, 6), (6, 8)): {'bw': 22.0}, ((5, 6), (7, 4)): {'bw': 22.0}}",1337.0,854.0,296.0,148.0,706,148.0,706,148.0,1189.0,483.0,0.6387434554973822,602831.2681052919,385054.527271443,287.99889848275467,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,7,15
12,12,10,4799.0,6067.0,2528476.0909368326,3095691.252679801,0.7910004944783253,0.8167726961621397,26,13,1,249.0,12104.0,1700,10404.0,0.3988684582743989,0.2907008453776929,11,19.237988887569244,249.0,5,7,True,"{4: 12, 2: 13, 0: 14, 1: 15, 3: 18}","{(0, 2): [(14, 13)], (0, 3): [(12, 15), (14, 12), (15, 18)], (0, 4): [(14, 12)], (1, 2): [(15, 13)], (1, 3): [(15, 18)], (1, 4): [(15, 12)], (3, 4): [(15, 12), (18, 15)]}","{(4, 12): {'cpu': 23}, (2, 13): {'cpu': 35}, (0, 14): {'cpu': 25}, (1, 15): {'cpu': 27}, (3, 18): {'cpu': 32}}","{((0, 2), (14, 13)): {'bw': 51.0}, ((0, 3), (12, 15)): {'bw': 21.0}, ((0, 3), (14, 12)): {'bw': 21.0}, ((0, 3), (15, 18)): {'bw': 21.0}, ((0, 4), (14, 12)): {'bw': 35.0}, ((1, 2), (15, 13)): {'bw': 59.0}, ((1, 3), (15, 18)): {'bw': 23.0}, ((1, 4), (15, 12)): {'bw': 78.0}, ((3, 4), (15, 12)): {'bw': 75.0}, ((3, 4), (18, 15)): {'bw': 75.0}}",601.0,484.0,284.0,142.0,342,142.0,342,142.0,459.0,117.0,0.8053244592346089,11562.031321429116,9311.186621583514,15.492822997643117,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5,7
