v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,1,1,1042.0,1115.0,102320.16657050607,109488.46998667397,0.9345291479820628,0.9345291479820628,6,0,1,37.0,16030.0,2410,13620.0,0.12839059674502717,0.052851182197496516,0,98.19593720777934,37.0,6,6,True,"{5: 0, 3: 20, 4: 23, 0: 26, 1: 27, 2: 28}","{(0, 3): [(23, 20), (26, 23)], (0, 4): [(26, 23)], (1, 4): [(27, 23)], (2, 5): [(28, 0)], (3, 4): [(20, 23)], (3, 5): [(20, 0)]}","{(5, 0): {'cpu': 52}, (3, 20): {'cpu': 47}, (4, 23): {'cpu': 54}, (0, 26): {'cpu': 68}, (1, 27): {'cpu': 71}, (2, 28): {'cpu': 63}}","{((0, 3), (23, 20)): {'bw': 73.0}, ((0, 3), (26, 23)): {'bw': 73.0}, ((0, 4), (26, 23)): {'bw': 140.0}, ((1, 4), (27, 23)): {'bw': 141.0}, ((2, 5), (28, 0)): {'bw': 75.0}, ((3, 4), (20, 23)): {'bw': 138.0}, ((3, 5), (20, 0)): {'bw': 120.0}}",1115.0,1042.0,710.0,355.0,687,355.0,687,355.0,760.0,73.0,0.9345291479820628,109488.46998667397,102320.16657050607,91.76696553408615,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,6,6
2,2,2,2349.0,2847.0,1096750.5726472691,1427279.9491947487,0.8250790305584826,0.7684200799331907,12,1,1,75.0,14298.0,2062,12236.0,0.25424954792043397,0.149095966620306,1,760.8495838383803,75.0,6,9,True,"{4: 5, 5: 6, 1: 7, 0: 8, 3: 10, 2: 11}","{(0, 4): [(6, 5), (8, 6)], (0, 5): [(8, 6)], (1, 2): [(7, 11)], (1, 3): [(7, 10)], (1, 4): [(7, 5)], (1, 5): [(4, 6), (7, 4)], (2, 3): [(7, 10), (11, 7)], (3, 5): [(4, 6), (7, 4), (10, 7)], (4, 5): [(5, 6)]}","{(4, 5): {'cpu': 65}, (5, 6): {'cpu': 50}, (1, 7): {'cpu': 42}, (0, 8): {'cpu': 48}, (3, 10): {'cpu': 73}, (2, 11): {'cpu': 70}}","{((0, 4), (6, 5)): {'bw': 128.0}, ((0, 4), (8, 6)): {'bw': 128.0}, ((0, 5), (8, 6)): {'bw': 140.0}, ((1, 2), (7, 11)): {'bw': 95.0}, ((1, 3), (7, 10)): {'bw': 136.0}, ((1, 4), (7, 5)): {'bw': 132.0}, ((1, 5), (4, 6)): {'bw': 61.0}, ((1, 5), (7, 4)): {'bw': 61.0}, ((2, 3), (7, 10)): {'bw': 96.0}, ((2, 3), (11, 7)): {'bw': 96.0}, ((3, 5), (4, 6)): {'bw': 70.0}, ((3, 5), (7, 4)): {'bw': 70.0}, ((3, 5), (10, 7)): {'bw': 70.0}, ((4, 5), (5, 6)): {'bw': 101.0}}",1732.0,1307.0,696.0,348.0,959,348.0,959,348.0,1384.0,425.0,0.7546189376443418,1317791.4792080747,994430.406076763,574.1515046632582,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,6,9
3,3,3,4135.0,5662.0,1667425.9064984755,2326748.630488783,0.7303073119039208,0.7166334535021074,20,2,1,103.0,11483.0,1559,9924.0,0.4361663652802893,0.309874826147427,2,319.5270626266553,103.0,9,13,True,"{2: 0, 0: 1, 5: 2, 1: 12, 6: 15, 4: 18, 8: 29, 7: 31, 3: 34}","{(0, 1): [(1, 12)], (0, 2): [(1, 4), (1, 12), (4, 0), (12, 0)], (0, 6): [(1, 12), (12, 15)], (1, 6): [(12, 14), (12, 15), (13, 15), (14, 13)], (2, 3): [(0, 28), (28, 31), (31, 34)], (2, 6): [(0, 12), (12, 15)], (2, 8): [(0, 28), (28, 30), (30, 29)], (3, 7): [(34, 31)], (4, 6): [(18, 15)], (5, 7): [(2, 29), (29, 31)], (5, 8): [(2, 29)], (6, 7): [(3, 29), (13, 3), (15, 13), (29, 31)], (7, 8): [(31, 29)]}","{(2, 0): {'cpu': 35}, (0, 1): {'cpu': 55}, (5, 2): {'cpu': 65}, (1, 12): {'cpu': 61}, (6, 15): {'cpu': 62}, (4, 18): {'cpu': 35}, (8, 29): {'cpu': 75}, (7, 31): {'cpu': 51}, (3, 34): {'cpu': 64}}","{((0, 1), (1, 12)): {'bw': 95.0}, ((0, 2), (1, 4)): {'bw': 64.0}, ((0, 2), (1, 12)): {'bw': 51.0}, ((0, 2), (4, 0)): {'bw': 64.0}, ((0, 2), (12, 0)): {'bw': 51.0}, ((0, 6), (1, 12)): {'bw': 106.0}, ((0, 6), (12, 15)): {'bw': 106.0}, ((1, 6), (12, 14)): {'bw': 19.0}, ((1, 6), (12, 15)): {'bw': 81.0}, ((1, 6), (13, 15)): {'bw': 19.0}, ((1, 6), (14, 13)): {'bw': 19.0}, ((2, 3), (0, 28)): {'bw': 74.0}, ((2, 3), (28, 31)): {'bw': 74.0}, ((2, 3), (31, 34)): {'bw': 74.0}, ((2, 6), (0, 12)): {'bw': 109.0}, ((2, 6), (12, 15)): {'bw': 109.0}, ((2, 8), (0, 28)): {'bw': 106.0}, ((2, 8), (28, 30)): {'bw': 106.0}, ((2, 8), (30, 29)): {'bw': 106.0}, ((3, 7), (34, 31)): {'bw': 111.0}, ((4, 6), (18, 15)): {'bw': 83.0}, ((5, 7), (2, 29)): {'bw': 88.0}, ((5, 7), (29, 31)): {'bw': 88.0}, ((5, 8), (2, 29)): {'bw': 90.0}, ((6, 7), (3, 29)): {'bw': 71.0}, ((6, 7), (13, 3)): {'bw': 71.0}, ((6, 7), (15, 13)): {'bw': 71.0}, ((6, 7), (29, 31)): {'bw': 71.0}, ((7, 8), (31, 29)): {'bw': 135.0}}",2815.0,1786.0,1006.0,503.0,1283,503.0,1283,503.0,2312.0,1029.0,0.6344582593250444,899468.6812940347,570675.3338512063,202.7265839613522,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,9,13
3,3,2,4135.0,5662.0,1667425.9064984755,2326748.630488783,0.7303073119039208,0.7166334535021074,20,3,0,135.19593720777934,12598.0,1914,10684.0,0.30777576853526223,0.2570236439499305,0,98.19593720777934,37.0,6,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
4,4,3,5562.0,7982.0,1881763.5775474454,2675216.32273378,0.6968178401403157,0.7034061363772213,24,4,1,136.0,10278.0,1482,8796.0,0.4640144665461121,0.388317107093185,3,150.2015914849124,136.0,8,10,True,"{3: 0, 1: 4, 5: 20, 0: 21, 4: 22, 7: 23, 6: 25, 2: 26}","{(0, 2): [(21, 23), (23, 26)], (0, 4): [(21, 22)], (1, 5): [(0, 20), (1, 20), (4, 0), (4, 1)], (1, 6): [(1, 20), (4, 1), (20, 22), (22, 25)], (2, 5): [(23, 20), (26, 23)], (3, 5): [(0, 20)], (3, 7): [(0, 4), (0, 20), (3, 21), (4, 6), (5, 3), (6, 5), (20, 23), (21, 23)], (4, 6): [(22, 25)], (4, 7): [(21, 23), (22, 21)], (5, 7): [(20, 22), (20, 23), (21, 23), (22, 21)]}","{(3, 0): {'cpu': 37}, (1, 4): {'cpu': 64}, (5, 20): {'cpu': 56}, (0, 21): {'cpu': 35}, (4, 22): {'cpu': 68}, (7, 23): {'cpu': 35}, (6, 25): {'cpu': 73}, (2, 26): {'cpu': 64}}","{((0, 2), (21, 23)): {'bw': 82.0}, ((0, 2), (23, 26)): {'bw': 82.0}, ((0, 4), (21, 22)): {'bw': 106.0}, ((1, 5), (0, 20)): {'bw': 67.0}, ((1, 5), (1, 20)): {'bw': 50.0}, ((1, 5), (4, 0)): {'bw': 67.0}, ((1, 5), (4, 1)): {'bw': 50.0}, ((1, 6), (1, 20)): {'bw': 90.0}, ((1, 6), (4, 1)): {'bw': 90.0}, ((1, 6), (20, 22)): {'bw': 90.0}, ((1, 6), (22, 25)): {'bw': 90.0}, ((2, 5), (23, 20)): {'bw': 150.0}, ((2, 5), (26, 23)): {'bw': 150.0}, ((3, 5), (0, 20)): {'bw': 102.0}, ((3, 7), (0, 4)): {'bw': 1.0}, ((3, 7), (0, 20)): {'bw': 62.0}, ((3, 7), (3, 21)): {'bw': 1.0}, ((3, 7), (4, 6)): {'bw': 1.0}, ((3, 7), (5, 3)): {'bw': 1.0}, ((3, 7), (6, 5)): {'bw': 1.0}, ((3, 7), (20, 23)): {'bw': 62.0}, ((3, 7), (21, 23)): {'bw': 1.0}, ((4, 6), (22, 25)): {'bw': 109.0}, ((4, 7), (21, 23)): {'bw': 101.0}, ((4, 7), (22, 21)): {'bw': 101.0}, ((5, 7), (20, 22)): {'bw': 53.0}, ((5, 7), (20, 23)): {'bw': 22.0}, ((5, 7), (21, 23)): {'bw': 53.0}, ((5, 7), (22, 21)): {'bw': 53.0}}",2320.0,1427.0,864.0,432.0,995,432.0,995,432.0,1888.0,893.0,0.6150862068965517,348467.6922449968,214337.67104897,92.38692717628017,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,8,10
5,4,3,5562.0,7982.0,1881763.5775474454,2675216.32273378,0.6968178401403157,0.7034061363772213,24,5,1,168.0,10278.0,1482,8796.0,0.4640144665461121,0.388317107093185,4,589.4762948660839,168.0,9,21,False,{},{},{},{},0,0,1050.0,525.0,2260,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
6,5,4,6692.0,9800.0,4105928.9759991723,6253563.83988886,0.6828571428571428,0.6565742480806184,29,6,1,192.0,8460.0,1176,7284.0,0.5746835443037974,0.4934631432545201,5,1968.2879632316167,192.0,6,8,True,"{1: 13, 3: 14, 5: 16, 2: 17, 0: 28, 4: 30}","{(0, 3): [(0, 12), (12, 14), (28, 0)], (0, 4): [(28, 30)], (1, 2): [(13, 14), (14, 17)], (1, 3): [(13, 14)], (1, 4): [(2, 29), (13, 2), (29, 30)], (2, 3): [(17, 14)], (2, 5): [(14, 16), (17, 14)], (3, 5): [(14, 16)]}","{(1, 13): {'cpu': 41}, (3, 14): {'cpu': 30}, (5, 16): {'cpu': 74}, (2, 17): {'cpu': 49}, (0, 28): {'cpu': 63}, (4, 30): {'cpu': 49}}","{((0, 3), (0, 12)): {'bw': 142.0}, ((0, 3), (12, 14)): {'bw': 142.0}, ((0, 3), (28, 0)): {'bw': 142.0}, ((0, 4), (28, 30)): {'bw': 111.0}, ((1, 2), (13, 14)): {'bw': 86.0}, ((1, 2), (14, 17)): {'bw': 86.0}, ((1, 3), (13, 14)): {'bw': 111.0}, ((1, 4), (2, 29)): {'bw': 97.0}, ((1, 4), (13, 2)): {'bw': 97.0}, ((1, 4), (29, 30)): {'bw': 97.0}, ((2, 3), (17, 14)): {'bw': 72.0}, ((2, 5), (14, 16)): {'bw': 124.0}, ((2, 5), (17, 14)): {'bw': 124.0}, ((3, 5), (14, 16)): {'bw': 81.0}}",1818.0,1130.0,612.0,306.0,824,306.0,824,306.0,1512.0,688.0,0.6215621562156216,3578347.517155079,2224165.398451727,1223.4133104794978,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,6,8
7,5,4,6692.0,9800.0,4105928.9759991723,6253563.83988886,0.6828571428571428,0.6565742480806184,29,7,1,219.0,8460.0,1176,7284.0,0.5746835443037974,0.4934631432545201,6,141.34964621752465,219.0,8,16,False,{},{},{},{},0,0,986.0,493.0,1783,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
8,5,4,6692.0,9800.0,4105928.9759991723,6253563.83988886,0.6828571428571428,0.6565742480806184,29,8,1,254.0,8460.0,1176,7284.0,0.5746835443037974,0.4934631432545201,7,780.904693719913,254.0,7,12,False,{},{},{},{},0,0,762.0,381.0,1338,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
9,5,4,6692.0,9800.0,4105928.9759991723,6253563.83988886,0.6828571428571428,0.6565742480806184,29,9,1,284.0,8460.0,1176,7284.0,0.5746835443037974,0.4934631432545201,8,718.4470937408524,284.0,9,23,False,{},{},{},{},0,0,870.0,435.0,2441,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
