v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,solving_time,num_placed_nodes,num_routed_links
1,0,0,0,0,0,0,0,0,0,0,1,28.0,9881,1235,8646,0.0,0.0,0,731.6008897329142,28.0,13,42,False,"{6: 26, 2: 18, 1: 17, 9: 25}","{(2, 6): [(18, 10), (10, 26)], (1, 6): [(17, 9), (9, 4), (4, 10), (10, 26)], (9, 1): [(25, 9), (9, 17)], (9, 2): [(25, 9), (9, 4), (4, 10), (10, 18)], (9, 6): [(25, 9), (9, 4), (4, 10), (10, 26)]}","{(6, 26): {'cpu': 35}, (2, 18): {'cpu': 31}, (1, 17): {'cpu': 28}, (9, 25): {'cpu': 29}}","{((2, 6), (18, 10)): {'bw': 39}, ((2, 6), (10, 26)): {'bw': 39}, ((1, 6), (17, 9)): {'bw': 29}, ((1, 6), (9, 4)): {'bw': 29}, ((1, 6), (4, 10)): {'bw': 29}, ((1, 6), (10, 26)): {'bw': 29}, ((9, 1), (25, 9)): {'bw': 66}, ((9, 1), (9, 17)): {'bw': 66}, ((9, 2), (25, 9)): {'bw': 41}, ((9, 2), (9, 4)): {'bw': 41}, ((9, 2), (4, 10)): {'bw': 41}, ((9, 2), (10, 18)): {'bw': 41}, ((9, 6), (25, 9)): {'bw': 81}, ((9, 6), (9, 4)): {'bw': 81}, ((9, 6), (4, 10)): {'bw': 81}, ((9, 6), (10, 26)): {'bw': 81}}",0.0,0.0,584.0,292.0,2296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,207.0,"{'node_level': {'cpu': 11}, 'link_level': {}, 'path_level': {}}","{'node_level': {6: {'cpu': -65}, 2: {'cpu': -56}, 1: {'cpu': -42}, 9: {'cpu': -35}, 10: {'cpu': 11}}, 'link_level': {(2, 6): {'bw': -292}, (1, 6): {'bw': -172}, (9, 1): {'bw': -135}, (9, 2): {'bw': -131}, (9, 6): {'bw': -50}}, 'path_level': {(2, 6): {}, (1, 6): {}, (9, 1): {}, (9, 2): {}, (9, 6): {}}}","{'node_level': {6: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 9: {'cpu': 0}, 10: {'cpu': 11}}, 'link_level': {(2, 6): {'bw': 0}, (1, 6): {'bw': 0}, (9, 1): {'bw': 0}, (9, 2): {'bw': 0}, (9, 6): {'bw': 0}}, 'path_level': {(2, 6): {}, (1, 6): {}, (9, 1): {}, (9, 2): {}, (9, 6): {}}}",[],-35.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0030090808868408203,4.0,5.0
2,0,0,0,0,0,0,0,0,0,1,1,47.0,9881,1235,8646,0.0,0.0,1,189.07835530678128,47.0,19,82,False,"{14: 26, 18: 18, 3: 17}","{(18, 14): [(18, 10), (10, 26)], (3, 14): [(17, 9), (9, 4), (4, 10), (10, 26)], (3, 18): [(17, 9), (9, 4), (4, 10), (10, 18)]}","{(14, 26): {'cpu': 35}, (18, 18): {'cpu': 30}, (3, 17): {'cpu': 25}}","{((18, 14), (18, 10)): {'bw': 82}, ((18, 14), (10, 26)): {'bw': 82}, ((3, 14), (17, 9)): {'bw': 99}, ((3, 14), (9, 4)): {'bw': 99}, ((3, 14), (4, 10)): {'bw': 99}, ((3, 14), (10, 26)): {'bw': 99}, ((3, 18), (17, 9)): {'bw': 62}, ((3, 18), (9, 4)): {'bw': 62}, ((3, 18), (4, 10)): {'bw': 62}, ((3, 18), (10, 18)): {'bw': 62}}",0.0,0.0,1040.0,520.0,5285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,359.0,"{'node_level': {'cpu': 33}, 'link_level': {}, 'path_level': {}}","{'node_level': {14: {'cpu': -65}, 18: {'cpu': -57}, 3: {'cpu': -45}, 13: {'cpu': 33}}, 'link_level': {(18, 14): {'bw': -249}, (3, 14): {'bw': -102}, (3, 18): {'bw': -40}, (13, 3): {'bw': 100.0}}, 'path_level': {(18, 14): {}, (3, 14): {}, (3, 18): {}, (13, 3): {}}}","{'node_level': {14: {'cpu': 0}, 18: {'cpu': 0}, 3: {'cpu': 0}, 13: {'cpu': 33}}, 'link_level': {(18, 14): {'bw': 0}, (3, 14): {'bw': 0}, (3, 18): {'bw': 0}, (13, 3): {'bw': 100.0}}, 'path_level': {(18, 14): {}, (3, 14): {}, (3, 18): {}, (13, 3): {}}}",[],100.0,100.0,False,False,False,0,[],0,0.0,10.0,0.0012769699096679688,3.0,3.0
3,0,0,0,0,0,0,0,0,0,2,1,69.0,9881,1235,8646,0.0,0.0,2,504.69990354793924,69.0,20,95,False,"{4: 26, 1: 18, 8: 17, 11: 25}","{(1, 4): [(18, 10), (10, 26)], (8, 4): [(17, 9), (9, 4), (4, 10), (10, 26)], (11, 1): [(25, 9), (9, 4), (4, 10), (10, 18)], (11, 4): [(25, 9), (9, 4), (4, 10), (10, 26)], (11, 8): [(25, 9), (9, 17)]}","{(4, 26): {'cpu': 33}, (1, 18): {'cpu': 33}, (8, 17): {'cpu': 31}, (11, 25): {'cpu': 31}}","{((1, 4), (18, 10)): {'bw': 72}, ((1, 4), (10, 26)): {'bw': 72}, ((8, 4), (17, 9)): {'bw': 97}, ((8, 4), (9, 4)): {'bw': 97}, ((8, 4), (4, 10)): {'bw': 97}, ((8, 4), (10, 26)): {'bw': 97}, ((11, 1), (25, 9)): {'bw': 50}, ((11, 1), (9, 4)): {'bw': 50}, ((11, 1), (4, 10)): {'bw': 50}, ((11, 1), (10, 18)): {'bw': 50}, ((11, 4), (25, 9)): {'bw': 50}, ((11, 4), (9, 4)): {'bw': 50}, ((11, 4), (4, 10)): {'bw': 50}, ((11, 4), (10, 26)): {'bw': 50}, ((11, 8), (25, 9)): {'bw': 72}, ((11, 8), (9, 17)): {'bw': 72}}",0.0,0.0,1022.0,511.0,5519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,289.0,"{'node_level': {'cpu': 33}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -67}, 1: {'cpu': -54}, 8: {'cpu': -39}, 11: {'cpu': -33}, 14: {'cpu': 33}}, 'link_level': {(1, 4): {'bw': -259}, (8, 4): {'bw': -104}, (11, 1): {'bw': -54}, (11, 4): {'bw': -4}, (11, 8): {'bw': -61}}, 'path_level': {(1, 4): {}, (8, 4): {}, (11, 1): {}, (11, 4): {}, (11, 8): {}}}","{'node_level': {4: {'cpu': 0}, 1: {'cpu': 0}, 8: {'cpu': 0}, 11: {'cpu': 0}, 14: {'cpu': 33}}, 'link_level': {(1, 4): {'bw': 0}, (8, 4): {'bw': 0}, (11, 1): {'bw': 0}, (11, 4): {'bw': 0}, (11, 8): {'bw': 0}}, 'path_level': {(1, 4): {}, (8, 4): {}, (11, 1): {}, (11, 4): {}, (11, 8): {}}}",[],-4.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0011210441589355469,4.0,5.0
4,0,0,0,0,0,0,0,0,0,3,1,99.0,9881,1235,8646,0.0,0.0,3,113.57785565407451,99.0,16,51,False,"{8: 26, 1: 18, 5: 17}","{(1, 8): [(18, 10), (10, 26)], (5, 1): [(17, 9), (9, 4), (4, 10), (10, 18)], (5, 8): [(17, 9), (9, 4), (4, 10), (10, 26)]}","{(8, 26): {'cpu': 32}, (1, 18): {'cpu': 30}, (5, 17): {'cpu': 20}}","{((1, 8), (18, 10)): {'bw': 34}, ((1, 8), (10, 26)): {'bw': 34}, ((5, 1), (17, 9)): {'bw': 51}, ((5, 1), (9, 4)): {'bw': 51}, ((5, 1), (4, 10)): {'bw': 51}, ((5, 1), (10, 18)): {'bw': 51}, ((5, 8), (17, 9)): {'bw': 84}, ((5, 8), (9, 4)): {'bw': 84}, ((5, 8), (4, 10)): {'bw': 84}, ((5, 8), (10, 26)): {'bw': 84}}",0.0,0.0,798.0,399.0,3181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,360.0,"{'node_level': {'cpu': 40}, 'link_level': {}, 'path_level': {}}","{'node_level': {8: {'cpu': -68}, 1: {'cpu': -57}, 5: {'cpu': -50}, 0: {'cpu': 40}}, 'link_level': {(1, 8): {'bw': -297}, (5, 1): {'bw': -150}, (5, 8): {'bw': -66}, (0, 8): {'bw': 100.0}}, 'path_level': {(1, 8): {}, (5, 1): {}, (5, 8): {}, (0, 8): {}}}","{'node_level': {8: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 0: {'cpu': 40}}, 'link_level': {(1, 8): {'bw': 0}, (5, 1): {'bw': 0}, (5, 8): {'bw': 0}, (0, 8): {'bw': 100.0}}, 'path_level': {(1, 8): {}, (5, 1): {}, (5, 8): {}, (0, 8): {}}}",[],100.0,100.0,False,False,False,0,[],0,0.0,10.0,0.0010318756103515625,3.0,3.0
5,0,0,0,0,0,0,0,0,0,4,1,119.0,9881,1235,8646,0.0,0.0,4,712.9627753946261,119.0,17,68,False,"{5: 26, 6: 18, 9: 17, 4: 25}","{(6, 5): [(18, 10), (10, 26)], (9, 5): [(17, 9), (9, 4), (4, 10), (10, 26)], (9, 6): [(17, 9), (9, 4), (4, 10), (10, 18)], (4, 5): [(25, 9), (9, 4), (4, 10), (10, 26)]}","{(5, 26): {'cpu': 37}, (6, 18): {'cpu': 31}, (9, 17): {'cpu': 39}, (4, 25): {'cpu': 39}}","{((6, 5), (18, 10)): {'bw': 52}, ((6, 5), (10, 26)): {'bw': 52}, ((9, 5), (17, 9)): {'bw': 60}, ((9, 5), (9, 4)): {'bw': 60}, ((9, 5), (4, 10)): {'bw': 60}, ((9, 5), (10, 26)): {'bw': 60}, ((9, 6), (17, 9)): {'bw': 100}, ((9, 6), (9, 4)): {'bw': 100}, ((9, 6), (4, 10)): {'bw': 100}, ((9, 6), (10, 18)): {'bw': 100}, ((4, 5), (25, 9)): {'bw': 40}, ((4, 5), (9, 4)): {'bw': 40}, ((4, 5), (4, 10)): {'bw': 40}, ((4, 5), (10, 26)): {'bw': 40}}",0.0,0.0,858.0,429.0,4126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,320.0,"{'node_level': {'cpu': 34}, 'link_level': {}, 'path_level': {}}","{'node_level': {5: {'cpu': -63}, 6: {'cpu': -56}, 9: {'cpu': -31}, 4: {'cpu': -25}, 13: {'cpu': 34}}, 'link_level': {(6, 5): {'bw': -279}, (9, 5): {'bw': -141}, (9, 6): {'bw': -41}, (4, 5): {'bw': -1}}, 'path_level': {(6, 5): {}, (9, 5): {}, (9, 6): {}, (4, 5): {}}}","{'node_level': {5: {'cpu': 0}, 6: {'cpu': 0}, 9: {'cpu': 0}, 4: {'cpu': 0}, 13: {'cpu': 34}}, 'link_level': {(6, 5): {'bw': 0}, (9, 5): {'bw': 0}, (9, 6): {'bw': 0}, (4, 5): {'bw': 0}}, 'path_level': {(6, 5): {}, (9, 5): {}, (9, 6): {}, (4, 5): {}}}",[],-1.0,0.0,False,True,False,0,[],0,0.0,9.0,0.000982046127319336,4.0,4.0
6,0,0,0,0,0,0,0,0,0,5,1,138.0,9881,1235,8646,0.0,0.0,5,107.73581504714684,138.0,19,74,False,"{0: 26, 1: 18, 9: 17, 18: 25}","{(1, 0): [(18, 10), (10, 26)], (9, 0): [(17, 9), (9, 4), (4, 10), (10, 26)], (9, 1): [(17, 9), (9, 4), (4, 10), (10, 18)], (18, 0): [(25, 9), (9, 4), (4, 10), (10, 26)]}","{(0, 26): {'cpu': 36}, (1, 18): {'cpu': 35}, (9, 17): {'cpu': 25}, (18, 25): {'cpu': 33}}","{((1, 0), (18, 10)): {'bw': 87}, ((1, 0), (10, 26)): {'bw': 87}, ((9, 0), (17, 9)): {'bw': 77}, ((9, 0), (9, 4)): {'bw': 77}, ((9, 0), (4, 10)): {'bw': 77}, ((9, 0), (10, 26)): {'bw': 77}, ((9, 1), (17, 9)): {'bw': 72}, ((9, 1), (9, 4)): {'bw': 72}, ((9, 1), (4, 10)): {'bw': 72}, ((9, 1), (10, 18)): {'bw': 72}, ((18, 0), (25, 9)): {'bw': 45}, ((18, 0), (9, 4)): {'bw': 45}, ((18, 0), (4, 10)): {'bw': 45}, ((18, 0), (10, 26)): {'bw': 45}}",0.0,0.0,960.0,480.0,4226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,245.0,"{'node_level': {'cpu': 25}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -64}, 1: {'cpu': -52}, 9: {'cpu': -45}, 18: {'cpu': -31}, 5: {'cpu': 25}}, 'link_level': {(1, 0): {'bw': -244}, (9, 0): {'bw': -124}, (9, 1): {'bw': -52}, (18, 0): {'bw': -7}}, 'path_level': {(1, 0): {}, (9, 0): {}, (9, 1): {}, (18, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 9: {'cpu': 0}, 18: {'cpu': 0}, 5: {'cpu': 25}}, 'link_level': {(1, 0): {'bw': 0}, (9, 0): {'bw': 0}, (9, 1): {'bw': 0}, (18, 0): {'bw': 0}}, 'path_level': {(1, 0): {}, (9, 0): {}, (9, 1): {}, (18, 0): {}}}",[],-7.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0009918212890625,4.0,4.0
7,0,0,0,0,0,0,0,0,0,6,1,166.0,9881,1235,8646,0.0,0.0,6,340.6860681398302,166.0,13,36,False,"{4: 26, 9: 18, 11: 17, 8: 25}","{(9, 4): [(18, 10), (10, 26)], (11, 4): [(17, 9), (9, 4), (4, 10), (10, 26)], (8, 4): [(25, 9), (9, 4), (4, 10), (10, 26)], (8, 11): [(25, 9), (9, 17)]}","{(4, 26): {'cpu': 23}, (9, 18): {'cpu': 40}, (11, 17): {'cpu': 27}, (8, 25): {'cpu': 27}}","{((9, 4), (18, 10)): {'bw': 94}, ((9, 4), (10, 26)): {'bw': 94}, ((11, 4), (17, 9)): {'bw': 95}, ((11, 4), (9, 4)): {'bw': 95}, ((11, 4), (4, 10)): {'bw': 95}, ((11, 4), (10, 26)): {'bw': 95}, ((8, 4), (25, 9)): {'bw': 80}, ((8, 4), (9, 4)): {'bw': 80}, ((8, 4), (4, 10)): {'bw': 80}, ((8, 4), (10, 26)): {'bw': 80}, ((8, 11), (25, 9)): {'bw': 80}, ((8, 11), (9, 17)): {'bw': 80}}",0.0,0.0,744.0,372.0,2026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,275.0,"{'node_level': {'cpu': 29}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -77}, 9: {'cpu': -47}, 11: {'cpu': -43}, 8: {'cpu': -37}, 12: {'cpu': 29}}, 'link_level': {(9, 4): {'bw': -237}, (11, 4): {'bw': -106}, (8, 4): {'bw': -26}, (8, 11): {'bw': -55}}, 'path_level': {(9, 4): {}, (11, 4): {}, (8, 4): {}, (8, 11): {}}}","{'node_level': {4: {'cpu': 0}, 9: {'cpu': 0}, 11: {'cpu': 0}, 8: {'cpu': 0}, 12: {'cpu': 29}}, 'link_level': {(9, 4): {'bw': 0}, (11, 4): {'bw': 0}, (8, 4): {'bw': 0}, (8, 11): {'bw': 0}}, 'path_level': {(9, 4): {}, (11, 4): {}, (8, 4): {}, (8, 11): {}}}",[],-26.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0008559226989746094,4.0,4.0
8,0,0,0,0,0,0,0,0,0,7,1,189.0,9881,1235,8646,0.0,0.0,7,263.6510959578292,189.0,8,12,False,"{6: 26, 1: 18, 3: 17, 5: 25}","{(1, 6): [(18, 10), (10, 26)], (3, 6): [(17, 9), (9, 4), (4, 10), (10, 26)], (5, 3): [(25, 9), (9, 17)], (5, 6): [(25, 9), (9, 4), (4, 10), (10, 26)]}","{(6, 26): {'cpu': 36}, (1, 18): {'cpu': 37}, (3, 17): {'cpu': 38}, (5, 25): {'cpu': 25}}","{((1, 6), (18, 10)): {'bw': 72}, ((1, 6), (10, 26)): {'bw': 72}, ((3, 6), (17, 9)): {'bw': 83}, ((3, 6), (9, 4)): {'bw': 83}, ((3, 6), (4, 10)): {'bw': 83}, ((3, 6), (10, 26)): {'bw': 83}, ((5, 3), (25, 9)): {'bw': 40}, ((5, 3), (9, 17)): {'bw': 40}, ((5, 6), (25, 9)): {'bw': 85}, ((5, 6), (9, 4)): {'bw': 85}, ((5, 6), (4, 10)): {'bw': 85}, ((5, 6), (10, 26)): {'bw': 85}}",0.0,0.0,442.0,221.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,271.0,"{'node_level': {'cpu': 15}, 'link_level': {}, 'path_level': {}}","{'node_level': {6: {'cpu': -64}, 1: {'cpu': -50}, 3: {'cpu': -32}, 5: {'cpu': -39}, 7: {'cpu': 15}}, 'link_level': {(1, 6): {'bw': -259}, (3, 6): {'bw': -118}, (5, 3): {'bw': -107}, (5, 6): {'bw': -33}}, 'path_level': {(1, 6): {}, (3, 6): {}, (5, 3): {}, (5, 6): {}}}","{'node_level': {6: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 0}, 5: {'cpu': 0}, 7: {'cpu': 15}}, 'link_level': {(1, 6): {'bw': 0}, (3, 6): {'bw': 0}, (5, 3): {'bw': 0}, (5, 6): {'bw': 0}}, 'path_level': {(1, 6): {}, (3, 6): {}, (5, 3): {}, (5, 6): {}}}",[],-33.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0011048316955566406,4.0,4.0
9,0,0,0,0,0,0,0,0,0,8,1,212.0,9881,1235,8646,0.0,0.0,8,3431.695620358221,212.0,8,13,False,"{5: 26, 2: 18, 0: 17, 6: 25}","{(2, 5): [(18, 10), (10, 26)], (0, 5): [(17, 9), (9, 4), (4, 10), (10, 26)], (6, 5): [(25, 9), (9, 4), (4, 10), (10, 26)]}","{(5, 26): {'cpu': 39}, (2, 18): {'cpu': 28}, (0, 17): {'cpu': 38}, (6, 25): {'cpu': 24}}","{((2, 5), (18, 10)): {'bw': 82}, ((2, 5), (10, 26)): {'bw': 82}, ((0, 5), (17, 9)): {'bw': 55}, ((0, 5), (9, 4)): {'bw': 55}, ((0, 5), (4, 10)): {'bw': 55}, ((0, 5), (10, 26)): {'bw': 55}, ((6, 5), (25, 9)): {'bw': 54}, ((6, 5), (9, 4)): {'bw': 54}, ((6, 5), (4, 10)): {'bw': 54}, ((6, 5), (10, 26)): {'bw': 54}}",0.0,0.0,474.0,237.0,859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,286.0,"{'node_level': {'cpu': 26}, 'link_level': {}, 'path_level': {}}","{'node_level': {5: {'cpu': -61}, 2: {'cpu': -59}, 0: {'cpu': -32}, 6: {'cpu': -40}, 4: {'cpu': 26}}, 'link_level': {(2, 5): {'bw': -249}, (0, 5): {'bw': -146}, (6, 5): {'bw': -92}}, 'path_level': {(2, 5): {}, (0, 5): {}, (6, 5): {}}}","{'node_level': {5: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 6: {'cpu': 0}, 4: {'cpu': 26}}, 'link_level': {(2, 5): {'bw': 0}, (0, 5): {'bw': 0}, (6, 5): {'bw': 0}}, 'path_level': {(2, 5): {}, (0, 5): {}, (6, 5): {}}}",[],-40.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0007197856903076172,4.0,3.0
9,0,0,0,0,0,0,0,0,0,9,0,212.5778556540745,9881,1235,8646,0.0,0.0,3,113.57785565407451,99.0,16,51,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,
