v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,num_placed_nodes,num_routed_links
1,1,1,322.0,427.0,122185.5116335532,162028.6132531901,0.7540983606557377,0.7540983606557378,7,0,1,32.0,3921,2120,1801,0.04159132007233268,0.15683520599250933,0,379.4581106632087,32.0,7,12,True,"{5: 1, 2: 0, 6: 3, 0: 4, 3: 2, 1: 7, 4: 8}","{(2, 5): [(0, 1)], (6, 2): [(3, 1), (1, 0)], (6, 5): [(3, 1)], (0, 5): [(4, 1)], (0, 6): [(4, 1), (1, 3)], (3, 2): [(2, 0)], (3, 5): [(2, 0), (0, 1)], (1, 0): [(7, 3), (3, 1), (1, 4)], (1, 5): [(7, 3), (3, 1)], (4, 0): [(8, 3), (3, 1), (1, 4)], (4, 1): [(8, 3), (3, 7)], (4, 6): [(8, 3)]}","{(5, 1): {'cpu': 9}, (2, 0): {'cpu': 20}, (6, 3): {'cpu': 14}, (0, 4): {'cpu': 14}, (3, 2): {'cpu': 15}, (1, 7): {'cpu': 17}, (4, 8): {'cpu': 3}}","{((2, 5), (0, 1)): {'bw': 34}, ((6, 2), (3, 1)): {'bw': 13}, ((6, 2), (1, 0)): {'bw': 13}, ((6, 5), (3, 1)): {'bw': 24}, ((0, 5), (4, 1)): {'bw': 30}, ((0, 6), (4, 1)): {'bw': 12}, ((0, 6), (1, 3)): {'bw': 12}, ((3, 2), (2, 0)): {'bw': 33}, ((3, 5), (2, 0)): {'bw': 11}, ((3, 5), (0, 1)): {'bw': 11}, ((1, 0), (7, 3)): {'bw': 20}, ((1, 0), (3, 1)): {'bw': 20}, ((1, 0), (1, 4)): {'bw': 20}, ((1, 5), (7, 3)): {'bw': 0}, ((1, 5), (3, 1)): {'bw': 0}, ((4, 0), (8, 3)): {'bw': 2}, ((4, 0), (3, 1)): {'bw': 2}, ((4, 0), (1, 4)): {'bw': 2}, ((4, 1), (8, 3)): {'bw': 25}, ((4, 1), (3, 7)): {'bw': 25}, ((4, 6), (8, 3)): {'bw': 26}}",427.0,322.0,184.0,92.0,230.0,92.0,230.0,92.0,335.0,105.0,0.7540983606557377,162028.6132531901,122185.5116335532,286.14873918864913,Success,0.0,"{'node_level': {'cpu': -47}, 'link_level': {'bw': -4}, 'path_level': {}}","{'node_level': {5: {'cpu': -84}, 2: {'cpu': -67}, 6: {'cpu': -44}, 0: {'cpu': -45}, 3: {'cpu': -47}, 1: {'cpu': -48}, 4: {'cpu': -47}}, 'link_level': {(2, 5): {'bw': -65}, (6, 2): {'bw': -52}, (6, 5): {'bw': -45}, (0, 5): {'bw': -42}, (0, 6): {'bw': -30}, (3, 2): {'bw': -47}, (3, 5): {'bw': -36}, (1, 0): {'bw': -10}, (1, 5): {'bw': -13}, (4, 0): {'bw': -8}, (4, 1): {'bw': -14}, (4, 6): {'bw': -4}}, 'path_level': {(2, 5): {}, (6, 2): {}, (6, 5): {}, (0, 5): {}, (0, 6): {}, (3, 2): {}, (3, 5): {}, (1, 0): {}, (1, 5): {}, (4, 0): {}, (4, 1): {}, (4, 6): {}}}","{'node_level': {5: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(2, 5): {'bw': 0}, (6, 2): {'bw': 0}, (6, 5): {'bw': 0}, (0, 5): {'bw': 0}, (0, 6): {'bw': 0}, (3, 2): {'bw': 0}, (3, 5): {'bw': 0}, (1, 0): {'bw': 0}, (1, 5): {'bw': 0}, (4, 0): {'bw': 0}, (4, 1): {'bw': 0}, (4, 6): {'bw': 0}}, 'path_level': {(2, 5): {}, (6, 2): {}, (6, 5): {}, (0, 5): {}, (0, 6): {}, (3, 2): {}, (3, 5): {}, (1, 0): {}, (1, 5): {}, (4, 0): {}, (4, 1): {}, (4, 6): {}}}",[],-4.0,0.0,True,True,False,0,[],0,0.0,0.0,7.0,12.0
2,1,1,322.0,427.0,122185.5116335532,162028.6132531901,0.7540983606557377,0.7540983606557378,7,1,1,58.0,3921,2120,1801,0.04159132007233268,0.15683520599250933,1,57.894051446014565,58.0,10,24,False,"{0: 13, 7: 6, 9: 2}","{(7, 0): [(6, 13)], (9, 0): [(2, 6), (6, 13)], (9, 7): [(2, 6)]}","{(0, 13): {'cpu': 19}, (7, 6): {'cpu': 15}, (9, 2): {'cpu': 14}}","{((7, 0), (6, 13)): {'bw': 43}, ((9, 0), (2, 6)): {'bw': 14}, ((9, 0), (6, 13)): {'bw': 14}, ((9, 7), (2, 6)): {'bw': 36}}",0.0,0.0,238.0,119.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1600.0,"{'node_level': {'cpu': -58}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -76}, 7: {'cpu': -40}, 9: {'cpu': -33}, 3: {'cpu': -58}}, 'link_level': {(7, 0): {'bw': -15}, (9, 0): {'bw': -1}, (9, 7): {'bw': -41}, (3, 0): {'bw': 100.0}}, 'path_level': {(7, 0): {}, (9, 0): {}, (9, 7): {}, (3, 0): {}}}","{'node_level': {0: {'cpu': 0}, 7: {'cpu': 0}, 9: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(7, 0): {'bw': 0}, (9, 0): {'bw': 0}, (9, 7): {'bw': 0}, (3, 0): {'bw': 100.0}}, 'path_level': {(7, 0): {}, (9, 0): {}, (9, 7): {}, (3, 0): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,16.0,3.0,3.0
3,1,1,322.0,427.0,122185.5116335532,162028.6132531901,0.7540983606557377,0.7540983606557378,7,2,1,80.0,3921,2120,1801,0.04159132007233268,0.15683520599250933,2,78.93121508861901,80.0,7,7,False,"{3: 13, 2: 6, 6: 21, 0: 29}","{(2, 3): [(6, 13)], (6, 3): [(21, 13)], (0, 6): [(29, 13), (13, 21)]}","{(3, 13): {'cpu': 18}, (2, 6): {'cpu': 19}, (6, 21): {'cpu': 6}, (0, 29): {'cpu': 19}}","{((2, 3), (6, 13)): {'bw': 46}, ((6, 3), (21, 13)): {'bw': 39}, ((0, 6), (29, 13)): {'bw': 5}, ((0, 6), (13, 21)): {'bw': 5}}",0.0,0.0,210.0,105.0,167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1500.0,"{'node_level': {'cpu': -64}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {3: {'cpu': -77}, 2: {'cpu': -36}, 6: {'cpu': -55}, 0: {'cpu': -54}, 1: {'cpu': -64}}, 'link_level': {(2, 3): {'bw': -12}, (6, 3): {'bw': -35}, (0, 6): {'bw': -30}, (1, 2): {'bw': -50}, (1, 6): {'bw': 100.0}}, 'path_level': {(2, 3): {}, (6, 3): {}, (0, 6): {}, (1, 2): {}, (1, 6): {}}}","{'node_level': {3: {'cpu': 0}, 2: {'cpu': 0}, 6: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(2, 3): {'bw': 0}, (6, 3): {'bw': 0}, (0, 6): {'bw': 0}, (1, 2): {'bw': 0}, (1, 6): {'bw': 100.0}}, 'path_level': {(2, 3): {}, (6, 3): {}, (0, 6): {}, (1, 2): {}, (1, 6): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,15.0,4.0,3.0
4,2,2,379.0,484.0,142445.61946306704,182288.72108270394,0.7830578512396694,0.7814285964431108,9,3,1,110.0,3864,2105,1759,0.04837251356238703,0.17649812734082393,3,355.44048823708476,110.0,2,1,True,"{1: 13, 0: 6}","{(0, 1): [(6, 13)]}","{(1, 13): {'cpu': 13}, (0, 6): {'cpu': 2}}","{((0, 1), (6, 13)): {'bw': 42}}",57.0,57.0,30.0,15.0,42.0,15.0,42.0,15.0,42.0,0.0,1.0,20260.107829513832,20260.107829513832,355.44048823708476,Success,0.0,"{'node_level': {'cpu': -53}, 'link_level': {'bw': -16}, 'path_level': {}}","{'node_level': {1: {'cpu': -82}, 0: {'cpu': -53}}, 'link_level': {(0, 1): {'bw': -16}}, 'path_level': {(0, 1): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-16.0,0.0,True,True,False,0,[],0,0.0,0.0,2.0,1.0
4,2,2,379.0,484.0,142445.61946306704,182288.72108270394,0.7830578512396694,0.7814285964431108,9,4,0,115.89405144601457,3864,2105,1759,0.04837251356238703,0.17649812734082393,1,57.894051446014565,58.0,10,24,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
5,3,3,442.0,547.0,150096.9785292221,189940.080148859,0.8080438756855576,0.7902333115348207,10,5,1,135.0,3801,2087,1714,0.056509945750452095,0.19756554307116103,4,121.45014390722343,135.0,2,1,True,"{0: 5, 1: 2}","{(1, 0): [(2, 5)]}","{(0, 5): {'cpu': 17}, (1, 2): {'cpu': 1}}","{((1, 0), (2, 5)): {'bw': 45}}",63.0,63.0,36.0,18.0,45.0,18.0,45.0,18.0,45.0,0.0,1.0,7651.359066155076,7651.359066155076,121.45014390722343,Success,0.0,"{'node_level': {'cpu': -46}, 'link_level': {'bw': -18}, 'path_level': {}}","{'node_level': {0: {'cpu': -44}, 1: {'cpu': -46}}, 'link_level': {(1, 0): {'bw': -18}}, 'path_level': {(1, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}}, 'path_level': {(1, 0): {}}}",[],-18.0,0.0,True,True,False,0,[],0,0.0,0.0,2.0,1.0
5,3,3,442.0,547.0,150096.9785292221,189940.080148859,0.8080438756855576,0.7902333115348207,10,6,0,158.931215088619,3801,2087,1714,0.056509945750452095,0.19756554307116103,2,78.93121508861901,80.0,7,7,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
6,3,3,442.0,547.0,150096.9785292221,189940.080148859,0.8080438756855576,0.7902333115348207,10,7,1,161.0,3801,2087,1714,0.056509945750452095,0.19756554307116103,5,1241.1173299335453,161.0,3,2,False,"{2: 13, 0: 21, 1: 29}","{(0, 2): [(21, 13)], (1, 2): [(29, 13)]}","{(2, 13): {'cpu': 1}, (0, 21): {'cpu': 15}, (1, 29): {'cpu': 17}}","{((0, 2), (21, 13)): {'bw': 43}, ((1, 2), (29, 13)): {'bw': 11}}",0.0,0.0,66.0,33.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -56}, 'link_level': {'bw': -88}, 'path_level': {}}","{'node_level': {2: {'cpu': -81}, 0: {'cpu': -46}, 1: {'cpu': -56}}, 'link_level': {(0, 2): {'bw': -31}, (1, 2): {'bw': -88}}, 'path_level': {(0, 2): {}, (1, 2): {}}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 2): {}, (1, 2): {}}}",[],-56.0,100.0,True,False,False,0,[],0,0.0,1.0,3.0,2.0
7,3,3,442.0,547.0,150096.9785292221,189940.080148859,0.8080438756855576,0.7902333115348207,10,8,1,186.0,3801,2087,1714,0.056509945750452095,0.19756554307116103,6,310.0901200761372,186.0,9,19,False,"{5: 13, 6: 21, 3: 29}","{(6, 5): [(21, 13)], (3, 5): [(29, 13)], (3, 6): [(29, 13), (13, 21)]}","{(5, 13): {'cpu': 20}, (6, 21): {'cpu': 7}, (3, 29): {'cpu': 19}}","{((6, 5), (21, 13)): {'bw': 20}, ((3, 5), (29, 13)): {'bw': 21}, ((3, 6), (29, 13)): {'bw': 10}, ((3, 6), (13, 21)): {'bw': 10}}",0.0,0.0,174.0,87.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1600.0,"{'node_level': {'cpu': -54}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {5: {'cpu': -62}, 6: {'cpu': -54}, 3: {'cpu': -54}, 4: {'cpu': -54}}, 'link_level': {(6, 5): {'bw': -54}, (3, 5): {'bw': -78}, (3, 6): {'bw': -44}, (4, 5): {'bw': -2}, (4, 6): {'bw': 100.0}}, 'path_level': {(6, 5): {}, (3, 5): {}, (3, 6): {}, (4, 5): {}, (4, 6): {}}}","{'node_level': {5: {'cpu': 0}, 6: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(6, 5): {'bw': 0}, (3, 5): {'bw': 0}, (3, 6): {'bw': 0}, (4, 5): {'bw': 0}, (4, 6): {'bw': 100.0}}, 'path_level': {(6, 5): {}, (3, 5): {}, (3, 6): {}, (4, 5): {}, (4, 6): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,16.0,3.0,3.0
8,3,3,442.0,547.0,150096.9785292221,189940.080148859,0.8080438756855576,0.7902333115348207,10,9,1,207.0,3801,2087,1714,0.056509945750452095,0.19756554307116103,7,70.93576580993681,207.0,8,16,False,"{0: 13, 5: 21, 7: 29}","{(5, 0): [(21, 13)], (7, 0): [(29, 13)]}","{(0, 13): {'cpu': 18}, (5, 21): {'cpu': 20}, (7, 29): {'cpu': 19}}","{((5, 0), (21, 13)): {'bw': 33}, ((7, 0), (29, 13)): {'bw': 16}}",0.0,0.0,196.0,98.0,436.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1600.0,"{'node_level': {'cpu': -60}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -64}, 5: {'cpu': -41}, 7: {'cpu': -54}, 1: {'cpu': -60}}, 'link_level': {(5, 0): {'bw': -41}, (7, 0): {'bw': -83}, (1, 0): {'bw': 100.0}}, 'path_level': {(5, 0): {}, (7, 0): {}, (1, 0): {}}}","{'node_level': {0: {'cpu': 0}, 5: {'cpu': 0}, 7: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(5, 0): {'bw': 0}, (7, 0): {'bw': 0}, (1, 0): {'bw': 100.0}}, 'path_level': {(5, 0): {}, (7, 0): {}, (1, 0): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,16.0,3.0,2.0
