v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
1,0,0,0,0,0,0,0,0,0,0,1,8.0,8909,4490,4419,0.0,0.0,0,247.15448401396682,8.0,10,28,False,{},{},{},{},0,0,826.0,413.0,2278,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
2,0,0,0,0,0,0,0,0,0,1,1,20.0,8909,4490,4419,0.0,0.0,1,332.7569281464036,20.0,8,12,False,{},{},{},{},0,0,558.0,279.0,892,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
3,0,0,0,0,0,0,0,0,0,2,1,25.0,8909,4490,4419,0.0,0.0,2,463.56271151578983,25.0,9,12,False,{},{},{},{},0,0,708.0,354.0,846,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
4,0,0,0,0,0,0,0,0,0,3,1,34.0,8909,4490,4419,0.0,0.0,3,398.7517908198642,34.0,5,4,False,{},{},{},{},0,0,422.0,211.0,348,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
5,0,0,0,0,0,0,0,0,0,4,1,39.0,8909,4490,4419,0.0,0.0,4,1303.0724541975976,39.0,6,9,False,{},{},{},{},0,0,536.0,268.0,629,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
6,0,0,0,0,0,0,0,0,0,5,1,48.0,8909,4490,4419,0.0,0.0,5,1255.0103047129642,48.0,8,16,False,{},{},{},{},0,0,714.0,357.0,1113,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
7,0,0,0,0,0,0,0,0,0,6,1,53.0,8909,4490,4419,0.0,0.0,6,251.16062180515115,53.0,10,24,False,{},{},{},{},0,0,682.0,341.0,1929,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
8,0,0,0,0,0,0,0,0,0,7,1,61.0,8909,4490,4419,0.0,0.0,7,1651.9790106988203,61.0,5,4,False,{},{},{},{},0,0,350.0,175.0,330,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
9,0,0,0,0,0,0,0,0,0,8,1,73.0,8909,4490,4419,0.0,0.0,8,95.55341730089269,73.0,5,5,False,{},{},{},{},0,0,268.0,134.0,532,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
10,0,0,0,0,0,0,0,0,0,9,1,82.0,8909,4490,4419,0.0,0.0,9,67.5259994743484,82.0,6,7,False,{},{},{},{},0,0,456.0,228.0,542,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
11,0,0,0,0,0,0,0,0,0,10,1,85.0,8909,4490,4419,0.0,0.0,10,72.55864421525345,85.0,9,23,False,{},{},{},{},0,0,696.0,348.0,1766,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
12,0,0,0,0,0,0,0,0,0,11,1,93.0,8909,4490,4419,0.0,0.0,11,352.26806019114156,93.0,10,23,False,{},{},{},{},0,0,772.0,386.0,1809,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
13,0,0,0,0,0,0,0,0,0,12,1,102.0,8909,4490,4419,0.0,0.0,12,10.87992138655132,102.0,9,13,False,{},{},{},{},0,0,752.0,376.0,980,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
14,0,0,0,0,0,0,0,0,0,13,1,111.0,8909,4490,4419,0.0,0.0,13,1477.9694316123027,111.0,6,12,False,{},{},{},{},0,0,440.0,220.0,984,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
14,0,0,0,0,0,0,0,0,0,14,0,112.87992138655132,8909,4490,4419,0.0,0.0,12,10.87992138655132,102.0,9,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
15,0,0,0,0,0,0,0,0,0,15,1,120.0,8909,4490,4419,0.0,0.0,14,877.5656853759356,120.0,7,11,False,{},{},{},{},0,0,588.0,294.0,916,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
16,0,0,0,0,0,0,0,0,0,16,1,127.0,8909,4490,4419,0.0,0.0,15,7.566453892334835,127.0,9,12,False,{},{},{},{},0,0,648.0,324.0,1076,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
17,0,0,0,0,0,0,0,0,0,17,1,133.0,8909,4490,4419,0.0,0.0,16,96.91147584111319,133.0,10,21,False,{},{},{},{},0,0,912.0,456.0,1611,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
17,0,0,0,0,0,0,0,0,0,18,0,134.56645389233483,8909,4490,4419,0.0,0.0,15,7.566453892334835,127.0,9,12,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
