v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,solving_time,num_placed_nodes,num_routed_links
1,0,0,0,0,0,0,0,0,0,0,1,20.0,9881,1235,8646,0.0,0.0,0,73.35476529032954,20.0,10,28,False,"{4: 26, 9: 18, 1: 17, 0: 25}","{(9, 4): [(18, 10), (10, 26)], (1, 4): [(17, 9), (9, 4), (4, 10), (10, 26)], (1, 9): [(17, 9), (9, 4), (4, 10), (10, 18)], (0, 1): [(25, 9), (9, 17)], (0, 4): [(25, 9), (9, 4), (4, 10), (10, 26)], (0, 9): [(25, 9), (9, 4), (4, 10), (10, 18)]}","{(4, 26): {'cpu': 30}, (9, 18): {'cpu': 28}, (1, 17): {'cpu': 20}, (0, 25): {'cpu': 21}}","{((9, 4), (18, 10)): {'bw': 35}, ((9, 4), (10, 26)): {'bw': 35}, ((1, 4), (17, 9)): {'bw': 36}, ((1, 4), (9, 4)): {'bw': 36}, ((1, 4), (4, 10)): {'bw': 36}, ((1, 4), (10, 26)): {'bw': 36}, ((1, 9), (17, 9)): {'bw': 67}, ((1, 9), (9, 4)): {'bw': 67}, ((1, 9), (4, 10)): {'bw': 67}, ((1, 9), (10, 18)): {'bw': 67}, ((0, 1), (25, 9)): {'bw': 50}, ((0, 1), (9, 17)): {'bw': 50}, ((0, 4), (25, 9)): {'bw': 45}, ((0, 4), (9, 4)): {'bw': 45}, ((0, 4), (4, 10)): {'bw': 45}, ((0, 4), (10, 26)): {'bw': 45}, ((0, 9), (25, 9)): {'bw': 33}, ((0, 9), (9, 4)): {'bw': 33}, ((0, 9), (4, 10)): {'bw': 33}, ((0, 9), (10, 18)): {'bw': 33}}",0.0,0.0,426.0,213.0,1059.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,211.0,"{'node_level': {'cpu': 25}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -70}, 9: {'cpu': -59}, 1: {'cpu': -50}, 0: {'cpu': -43}, 5: {'cpu': 25}}, 'link_level': {(9, 4): {'bw': -296}, (1, 4): {'bw': -165}, (1, 9): {'bw': -98}, (0, 1): {'bw': -77}, (0, 4): {'bw': -53}, (0, 9): {'bw': -20}}, 'path_level': {(9, 4): {}, (1, 4): {}, (1, 9): {}, (0, 1): {}, (0, 4): {}, (0, 9): {}}}","{'node_level': {4: {'cpu': 0}, 9: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}, 5: {'cpu': 25}}, 'link_level': {(9, 4): {'bw': 0}, (1, 4): {'bw': 0}, (1, 9): {'bw': 0}, (0, 1): {'bw': 0}, (0, 4): {'bw': 0}, (0, 9): {'bw': 0}}, 'path_level': {(9, 4): {}, (1, 4): {}, (1, 9): {}, (0, 1): {}, (0, 4): {}, (0, 9): {}}}",[],-20.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0032901763916015625,4.0,6.0
2,0,0,0,0,0,0,0,0,0,1,1,37.0,9881,1235,8646,0.0,0.0,1,30.893921601455133,37.0,13,29,False,"{2: 26, 6: 18, 1: 17, 11: 25}","{(6, 2): [(18, 10), (10, 26)], (1, 2): [(17, 9), (9, 4), (4, 10), (10, 26)], (11, 2): [(25, 9), (9, 4), (4, 10), (10, 26)], (11, 6): [(25, 9), (9, 4), (4, 10), (10, 18)]}","{(2, 26): {'cpu': 24}, (6, 18): {'cpu': 20}, (1, 17): {'cpu': 29}, (11, 25): {'cpu': 30}}","{((6, 2), (18, 10)): {'bw': 30}, ((6, 2), (10, 26)): {'bw': 30}, ((1, 2), (17, 9)): {'bw': 56}, ((1, 2), (9, 4)): {'bw': 56}, ((1, 2), (4, 10)): {'bw': 56}, ((1, 2), (10, 26)): {'bw': 56}, ((11, 2), (25, 9)): {'bw': 19}, ((11, 2), (9, 4)): {'bw': 19}, ((11, 2), (4, 10)): {'bw': 19}, ((11, 2), (10, 26)): {'bw': 19}, ((11, 6), (25, 9)): {'bw': 30}, ((11, 6), (9, 4)): {'bw': 30}, ((11, 6), (4, 10)): {'bw': 30}, ((11, 6), (10, 18)): {'bw': 30}}",0.0,0.0,532.0,266.0,1189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,216.0,"{'node_level': {'cpu': 20}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': -76}, 6: {'cpu': -67}, 1: {'cpu': -41}, 11: {'cpu': -34}, 12: {'cpu': 20}}, 'link_level': {(6, 2): {'bw': -301}, (1, 2): {'bw': -145}, (11, 2): {'bw': -126}, (11, 6): {'bw': -96}}, 'path_level': {(6, 2): {}, (1, 2): {}, (11, 2): {}, (11, 6): {}}}","{'node_level': {2: {'cpu': 0}, 6: {'cpu': 0}, 1: {'cpu': 0}, 11: {'cpu': 0}, 12: {'cpu': 20}}, 'link_level': {(6, 2): {'bw': 0}, (1, 2): {'bw': 0}, (11, 2): {'bw': 0}, (11, 6): {'bw': 0}}, 'path_level': {(6, 2): {}, (1, 2): {}, (11, 2): {}, (11, 6): {}}}",[],-34.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0009961128234863281,4.0,4.0
3,0,0,0,0,0,0,0,0,0,2,1,51.0,9881,1235,8646,0.0,0.0,2,64.68059614236365,51.0,14,51,False,"{9: 26, 1: 18, 10: 17, 7: 25}","{(1, 9): [(18, 10), (10, 26)], (10, 1): [(17, 9), (9, 4), (4, 10), (10, 18)], (10, 9): [(17, 9), (9, 4), (4, 10), (10, 26)], (7, 1): [(25, 9), (9, 4), (4, 10), (10, 18)], (7, 9): [(25, 9), (9, 4), (4, 10), (10, 26)], (7, 10): [(25, 9), (9, 17)]}","{(9, 26): {'cpu': 29}, (1, 18): {'cpu': 20}, (10, 17): {'cpu': 28}, (7, 25): {'cpu': 29}}","{((1, 9), (18, 10)): {'bw': 11}, ((1, 9), (10, 26)): {'bw': 11}, ((10, 1), (17, 9)): {'bw': 55}, ((10, 1), (9, 4)): {'bw': 55}, ((10, 1), (4, 10)): {'bw': 55}, ((10, 1), (10, 18)): {'bw': 55}, ((10, 9), (17, 9)): {'bw': 65}, ((10, 9), (9, 4)): {'bw': 65}, ((10, 9), (4, 10)): {'bw': 65}, ((10, 9), (10, 26)): {'bw': 65}, ((7, 1), (25, 9)): {'bw': 27}, ((7, 1), (9, 4)): {'bw': 27}, ((7, 1), (4, 10)): {'bw': 27}, ((7, 1), (10, 18)): {'bw': 27}, ((7, 9), (25, 9)): {'bw': 25}, ((7, 9), (9, 4)): {'bw': 25}, ((7, 9), (4, 10)): {'bw': 25}, ((7, 9), (10, 26)): {'bw': 25}, ((7, 10), (25, 9)): {'bw': 38}, ((7, 10), (9, 17)): {'bw': 38}}",0.0,0.0,590.0,295.0,1953.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,209.0,"{'node_level': {'cpu': 19}, 'link_level': {}, 'path_level': {}}","{'node_level': {9: {'cpu': -71}, 1: {'cpu': -67}, 10: {'cpu': -42}, 7: {'cpu': -35}, 0: {'cpu': 19}}, 'link_level': {(1, 9): {'bw': -320}, (10, 1): {'bw': -146}, (10, 9): {'bw': -81}, (7, 1): {'bw': -54}, (7, 9): {'bw': -29}, (7, 10): {'bw': -72}}, 'path_level': {(1, 9): {}, (10, 1): {}, (10, 9): {}, (7, 1): {}, (7, 9): {}, (7, 10): {}}}","{'node_level': {9: {'cpu': 0}, 1: {'cpu': 0}, 10: {'cpu': 0}, 7: {'cpu': 0}, 0: {'cpu': 19}}, 'link_level': {(1, 9): {'bw': 0}, (10, 1): {'bw': 0}, (10, 9): {'bw': 0}, (7, 1): {'bw': 0}, (7, 9): {'bw': 0}, (7, 10): {'bw': 0}}, 'path_level': {(1, 9): {}, (10, 1): {}, (10, 9): {}, (7, 1): {}, (7, 9): {}, (7, 10): {}}}",[],-29.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0010259151458740234,4.0,6.0
4,0,0,0,0,0,0,0,0,0,3,1,65.0,9881,1235,8646,0.0,0.0,3,22.787405716407854,65.0,10,20,False,"{8: 26, 4: 18, 3: 17, 1: 25}","{(4, 8): [(18, 10), (10, 26)], (3, 4): [(17, 9), (9, 4), (4, 10), (10, 18)], (3, 8): [(17, 9), (9, 4), (4, 10), (10, 26)], (1, 8): [(25, 9), (9, 4), (4, 10), (10, 26)]}","{(8, 26): {'cpu': 16}, (4, 18): {'cpu': 29}, (3, 17): {'cpu': 19}, (1, 25): {'cpu': 20}}","{((4, 8), (18, 10)): {'bw': 40}, ((4, 8), (10, 26)): {'bw': 40}, ((3, 4), (17, 9)): {'bw': 61}, ((3, 4), (9, 4)): {'bw': 61}, ((3, 4), (4, 10)): {'bw': 61}, ((3, 4), (10, 18)): {'bw': 61}, ((3, 8), (17, 9)): {'bw': 56}, ((3, 8), (9, 4)): {'bw': 56}, ((3, 8), (4, 10)): {'bw': 56}, ((3, 8), (10, 26)): {'bw': 56}, ((1, 8), (25, 9)): {'bw': 33}, ((1, 8), (9, 4)): {'bw': 33}, ((1, 8), (4, 10)): {'bw': 33}, ((1, 8), (10, 26)): {'bw': 33}}",0.0,0.0,402.0,201.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,152.0,"{'node_level': {'cpu': 6}, 'link_level': {}, 'path_level': {}}","{'node_level': {8: {'cpu': -84}, 4: {'cpu': -58}, 3: {'cpu': -51}, 1: {'cpu': -44}, 6: {'cpu': 6}}, 'link_level': {(4, 8): {'bw': -291}, (3, 4): {'bw': -140}, (3, 8): {'bw': -84}, (1, 8): {'bw': -51}}, 'path_level': {(4, 8): {}, (3, 4): {}, (3, 8): {}, (1, 8): {}}}","{'node_level': {8: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 6: {'cpu': 6}}, 'link_level': {(4, 8): {'bw': 0}, (3, 4): {'bw': 0}, (3, 8): {'bw': 0}, (1, 8): {'bw': 0}}, 'path_level': {(4, 8): {}, (3, 4): {}, (3, 8): {}, (1, 8): {}}}",[],-44.0,0.0,False,True,False,0,[],0,0.0,9.0,0.00084686279296875,4.0,4.0
4,0,0,0,0,0,0,0,0,0,4,0,67.89392160145513,9881,1235,8646,0.0,0.0,1,30.893921601455133,37.0,13,29,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,
5,0,0,0,0,0,0,0,0,0,5,1,80.0,9881,1235,8646,0.0,0.0,4,56.86109365879458,80.0,5,8,False,"{4: 26, 2: 18, 0: 17, 3: 25}","{(2, 4): [(18, 10), (10, 26)], (0, 2): [(17, 9), (9, 4), (4, 10), (10, 18)], (0, 4): [(17, 9), (9, 4), (4, 10), (10, 26)], (3, 2): [(25, 9), (9, 4), (4, 10), (10, 18)], (3, 4): [(25, 9), (9, 4), (4, 10), (10, 26)]}","{(4, 26): {'cpu': 23}, (2, 18): {'cpu': 18}, (0, 17): {'cpu': 21}, (3, 25): {'cpu': 18}}","{((2, 4), (18, 10)): {'bw': 45}, ((2, 4), (10, 26)): {'bw': 45}, ((0, 2), (17, 9)): {'bw': 20}, ((0, 2), (9, 4)): {'bw': 20}, ((0, 2), (4, 10)): {'bw': 20}, ((0, 2), (10, 18)): {'bw': 20}, ((0, 4), (17, 9)): {'bw': 55}, ((0, 4), (9, 4)): {'bw': 55}, ((0, 4), (4, 10)): {'bw': 55}, ((0, 4), (10, 26)): {'bw': 55}, ((3, 2), (25, 9)): {'bw': 49}, ((3, 2), (9, 4)): {'bw': 49}, ((3, 2), (4, 10)): {'bw': 49}, ((3, 2), (10, 18)): {'bw': 49}, ((3, 4), (25, 9)): {'bw': 69}, ((3, 4), (9, 4)): {'bw': 69}, ((3, 4), (4, 10)): {'bw': 69}, ((3, 4), (10, 26)): {'bw': 69}}",0.0,0.0,170.0,85.0,342.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,135.0,"{'node_level': {'cpu': 5}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -77}, 2: {'cpu': -69}, 0: {'cpu': -49}, 3: {'cpu': -46}, 1: {'cpu': 5}}, 'link_level': {(2, 4): {'bw': -286}, (0, 2): {'bw': -181}, (0, 4): {'bw': -126}, (3, 2): {'bw': -77}, (3, 4): {'bw': -8}}, 'path_level': {(2, 4): {}, (0, 2): {}, (0, 4): {}, (3, 2): {}, (3, 4): {}}}","{'node_level': {4: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 5}}, 'link_level': {(2, 4): {'bw': 0}, (0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (3, 2): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(2, 4): {}, (0, 2): {}, (0, 4): {}, (3, 2): {}, (3, 4): {}}}",[],-8.0,0.0,False,True,False,0,[],0,0.0,9.0,0.00090789794921875,4.0,5.0
5,0,0,0,0,0,0,0,0,0,6,0,87.78740571640785,9881,1235,8646,0.0,0.0,3,22.787405716407854,65.0,10,20,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,
6,0,0,0,0,0,0,0,0,0,7,1,90.0,9881,1235,8646,0.0,0.0,5,127.90397218616073,90.0,5,6,False,"{4: 26, 2: 18, 0: 17, 1: 25}","{(2, 4): [(18, 10), (10, 26)], (0, 2): [(17, 9), (9, 4), (4, 10), (10, 18)], (0, 4): [(17, 9), (9, 4), (4, 10), (10, 26)], (1, 4): [(25, 9), (9, 4), (4, 10), (10, 26)]}","{(4, 26): {'cpu': 17}, (2, 18): {'cpu': 5}, (0, 17): {'cpu': 6}, (1, 25): {'cpu': 15}}","{((2, 4), (18, 10)): {'bw': 56}, ((2, 4), (10, 26)): {'bw': 56}, ((0, 2), (17, 9)): {'bw': 65}, ((0, 2), (9, 4)): {'bw': 65}, ((0, 2), (4, 10)): {'bw': 65}, ((0, 2), (10, 18)): {'bw': 65}, ((0, 4), (17, 9)): {'bw': 59}, ((0, 4), (9, 4)): {'bw': 59}, ((0, 4), (4, 10)): {'bw': 59}, ((0, 4), (10, 26)): {'bw': 59}, ((1, 4), (25, 9)): {'bw': 52}, ((1, 4), (9, 4)): {'bw': 52}, ((1, 4), (4, 10)): {'bw': 52}, ((1, 4), (10, 26)): {'bw': 52}}",0.0,0.0,106.0,53.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,64.0,"{'node_level': {'cpu': 10}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -83}, 2: {'cpu': -82}, 0: {'cpu': -64}, 1: {'cpu': -49}, 3: {'cpu': 10}}, 'link_level': {(2, 4): {'bw': -275}, (0, 2): {'bw': -136}, (0, 4): {'bw': -77}, (1, 4): {'bw': -25}}, 'path_level': {(2, 4): {}, (0, 2): {}, (0, 4): {}, (1, 4): {}}}","{'node_level': {4: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 10}}, 'link_level': {(2, 4): {'bw': 0}, (0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 4): {'bw': 0}}, 'path_level': {(2, 4): {}, (0, 2): {}, (0, 4): {}, (1, 4): {}}}",[],-25.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0008189678192138672,4.0,4.0
6,0,0,0,0,0,0,0,0,0,8,0,93.35476529032954,9881,1235,8646,0.0,0.0,0,73.35476529032954,20.0,10,28,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,
7,0,0,0,0,0,0,0,0,0,9,1,101.0,9881,1235,8646,0.0,0.0,6,624.1173340402217,101.0,6,8,False,"{3: 26, 5: 18, 1: 17, 4: 25}","{(5, 3): [(18, 10), (10, 26)], (1, 3): [(17, 9), (9, 4), (4, 10), (10, 26)], (1, 5): [(17, 9), (9, 4), (4, 10), (10, 18)], (4, 1): [(25, 9), (9, 17)], (4, 3): [(25, 9), (9, 4), (4, 10), (10, 26)]}","{(3, 26): {'cpu': 24}, (5, 18): {'cpu': 22}, (1, 17): {'cpu': 23}, (4, 25): {'cpu': 20}}","{((5, 3), (18, 10)): {'bw': 61}, ((5, 3), (10, 26)): {'bw': 61}, ((1, 3), (17, 9)): {'bw': 10}, ((1, 3), (9, 4)): {'bw': 10}, ((1, 3), (4, 10)): {'bw': 10}, ((1, 3), (10, 26)): {'bw': 10}, ((1, 5), (17, 9)): {'bw': 12}, ((1, 5), (9, 4)): {'bw': 12}, ((1, 5), (4, 10)): {'bw': 12}, ((1, 5), (10, 18)): {'bw': 12}, ((4, 1), (25, 9)): {'bw': 65}, ((4, 1), (9, 17)): {'bw': 65}, ((4, 3), (25, 9)): {'bw': 36}, ((4, 3), (9, 4)): {'bw': 36}, ((4, 3), (4, 10)): {'bw': 36}, ((4, 3), (10, 26)): {'bw': 36}}",0.0,0.0,240.0,120.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,163.0,"{'node_level': {'cpu': 9}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': -76}, 5: {'cpu': -65}, 1: {'cpu': -47}, 4: {'cpu': -44}, 0: {'cpu': 9}}, 'link_level': {(5, 3): {'bw': -270}, (1, 3): {'bw': -191}, (1, 5): {'bw': -179}, (4, 1): {'bw': -143}, (4, 3): {'bw': -143}}, 'path_level': {(5, 3): {}, (1, 3): {}, (1, 5): {}, (4, 1): {}, (4, 3): {}}}","{'node_level': {3: {'cpu': 0}, 5: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 9}}, 'link_level': {(5, 3): {'bw': 0}, (1, 3): {'bw': 0}, (1, 5): {'bw': 0}, (4, 1): {'bw': 0}, (4, 3): {'bw': 0}}, 'path_level': {(5, 3): {}, (1, 3): {}, (1, 5): {}, (4, 1): {}, (4, 3): {}}}",[],-44.0,0.0,False,True,False,0,[],0,0.0,9.0,0.0007860660552978516,4.0,5.0
