acceptance_rate,avg_r2c_ratio,long_term_time_r2c_ratio,long_term_avg_time_revenue,success_count,early_rejection_count,place_failure_count,route_failure_count,total_cost,total_revenue,total_time_revenue,total_time_cost,long_term_r2c_ratio,total_simulation_time,long_term_avg_revenue,long_term_avg_cost,min_p_net_available_resource,min_p_net_node_available_resource,min_p_net_link_available_resource,max_inservice_count,total_violation,total_max_single_step_violation,avg_reward,avg_solving_time,min_solving_time,max_solving_time,std_solving_time,avg_solving_time_success,avg_solving_time_failure,solver_name,seed,p_net_dataset_dir,v_nets_dataset_dir,run_id,start_run_time,clock_running_time
0.0,0.0,nan,0.0,0,0,0,0,0,0,0,0,nan,2917.0,0.0,0.0,10585,1285,9300,0,0.0,-inf,0.0,50.131524884700774,4.537462949752808,958.7318449020386,117.53674935770859,0,50.131524884700774,mip,2,dataset/p_net/16-tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_2,dataset/v_nets/200-[15-30]-random-800-0.06-cpu_[20-60]-bw_[40-150]-seed_2,mip_saturation_seed_2,20251121T083450,10027.523433923721
0.385,0.1858602446758776,0.3514014220017838,1294.8909639865471,77,0,0,0,30284.0,10646.0,6276336.502442794,17860873.94492938,0.3515387663452648,4847.0,2.196410150608624,6.247988446461729,3378.0,223,3010.0,12,0.0,-inf,0.0,37.69193307161331,0.05579805374145508,933.3799901008606,171.11329974312764,2.765407487943575,59.55650599797567,mip,2,dataset/p_net/16-fat_tree_[0.5-0.2]-cpu_[30-60]-max_cpu_None-bw_[100-200]-max_bw_None-seed_2,dataset/v_nets/200-[2-10]-random-500-0.04-cpu_[0-20]-bw_[0-50]-seed_2,mip_saturation_seed_2,20251121T160404,7539.014576911926
0.045,0.011974947215108403,0.26161642936390106,2383.162787640263,9,0,0,0,36744.0,9518.0,8951159.430376828,34214821.49320988,0.259035488787285,3756.0,2.5340788072417464,9.782747603833865,5671.0,801,4870.0,2,0.0,-inf,0.0,45.001860256195066,1.6471359729766846,938.454313993454,173.01404076692089,10.397125191158718,46.632449866589454,mip,2,dataset/p_net/16-fat_tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_2,dataset/v_nets/200-[8-20]-random-1000-0.04-cpu_[10-40]-bw_[20-100]-seed_2,mip_saturation_seed_2,20251121T190126,9001.014657020569
0.14,0.04197210562169702,0.2757792478121298,3228.755644395073,28,0,0,0,52727.0,14364.0,6938595.879805012,25159963.756706662,0.27242209873499346,2149.0,6.684039087947883,24.53559795253606,4646.0,492,3812.0,7,0.0,-inf,0.0,9.039179683923722,0.2549149990081787,241.03126573562622,16.967622757392004,7.056108108588627,9.36200528921083,mip,2,dataset/p_net/16-fat_tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_2,dataset/v_nets/200-[5-15]-random-500-0.08-cpu_[5-30]-bw_[10-70]-seed_2,mip_saturation_seed_2,20251121T213655,1808.378415107727
