v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,num_placed_nodes,num_routed_links,seed
11,0,0,0,0,0,0,0,0,0,10,1,93.0,9202,4586,4616,0.0,0.0,10,480.7197817504341,93.0,9,22,False,"{7: 9, 4: 19}","{(4, 7): [(19, 9)]}","{(7, 9): {'cpu': 40}, (4, 19): {'cpu': 23}}","{((4, 7), (19, 9)): {'bw': 86}}",0.0,0.0,560.0,280.0,1781.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2500.0,"{'node_level': {'cpu': -46}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {7: {'cpu': -60}, 4: {'cpu': -50}, 6: {'cpu': -46}}, 'link_level': {(4, 7): {'bw': -6}, (6, 4): {'bw': 100.0}}, 'path_level': {(4, 7): {}, (6, 4): {}}}","{'node_level': {7: {'cpu': 0}, 4: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(4, 7): {'bw': 0}, (6, 4): {'bw': 100.0}}, 'path_level': {(4, 7): {}, (6, 4): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,25.0,2.0,1.0,0
11,0,0,0,0,0,0,0,0,0,11,0,96.03618005880247,9202,4586,4616,0.0,0.0,6,29.036180058802465,67.0,6,9,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,0
11,0,0,0,0,0,0,0,0,0,12,0,96.57714434305558,9202,4586,4616,0.0,0.0,5,44.57714434305558,52.0,8,17,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,0
12,0,0,0,0,0,0,0,0,0,13,1,99.0,9202,4586,4616,0.0,0.0,11,390.987858348622,99.0,5,5,False,{1: 9},{},"{(1, 9): {'cpu': 57}}",{},0.0,0.0,442.0,221.0,364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2600.0,"{'node_level': {'cpu': -52}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {1: {'cpu': -43}, 2: {'cpu': -52}}, 'link_level': {(2, 1): {'bw': 100.0}}, 'path_level': {(2, 1): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(2, 1): {'bw': 100.0}}, 'path_level': {(2, 1): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,26.0,1.0,0.0,0
13,0,0,0,0,0,0,0,0,0,14,1,113.0,9202,4586,4616,0.0,0.0,12,964.1800589528863,113.0,5,5,False,{0: 9},{},"{(0, 9): {'cpu': 28}}",{},0.0,0.0,356.0,178.0,413.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2600.0,"{'node_level': {'cpu': -69}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -72}, 1: {'cpu': -69}}, 'link_level': {(1, 0): {'bw': 100.0}}, 'path_level': {(1, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 100.0}}, 'path_level': {(1, 0): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,26.0,1.0,0.0,0
14,0,0,0,0,0,0,0,0,0,15,1,121.0,9202,4586,4616,0.0,0.0,13,680.9658679428017,121.0,9,14,False,"{1: 9, 2: 4}","{(2, 1): [(4, 9)]}","{(1, 9): {'cpu': 39}, (2, 4): {'cpu': 42}}","{((2, 1), (4, 9)): {'bw': 79}}",0.0,0.0,690.0,345.0,1091.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2500.0,"{'node_level': {'cpu': -40}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {1: {'cpu': -61}, 2: {'cpu': -11}, 5: {'cpu': -40}}, 'link_level': {(2, 1): {'bw': -6}, (5, 1): {'bw': 100.0}, (5, 2): {'bw': 100.0}}, 'path_level': {(2, 1): {}, (5, 1): {}, (5, 2): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(2, 1): {'bw': 0}, (5, 1): {'bw': 100.0}, (5, 2): {'bw': 100.0}}, 'path_level': {(2, 1): {}, (5, 1): {}, (5, 2): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,25.0,2.0,1.0,0
15,0,0,0,0,0,0,0,0,0,16,1,125.0,9202,4586,4616,0.0,0.0,14,325.61536518143015,125.0,7,10,False,{2: 9},{},"{(2, 9): {'cpu': 43}}",{},0.0,0.0,572.0,286.0,799.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2600.0,"{'node_level': {'cpu': -48}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {2: {'cpu': -57}, 5: {'cpu': -48}}, 'link_level': {(5, 2): {'bw': 100.0}}, 'path_level': {(5, 2): {}}}","{'node_level': {2: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(5, 2): {'bw': 100.0}}, 'path_level': {(5, 2): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,26.0,1.0,0.0,0
15,0,0,0,0,0,0,0,0,0,17,0,131.42963815745753,9202,4586,4616,0.0,0.0,0,123.42963815745753,8.0,9,14,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,0
16,0,0,0,0,0,0,0,0,0,18,1,133.0,9202,4586,4616,0.0,0.0,15,565.177769411672,133.0,6,10,False,"{3: 9, 4: 4}","{(4, 3): [(4, 9)]}","{(3, 9): {'cpu': 51}, (4, 4): {'cpu': 50}}","{((4, 3), (4, 9)): {'bw': 71}}",0.0,0.0,468.0,234.0,815.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,2305.0,"{'node_level': {'cpu': -36}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {3: {'cpu': -49}, 4: {'cpu': -3}, 0: {'cpu': -36}}, 'link_level': {(4, 3): {'bw': -14}, (0, 3): {'bw': 100.0}}, 'path_level': {(4, 3): {}, (0, 3): {}}}","{'node_level': {3: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(4, 3): {'bw': 0}, (0, 3): {'bw': 100.0}}, 'path_level': {(4, 3): {}, (0, 3): {}}}",[],100.0,100.0,False,False,False,0,[],0,0.0,25.0,2.0,1.0,0
17,0,0,0,0,0,0,0,0,0,19,1,140.0,9202,4586,4616,0.0,0.0,16,467.0301665080763,140.0,5,5,False,"{4: 9, 1: 19}","{(1, 4): [(19, 9)]}","{(4, 9): {'cpu': 56}, (1, 19): {'cpu': 40}}","{((1, 4), (19, 9)): {'bw': 86}}",0.0,0.0,444.0,222.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2500.0,"{'node_level': {'cpu': -69}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {4: {'cpu': -44}, 1: {'cpu': -33}, 0: {'cpu': -69}}, 'link_level': {(1, 4): {'bw': -6}, (0, 1): {'bw': 100.0}, (0, 4): {'bw': 100.0}}, 'path_level': {(1, 4): {}, (0, 1): {}, (0, 4): {}}}","{'node_level': {4: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(1, 4): {'bw': 0}, (0, 1): {'bw': 100.0}, (0, 4): {'bw': 100.0}}, 'path_level': {(1, 4): {}, (0, 1): {}, (0, 4): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,25.0,2.0,1.0,0
18,0,0,0,0,0,0,0,0,0,20,1,147.0,9202,4586,4616,0.0,0.0,17,627.1016410399593,147.0,6,7,False,{4: 9},{},"{(4, 9): {'cpu': 39}}",{},0.0,0.0,462.0,231.0,643.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2600.0,"{'node_level': {'cpu': -55}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {4: {'cpu': -61}, 2: {'cpu': -55}}, 'link_level': {(2, 4): {'bw': 100.0}}, 'path_level': {(2, 4): {}}}","{'node_level': {4: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(2, 4): {'bw': 100.0}}, 'path_level': {(2, 4): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,26.0,1.0,0.0,0
19,0,0,0,0,0,0,0,0,0,21,1,153.0,9202,4586,4616,0.0,0.0,18,316.9650055146148,153.0,10,26,False,"{7: 9, 4: 4}","{(4, 7): [(4, 9)]}","{(7, 9): {'cpu': 57}, (4, 4): {'cpu': 26}}","{((4, 7), (4, 9)): {'bw': 43}}",0.0,0.0,704.0,352.0,1993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2500.0,"{'node_level': {'cpu': -57}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {7: {'cpu': -43}, 4: {'cpu': -27}, 5: {'cpu': -57}}, 'link_level': {(4, 7): {'bw': -42}, (5, 4): {'bw': 100.0}, (5, 7): {'bw': 100.0}}, 'path_level': {(4, 7): {}, (5, 4): {}, (5, 7): {}}}","{'node_level': {7: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(4, 7): {'bw': 0}, (5, 4): {'bw': 100.0}, (5, 7): {'bw': 100.0}}, 'path_level': {(4, 7): {}, (5, 4): {}, (5, 7): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,25.0,2.0,1.0,0
20,0,0,0,0,0,0,0,0,0,22,1,158.0,9202,4586,4616,0.0,0.0,19,304.41645670134494,158.0,6,10,False,{2: 9},{},"{(2, 9): {'cpu': 48}}",{},0.0,0.0,512.0,256.0,963.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2600.0,"{'node_level': {'cpu': -44}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {2: {'cpu': -52}, 5: {'cpu': -44}}, 'link_level': {(5, 2): {'bw': 100.0}}, 'path_level': {(5, 2): {}}}","{'node_level': {2: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(5, 2): {'bw': 100.0}}, 'path_level': {(5, 2): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,26.0,1.0,0.0,0
21,0,0,0,0,0,0,0,0,0,23,1,165.0,9202,4586,4616,0.0,0.0,20,1184.4590759968828,165.0,10,27,False,{1: 9},{},"{(1, 9): {'cpu': 49}}",{},0.0,0.0,980.0,490.0,2181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,2221.0,"{'node_level': {'cpu': -32}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {1: {'cpu': -51}, 3: {'cpu': -32}}, 'link_level': {(3, 1): {'bw': 100.0}}, 'path_level': {(3, 1): {}}}","{'node_level': {1: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(3, 1): {'bw': 100.0}}, 'path_level': {(3, 1): {}}}",[],100.0,100.0,False,False,False,0,[],0,0.0,26.0,1.0,0.0,0
22,0,0,0,0,0,0,0,0,0,24,1,174.0,9202,4586,4616,0.0,0.0,21,73.79801599506654,174.0,5,6,False,"{1: 9, 2: 4}","{(2, 1): [(4, 9)]}","{(1, 9): {'cpu': 37}, (2, 4): {'cpu': 30}}","{((2, 1), (4, 9)): {'bw': 82}}",0.0,0.0,322.0,161.0,390.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2500.0,"{'node_level': {'cpu': -57}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {1: {'cpu': -63}, 2: {'cpu': -23}, 3: {'cpu': -57}}, 'link_level': {(2, 1): {'bw': -3}, (3, 1): {'bw': 100.0}, (3, 2): {'bw': 100.0}}, 'path_level': {(2, 1): {}, (3, 1): {}, (3, 2): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(2, 1): {'bw': 0}, (3, 1): {'bw': 100.0}, (3, 2): {'bw': 100.0}}, 'path_level': {(2, 1): {}, (3, 1): {}, (3, 2): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,25.0,2.0,1.0,0
23,0,0,0,0,0,0,0,0,0,25,1,182.0,9202,4586,4616,0.0,0.0,22,130.1757058141047,182.0,6,7,False,"{2: 9, 0: 4}","{(0, 2): [(4, 9)]}","{(2, 9): {'cpu': 55}, (0, 4): {'cpu': 24}}","{((0, 2), (4, 9)): {'bw': 69}}",0.0,0.0,500.0,250.0,475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2500.0,"{'node_level': {'cpu': -39}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {2: {'cpu': -45}, 0: {'cpu': -29}, 4: {'cpu': -39}}, 'link_level': {(0, 2): {'bw': -16}, (4, 0): {'bw': 0}, (4, 2): {'bw': 100.0}}, 'path_level': {(0, 2): {}, (4, 0): {}, (4, 2): {}}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (4, 0): {'bw': 0}, (4, 2): {'bw': 100.0}}, 'path_level': {(0, 2): {}, (4, 0): {}, (4, 2): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,25.0,2.0,1.0,0
24,0,0,0,0,0,0,0,0,0,26,1,189.0,9202,4586,4616,0.0,0.0,23,1066.7816233285018,189.0,9,19,False,{4: 9},{},"{(4, 9): {'cpu': 47}}",{},0.0,0.0,636.0,318.0,1359.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2600.0,"{'node_level': {'cpu': -53}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {4: {'cpu': -53}, 2: {'cpu': -53}}, 'link_level': {(2, 4): {'bw': 100.0}}, 'path_level': {(2, 4): {}}}","{'node_level': {4: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(2, 4): {'bw': 100.0}}, 'path_level': {(2, 4): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,26.0,1.0,0.0,0
25,0,0,0,0,0,0,0,0,0,27,1,193.0,9202,4586,4616,0.0,0.0,24,1173.921872518217,193.0,8,16,False,"{2: 9, 7: 4}","{(7, 2): [(4, 9)]}","{(2, 9): {'cpu': 28}, (7, 4): {'cpu': 41}}","{((7, 2), (4, 9)): {'bw': 74}}",0.0,0.0,594.0,297.0,1158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2500.0,"{'node_level': {'cpu': -62}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {2: {'cpu': -72}, 7: {'cpu': -12}, 1: {'cpu': -62}}, 'link_level': {(7, 2): {'bw': -11}, (1, 2): {'bw': 100.0}, (1, 7): {'bw': 100.0}}, 'path_level': {(7, 2): {}, (1, 2): {}, (1, 7): {}}}","{'node_level': {2: {'cpu': 0}, 7: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(7, 2): {'bw': 0}, (1, 2): {'bw': 100.0}, (1, 7): {'bw': 100.0}}, 'path_level': {(7, 2): {}, (1, 2): {}, (1, 7): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,25.0,2.0,1.0,0
