v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links,solving_time
149,102,10,21522.0,68220.0,7519935.0034256615,23615281.71019735,0.3154793315743184,0.31843511738326913,30,278,1,3709.0,7595,692,6903,0.3972125435540069,0.4952102376599634,148,559.1228072039964,3709.0,3,2,True,"{np.int64(0): np.int64(18), np.int64(1): np.int64(17), np.int64(2): np.int64(16)}","{(0, 1): [(np.int64(18), 15), (15, 12), (12, 14), (14, np.int64(17))], (1, 2): [(np.int64(17), 14), (14, 16)]}","{(np.int64(0), np.int64(18)): {'cpu': 19}, (np.int64(1), np.int64(17)): {'cpu': 6}, (np.int64(2), np.int64(16)): {'cpu': 8}}","{((0, 1), (np.int64(18), 15)): {'bw': 7}, ((0, 1), (15, 12)): {'bw': 7}, ((0, 1), (12, 14)): {'bw': 7}, ((0, 1), (14, np.int64(17))): {'bw': 7}, ((1, 2), (np.int64(17), 14)): {'bw': 50}, ((1, 2), (14, 16)): {'bw': 50}}",161.0,90.0,462.0,33.0,57.0,33.0,57.0,33.0,128.0,71.0,0.5590062111801242,90018.77195984343,50321.05264835968,312.5531220395011,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -26}, np.int64(1): {'cpu': -45}, np.int64(2): {'cpu': -59}}, 'link_level': {(0, 1): {'bw': -6}, (1, 2): {'bw': -108}}, 'path_level': {(0, 1): {}, (1, 2): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 1): {}, (1, 2): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3.0,2.0,3.713083028793335
149,102,9,21522.0,68220.0,7519935.0034256615,23615281.71019735,0.3154793315743184,0.31843511738326913,30,279,0,3717.3721200290174,8657,746,7911,0.3501742160278746,0.4214990859232175,134,369.37212002901754,3348.0,6,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
149,102,9,21522.0,68220.0,7519935.0034256615,23615281.71019735,0.3154793315743184,0.31843511738326913,30,280,0,3720.3239889944866,8657,746,7911,0.3501742160278746,0.4214990859232175,136,322.3239889944868,3398.0,10,26,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
150,102,9,21522.0,68220.0,7519935.0034256615,23615281.71019735,0.3154793315743184,0.31843511738326913,30,281,1,3734.0,8657,746,7911,0.3501742160278746,0.4214990859232175,149,28.528263208947568,3734.0,10,18,False,{},{},{},{},0.0,0.0,202.0,101.0,417.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,6.007333040237427
150,102,9,21522.0,68220.0,7519935.0034256615,23615281.71019735,0.3154793315743184,0.31843511738326913,30,282,0,3757.547464018449,8657,746,7911,0.3501742160278746,0.4214990859232175,126,611.5474640184489,3146.0,9,17,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
150,102,9,21522.0,68220.0,7519935.0034256615,23615281.71019735,0.3154793315743184,0.31843511738326913,30,283,0,3762.5282632089475,8657,746,7911,0.3501742160278746,0.4214990859232175,149,28.528263208947568,3734.0,10,18,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
151,102,9,21522.0,68220.0,7519935.0034256615,23615281.71019735,0.3154793315743184,0.31843511738326913,30,284,1,3763.0,8657,746,7911,0.3501742160278746,0.4214990859232175,150,85.73806744048115,3763.0,9,20,False,{},{},{},{},0.0,0.0,186.0,93.0,507.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,5.947346925735474
152,103,10,21578.0,68301.0,7545950.668608785,23652911.51162294,0.315925096265062,0.31902840649874065,30,285,1,3784.0,8576,715,7861,0.377177700348432,0.4251553930530164,151,464.5654496986333,3784.0,2,1,True,"{np.int64(0): np.int64(25), np.int64(1): np.int64(24)}","{(0, 1): [(np.int64(25), 22), (22, 24)]}","{(np.int64(0), np.int64(25)): {'cpu': 11}, (np.int64(1), np.int64(24)): {'cpu': 20}}","{((0, 1), (np.int64(25), 22)): {'bw': 25}, ((0, 1), (22, 24)): {'bw': 25}}",81.0,56.0,279.0,31.0,25.0,31.0,25.0,31.0,50.0,25.0,0.691358024691358,37629.8014255893,26015.665183123463,321.18105164349953,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -35}, np.int64(1): {'cpu': -57}}, 'link_level': {(0, 1): {'bw': -99}}, 'path_level': {(0, 1): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0,2.8100321292877197
153,104,11,21791.0,69125.0,7586902.224294569,23811334.431271233,0.31524050632911393,0.3186256631770604,30,286,1,3811.0,7752,663,7089,0.42247386759581884,0.48160877513711153,152,192.26082481588935,3811.0,5,7,True,"{np.int64(0): np.int64(8), np.int64(1): np.int64(16), np.int64(2): np.int64(9), np.int64(3): np.int64(24), np.int64(4): np.int64(11)}","{(0, 2): [(np.int64(8), 6), (6, 9)], (0, 3): [(np.int64(8), 6), (6, 4), (4, 0), (0, 20), (20, 22), (22, np.int64(24))], (1, 2): [(np.int64(16), 14), (14, 12), (12, 0), (0, 4), (4, 6), (6, np.int64(9))], (1, 3): [(np.int64(16), 14), (14, 12), (12, 0), (0, 20), (20, 22), (22, np.int64(24))], (1, 4): [(np.int64(16), 14), (14, 13), (13, 2), (2, 5), (5, 7), (7, np.int64(11))], (2, 3): [(np.int64(9), 6), (6, 5), (5, 2), (2, 21), (21, 22), (22, np.int64(24))], (2, 4): [(np.int64(9), 6), (6, 4), (4, 7), (7, np.int64(11))]}","{(np.int64(0), np.int64(8)): {'cpu': 10}, (np.int64(1), np.int64(16)): {'cpu': 8}, (np.int64(2), np.int64(9)): {'cpu': 10}, (np.int64(3), np.int64(24)): {'cpu': 12}, (np.int64(4), np.int64(11)): {'cpu': 12}}","{((0, 2), (np.int64(8), 6)): {'bw': 32}, ((0, 2), (6, 9)): {'bw': 32}, ((0, 3), (np.int64(8), 6)): {'bw': 28}, ((0, 3), (6, 4)): {'bw': 28}, ((0, 3), (4, 0)): {'bw': 28}, ((0, 3), (0, 20)): {'bw': 28}, ((0, 3), (20, 22)): {'bw': 28}, ((0, 3), (22, np.int64(24))): {'bw': 28}, ((1, 2), (np.int64(16), 14)): {'bw': 5}, ((1, 2), (14, 12)): {'bw': 5}, ((1, 2), (12, 0)): {'bw': 5}, ((1, 2), (0, 4)): {'bw': 5}, ((1, 2), (4, 6)): {'bw': 5}, ((1, 2), (6, np.int64(9))): {'bw': 5}, ((1, 3), (np.int64(16), 14)): {'bw': 20}, ((1, 3), (14, 12)): {'bw': 20}, ((1, 3), (12, 0)): {'bw': 20}, ((1, 3), (0, 20)): {'bw': 20}, ((1, 3), (20, 22)): {'bw': 20}, ((1, 3), (22, np.int64(24))): {'bw': 20}, ((1, 4), (np.int64(16), 14)): {'bw': 7}, ((1, 4), (14, 13)): {'bw': 7}, ((1, 4), (13, 2)): {'bw': 7}, ((1, 4), (2, 5)): {'bw': 7}, ((1, 4), (5, 7)): {'bw': 7}, ((1, 4), (7, np.int64(11))): {'bw': 7}, ((2, 3), (np.int64(9), 6)): {'bw': 36}, ((2, 3), (6, 5)): {'bw': 36}, ((2, 3), (5, 2)): {'bw': 36}, ((2, 3), (2, 21)): {'bw': 36}, ((2, 3), (21, 22)): {'bw': 36}, ((2, 3), (22, np.int64(24))): {'bw': 36}, ((2, 4), (np.int64(9), 6)): {'bw': 33}, ((2, 4), (6, 4)): {'bw': 33}, ((2, 4), (4, 7)): {'bw': 33}, ((2, 4), (7, np.int64(11))): {'bw': 33}}",824.0,213.0,312.0,52.0,161.0,52.0,161.0,52.0,772.0,611.0,0.25849514563106796,158422.91964829282,40951.555685784435,49.69848990993256,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -33}, np.int64(1): {'cpu': -51}, np.int64(2): {'cpu': -46}, np.int64(3): {'cpu': -45}, np.int64(4): {'cpu': -19}}, 'link_level': {(0, 2): {'bw': -194}, (0, 3): {'bw': -23}, (1, 2): {'bw': -24}, (1, 3): {'bw': -3}, (1, 4): {'bw': -17}, (2, 3): {'bw': -15}, (2, 4): {'bw': -80}}, 'path_level': {(0, 2): {}, (0, 3): {}, (1, 2): {}, (1, 3): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}, np.int64(4): {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (1, 2): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (0, 3): {}, (1, 2): {}, (1, 3): {}, (1, 4): {}, (2, 3): {}, (2, 4): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.0,7.0,7.848888158798218
153,104,11,21791.0,69125.0,7586902.224294569,23811334.431271233,0.31524050632911393,0.3186256631770604,30,287,0,3832.695787136675,7752,663,7089,0.42247386759581884,0.48160877513711153,145,202.69578713667508,3630.0,7,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
