v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,num_placed_nodes,num_routed_links,seed
11,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,12,1,88.0,9659,4735,4924,0.0,0.0,10,386.9537856899839,88.0,7,13,False,{4: 13},{},"{(4, 13): {'cpu': 57}}",{},0.0,0.0,504.0,252.0,1105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2600.0,"{'node_level': {'cpu': -38}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {4: {'cpu': -25}, 3: {'cpu': -38}}, 'link_level': {(3, 4): {'bw': 100.0}}, 'path_level': {(3, 4): {}}}","{'node_level': {4: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(3, 4): {'bw': 100.0}}, 'path_level': {(3, 4): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,26.0,1.0,0.0,3
12,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,13,1,92.0,9659,4735,4924,0.0,0.0,11,39.28702910732144,92.0,8,16,False,{0: 13},{},"{(0, 13): {'cpu': 37}}",{},0.0,0.0,596.0,298.0,1207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2600.0,"{'node_level': {'cpu': -27}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -45}, 2: {'cpu': -27}}, 'link_level': {(2, 0): {'bw': 100.0}}, 'path_level': {(2, 0): {}}}","{'node_level': {0: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(2, 0): {'bw': 100.0}}, 'path_level': {(2, 0): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,26.0,1.0,0.0,3
13,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,14,1,98.0,9659,4735,4924,0.0,0.0,12,101.53097044693298,98.0,6,6,False,{2: 13},{},"{(2, 13): {'cpu': 41}}",{},0.0,0.0,540.0,270.0,548.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,2402.0,"{'node_level': {'cpu': -25}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {2: {'cpu': -41}, 5: {'cpu': -25}}, 'link_level': {(5, 2): {'bw': 100.0}}, 'path_level': {(5, 2): {}}}","{'node_level': {2: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(5, 2): {'bw': 100.0}}, 'path_level': {(5, 2): {}}}",[],100.0,100.0,False,False,False,0,[],0,0.0,26.0,1.0,0.0,3
14,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,15,1,111.0,9659,4735,4924,0.0,0.0,13,286.6671779745153,111.0,6,6,False,"{0: 13, 1: 6, 5: 27, 4: 28}","{(1, 0): [(6, 13)], (5, 0): [(27, 13)], (4, 0): [(28, 13)]}","{(0, 13): {'cpu': 27}, (1, 6): {'cpu': 42}, (5, 27): {'cpu': 31}, (4, 28): {'cpu': 49}}","{((1, 0), (6, 13)): {'bw': 57}, ((5, 0), (27, 13)): {'bw': 64}, ((4, 0), (28, 13)): {'bw': 96}}",0.0,0.0,392.0,196.0,490.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2300.0,"{'node_level': {'cpu': -49}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -55}, 1: {'cpu': -27}, 5: {'cpu': -24}, 4: {'cpu': -41}, 2: {'cpu': -49}}, 'link_level': {(1, 0): {'bw': -41}, (5, 0): {'bw': -13}, (4, 0): {'bw': -3}, (2, 0): {'bw': 100.0}}, 'path_level': {(1, 0): {}, (5, 0): {}, (4, 0): {}, (2, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 4: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (5, 0): {'bw': 0}, (4, 0): {'bw': 0}, (2, 0): {'bw': 100.0}}, 'path_level': {(1, 0): {}, (5, 0): {}, (4, 0): {}, (2, 0): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,23.0,4.0,3.0,3
14,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,16,0,114.50633974637273,9659,4735,4924,0.0,0.0,8,35.506339746372724,79.0,10,22,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,3
14,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,17,0,120.79022685249325,9659,4735,4924,0.0,0.0,9,39.790226852493255,81.0,8,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,3
15,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,18,1,122.0,9659,4735,4924,0.0,0.0,14,344.36132265255736,122.0,7,12,False,{6: 13},{},"{(6, 13): {'cpu': 54}}",{},0.0,0.0,548.0,274.0,838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2600.0,"{'node_level': {'cpu': -39}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {6: {'cpu': -28}, 3: {'cpu': -39}}, 'link_level': {(3, 6): {'bw': 100.0}}, 'path_level': {(3, 6): {}}}","{'node_level': {6: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(3, 6): {'bw': 100.0}}, 'path_level': {(3, 6): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,26.0,1.0,0.0,3
16,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,19,1,129.0,9659,4735,4924,0.0,0.0,15,437.70866762761415,129.0,10,24,False,"{8: 13, 9: 6}","{(9, 8): [(6, 13)]}","{(8, 13): {'cpu': 42}, (9, 6): {'cpu': 52}}","{((9, 8), (6, 13)): {'bw': 56}}",0.0,0.0,718.0,359.0,1758.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2500.0,"{'node_level': {'cpu': -42}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {8: {'cpu': -40}, 9: {'cpu': -17}, 5: {'cpu': -42}}, 'link_level': {(9, 8): {'bw': -42}, (5, 8): {'bw': 100.0}}, 'path_level': {(9, 8): {}, (5, 8): {}}}","{'node_level': {8: {'cpu': 0}, 9: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(9, 8): {'bw': 0}, (5, 8): {'bw': 100.0}}, 'path_level': {(9, 8): {}, (5, 8): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,25.0,2.0,1.0,3
16,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,20,0,131.28702910732144,9659,4735,4924,0.0,0.0,11,39.28702910732144,92.0,8,16,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,3
17,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,21,1,137.0,9659,4735,4924,0.0,0.0,16,484.4670493957473,137.0,5,6,False,{4: 13},{},"{(4, 13): {'cpu': 44}}",{},0.0,0.0,402.0,201.0,535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,2110.0,"{'node_level': {'cpu': -23}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {4: {'cpu': -38}, 1: {'cpu': -23}}, 'link_level': {(1, 4): {'bw': 100.0}}, 'path_level': {(1, 4): {}}}","{'node_level': {4: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(1, 4): {'bw': 100.0}}, 'path_level': {(1, 4): {}}}",[],100.0,100.0,False,False,False,0,[],0,0.0,26.0,1.0,0.0,3
18,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,22,1,148.0,9659,4735,4924,0.0,0.0,17,233.2540725017419,148.0,9,19,False,"{2: 13, 3: 6}","{(3, 2): [(6, 13)]}","{(2, 13): {'cpu': 47}, (3, 6): {'cpu': 53}}","{((3, 2), (6, 13)): {'bw': 71}}",0.0,0.0,830.0,415.0,1488.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,1843.0,"{'node_level': {'cpu': -18}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {2: {'cpu': -35}, 3: {'cpu': -16}, 5: {'cpu': -18}}, 'link_level': {(3, 2): {'bw': -27}, (5, 2): {'bw': 100.0}}, 'path_level': {(3, 2): {}, (5, 2): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(3, 2): {'bw': 0}, (5, 2): {'bw': 100.0}}, 'path_level': {(3, 2): {}, (5, 2): {}}}",[],100.0,100.0,False,False,False,0,[],0,0.0,25.0,2.0,1.0,3
19,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,23,1,153.0,9659,4735,4924,0.0,0.0,18,482.1323797488302,153.0,9,13,False,"{1: 13, 3: 6, 4: 27, 2: 28}","{(3, 1): [(6, 13)], (4, 1): [(27, 13)], (2, 1): [(28, 13)]}","{(1, 13): {'cpu': 51}, (3, 6): {'cpu': 52}, (4, 27): {'cpu': 43}, (2, 28): {'cpu': 39}}","{((3, 1), (6, 13)): {'bw': 83}, ((4, 1), (27, 13)): {'bw': 68}, ((2, 1), (28, 13)): {'bw': 76}}",0.0,0.0,744.0,372.0,1155.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2300.0,"{'node_level': {'cpu': -43}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {1: {'cpu': -31}, 3: {'cpu': -17}, 4: {'cpu': -12}, 2: {'cpu': -51}, 8: {'cpu': -43}}, 'link_level': {(3, 1): {'bw': -15}, (4, 1): {'bw': -9}, (2, 1): {'bw': -23}, (8, 1): {'bw': 100.0}}, 'path_level': {(3, 1): {}, (4, 1): {}, (2, 1): {}, (8, 1): {}}}","{'node_level': {1: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 2: {'cpu': 0}, 8: {'cpu': 0}}, 'link_level': {(3, 1): {'bw': 0}, (4, 1): {'bw': 0}, (2, 1): {'bw': 0}, (8, 1): {'bw': 100.0}}, 'path_level': {(3, 1): {}, (4, 1): {}, (2, 1): {}, (8, 1): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,23.0,4.0,3.0,3
20,1,0,448.0,448.0,14403.945448964754,14403.945448964754,1.0,1.0,5,24,1,163.0,9659,4735,4924,0.0,0.0,19,85.53929328658779,163.0,10,23,False,{2: 13},{},"{(2, 13): {'cpu': 50}}",{},0.0,0.0,846.0,423.0,1930.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,2600.0,"{'node_level': {'cpu': -26}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {2: {'cpu': -32}, 3: {'cpu': -26}}, 'link_level': {(3, 2): {'bw': 100.0}}, 'path_level': {(3, 2): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(3, 2): {'bw': 100.0}}, 'path_level': {(3, 2): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,26.0,1.0,0.0,3
