acceptance_rate,avg_r2c_ratio,long_term_time_r2c_ratio,long_term_avg_time_revenue,success_count,early_rejection_count,place_failure_count,route_failure_count,total_cost,total_revenue,total_time_revenue,total_time_cost,long_term_r2c_ratio,total_simulation_time,long_term_avg_revenue,long_term_avg_cost,min_p_net_available_resource,min_p_net_node_available_resource,min_p_net_link_available_resource,max_inservice_count,total_violation,total_max_single_step_violation,avg_reward,avg_solving_time,min_solving_time,max_solving_time,std_solving_time,avg_solving_time_success,avg_solving_time_failure,solver_name,seed,p_net_dataset_dir,v_nets_dataset_dir,run_id,start_run_time,clock_running_time
0.035,0.007457273919787103,0.20831410533920433,604.26134075182,7,0,0,193,12228.0,2505.0,1078606.4932419986,5177789.048349223,0.2048577036310108,1785.0,1.403361344537815,6.8504201680672265,7126,907,6174,2,19300.0,-inf,0.0,0.4473290240764618,0.05796217918395996,1.3755550384521484,0.3326768594310331,0.09559532574244908,0.4600862048450529,r_round,0,dataset/p_net/16-tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_0,dataset/v_nets/200-[5-15]-random-500-0.08-cpu_[5-30]-bw_[10-70]-seed_0,r_round_high_load_seed_0,20251120T200816,89.91125988960266
