v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links,seed
1,1,1,70.0,142.0,2614.3540754858614,5303.40398169989,0.49295774647887325,0.49295774647887325,3,0,1,43.0,8767,4472,4295,0.004008908685968815,0.028060647205250033,0,37.34791536408373,43.0,3,3,True,"{0: np.int64(4), 1: np.int64(53), 2: np.int64(10)}","{(0, 1): [(np.int64(4), 10), (10, 21), (21, 53)], (0, 2): [(np.int64(4), 10)], (1, 2): [(np.int64(53), 21), (21, 10)]}","{(0, np.int64(4)): {'cpu': 3}, (1, np.int64(53)): {'cpu': 4}, (2, np.int64(10)): {'cpu': 11}}","{((0, 1), (np.int64(4), 10)): {'bw': 27}, ((0, 1), (10, 21)): {'bw': 27}, ((0, 1), (21, 53)): {'bw': 27}, ((0, 2), (np.int64(4), 10)): {'bw': 7}, ((1, 2), (np.int64(53), 21)): {'bw': 18}, ((1, 2), (21, 10)): {'bw': 18}}",142.0,70.0,36.0,18.0,52.0,18.0,52.0,18.0,124.0,72.0,0.49295774647887325,5303.40398169989,2614.3540754858614,18.410944193562404,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -56}, 1: {'cpu': -67}, 2: {'cpu': -40}}, 'link_level': {(0, 1): {'bw': -26}, (0, 2): {'bw': -39}, (1, 2): {'bw': -8}}, 'path_level': {(0, 1): {}, (0, 2): {}, (1, 2): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (1, 2): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3.0,3.0,1
1,1,0,70.0,142.0,2614.3540754858614,5303.40398169989,0.49295774647887325,0.49295774647887325,3,1,0,80.34791536408373,8909,4490,4419,0.0,0.0,0,37.34791536408373,43.0,3,3,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,1
2,2,1,182.0,615.0,194115.1242204562,814052.1921832263,0.2959349593495935,0.23845537925505014,8,2,1,98.0,8436,4477,3959,0.002895322939866385,0.1040959493097986,1,1709.8283048658066,98.0,5,5,True,"{0: np.int64(14), 1: np.int64(19), 2: np.int64(43), 3: np.int64(29), 4: np.int64(11)}","{(0, 3): [(np.int64(14), 29)], (0, 4): [(np.int64(14), 6), (6, 2), (2, 5), (5, 11)], (1, 3): [(np.int64(19), 9), (9, 4), (4, 1), (1, 0), (0, 2), (2, 6), (6, 14), (14, 29)], (2, 3): [(np.int64(43), 27), (27, 13), (13, 6), (6, 14), (14, 29)], (2, 4): [(np.int64(43), 27), (27, 13), (13, 6), (6, 2), (2, 5), (5, 11)]}","{(0, np.int64(14)): {'cpu': 2}, (1, np.int64(19)): {'cpu': 6}, (2, np.int64(43)): {'cpu': 1}, (3, np.int64(29)): {'cpu': 2}, (4, np.int64(11)): {'cpu': 2}}","{((0, 3), (np.int64(14), 29)): {'bw': 17}, ((0, 4), (np.int64(14), 6)): {'bw': 21}, ((0, 4), (6, 2)): {'bw': 21}, ((0, 4), (2, 5)): {'bw': 21}, ((0, 4), (5, 11)): {'bw': 21}, ((1, 3), (np.int64(19), 9)): {'bw': 11}, ((1, 3), (9, 4)): {'bw': 11}, ((1, 3), (4, 1)): {'bw': 11}, ((1, 3), (1, 0)): {'bw': 11}, ((1, 3), (0, 2)): {'bw': 11}, ((1, 3), (2, 6)): {'bw': 11}, ((1, 3), (6, 14)): {'bw': 11}, ((1, 3), (14, 29)): {'bw': 11}, ((2, 3), (np.int64(43), 27)): {'bw': 29}, ((2, 3), (27, 13)): {'bw': 29}, ((2, 3), (13, 6)): {'bw': 29}, ((2, 3), (6, 14)): {'bw': 29}, ((2, 3), (14, 29)): {'bw': 29}, ((2, 4), (np.int64(43), 27)): {'bw': 21}, ((2, 4), (27, 13)): {'bw': 21}, ((2, 4), (13, 6)): {'bw': 21}, ((2, 4), (6, 2)): {'bw': 21}, ((2, 4), (2, 5)): {'bw': 21}, ((2, 4), (5, 11)): {'bw': 21}}",473.0,112.0,26.0,13.0,99.0,13.0,99.0,13.0,460.0,361.0,0.23678646934460887,808748.7882015265,191500.77014497033,404.86420749465185,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -54}, 1: {'cpu': -62}, 2: {'cpu': -57}, 3: {'cpu': -71}, 4: {'cpu': -60}}, 'link_level': {(0, 3): {'bw': -56}, (0, 4): {'bw': -29}, (1, 3): {'bw': -22}, (2, 3): {'bw': -16}, (2, 4): {'bw': -1}}, 'path_level': {(0, 3): {}, (0, 4): {}, (1, 3): {}, (2, 3): {}, (2, 4): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (0, 4): {'bw': 0}, (1, 3): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}}, 'path_level': {(0, 3): {}, (0, 4): {}, (1, 3): {}, (2, 3): {}, (2, 4): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.0,5.0,1
3,3,2,206.0,683.0,204189.8714427292,842597.3093129998,0.30161054172767204,0.2423338754893635,10,3,1,159.0,8368,4464,3904,0.00579064587973277,0.11654220411857885,2,419.7811342613749,159.0,2,1,True,"{0: np.int64(40), 1: np.int64(25)}","{(0, 1): [(np.int64(40), 24), (24, 11), (11, 5), (5, 12), (12, 25)]}","{(0, np.int64(40)): {'cpu': 11}, (1, np.int64(25)): {'cpu': 2}}","{((0, 1), (np.int64(40), 24)): {'bw': 11}, ((0, 1), (24, 11)): {'bw': 11}, ((0, 1), (11, 5)): {'bw': 11}, ((0, 1), (5, 12)): {'bw': 11}, ((0, 1), (12, 25)): {'bw': 11}}",68.0,24.0,26.0,13.0,11.0,13.0,11.0,13.0,55.0,44.0,0.35294117647058826,28545.117129773495,10074.747222272998,148.15804738636763,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -40}, 1: {'cpu': -62}}, 'link_level': {(0, 1): {'bw': -4}}, 'path_level': {(0, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0,1
4,4,3,223.0,700.0,206121.65446563283,844529.0923359034,0.31857142857142856,0.24406696742147269,12,4,1,203.0,8351,4450,3901,0.008908685968819552,0.11722109074451237,3,113.6342954649191,203.0,2,1,True,"{0: np.int64(8), 1: np.int64(18)}","{(0, 1): [(np.int64(8), 18)]}","{(0, np.int64(8)): {'cpu': 11}, (1, np.int64(18)): {'cpu': 3}}","{((0, 1), (np.int64(8), 18)): {'bw': 3}}",17.0,17.0,28.0,14.0,3.0,14.0,3.0,14.0,3.0,0.0,1.0,1931.783022903625,1931.783022903625,113.6342954649191,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -39}, 1: {'cpu': -84}}, 'link_level': {(0, 1): {'bw': -86}}, 'path_level': {(0, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0,1
5,4,3,223.0,700.0,206121.65446563283,844529.0923359034,0.31857142857142856,0.24406696742147269,12,5,1,243.0,8351,4450,3901,0.008908685968819552,0.11722109074451237,4,145.39394162665712,243.0,5,8,False,"{0: np.int64(30), 1: np.int64(59), 2: np.int64(50), 3: np.int64(39), 4: np.int64(2)}","{(0, 1): []}","{(0, np.int64(30)): {'cpu': 3}, (1, np.int64(59)): {'cpu': 0}, (2, np.int64(50)): {'cpu': 13}, (3, np.int64(39)): {'cpu': 5}, (4, np.int64(2)): {'cpu': 3}}",{},0.0,0.0,48.0,24.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -88}, 1: {'cpu': -93}, 2: {'cpu': -44}, 3: {'cpu': -67}, 4: {'cpu': -59}}, 'link_level': {(0, 1): {'bw': 100.0}}, 'path_level': {(0, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 100.0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,5.0,1.0,1
6,5,4,277.0,880.0,242892.8952884821,967099.8950787343,0.31477272727272726,0.2511559524765614,15,6,1,284.0,8171,4424,3747,0.014699331848552322,0.15207060420909713,5,680.9489041268382,284.0,3,3,True,"{0: np.int64(2), 1: np.int64(16), 2: np.int64(21)}","{(0, 1): [(np.int64(2), 0), (0, 1), (1, 3), (3, 7), (7, 16)], (0, 2): [(np.int64(2), 0), (0, 1), (1, 4), (4, 10), (10, 21)], (1, 2): [(np.int64(16), 7), (7, 3), (3, 1), (1, 4), (4, 10), (10, 21)]}","{(0, np.int64(2)): {'cpu': 10}, (1, np.int64(16)): {'cpu': 5}, (2, np.int64(21)): {'cpu': 11}}","{((0, 1), (np.int64(2), 0)): {'bw': 5}, ((0, 1), (0, 1)): {'bw': 5}, ((0, 1), (1, 3)): {'bw': 5}, ((0, 1), (3, 7)): {'bw': 5}, ((0, 1), (7, 16)): {'bw': 5}, ((0, 2), (np.int64(2), 0)): {'bw': 9}, ((0, 2), (0, 1)): {'bw': 9}, ((0, 2), (1, 4)): {'bw': 9}, ((0, 2), (4, 10)): {'bw': 9}, ((0, 2), (10, 21)): {'bw': 9}, ((1, 2), (np.int64(16), 7)): {'bw': 14}, ((1, 2), (7, 3)): {'bw': 14}, ((1, 2), (3, 1)): {'bw': 14}, ((1, 2), (1, 4)): {'bw': 14}, ((1, 2), (4, 10)): {'bw': 14}, ((1, 2), (10, 21)): {'bw': 14}}",180.0,54.0,52.0,26.0,28.0,26.0,28.0,26.0,154.0,126.0,0.3,122570.80274283089,36771.240822849264,204.28467123805146,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -52}, 1: {'cpu': -95}, 2: {'cpu': -50}}, 'link_level': {(0, 1): {'bw': -54}, (0, 2): {'bw': -45}, (1, 2): {'bw': -31}}, 'path_level': {(0, 1): {}, (0, 2): {}, (1, 2): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (1, 2): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,3.0,3.0,1
6,5,3,277.0,880.0,242892.8952884821,967099.8950787343,0.31477272727272726,0.2511559524765614,15,7,0,316.6342954649191,8188,4438,3750,0.011581291759465429,0.1513917175831636,3,113.6342954649191,203.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,1
7,5,3,277.0,880.0,242892.8952884821,967099.8950787343,0.31477272727272726,0.2511559524765614,15,8,1,341.0,8188,4438,3750,0.011581291759465429,0.1513917175831636,6,108.72333042017232,341.0,5,5,False,"{0: np.int64(45), 1: np.int64(55), 2: np.int64(47), 3: np.int64(29), 4: np.int64(7)}","{(0, 1): []}","{(0, np.int64(45)): {'cpu': 10}, (1, np.int64(55)): {'cpu': 13}, (2, np.int64(47)): {'cpu': 0}, (3, np.int64(29)): {'cpu': 6}, (4, np.int64(7)): {'cpu': 10}}",{},0.0,0.0,78.0,39.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': -53}, 1: {'cpu': -40}, 2: {'cpu': -92}, 3: {'cpu': -65}, 4: {'cpu': -55}}, 'link_level': {(0, 1): {'bw': 100.0}}, 'path_level': {(0, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 100.0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,False,False,0,[],0,0.0,5.0,1.0,1
7,5,3,277.0,880.0,242892.8952884821,967099.8950787343,0.31477272727272726,0.2511559524765614,15,9,0,388.3939416266571,8188,4438,3750,0.011581291759465429,0.1513917175831636,4,145.39394162665712,243.0,5,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,1
