acceptance_rate,avg_r2c_ratio,long_term_time_r2c_ratio,long_term_avg_time_revenue,success_count,early_rejection_count,place_failure_count,route_failure_count,total_cost,total_revenue,total_time_revenue,total_time_cost,long_term_r2c_ratio,total_simulation_time,long_term_avg_revenue,long_term_avg_cost,min_p_net_available_resource,min_p_net_node_available_resource,min_p_net_link_available_resource,max_inservice_count,total_violation,total_max_single_step_violation,avg_reward,solver_name,seed,p_net_dataset_dir,v_nets_dataset_dir,run_id,start_run_time,clock_running_time
0.255,0.18202874610214548,0.535951735004376,475.4304753447457,51,0,0,0,6541.0,3576.0,2222637.472236686,4147085.1329897055,0.546705396728329,4675.0,0.7649197860962567,1.399144385026738,8406,4459,3935,10,0.0,-inf,0.0,ga_meta,3,dataset/p_net/32-tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[50-100]-max_bw_None-seed_3,dataset/v_nets/200-[2-10]-random-500-0.04-cpu_[0-20]-bw_[0-50]-seed_3,ga_meta_tree_seed_3,20251104T075856,38.209256172180176
0.35,0.31698522258544254,0.8366074484016015,668.6216425035814,70,0,0,0,7132.0,5681.0,3125806.178704243,3736287.7711360566,0.7965507571508693,4675.0,1.215187165775401,1.5255614973262033,8446,4324,4034,12,0.0,-inf,0.0,ga_meta,3,dataset/p_net/32-tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[50-100]-max_bw_None-seed_3,dataset/v_nets/200-[2-10]-random-500-0.04-cpu_[0-20]-bw_[0-50]-seed_3,ga_meta_tree_seed_3,20251104T084155,605.2578690052032
