v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,solving_time,num_placed_nodes,num_routed_links
1,0,0,0,0,0,0,0,0,0,0,1,28.0,9881,1235,8646,0.0,0.0,0,731.6008897329142,28.0,13,42,False,"{0: 20, 1: 24, 2: 16, 3: 23, 4: 19}","{(1, 0): [(24, 8), (8, 3), (3, 1), (1, 0), (0, 2), (2, 5), (5, 12), (12, 20)], (3, 1): [(23, 7), (7, 3), (3, 8), (8, 24)], (3, 2): [(23, 7), (7, 3), (3, 8), (8, 16)], (4, 0): [(19, 11), (11, 5), (5, 12), (12, 20)], (4, 1): []}","{(0, 20): {'cpu': 13}, (1, 24): {'cpu': 28}, (2, 16): {'cpu': 31}, (3, 23): {'cpu': 25}, (4, 19): {'cpu': 11}}","{((1, 0), (24, 8)): {'bw': 81}, ((1, 0), (8, 3)): {'bw': 81}, ((1, 0), (3, 1)): {'bw': 81}, ((1, 0), (1, 0)): {'bw': 81}, ((1, 0), (0, 2)): {'bw': 81}, ((1, 0), (2, 5)): {'bw': 81}, ((1, 0), (5, 12)): {'bw': 81}, ((1, 0), (12, 20)): {'bw': 81}, ((3, 1), (23, 7)): {'bw': 91}, ((3, 1), (7, 3)): {'bw': 91}, ((3, 1), (3, 8)): {'bw': 91}, ((3, 1), (8, 24)): {'bw': 91}, ((3, 2), (23, 7)): {'bw': 41}, ((3, 2), (7, 3)): {'bw': 41}, ((3, 2), (3, 8)): {'bw': 41}, ((3, 2), (8, 16)): {'bw': 41}, ((4, 0), (19, 11)): {'bw': 27}, ((4, 0), (11, 5)): {'bw': 27}, ((4, 0), (5, 12)): {'bw': 27}, ((4, 0), (12, 20)): {'bw': 27}}",0.0,0.0,584.0,292.0,2296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -57}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -57}, 1: {'cpu': -51}, 2: {'cpu': -69}, 3: {'cpu': -53}, 4: {'cpu': -57}}, 'link_level': {(1, 0): {'bw': -126}, (3, 1): {'bw': -50}, (3, 2): {'bw': -9}, (4, 0): {'bw': -149}, (4, 1): {'bw': 100.0}}, 'path_level': {(1, 0): {}, (3, 1): {}, (3, 2): {}, (4, 0): {}, (4, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (3, 1): {'bw': 0}, (3, 2): {'bw': 0}, (4, 0): {'bw': 0}, (4, 1): {'bw': 100.0}}, 'path_level': {(1, 0): {}, (3, 1): {}, (3, 2): {}, (4, 0): {}, (4, 1): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,0.8287670612335205,5.0,5.0
2,0,0,0,0,0,0,0,0,0,1,1,47.0,9881,1235,8646,0.0,0.0,1,189.07835530678128,47.0,19,82,False,{},{},{},{},0.0,0.0,1040.0,520.0,5285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,1.706709861755371,0.0,0.0
3,0,0,0,0,0,0,0,0,0,2,1,69.0,9881,1235,8646,0.0,0.0,2,504.69990354793924,69.0,20,95,False,{},{},{},{},0.0,0.0,1022.0,511.0,5519.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.069827079772949,0.0,0.0
4,0,0,0,0,0,0,0,0,0,3,1,99.0,9881,1235,8646,0.0,0.0,3,113.57785565407451,99.0,16,51,False,"{0: 16, 1: 23, 2: 21, 3: 15, 4: 24, 5: 17}","{(2, 1): [(21, 13), (13, 6), (6, 2), (2, 0), (0, 1), (1, 3), (3, 7), (7, 23)], (3, 0): [(15, 7), (7, 3), (3, 8), (8, 16)], (5, 1): [(17, 9), (9, 4), (4, 1), (1, 3), (3, 7), (7, 23)], (5, 3): []}","{(0, 16): {'cpu': 40}, (1, 23): {'cpu': 30}, (2, 21): {'cpu': 11}, (3, 15): {'cpu': 23}, (4, 24): {'cpu': 30}, (5, 17): {'cpu': 20}}","{((2, 1), (21, 13)): {'bw': 77}, ((2, 1), (13, 6)): {'bw': 77}, ((2, 1), (6, 2)): {'bw': 77}, ((2, 1), (2, 0)): {'bw': 77}, ((2, 1), (0, 1)): {'bw': 77}, ((2, 1), (1, 3)): {'bw': 77}, ((2, 1), (3, 7)): {'bw': 77}, ((2, 1), (7, 23)): {'bw': 77}, ((3, 0), (15, 7)): {'bw': 100}, ((3, 0), (7, 3)): {'bw': 100}, ((3, 0), (3, 8)): {'bw': 100}, ((3, 0), (8, 16)): {'bw': 100}, ((5, 1), (17, 9)): {'bw': 51}, ((5, 1), (9, 4)): {'bw': 51}, ((5, 1), (4, 1)): {'bw': 51}, ((5, 1), (1, 3)): {'bw': 51}, ((5, 1), (3, 7)): {'bw': 51}, ((5, 1), (7, 23)): {'bw': 51}}",0.0,0.0,798.0,399.0,3181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -50}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -60}, 1: {'cpu': -48}, 2: {'cpu': -50}, 3: {'cpu': -52}, 4: {'cpu': -49}, 5: {'cpu': -50}}, 'link_level': {(2, 1): {'bw': -131}, (3, 0): {'bw': -84}, (5, 1): {'bw': -33}, (5, 3): {'bw': 100.0}}, 'path_level': {(2, 1): {}, (3, 0): {}, (5, 1): {}, (5, 3): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(2, 1): {'bw': 0}, (3, 0): {'bw': 0}, (5, 1): {'bw': 0}, (5, 3): {'bw': 100.0}}, 'path_level': {(2, 1): {}, (3, 0): {}, (5, 1): {}, (5, 3): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,1.164114236831665,6.0,4.0
5,0,0,0,0,0,0,0,0,0,4,1,119.0,9881,1235,8646,0.0,0.0,4,712.9627753946261,119.0,17,68,False,{},{},{},{},0.0,0.0,858.0,429.0,4126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,1.2669970989227295,0.0,0.0
6,0,0,0,0,0,0,0,0,0,5,1,138.0,9881,1235,8646,0.0,0.0,5,107.73581504714684,138.0,19,74,False,{},{},{},{},0.0,0.0,960.0,480.0,4226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,1.6083178520202637,0.0,0.0
7,0,0,0,0,0,0,0,0,0,6,1,166.0,9881,1235,8646,0.0,0.0,6,340.6860681398302,166.0,13,36,False,"{0: 23, 1: 29, 2: 30, 3: 19, 4: 17, 5: 18, 6: 28, 7: 22}","{(1, 0): [(29, 13), (13, 6), (6, 2), (2, 0), (0, 1), (1, 3), (3, 7), (7, 23)], (2, 0): [(30, 14), (14, 6), (6, 2), (2, 0), (0, 1), (1, 3), (3, 7), (7, 23)], (4, 0): [(17, 9), (9, 4), (4, 1), (1, 3), (3, 7), (7, 23)], (4, 2): [(17, 9), (9, 4), (4, 1), (1, 0), (0, 2), (2, 6), (6, 14), (14, 30)], (5, 0): [(18, 10), (10, 4), (4, 1), (1, 3), (3, 7), (7, 23)], (5, 4): [(18, 10), (10, 4), (4, 9), (9, 17)], (6, 0): [(28, 12), (12, 5), (5, 2), (2, 0), (0, 1), (1, 3), (3, 7), (7, 23)], (6, 1): [(28, 12), (12, 5), (5, 2), (2, 6), (6, 13), (13, 29)], (6, 4): [(28, 12), (12, 5), (5, 2), (2, 0), (0, 1), (1, 4), (4, 9), (9, 17)], (6, 5): [(28, 12), (12, 5), (5, 2), (2, 0), (0, 1), (1, 4), (4, 10), (10, 18)], (7, 4): []}","{(0, 23): {'cpu': 28}, (1, 29): {'cpu': 27}, (2, 30): {'cpu': 32}, (3, 19): {'cpu': 24}, (4, 17): {'cpu': 23}, (5, 18): {'cpu': 31}, (6, 28): {'cpu': 26}, (7, 22): {'cpu': 32}}","{((1, 0), (29, 13)): {'bw': 34}, ((1, 0), (13, 6)): {'bw': 34}, ((1, 0), (6, 2)): {'bw': 34}, ((1, 0), (2, 0)): {'bw': 34}, ((1, 0), (0, 1)): {'bw': 34}, ((1, 0), (1, 3)): {'bw': 34}, ((1, 0), (3, 7)): {'bw': 34}, ((1, 0), (7, 23)): {'bw': 34}, ((2, 0), (30, 14)): {'bw': 50}, ((2, 0), (14, 6)): {'bw': 50}, ((2, 0), (6, 2)): {'bw': 50}, ((2, 0), (2, 0)): {'bw': 50}, ((2, 0), (0, 1)): {'bw': 50}, ((2, 0), (1, 3)): {'bw': 50}, ((2, 0), (3, 7)): {'bw': 50}, ((2, 0), (7, 23)): {'bw': 50}, ((4, 0), (17, 9)): {'bw': 30}, ((4, 0), (9, 4)): {'bw': 30}, ((4, 0), (4, 1)): {'bw': 30}, ((4, 0), (1, 3)): {'bw': 30}, ((4, 0), (3, 7)): {'bw': 30}, ((4, 0), (7, 23)): {'bw': 30}, ((4, 2), (17, 9)): {'bw': 55}, ((4, 2), (9, 4)): {'bw': 55}, ((4, 2), (4, 1)): {'bw': 55}, ((4, 2), (1, 0)): {'bw': 55}, ((4, 2), (0, 2)): {'bw': 55}, ((4, 2), (2, 6)): {'bw': 55}, ((4, 2), (6, 14)): {'bw': 55}, ((4, 2), (14, 30)): {'bw': 55}, ((5, 0), (18, 10)): {'bw': 24}, ((5, 0), (10, 4)): {'bw': 24}, ((5, 0), (4, 1)): {'bw': 24}, ((5, 0), (1, 3)): {'bw': 24}, ((5, 0), (3, 7)): {'bw': 24}, ((5, 0), (7, 23)): {'bw': 24}, ((5, 4), (18, 10)): {'bw': 41}, ((5, 4), (10, 4)): {'bw': 41}, ((5, 4), (4, 9)): {'bw': 41}, ((5, 4), (9, 17)): {'bw': 41}, ((6, 0), (28, 12)): {'bw': 27}, ((6, 0), (12, 5)): {'bw': 27}, ((6, 0), (5, 2)): {'bw': 27}, ((6, 0), (2, 0)): {'bw': 27}, ((6, 0), (0, 1)): {'bw': 27}, ((6, 0), (1, 3)): {'bw': 27}, ((6, 0), (3, 7)): {'bw': 27}, ((6, 0), (7, 23)): {'bw': 27}, ((6, 1), (28, 12)): {'bw': 74}, ((6, 1), (12, 5)): {'bw': 74}, ((6, 1), (5, 2)): {'bw': 74}, ((6, 1), (2, 6)): {'bw': 74}, ((6, 1), (6, 13)): {'bw': 74}, ((6, 1), (13, 29)): {'bw': 74}, ((6, 4), (28, 12)): {'bw': 54}, ((6, 4), (12, 5)): {'bw': 54}, ((6, 4), (5, 2)): {'bw': 54}, ((6, 4), (2, 0)): {'bw': 54}, ((6, 4), (0, 1)): {'bw': 54}, ((6, 4), (1, 4)): {'bw': 54}, ((6, 4), (4, 9)): {'bw': 54}, ((6, 4), (9, 17)): {'bw': 54}, ((6, 5), (28, 12)): {'bw': 45}, ((6, 5), (12, 5)): {'bw': 45}, ((6, 5), (5, 2)): {'bw': 45}, ((6, 5), (2, 0)): {'bw': 45}, ((6, 5), (0, 1)): {'bw': 45}, ((6, 5), (1, 4)): {'bw': 45}, ((6, 5), (4, 10)): {'bw': 45}, ((6, 5), (10, 18)): {'bw': 45}}",0.0,0.0,744.0,372.0,2026.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -60}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -50}, 1: {'cpu': -46}, 2: {'cpu': -59}, 3: {'cpu': -44}, 4: {'cpu': -47}, 5: {'cpu': -56}, 6: {'cpu': -47}, 7: {'cpu': -60}}, 'link_level': {(1, 0): {'bw': -174}, (2, 0): {'bw': -177}, (4, 0): {'bw': -147}, (4, 2): {'bw': -124}, (5, 0): {'bw': -123}, (5, 4): {'bw': -104}, (6, 0): {'bw': -96}, (6, 1): {'bw': -50}, (6, 4): {'bw': -48}, (6, 5): {'bw': -3}, (7, 4): {'bw': 100.0}}, 'path_level': {(1, 0): {}, (2, 0): {}, (4, 0): {}, (4, 2): {}, (5, 0): {}, (5, 4): {}, (6, 0): {}, (6, 1): {}, (6, 4): {}, (6, 5): {}, (7, 4): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}, 7: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (2, 0): {'bw': 0}, (4, 0): {'bw': 0}, (4, 2): {'bw': 0}, (5, 0): {'bw': 0}, (5, 4): {'bw': 0}, (6, 0): {'bw': 0}, (6, 1): {'bw': 0}, (6, 4): {'bw': 0}, (6, 5): {'bw': 0}, (7, 4): {'bw': 100.0}}, 'path_level': {(1, 0): {}, (2, 0): {}, (4, 0): {}, (4, 2): {}, (5, 0): {}, (5, 4): {}, (6, 0): {}, (6, 1): {}, (6, 4): {}, (6, 5): {}, (7, 4): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,0.6297731399536133,8.0,11.0
8,0,0,0,0,0,0,0,0,0,7,1,189.0,9881,1235,8646,0.0,0.0,7,263.6510959578292,189.0,8,12,False,"{0: 22, 1: 16, 2: 23, 3: 26, 4: 24, 5: 18, 6: 30}","{(2, 1): [(23, 7), (7, 3), (3, 8), (8, 16)], (3, 2): [(26, 10), (10, 4), (4, 1), (1, 3), (3, 7), (7, 23)], (4, 1): [(24, 8), (8, 16)], (4, 2): [(24, 8), (8, 3), (3, 7), (7, 23)], (5, 0): [(18, 10), (10, 4), (4, 1), (1, 0), (0, 2), (2, 6), (6, 14), (14, 22)], (5, 3): [(18, 10), (10, 26)], (5, 4): [(18, 10), (10, 4), (4, 1), (1, 3), (3, 8), (8, 24)], (6, 1): []}","{(0, 22): {'cpu': 26}, (1, 16): {'cpu': 37}, (2, 23): {'cpu': 20}, (3, 26): {'cpu': 38}, (4, 24): {'cpu': 24}, (5, 18): {'cpu': 25}, (6, 30): {'cpu': 36}}","{((2, 1), (23, 7)): {'bw': 76}, ((2, 1), (7, 3)): {'bw': 76}, ((2, 1), (3, 8)): {'bw': 76}, ((2, 1), (8, 16)): {'bw': 76}, ((3, 2), (26, 10)): {'bw': 39}, ((3, 2), (10, 4)): {'bw': 39}, ((3, 2), (4, 1)): {'bw': 39}, ((3, 2), (1, 3)): {'bw': 39}, ((3, 2), (3, 7)): {'bw': 39}, ((3, 2), (7, 23)): {'bw': 39}, ((4, 1), (24, 8)): {'bw': 60}, ((4, 1), (8, 16)): {'bw': 60}, ((4, 2), (24, 8)): {'bw': 64}, ((4, 2), (8, 3)): {'bw': 64}, ((4, 2), (3, 7)): {'bw': 64}, ((4, 2), (7, 23)): {'bw': 64}, ((5, 0), (18, 10)): {'bw': 44}, ((5, 0), (10, 4)): {'bw': 44}, ((5, 0), (4, 1)): {'bw': 44}, ((5, 0), (1, 0)): {'bw': 44}, ((5, 0), (0, 2)): {'bw': 44}, ((5, 0), (2, 6)): {'bw': 44}, ((5, 0), (6, 14)): {'bw': 44}, ((5, 0), (14, 22)): {'bw': 44}, ((5, 3), (18, 10)): {'bw': 40}, ((5, 3), (10, 26)): {'bw': 40}, ((5, 4), (18, 10)): {'bw': 41}, ((5, 4), (10, 4)): {'bw': 41}, ((5, 4), (4, 1)): {'bw': 41}, ((5, 4), (1, 3)): {'bw': 41}, ((5, 4), (3, 8)): {'bw': 41}, ((5, 4), (8, 24)): {'bw': 41}}",0.0,0.0,442.0,221.0,750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -55}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -66}, 1: {'cpu': -63}, 2: {'cpu': -58}, 3: {'cpu': -62}, 4: {'cpu': -55}, 5: {'cpu': -62}, 6: {'cpu': -55}}, 'link_level': {(2, 1): {'bw': -146}, (3, 2): {'bw': -146}, (4, 1): {'bw': -185}, (4, 2): {'bw': -82}, (5, 0): {'bw': -118}, (5, 3): {'bw': -247}, (5, 4): {'bw': -41}, (6, 1): {'bw': 100.0}}, 'path_level': {(2, 1): {}, (3, 2): {}, (4, 1): {}, (4, 2): {}, (5, 0): {}, (5, 3): {}, (5, 4): {}, (6, 1): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(2, 1): {'bw': 0}, (3, 2): {'bw': 0}, (4, 1): {'bw': 0}, (4, 2): {'bw': 0}, (5, 0): {'bw': 0}, (5, 3): {'bw': 0}, (5, 4): {'bw': 0}, (6, 1): {'bw': 100.0}}, 'path_level': {(2, 1): {}, (3, 2): {}, (4, 1): {}, (4, 2): {}, (5, 0): {}, (5, 3): {}, (5, 4): {}, (6, 1): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,0.15647292137145996,7.0,8.0
9,0,0,0,0,0,0,0,0,0,8,1,212.0,9881,1235,8646,0.0,0.0,8,3431.695620358221,212.0,8,13,False,"{0: 22, 1: 30, 2: 18, 3: 15, 4: 24}","{(1, 0): [(30, 14), (14, 22)], (2, 1): [(18, 10), (10, 4), (4, 1), (1, 0), (0, 2), (2, 6), (6, 14), (14, 30)], (3, 0): [(15, 7), (7, 3), (3, 1), (1, 0), (0, 2), (2, 6), (6, 14), (14, 22)], (3, 1): [(15, 7), (7, 3), (3, 1), (1, 0), (0, 2), (2, 6), (6, 14), (14, 30)], (3, 2): [(15, 7), (7, 3), (3, 1), (1, 4), (4, 10), (10, 18)], (4, 2): []}","{(0, 22): {'cpu': 38}, (1, 30): {'cpu': 31}, (2, 18): {'cpu': 28}, (3, 15): {'cpu': 14}, (4, 24): {'cpu': 26}}","{((1, 0), (30, 14)): {'bw': 76}, ((1, 0), (14, 22)): {'bw': 76}, ((2, 1), (18, 10)): {'bw': 59}, ((2, 1), (10, 4)): {'bw': 59}, ((2, 1), (4, 1)): {'bw': 59}, ((2, 1), (1, 0)): {'bw': 59}, ((2, 1), (0, 2)): {'bw': 59}, ((2, 1), (2, 6)): {'bw': 59}, ((2, 1), (6, 14)): {'bw': 59}, ((2, 1), (14, 30)): {'bw': 59}, ((3, 0), (15, 7)): {'bw': 64}, ((3, 0), (7, 3)): {'bw': 64}, ((3, 0), (3, 1)): {'bw': 64}, ((3, 0), (1, 0)): {'bw': 64}, ((3, 0), (0, 2)): {'bw': 64}, ((3, 0), (2, 6)): {'bw': 64}, ((3, 0), (6, 14)): {'bw': 64}, ((3, 0), (14, 22)): {'bw': 64}, ((3, 1), (15, 7)): {'bw': 81}, ((3, 1), (7, 3)): {'bw': 81}, ((3, 1), (3, 1)): {'bw': 81}, ((3, 1), (1, 0)): {'bw': 81}, ((3, 1), (0, 2)): {'bw': 81}, ((3, 1), (2, 6)): {'bw': 81}, ((3, 1), (6, 14)): {'bw': 81}, ((3, 1), (14, 30)): {'bw': 81}, ((3, 2), (15, 7)): {'bw': 87}, ((3, 2), (7, 3)): {'bw': 87}, ((3, 2), (3, 1)): {'bw': 87}, ((3, 2), (1, 4)): {'bw': 87}, ((3, 2), (4, 10)): {'bw': 87}, ((3, 2), (10, 18)): {'bw': 87}}",0.0,0.0,474.0,237.0,859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -53}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -54}, 1: {'cpu': -60}, 2: {'cpu': -59}, 3: {'cpu': -61}, 4: {'cpu': -53}}, 'link_level': {(1, 0): {'bw': -167}, (2, 1): {'bw': -141}, (3, 0): {'bw': -103}, (3, 1): {'bw': -59}, (3, 2): {'bw': -29}, (4, 2): {'bw': 100.0}}, 'path_level': {(1, 0): {}, (2, 1): {}, (3, 0): {}, (3, 1): {}, (3, 2): {}, (4, 2): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (2, 1): {'bw': 0}, (3, 0): {'bw': 0}, (3, 1): {'bw': 0}, (3, 2): {'bw': 0}, (4, 2): {'bw': 100.0}}, 'path_level': {(1, 0): {}, (2, 1): {}, (3, 0): {}, (3, 1): {}, (3, 2): {}, (4, 2): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,0.21938419342041016,5.0,6.0
9,0,0,0,0,0,0,0,0,0,9,0,212.5778556540745,9881,1235,8646,0.0,0.0,3,113.57785565407451,99.0,16,51,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
