v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links,seed
1,1,1,616.0,1392.0,558547.588707116,1262172.473182314,0.4425287356321839,0.44252873563218387,10,0,1,22.0,4643,1078,3565,0.08333333333333337,0.26630994031693767,0,906.733098550513,22.0,10,20,True,"{np.int64(0): np.int64(1), np.int64(1): np.int64(0), np.int64(2): np.int64(8), np.int64(3): np.int64(12), np.int64(4): np.int64(13), np.int64(5): np.int64(9), np.int64(6): np.int64(2), np.int64(7): np.int64(7), np.int64(8): np.int64(11), np.int64(9): np.int64(4)}","{(0, 1): [(np.int64(1), 2), (2, np.int64(0))], (0, 3): [(np.int64(1), 12)], (0, 6): [(np.int64(1), 2)], (0, 7): [(np.int64(1), 9), (9, np.int64(7))], (0, 9): [(np.int64(1), 9), (9, 7), (7, 10), (10, 5), (5, np.int64(4))], (1, 2): [(np.int64(0), 2), (2, 9), (9, 7), (7, 6), (6, np.int64(8))], (1, 4): [(np.int64(0), 2), (2, 13)], (1, 6): [(np.int64(0), 2)], (1, 8): [(np.int64(0), 2), (2, 9), (9, np.int64(11))], (2, 7): [(np.int64(8), 6), (6, 7)], (3, 4): [(np.int64(12), 1), (1, 2), (2, np.int64(13))], (3, 5): [(np.int64(12), 1), (1, 9)], (3, 7): [(np.int64(12), 1), (1, 9), (9, np.int64(7))], (4, 7): [(np.int64(13), 2), (2, 9), (9, np.int64(7))], (4, 9): [(np.int64(13), 2), (2, 9), (9, 7), (7, 10), (10, 5), (5, np.int64(4))], (5, 8): [(np.int64(9), 11)], (5, 9): [(np.int64(9), 7), (7, 10), (10, 5), (5, np.int64(4))], (6, 7): [(np.int64(2), 9), (9, np.int64(7))], (6, 9): [(np.int64(2), 9), (9, 7), (7, 10), (10, 5), (5, np.int64(4))], (7, 9): [(np.int64(7), 10), (10, 5), (5, np.int64(4))]}","{(np.int64(0), np.int64(1)): {'cpu': 11}, (np.int64(1), np.int64(0)): {'cpu': 9}, (np.int64(2), np.int64(8)): {'cpu': 15}, (np.int64(3), np.int64(12)): {'cpu': 11}, (np.int64(4), np.int64(13)): {'cpu': 2}, (np.int64(5), np.int64(9)): {'cpu': 19}, (np.int64(6), np.int64(2)): {'cpu': 7}, (np.int64(7), np.int64(7)): {'cpu': 10}, (np.int64(8), np.int64(11)): {'cpu': 13}, (np.int64(9), np.int64(4)): {'cpu': 1}}","{((0, 1), (np.int64(1), 2)): {'bw': 18}, ((0, 1), (2, np.int64(0))): {'bw': 18}, ((0, 3), (np.int64(1), 12)): {'bw': 25}, ((0, 6), (np.int64(1), 2)): {'bw': 45}, ((0, 7), (np.int64(1), 9)): {'bw': 26}, ((0, 7), (9, np.int64(7))): {'bw': 26}, ((0, 9), (np.int64(1), 9)): {'bw': 5}, ((0, 9), (9, 7)): {'bw': 5}, ((0, 9), (7, 10)): {'bw': 5}, ((0, 9), (10, 5)): {'bw': 5}, ((0, 9), (5, np.int64(4))): {'bw': 5}, ((1, 2), (np.int64(0), 2)): {'bw': 11}, ((1, 2), (2, 9)): {'bw': 11}, ((1, 2), (9, 7)): {'bw': 11}, ((1, 2), (7, 6)): {'bw': 11}, ((1, 2), (6, np.int64(8))): {'bw': 11}, ((1, 4), (np.int64(0), 2)): {'bw': 27}, ((1, 4), (2, 13)): {'bw': 27}, ((1, 6), (np.int64(0), 2)): {'bw': 30}, ((1, 8), (np.int64(0), 2)): {'bw': 32}, ((1, 8), (2, 9)): {'bw': 32}, ((1, 8), (9, np.int64(11))): {'bw': 32}, ((2, 7), (np.int64(8), 6)): {'bw': 8}, ((2, 7), (6, 7)): {'bw': 8}, ((3, 4), (np.int64(12), 1)): {'bw': 24}, ((3, 4), (1, 2)): {'bw': 24}, ((3, 4), (2, np.int64(13))): {'bw': 24}, ((3, 5), (np.int64(12), 1)): {'bw': 16}, ((3, 5), (1, 9)): {'bw': 16}, ((3, 7), (np.int64(12), 1)): {'bw': 27}, ((3, 7), (1, 9)): {'bw': 27}, ((3, 7), (9, np.int64(7))): {'bw': 27}, ((4, 7), (np.int64(13), 2)): {'bw': 47}, ((4, 7), (2, 9)): {'bw': 47}, ((4, 7), (9, np.int64(7))): {'bw': 47}, ((4, 9), (np.int64(13), 2)): {'bw': 32}, ((4, 9), (2, 9)): {'bw': 32}, ((4, 9), (9, 7)): {'bw': 32}, ((4, 9), (7, 10)): {'bw': 32}, ((4, 9), (10, 5)): {'bw': 32}, ((4, 9), (5, np.int64(4))): {'bw': 32}, ((5, 8), (np.int64(9), 11)): {'bw': 35}, ((5, 9), (np.int64(9), 7)): {'bw': 11}, ((5, 9), (7, 10)): {'bw': 11}, ((5, 9), (10, 5)): {'bw': 11}, ((5, 9), (5, np.int64(4))): {'bw': 11}, ((6, 7), (np.int64(2), 9)): {'bw': 46}, ((6, 7), (9, np.int64(7))): {'bw': 46}, ((6, 9), (np.int64(2), 9)): {'bw': 6}, ((6, 9), (9, 7)): {'bw': 6}, ((6, 9), (7, 10)): {'bw': 6}, ((6, 9), (10, 5)): {'bw': 6}, ((6, 9), (5, np.int64(4))): {'bw': 6}, ((7, 9), (np.int64(7), 10)): {'bw': 47}, ((7, 9), (10, 5)): {'bw': 47}, ((7, 9), (5, np.int64(4))): {'bw': 47}}",1392.0,616.0,588.0,98.0,518.0,98.0,518.0,98.0,1294.0,776.0,0.4425287356321839,1262172.473182314,558547.588707116,401.2554516574109,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -63}, np.int64(1): {'cpu': -83}, np.int64(2): {'cpu': -78}, np.int64(3): {'cpu': -77}, np.int64(4): {'cpu': -80}, np.int64(5): {'cpu': -72}, np.int64(6): {'cpu': -46}, np.int64(7): {'cpu': -50}, np.int64(8): {'cpu': -58}, np.int64(9): {'cpu': -49}}, 'link_level': {(0, 1): {'bw': -275}, (0, 3): {'bw': -201}, (0, 6): {'bw': -304}, (0, 7): {'bw': -243}, (0, 9): {'bw': -238}, (1, 2): {'bw': -227}, (1, 4): {'bw': -237}, (1, 6): {'bw': -207}, (1, 8): {'bw': -175}, (2, 7): {'bw': -271}, (3, 4): {'bw': -177}, (3, 5): {'bw': -161}, (3, 7): {'bw': -134}, (4, 7): {'bw': -153}, (4, 9): {'bw': -121}, (5, 8): {'bw': -243}, (5, 9): {'bw': -110}, (6, 7): {'bw': -64}, (6, 9): {'bw': -58}, (7, 9): {'bw': -203}}, 'path_level': {(0, 1): {}, (0, 3): {}, (0, 6): {}, (0, 7): {}, (0, 9): {}, (1, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}, (2, 7): {}, (3, 4): {}, (3, 5): {}, (3, 7): {}, (4, 7): {}, (4, 9): {}, (5, 8): {}, (5, 9): {}, (6, 7): {}, (6, 9): {}, (7, 9): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}, np.int64(4): {'cpu': 0}, np.int64(5): {'cpu': 0}, np.int64(6): {'cpu': 0}, np.int64(7): {'cpu': 0}, np.int64(8): {'cpu': 0}, np.int64(9): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 3): {'bw': 0}, (0, 6): {'bw': 0}, (0, 7): {'bw': 0}, (0, 9): {'bw': 0}, (1, 2): {'bw': 0}, (1, 4): {'bw': 0}, (1, 6): {'bw': 0}, (1, 8): {'bw': 0}, (2, 7): {'bw': 0}, (3, 4): {'bw': 0}, (3, 5): {'bw': 0}, (3, 7): {'bw': 0}, (4, 7): {'bw': 0}, (4, 9): {'bw': 0}, (5, 8): {'bw': 0}, (5, 9): {'bw': 0}, (6, 7): {'bw': 0}, (6, 9): {'bw': 0}, (7, 9): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 3): {}, (0, 6): {}, (0, 7): {}, (0, 9): {}, (1, 2): {}, (1, 4): {}, (1, 6): {}, (1, 8): {}, (2, 7): {}, (3, 4): {}, (3, 5): {}, (3, 7): {}, (4, 7): {}, (4, 9): {}, (5, 8): {}, (5, 9): {}, (6, 7): {}, (6, 9): {}, (7, 9): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,10.0,20.0,3
2,1,1,616.0,1392.0,558547.588707116,1262172.473182314,0.4425287356321839,0.44252873563218387,10,1,1,51.0,4643,1078,3565,0.08333333333333337,0.26630994031693767,1,382.57393229659357,51.0,5,5,False,{},{},{},{},0.0,0.0,78.0,39.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,3
3,1,1,616.0,1392.0,558547.588707116,1262172.473182314,0.4425287356321839,0.44252873563218387,10,2,1,73.0,4643,1078,3565,0.08333333333333337,0.26630994031693767,2,745.7559213725051,73.0,10,20,False,{},{},{},{},0.0,0.0,238.0,119.0,542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,3
4,1,1,616.0,1392.0,558547.588707116,1262172.473182314,0.4425287356321839,0.44252873563218387,10,3,1,101.0,4643,1078,3565,0.08333333333333337,0.26630994031693767,3,131.2257067570419,101.0,10,27,False,{},{},{},{},0.0,0.0,128.0,64.0,637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,3
5,2,2,666.0,1442.0,642568.1886975351,1346193.0731727332,0.4618585298196949,0.4773224595362969,11,4,1,134.0,4593,1052,3541,0.1054421768707483,0.27124922823626263,4,1680.4119998083818,134.0,2,1,True,"{np.int64(0): np.int64(15), np.int64(1): np.int64(1)}","{(0, 1): [(np.int64(15), 1)]}","{(np.int64(0), np.int64(15)): {'cpu': 6}, (np.int64(1), np.int64(1)): {'cpu': 20}}","{((0, 1), (np.int64(15), 1)): {'bw': 24}}",50.0,50.0,78.0,26.0,24.0,26.0,24.0,26.0,24.0,0.0,1.0,84020.59999041908,84020.59999041908,1680.4119998083818,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -88}, np.int64(1): {'cpu': -43}}, 'link_level': {(0, 1): {'bw': -257}}, 'path_level': {(0, 1): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,2.0,1.0,3
6,2,2,666.0,1442.0,642568.1886975351,1346193.0731727332,0.4618585298196949,0.4773224595362969,11,5,1,159.0,4593,1052,3541,0.1054421768707483,0.27124922823626263,5,695.2060282383483,159.0,7,12,False,{},{},{},{},0.0,0.0,114.0,57.0,329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,3
7,3,3,841.0,1674.0,679336.9258495927,1394937.9132828894,0.502389486260454,0.4870015499477109,12,6,1,182.0,4361,994,3367,0.15476190476190477,0.30705906565136865,6,210.10706944032904,182.0,5,5,True,"{np.int64(0): np.int64(7), np.int64(1): np.int64(9), np.int64(2): np.int64(1), np.int64(3): np.int64(5), np.int64(4): np.int64(11)}","{(0, 1): [(np.int64(7), 9)], (0, 2): [(np.int64(7), 9), (9, np.int64(1))], (0, 3): [(np.int64(7), 10), (10, np.int64(5))], (1, 2): [(np.int64(9), 1)], (1, 4): [(np.int64(9), 11)]}","{(np.int64(0), np.int64(7)): {'cpu': 14}, (np.int64(1), np.int64(9)): {'cpu': 18}, (np.int64(2), np.int64(1)): {'cpu': 2}, (np.int64(3), np.int64(5)): {'cpu': 9}, (np.int64(4), np.int64(11)): {'cpu': 15}}","{((0, 1), (np.int64(7), 9)): {'bw': 33}, ((0, 2), (np.int64(7), 9)): {'bw': 24}, ((0, 2), (9, np.int64(1))): {'bw': 24}, ((0, 3), (np.int64(7), 10)): {'bw': 33}, ((0, 3), (10, np.int64(5))): {'bw': 33}, ((1, 2), (np.int64(9), 1)): {'bw': 17}, ((1, 4), (np.int64(9), 11)): {'bw': 10}}",232.0,175.0,348.0,58.0,117.0,58.0,117.0,58.0,174.0,57.0,0.7543103448275862,48744.840110156336,36768.73715205758,158.4859360002482,Success,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {np.int64(0): {'cpu': -36}, np.int64(1): {'cpu': -54}, np.int64(2): {'cpu': -41}, np.int64(3): {'cpu': -62}, np.int64(4): {'cpu': -43}}, 'link_level': {(0, 1): {'bw': -25}, (0, 2): {'bw': -1}, (0, 3): {'bw': -170}, (1, 2): {'bw': -227}, (1, 4): {'bw': -233}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (1, 2): {}, (1, 4): {}}}","{'node_level': {np.int64(0): {'cpu': 0}, np.int64(1): {'cpu': 0}, np.int64(2): {'cpu': 0}, np.int64(3): {'cpu': 0}, np.int64(4): {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}, (0, 2): {'bw': 0}, (0, 3): {'bw': 0}, (1, 2): {'bw': 0}, (1, 4): {'bw': 0}}, 'path_level': {(0, 1): {}, (0, 2): {}, (0, 3): {}, (1, 2): {}, (1, 4): {}}}",[],-inf,-inf,True,True,False,0,[],0,0.0,5.0,5.0,3
8,3,3,841.0,1674.0,679336.9258495927,1394937.9132828894,0.502389486260454,0.4870015499477109,12,7,1,204.0,4361,994,3367,0.15476190476190477,0.30705906565136865,7,1483.3552248166907,204.0,7,9,False,{},{},{},{},0.0,0.0,170.0,85.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,3
9,3,3,841.0,1674.0,679336.9258495927,1394937.9132828894,0.502389486260454,0.4870015499477109,12,8,1,224.0,4361,994,3367,0.15476190476190477,0.30705906565136865,8,602.8400954844434,224.0,9,21,False,{},{},{},{},0.0,0.0,168.0,84.0,541.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0.0,0.0,3
9,3,3,841.0,1674.0,679336.9258495927,1394937.9132828894,0.502389486260454,0.4870015499477109,12,9,0,232.2257067570419,4361,994,3367,0.15476190476190477,0.30705906565136865,3,131.2257067570419,101.0,10,27,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,3
