v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,num_placed_nodes,num_routed_links,seed
1,1,1,205.0,205.0,20130.167127594763,20130.167127594763,1.0,1.0,3,0,1,24.0,16940,2695,14245,0.025316455696202556,0.009388038942976351,0,98.19593720777934,24.0,3,2,True,"{0: 0, 2: 4, 1: 12}","{(2, 0): [(4, 0)], (1, 0): [(12, 0)]}","{(0, 0): {'cpu': 28}, (2, 4): {'cpu': 24}, (1, 12): {'cpu': 18}}","{((2, 0), (4, 0)): {'bw': 66}, ((1, 0), (12, 0)): {'bw': 69}}",205.0,205.0,140.0,70.0,135.0,70.0,135.0,70.0,135.0,0.0,1.0,20130.167127594763,20130.167127594763,98.19593720777934,Success,0.0,"{'node_level': {'cpu': -63}, 'link_level': {'bw': -252}, 'path_level': {}}","{'node_level': {0: {'cpu': -62}, 2: {'cpu': -48}, 1: {'cpu': -63}}, 'link_level': {(2, 0): {'bw': -229}, (1, 0): {'bw': -252}}, 'path_level': {(2, 0): {}, (1, 0): {}}}","{'node_level': {0: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(2, 0): {'bw': 0}, (1, 0): {'bw': 0}}, 'path_level': {(2, 0): {}, (1, 0): {}}}",[],-63.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,2.0,2
2,2,2,417.0,448.0,181430.2789013314,205016.61600032117,0.9308035714285714,0.8849540219756976,6,1,1,39.0,16697,2595,14102,0.061482820976491825,0.019332406119610623,1,760.8495838383803,39.0,3,3,True,"{1: 5, 2: 2, 0: 3}","{(2, 1): [(2, 5)], (0, 1): [(3, 5)], (0, 2): [(3, 5), (5, 2)]}","{(1, 5): {'cpu': 33}, (2, 2): {'cpu': 38}, (0, 3): {'cpu': 29}}","{((2, 1), (2, 5)): {'bw': 31}, ((0, 1), (3, 5)): {'bw': 50}, ((0, 2), (3, 5)): {'bw': 31}, ((0, 2), (5, 2)): {'bw': 31}}",243.0,212.0,200.0,100.0,112.0,100.0,112.0,100.0,143.0,31.0,0.8724279835390947,184886.4488727264,161300.11177373663,663.7864682046775,Success,0.0,"{'node_level': {'cpu': -29}, 'link_level': {'bw': -201}, 'path_level': {}}","{'node_level': {1: {'cpu': -60}, 2: {'cpu': -57}, 0: {'cpu': -29}}, 'link_level': {(2, 1): {'bw': -232}, (0, 1): {'bw': -286}, (0, 2): {'bw': -201}}, 'path_level': {(2, 1): {}, (0, 1): {}, (0, 2): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(2, 1): {'bw': 0}, (0, 1): {'bw': 0}, (0, 2): {'bw': 0}}, 'path_level': {(2, 1): {}, (0, 1): {}, (0, 2): {}}}",[],-29.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,3.0,2
3,3,3,1061.0,1238.0,387205.7072328974,457442.9954753789,0.8570274636510501,0.8464567411957193,10,2,1,58.0,15907,2471,13436,0.10632911392405064,0.06564673157162726,2,319.5270626266553,58.0,6,9,True,"{4: 28, 2: 0, 0: 1, 1: 30, 5: 31, 3: 4}","{(2, 4): [(0, 28)], (0, 2): [(1, 4), (4, 0)], (0, 4): [(1, 28)], (1, 0): [(30, 28), (28, 1)], (1, 4): [(30, 28)], (5, 1): [(31, 28), (28, 30)], (5, 4): [(31, 28)], (3, 0): [(4, 1)], (3, 2): [(4, 0)]}","{(4, 28): {'cpu': 31}, (2, 0): {'cpu': 37}, (0, 1): {'cpu': 15}, (1, 30): {'cpu': 12}, (5, 31): {'cpu': 17}, (3, 4): {'cpu': 12}}","{((2, 4), (0, 28)): {'bw': 76}, ((0, 2), (1, 4)): {'bw': 46}, ((0, 2), (4, 0)): {'bw': 46}, ((0, 4), (1, 28)): {'bw': 25}, ((1, 0), (30, 28)): {'bw': 58}, ((1, 0), (28, 1)): {'bw': 58}, ((1, 4), (30, 28)): {'bw': 67}, ((5, 1), (31, 28)): {'bw': 42}, ((5, 1), (28, 30)): {'bw': 42}, ((5, 4), (31, 28)): {'bw': 77}, ((3, 0), (4, 1)): {'bw': 63}, ((3, 2), (4, 0)): {'bw': 66}}",790.0,644.0,248.0,124.0,520.0,124.0,520.0,124.0,666.0,146.0,0.8151898734177215,252426.3794750577,205775.428331566,260.47522573615953,Success,0.0,"{'node_level': {'cpu': -36}, 'link_level': {'bw': -117}, 'path_level': {}}","{'node_level': {4: {'cpu': -61}, 2: {'cpu': -25}, 0: {'cpu': -50}, 1: {'cpu': -41}, 5: {'cpu': -38}, 3: {'cpu': -36}}, 'link_level': {(2, 4): {'bw': -318}, (0, 2): {'bw': -183}, (0, 4): {'bw': -307}, (1, 0): {'bw': -198}, (1, 4): {'bw': -131}, (5, 1): {'bw': -89}, (5, 4): {'bw': -210}, (3, 0): {'bw': -171}, (3, 2): {'bw': -117}}, 'path_level': {(2, 4): {}, (0, 2): {}, (0, 4): {}, (1, 0): {}, (1, 4): {}, (5, 1): {}, (5, 4): {}, (3, 0): {}, (3, 2): {}}}","{'node_level': {4: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}, 5: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(2, 4): {'bw': 0}, (0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 0): {'bw': 0}, (1, 4): {'bw': 0}, (5, 1): {'bw': 0}, (5, 4): {'bw': 0}, (3, 0): {'bw': 0}, (3, 2): {'bw': 0}}, 'path_level': {(2, 4): {}, (0, 2): {}, (0, 4): {}, (1, 0): {}, (1, 4): {}, (5, 1): {}, (5, 4): {}, (3, 0): {}, (3, 2): {}}}",[],-36.0,0.0,True,True,False,0,[],0,0.0,0.0,6.0,9.0,2
4,3,3,1061.0,1238.0,387205.7072328974,457442.9954753789,0.8570274636510501,0.8464567411957193,10,3,1,77.0,15907,2471,13436,0.10632911392405064,0.06564673157162726,3,150.2015914849124,77.0,5,5,False,"{3: 29, 2: 2, 1: 30, 4: 31, 0: 5}","{(2, 3): [(2, 29)], (1, 3): [(30, 29)], (4, 1): [(31, 28), (28, 30)], (4, 3): [(31, 29)], (0, 2): [(5, 2)]}","{(3, 29): {'cpu': 39}, (2, 2): {'cpu': 36}, (1, 30): {'cpu': 34}, (4, 31): {'cpu': 20}, (0, 5): {'cpu': 40}}","{((2, 3), (2, 29)): {'bw': 62}, ((1, 3), (30, 29)): {'bw': 23}, ((4, 1), (31, 28)): {'bw': 69}, ((4, 1), (28, 30)): {'bw': 69}, ((4, 3), (31, 29)): {'bw': 61}, ((0, 2), (5, 2)): {'bw': 72}}",0.0,0.0,338.0,169.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,5.0,"{'node_level': {'cpu': -20}, 'link_level': {'bw': -129}, 'path_level': {}}","{'node_level': {3: {'cpu': -44}, 2: {'cpu': -21}, 1: {'cpu': -7}, 4: {'cpu': -18}, 0: {'cpu': -20}}, 'link_level': {(2, 3): {'bw': -312}, (1, 3): {'bw': -245}, (4, 1): {'bw': -20}, (4, 3): {'bw': -307}, (0, 2): {'bw': -129}}, 'path_level': {(2, 3): {}, (1, 3): {}, (4, 1): {}, (4, 3): {}, (0, 2): {}}}","{'node_level': {3: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(2, 3): {'bw': 0}, (1, 3): {'bw': 0}, (4, 1): {'bw': 0}, (4, 3): {'bw': 0}, (0, 2): {'bw': 0}}, 'path_level': {(2, 3): {}, (1, 3): {}, (4, 1): {}, (4, 3): {}, (0, 2): {}}}",[],-20.0,0.0,False,True,False,0,[],0,0.0,1.0,5.0,5.0,2
5,4,4,1621.0,1857.0,717312.4323579044,822328.8219974849,0.8729133010231557,0.8722939208375434,11,4,1,90.0,15288,2290,12998,0.17179023508137437,0.09610570236439497,4,589.4762948660839,90.0,6,7,True,"{5: 29, 2: 2, 1: 3, 0: 30, 4: 31, 3: 5}","{(2, 5): [(2, 29)], (1, 5): [(3, 29)], (0, 1): [(30, 29), (29, 3)], (0, 5): [(30, 29)], (4, 5): [(31, 29)], (3, 1): [(5, 3)], (3, 2): [(5, 2)]}","{(5, 29): {'cpu': 36}, (2, 2): {'cpu': 35}, (1, 3): {'cpu': 22}, (0, 30): {'cpu': 25}, (4, 31): {'cpu': 27}, (3, 5): {'cpu': 36}}","{((2, 5), (2, 29)): {'bw': 45}, ((1, 5), (3, 29)): {'bw': 43}, ((0, 1), (30, 29)): {'bw': 59}, ((0, 1), (29, 3)): {'bw': 59}, ((0, 5), (30, 29)): {'bw': 47}, ((4, 5), (31, 29)): {'bw': 66}, ((3, 1), (5, 3)): {'bw': 48}, ((3, 2), (5, 2)): {'bw': 71}}",619.0,560.0,362.0,181.0,379.0,181.0,379.0,181.0,438.0,59.0,0.9046849757673667,364885.82652210596,330106.725125007,533.2903475363602,Success,0.0,"{'node_level': {'cpu': -24}, 'link_level': {'bw': -130}, 'path_level': {}}","{'node_level': {5: {'cpu': -47}, 2: {'cpu': -22}, 1: {'cpu': -7}, 0: {'cpu': -16}, 4: {'cpu': -11}, 3: {'cpu': -24}}, 'link_level': {(2, 5): {'bw': -329}, (1, 5): {'bw': -293}, (0, 1): {'bw': -209}, (0, 5): {'bw': -162}, (4, 5): {'bw': -302}, (3, 1): {'bw': -207}, (3, 2): {'bw': -130}}, 'path_level': {(2, 5): {}, (1, 5): {}, (0, 1): {}, (0, 5): {}, (4, 5): {}, (3, 1): {}, (3, 2): {}}}","{'node_level': {5: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(2, 5): {'bw': 0}, (1, 5): {'bw': 0}, (0, 1): {'bw': 0}, (0, 5): {'bw': 0}, (4, 5): {'bw': 0}, (3, 1): {'bw': 0}, (3, 2): {'bw': 0}}, 'path_level': {(2, 5): {}, (1, 5): {}, (0, 1): {}, (0, 5): {}, (4, 5): {}, (3, 1): {}, (3, 2): {}}}",[],-24.0,0.0,True,True,False,0,[],0,0.0,0.0,6.0,7.0,2
6,5,5,1798.0,2034.0,1065699.4018499006,1170715.791489481,0.8839724680432645,0.9102972810284127,13,5,1,105.0,15111,2198,12913,0.2050632911392405,0.10201668984700973,5,1968.2879632316167,105.0,3,2,True,"{1: 15, 2: 12, 0: 13}","{(2, 1): [(12, 15)], (0, 1): [(13, 15)]}","{(1, 15): {'cpu': 17}, (2, 12): {'cpu': 35}, (0, 13): {'cpu': 40}}","{((2, 1), (12, 15)): {'bw': 50}, ((0, 1), (13, 15)): {'bw': 35}}",177.0,177.0,184.0,92.0,85.0,92.0,85.0,92.0,85.0,0.0,1.0,348386.96949199616,348386.96949199616,1968.2879632316167,Success,0.0,"{'node_level': {'cpu': -21}, 'link_level': {'bw': -197}, 'path_level': {}}","{'node_level': {1: {'cpu': -80}, 2: {'cpu': -28}, 0: {'cpu': -21}}, 'link_level': {(2, 1): {'bw': -246}, (0, 1): {'bw': -197}}, 'path_level': {(2, 1): {}, (0, 1): {}}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(2, 1): {'bw': 0}, (0, 1): {'bw': 0}}, 'path_level': {(2, 1): {}, (0, 1): {}}}",[],-21.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,2.0,2
7,5,5,1798.0,2034.0,1065699.4018499006,1170715.791489481,0.8839724680432645,0.9102972810284127,13,6,1,122.0,15111,2198,12913,0.2050632911392405,0.10201668984700973,6,141.34964621752465,122.0,5,6,False,"{3: 20, 0: 1, 4: 22, 2: 23, 1: 4}","{(0, 3): [(1, 20)], (4, 0): [(22, 20), (20, 1)], (4, 3): [(22, 20)], (2, 0): [(23, 20), (20, 1)], (2, 3): [(23, 20)], (1, 3): [(4, 0), (0, 20)]}","{(3, 20): {'cpu': 25}, (0, 1): {'cpu': 39}, (4, 22): {'cpu': 23}, (2, 23): {'cpu': 18}, (1, 4): {'cpu': 12}}","{((0, 3), (1, 20)): {'bw': 26}, ((4, 0), (22, 20)): {'bw': 60}, ((4, 0), (20, 1)): {'bw': 60}, ((4, 3), (22, 20)): {'bw': 45}, ((2, 0), (23, 20)): {'bw': 37}, ((2, 0), (20, 1)): {'bw': 37}, ((2, 3), (23, 20)): {'bw': 68}, ((1, 3), (4, 0)): {'bw': 52}, ((1, 3), (0, 20)): {'bw': 52}}",0.0,0.0,234.0,117.0,288.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,14.0,"{'node_level': {'cpu': -24}, 'link_level': {'bw': -65}, 'path_level': {}}","{'node_level': {3: {'cpu': -64}, 0: {'cpu': -11}, 4: {'cpu': -65}, 2: {'cpu': -36}, 1: {'cpu': -24}}, 'link_level': {(0, 3): {'bw': -224}, (4, 0): {'bw': -164}, (4, 3): {'bw': -135}, (2, 0): {'bw': -127}, (2, 3): {'bw': -129}, (1, 3): {'bw': -65}}, 'path_level': {(0, 3): {}, (4, 0): {}, (4, 3): {}, (2, 0): {}, (2, 3): {}, (1, 3): {}}}","{'node_level': {3: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (4, 0): {'bw': 0}, (4, 3): {'bw': 0}, (2, 0): {'bw': 0}, (2, 3): {'bw': 0}, (1, 3): {'bw': 0}}, 'path_level': {(0, 3): {}, (4, 0): {}, (4, 3): {}, (2, 0): {}, (2, 3): {}, (1, 3): {}}}",[],-24.0,0.0,False,True,False,0,[],0,0.0,1.0,5.0,6.0,2
7,5,4,1798.0,2034.0,1065699.4018499006,1170715.791489481,0.8839724680432645,0.9102972810284127,13,7,0,122.19593720777934,15316,2268,13048,0.17974683544303793,0.09262865090403338,0,98.19593720777934,24.0,3,2,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,2
8,6,5,2131.0,2456.0,1325740.6648586316,1500257.5722392844,0.867671009771987,0.8836753697432309,15,8,1,148.0,14894,2146,12748,0.223869801084991,0.11349095966620304,7,780.904693719913,148.0,4,4,True,"{2: 20, 3: 0, 1: 1, 0: 22}","{(3, 2): [(0, 20)], (1, 2): [(1, 20)], (0, 1): [(22, 20), (20, 1)], (0, 3): [(22, 20), (20, 0)]}","{(2, 20): {'cpu': 38}, (3, 0): {'cpu': 35}, (1, 1): {'cpu': 28}, (0, 22): {'cpu': 21}}","{((3, 2), (0, 20)): {'bw': 64}, ((1, 2), (1, 20)): {'bw': 58}, ((0, 1), (22, 20)): {'bw': 25}, ((0, 1), (20, 1)): {'bw': 25}, ((0, 3), (22, 20)): {'bw': 64}, ((0, 3), (20, 0)): {'bw': 64}}",422.0,333.0,244.0,122.0,211.0,122.0,211.0,122.0,300.0,89.0,0.7890995260663507,329541.7807498033,260041.263008731,616.2115237173721,Success,0.0,"{'node_level': {'cpu': -67}, 'link_level': {'bw': -103}, 'path_level': {}}","{'node_level': {2: {'cpu': -51}, 3: {'cpu': -18}, 1: {'cpu': -22}, 0: {'cpu': -67}}, 'link_level': {(3, 2): {'bw': -167}, (1, 2): {'bw': -192}, (0, 1): {'bw': -167}, (0, 3): {'bw': -103}}, 'path_level': {(3, 2): {}, (1, 2): {}, (0, 1): {}, (0, 3): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(3, 2): {'bw': 0}, (1, 2): {'bw': 0}, (0, 1): {'bw': 0}, (0, 3): {'bw': 0}}, 'path_level': {(3, 2): {}, (1, 2): {}, (0, 1): {}, (0, 3): {}}}",[],-67.0,0.0,True,True,False,0,[],0,0.0,0.0,4.0,4.0,2
9,6,5,2131.0,2456.0,1325740.6648586316,1500257.5722392844,0.867671009771987,0.8836753697432309,15,9,1,165.0,14894,2146,12748,0.223869801084991,0.11349095966620304,8,718.4470937408524,165.0,6,8,False,"{0: 6, 5: 4, 3: 8, 1: 9, 4: 0, 2: 1}","{(5, 0): [(4, 6)], (3, 0): [(8, 6)], (1, 0): [(9, 6)], (1, 5): [(9, 6), (6, 4)], (4, 0): [(0, 4), (4, 6)], (4, 1): [(0, 4), (4, 6), (6, 9)], (2, 3): [(1, 4), (4, 6), (6, 8)], (2, 4): [(1, 4), (4, 0)]}","{(0, 6): {'cpu': 35}, (5, 4): {'cpu': 29}, (3, 8): {'cpu': 29}, (1, 9): {'cpu': 11}, (4, 0): {'cpu': 10}, (2, 1): {'cpu': 21}}","{((5, 0), (4, 6)): {'bw': 76}, ((3, 0), (8, 6)): {'bw': 38}, ((1, 0), (9, 6)): {'bw': 64}, ((1, 5), (9, 6)): {'bw': 71}, ((1, 5), (6, 4)): {'bw': 71}, ((4, 0), (0, 4)): {'bw': 71}, ((4, 0), (4, 6)): {'bw': 71}, ((4, 1), (0, 4)): {'bw': 46}, ((4, 1), (4, 6)): {'bw': 46}, ((4, 1), (6, 9)): {'bw': 46}, ((2, 3), (1, 4)): {'bw': 57}, ((2, 3), (4, 6)): {'bw': 57}, ((2, 3), (6, 8)): {'bw': 57}, ((2, 4), (1, 4)): {'bw': 32}, ((2, 4), (4, 0)): {'bw': 32}}",0.0,0.0,270.0,135.0,455.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,5.0,"{'node_level': {'cpu': -1}, 'link_level': {'bw': -24}, 'path_level': {}}","{'node_level': {0: {'cpu': -33}, 5: {'cpu': -31}, 3: {'cpu': -61}, 1: {'cpu': -46}, 4: {'cpu': -8}, 2: {'cpu': -1}}, 'link_level': {(5, 0): {'bw': -269}, (3, 0): {'bw': -347}, (1, 0): {'bw': -241}, (1, 5): {'bw': -170}, (4, 0): {'bw': -112}, (4, 1): {'bw': -66}, (2, 3): {'bw': -24}, (2, 4): {'bw': -34}}, 'path_level': {(5, 0): {}, (3, 0): {}, (1, 0): {}, (1, 5): {}, (4, 0): {}, (4, 1): {}, (2, 3): {}, (2, 4): {}}}","{'node_level': {0: {'cpu': 0}, 5: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 4: {'cpu': 0}, 2: {'cpu': 0}}, 'link_level': {(5, 0): {'bw': 0}, (3, 0): {'bw': 0}, (1, 0): {'bw': 0}, (1, 5): {'bw': 0}, (4, 0): {'bw': 0}, (4, 1): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}}, 'path_level': {(5, 0): {}, (3, 0): {}, (1, 0): {}, (1, 5): {}, (4, 0): {}, (4, 1): {}, (2, 3): {}, (2, 4): {}}}",[],-1.0,0.0,False,True,False,0,[],0,0.0,1.0,6.0,8.0,2
