v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,num_placed_nodes,num_routed_links,seed
1,1,1,71.0,88.0,13369.797198650183,16571.016246214313,0.8068181818181818,0.8068181818181818,4,0,1,48.0,17216,2626,14590,0.008682521706304236,0.004435346298191756,0,188.3070027978899,48.0,4,3,True,"{3: 28, 0: 0, 2: 1, 1: 30}","{(0, 3): [(0, 28)], (2, 3): [(1, 28)], (1, 0): [(30, 28), (28, 0)]}","{(3, 28): {'cpu': 7}, (0, 0): {'cpu': 8}, (2, 1): {'cpu': 4}, (1, 30): {'cpu': 4}}","{((0, 3), (0, 28)): {'bw': 3}, ((2, 3), (1, 28)): {'bw': 28}, ((1, 0), (30, 28)): {'bw': 17}, ((1, 0), (28, 0)): {'bw': 17}}",88.0,71.0,46.0,23.0,48.0,23.0,48.0,23.0,65.0,17.0,0.8068181818181818,16571.016246214313,13369.797198650183,151.9295136210248,Success,0.0,"{'node_level': {'cpu': -79}, 'link_level': {'bw': -324}, 'path_level': {}}","{'node_level': {3: {'cpu': -83}, 0: {'cpu': -84}, 2: {'cpu': -70}, 1: {'cpu': -79}}, 'link_level': {(0, 3): {'bw': -373}, (2, 3): {'bw': -221}, (1, 0): {'bw': -324}}, 'path_level': {(0, 3): {}, (2, 3): {}, (1, 0): {}}}","{'node_level': {3: {'cpu': 0}, 0: {'cpu': 0}, 2: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 3): {'bw': 0}, (2, 3): {'bw': 0}, (1, 0): {'bw': 0}}, 'path_level': {(0, 3): {}, (2, 3): {}, (1, 0): {}}}",[],-79.0,0.0,True,True,False,0,[],0,0.0,0.0,4.0,3.0,3
2,2,2,123.0,140.0,27514.006473836977,30715.225521401106,0.8785714285714286,0.8957774526078719,4,1,1,103.0,17164,2598,14566,0.01925254813137034,0.006073012623677876,1,272.00402452282293,103.0,2,1,True,"{0: 28, 1: 0}","{(1, 0): [(0, 28)]}","{(0, 28): {'cpu': 15}, (1, 0): {'cpu': 13}}","{((1, 0), (0, 28)): {'bw': 24}}",52.0,52.0,56.0,28.0,24.0,28.0,24.0,28.0,24.0,0.0,1.0,14144.209275186793,14144.209275186793,272.00402452282293,Success,0.0,"{'node_level': {'cpu': -71}, 'link_level': {'bw': -332}, 'path_level': {}}","{'node_level': {0: {'cpu': -68}, 1: {'cpu': -71}}, 'link_level': {(1, 0): {'bw': -332}}, 'path_level': {(1, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}}, 'path_level': {(1, 0): {}}}",[],-71.0,0.0,True,True,False,0,[],0,0.0,0.0,2.0,1.0,3
3,3,3,166.0,183.0,72605.87703307581,75807.09608063994,0.907103825136612,0.9577715119946183,7,2,1,159.0,17121,2570,14551,0.029822574556436443,0.007096554077106743,2,1048.6481525404379,159.0,3,2,True,"{2: 29, 1: 2, 0: 3}","{(1, 2): [(2, 29)], (0, 2): [(3, 29)]}","{(2, 29): {'cpu': 4}, (1, 2): {'cpu': 9}, (0, 3): {'cpu': 15}}","{((1, 2), (2, 29)): {'bw': 12}, ((0, 2), (3, 29)): {'bw': 3}}",43.0,43.0,56.0,28.0,15.0,28.0,15.0,28.0,15.0,0.0,1.0,45091.87055923883,45091.87055923883,1048.6481525404379,Success,0.0,"{'node_level': {'cpu': -43}, 'link_level': {'bw': -215}, 'path_level': {}}","{'node_level': {2: {'cpu': -92}, 1: {'cpu': -44}, 0: {'cpu': -43}}, 'link_level': {(1, 2): {'bw': -307}, (0, 2): {'bw': -215}}, 'path_level': {(1, 2): {}, (0, 2): {}}}","{'node_level': {2: {'cpu': 0}, 1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(1, 2): {'bw': 0}, (0, 2): {'bw': 0}}, 'path_level': {(1, 2): {}, (0, 2): {}}}",[],-43.0,0.0,True,True,False,0,[],0,0.0,0.0,3.0,2.0,3
4,4,4,294.0,351.0,83289.32563779611,89829.12237433532,0.8376068376068376,0.9271973658020768,10,3,1,196.0,16953,2543,14410,0.040015100037750106,0.016717843739338156,3,83.4644422243773,196.0,5,5,True,"{3: 12, 4: 0, 2: 1, 0: 14, 1: 15}","{(4, 3): [(0, 12)], (2, 3): [(1, 12)], (2, 4): [(1, 4), (4, 0)], (0, 3): [(14, 12)], (1, 2): [(15, 12), (12, 1)]}","{(3, 12): {'cpu': 9}, (4, 0): {'cpu': 8}, (2, 1): {'cpu': 3}, (0, 14): {'cpu': 0}, (1, 15): {'cpu': 7}}","{((4, 3), (0, 12)): {'bw': 26}, ((2, 3), (1, 12)): {'bw': 7}, ((2, 4), (1, 4)): {'bw': 30}, ((2, 4), (4, 0)): {'bw': 30}, ((0, 3), (14, 12)): {'bw': 28}, ((1, 2), (15, 12)): {'bw': 10}, ((1, 2), (12, 1)): {'bw': 10}}",168.0,128.0,54.0,27.0,101.0,27.0,101.0,27.0,141.0,40.0,0.7619047619047619,14022.026293695386,10683.448604720294,63.591955980477934,Success,0.0,"{'node_level': {'cpu': -87}, 'link_level': {'bw': -203}, 'path_level': {}}","{'node_level': {3: {'cpu': -79}, 4: {'cpu': -63}, 2: {'cpu': -67}, 0: {'cpu': -70}, 1: {'cpu': -87}}, 'link_level': {(4, 3): {'bw': -297}, (2, 3): {'bw': -213}, (2, 4): {'bw': -203}, (0, 3): {'bw': -205}, (1, 2): {'bw': -203}}, 'path_level': {(4, 3): {}, (2, 3): {}, (2, 4): {}, (0, 3): {}, (1, 2): {}}}","{'node_level': {3: {'cpu': 0}, 4: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(4, 3): {'bw': 0}, (2, 3): {'bw': 0}, (2, 4): {'bw': 0}, (0, 3): {'bw': 0}, (1, 2): {'bw': 0}}, 'path_level': {(4, 3): {}, (2, 3): {}, (2, 4): {}, (0, 3): {}, (1, 2): {}}}",[],-87.0,0.0,True,True,False,0,[],0,0.0,0.0,5.0,5.0,3
4,4,3,294.0,351.0,83289.32563779611,89829.12237433532,0.8376068376068376,0.9271973658020768,10,4,0,236.3070027978899,17041,2566,14475,0.03133257833144587,0.0122824974411464,0,188.3070027978899,48.0,4,3,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,3
5,5,4,312.0,369.0,102381.0616021115,108920.85833865071,0.8455284552845529,0.939958270286431,10,5,1,244.0,17023,2554,14469,0.03586258965647415,0.012691914022517903,4,1060.651998017522,244.0,2,1,True,"{0: 28, 1: 0}","{(1, 0): [(0, 28)]}","{(0, 28): {'cpu': 9}, (1, 0): {'cpu': 3}}","{((1, 0), (0, 28)): {'bw': 6}}",18.0,18.0,24.0,12.0,6.0,12.0,6.0,12.0,6.0,0.0,1.0,19091.735964315394,19091.735964315394,1060.651998017522,Success,0.0,"{'node_level': {'cpu': -68}, 'link_level': {'bw': -346}, 'path_level': {}}","{'node_level': {0: {'cpu': -66}, 1: {'cpu': -68}}, 'link_level': {(1, 0): {'bw': -346}}, 'path_level': {(1, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}}, 'path_level': {(1, 0): {}}}",[],-68.0,0.0,True,True,False,0,[],0,0.0,0.0,2.0,1.0,3
5,5,3,312.0,369.0,102381.0616021115,108920.85833865071,0.8455284552845529,0.939958270286431,10,6,0,279.4644422243773,17191,2581,14610,0.02567006417516049,0.0030706243602866,3,83.4644422243773,196.0,5,5,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,3
6,6,4,331.0,388.0,117621.65387055819,124161.4506070974,0.8530927835051546,0.9473282834199959,10,7,1,286.0,17172,2566,14606,0.03133257833144587,0.0033435687478676757,5,802.1364351814047,286.0,2,1,True,"{1: 12, 0: 0}","{(0, 1): [(0, 12)]}","{(1, 12): {'cpu': 11}, (0, 0): {'cpu': 4}}","{((0, 1), (0, 12)): {'bw': 4}}",19.0,19.0,30.0,15.0,4.0,15.0,4.0,15.0,4.0,0.0,1.0,15240.59226844669,15240.59226844669,802.1364351814047,Success,0.0,"{'node_level': {'cpu': -72}, 'link_level': {'bw': -319}, 'path_level': {}}","{'node_level': {1: {'cpu': -77}, 0: {'cpu': -72}}, 'link_level': {(0, 1): {'bw': -319}}, 'path_level': {(0, 1): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-72.0,0.0,True,True,False,0,[],0,0.0,0.0,2.0,1.0,3
7,7,5,374.0,431.0,194209.42753502057,200749.2242715598,0.8677494199535963,0.9674230535123133,10,8,1,343.0,17129,2546,14583,0.03888259720649301,0.004912998976458582,6,1781.1110154526139,343.0,2,1,True,"{0: 29, 1: 2}","{(1, 0): [(2, 29)]}","{(0, 29): {'cpu': 11}, (1, 2): {'cpu': 9}}","{((1, 0), (2, 29)): {'bw': 23}}",43.0,43.0,40.0,20.0,23.0,20.0,23.0,20.0,23.0,0.0,1.0,76587.7736644624,76587.7736644624,1781.1110154526139,Success,0.0,"{'node_level': {'cpu': -35}, 'link_level': {'bw': -284}, 'path_level': {}}","{'node_level': {0: {'cpu': -81}, 1: {'cpu': -35}}, 'link_level': {(1, 0): {'bw': -284}}, 'path_level': {(1, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}}, 'path_level': {(1, 0): {}}}",[],-35.0,0.0,True,True,False,0,[],0,0.0,0.0,2.0,1.0,3
7,7,4,374.0,431.0,194209.42753502057,200749.2242715598,0.8677494199535963,0.9674230535123133,10,9,0,375.00402452282293,17181,2574,14607,0.028312570781426905,0.0032753326509723513,1,272.00402452282293,103.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,3
