v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,num_placed_nodes,num_routed_links,seed
1,0,0,0,0,0,0,0,0,0,0,1,7.0,9504,4874,4630,0.0,0.0,0,98.19593720777934,7.0,4,6,False,{},{},{},{},0.0,0.0,820.0,410.0,1594.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,2174.0,"{'node_level': {'cpu': 56}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': 56}}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': 56}}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,False,True,False,0,[],0,0.0,39.0,0.0,0.0,2
2,0,0,0,0,0,0,0,0,0,1,1,17.0,9504,4874,4630,0.0,0.0,1,760.8495838383803,17.0,4,3,False,{1: 11},{},"{(1, 11): {'cpu': 99}}",{},0.0,0.0,806.0,403.0,821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,2327.0,"{'node_level': {'cpu': 63}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 63}}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 63}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,False,True,False,0,[],0,0.0,38.0,1.0,0.0,2
3,0,0,0,0,0,0,0,0,0,2,1,26.0,9504,4874,4630,0.0,0.0,2,319.5270626266553,26.0,7,7,False,{},{},{},{},0.0,0.0,1348.0,674.0,1690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,2174.0,"{'node_level': {'cpu': 56}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': 56}}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': 56}}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,False,True,False,0,[],0,0.0,39.0,0.0,0.0,2
4,0,0,0,0,0,0,0,0,0,3,1,31.0,9504,4874,4630,0.0,0.0,3,150.2015914849124,31.0,6,6,False,{},{},{},{},0.0,0.0,1308.0,654.0,1515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,2564.0,"{'node_level': {'cpu': 66}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': 66}}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': 66}}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,False,True,False,0,[],0,0.0,39.0,0.0,0.0,2
5,0,0,0,0,0,0,0,0,0,4,1,37.0,9504,4874,4630,0.0,0.0,4,589.4762948660839,37.0,7,12,False,{},{},{},{},0.0,0.0,1250.0,625.0,3178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,2096.0,"{'node_level': {'cpu': 54}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': 54}}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': 54}}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,False,True,False,0,[],0,0.0,39.0,0.0,0.0,2
6,0,0,0,0,0,0,0,0,0,5,1,45.0,9504,4874,4630,0.0,0.0,5,1968.2879632316167,45.0,4,4,False,{1: 11},{},"{(1, 11): {'cpu': 97}}",{},0.0,0.0,910.0,455.0,1001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,2215.0,"{'node_level': {'cpu': 60}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': -2}, 2: {'cpu': 60}}, 'link_level': {}, 'path_level': {}}","{'node_level': {1: {'cpu': 0}, 2: {'cpu': 60}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,False,True,False,0,[],0,0.0,38.0,1.0,0.0,2
7,0,0,0,0,0,0,0,0,0,6,1,59.0,9504,4874,4630,0.0,0.0,6,141.34964621752465,59.0,6,9,False,{},{},{},{},0.0,0.0,1098.0,549.0,2423.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,1745.0,"{'node_level': {'cpu': 45}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 45}}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 45}}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,False,True,False,0,[],0,0.0,39.0,0.0,0.0,2
8,0,0,0,0,0,0,0,0,0,7,1,67.0,9504,4874,4630,0.0,0.0,7,780.904693719913,67.0,5,5,False,{},{},{},{},0.0,0.0,1088.0,544.0,1580.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,2681.0,"{'node_level': {'cpu': 69}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 69}}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 69}}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,False,True,False,0,[],0,0.0,39.0,0.0,0.0,2
9,0,0,0,0,0,0,0,0,0,8,1,76.0,9504,4874,4630,0.0,0.0,8,718.4470937408524,76.0,7,11,False,{},{},{},{},0.0,0.0,1430.0,715.0,2561.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,1238.0,"{'node_level': {'cpu': 32}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 32}}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 32}}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,False,True,False,0,[],0,0.0,39.0,0.0,0.0,2
10,0,0,0,0,0,0,0,0,0,9,1,85.0,9504,4874,4630,0.0,0.0,9,63.93929545784591,85.0,6,9,False,{},{},{},{},0.0,0.0,1288.0,644.0,2609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,1862.0,"{'node_level': {'cpu': 48}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': 48}}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': 48}}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,False,True,False,0,[],0,0.0,39.0,0.0,0.0,2
11,0,0,0,0,0,0,0,0,0,10,1,96.0,9504,4874,4630,0.0,0.0,10,912.873047099461,96.0,8,15,False,{},{},{},{},0.0,0.0,1500.0,750.0,3766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,2798.0,"{'node_level': {'cpu': 72}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 72}}, 'link_level': {}, 'path_level': {}}","{'node_level': {2: {'cpu': 72}}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,False,True,False,0,[],0,0.0,39.0,0.0,0.0,2
11,0,0,0,0,0,0,0,0,0,11,0,105.19593720777934,9504,4874,4630,0.0,0.0,0,98.19593720777934,7.0,4,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,2
12,0,0,0,0,0,0,0,0,0,12,1,108.0,9504,4874,4630,0.0,0.0,11,309.70576469989254,108.0,8,20,False,{},{},{},{},0.0,0.0,1578.0,789.0,5015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,1043.0,"{'node_level': {'cpu': 27}, 'link_level': {}, 'path_level': {}}","{'node_level': {5: {'cpu': 27}}, 'link_level': {}, 'path_level': {}}","{'node_level': {5: {'cpu': 27}}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,False,True,False,0,[],0,0.0,39.0,0.0,0.0,2
13,0,0,0,0,0,0,0,0,0,13,1,115.0,9504,4874,4630,0.0,0.0,12,67.2124001131856,115.0,8,11,False,{},{},{},{},0.0,0.0,1596.0,798.0,2904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,1901.0,"{'node_level': {'cpu': 49}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': 49}}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': 49}}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,False,True,False,0,[],0,0.0,39.0,0.0,0.0,2
14,0,0,0,0,0,0,0,0,0,14,1,127.0,9504,4874,4630,0.0,0.0,13,384.3056223065453,127.0,7,11,False,{},{},{},{},0.0,0.0,1232.0,616.0,2481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,1355.0,"{'node_level': {'cpu': 35}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': 35}}, 'link_level': {}, 'path_level': {}}","{'node_level': {0: {'cpu': 35}}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,False,True,False,0,[],0,0.0,39.0,0.0,0.0,2
15,0,0,0,0,0,0,0,0,0,15,1,133.0,9504,4874,4630,0.0,0.0,14,175.85276369443173,133.0,8,12,False,{6: 5},{},"{(6, 5): {'cpu': 84}}",{},0.0,0.0,1734.0,867.0,2921.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,1755.0,"{'node_level': {'cpu': 46}, 'link_level': {}, 'path_level': {}}","{'node_level': {6: {'cpu': -9}, 1: {'cpu': 46}}, 'link_level': {}, 'path_level': {}}","{'node_level': {6: {'cpu': 0}, 1: {'cpu': 46}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,False,True,False,0,[],0,0.0,38.0,1.0,0.0,2
16,0,0,0,0,0,0,0,0,0,16,1,145.0,9504,4874,4630,0.0,0.0,15,96.62504407821689,145.0,6,5,False,{},{},{},{},0.0,0.0,1198.0,599.0,1676.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,2330.0,"{'node_level': {'cpu': 60}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': 60}}, 'link_level': {}, 'path_level': {}}","{'node_level': {3: {'cpu': 60}}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,False,True,False,0,[],0,0.0,39.0,0.0,0.0,2
16,0,0,0,0,0,0,0,0,0,17,0,148.9392954578459,9504,4874,4630,0.0,0.0,9,63.93929545784591,85.0,6,9,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,,2
17,0,0,0,0,0,0,0,0,0,18,1,156.0,9504,4874,4630,0.0,0.0,16,41.276938139525015,156.0,7,8,False,{4: 5},{},"{(4, 5): {'cpu': 75}}",{},0.0,0.0,1640.0,820.0,1625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Place Failure,1983.0,"{'node_level': {'cpu': 52}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': -18}, 3: {'cpu': 52}}, 'link_level': {}, 'path_level': {}}","{'node_level': {4: {'cpu': 0}, 3: {'cpu': 52}}, 'link_level': {}, 'path_level': {}}",[],0.0,0.0,False,True,False,0,[],0,0.0,38.0,1.0,0.0,2
