v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_placed_nodes,num_routed_links
10,0,0,0,0,0,0,0,0,0,10,1,70.0,9625,4944,4681,0.0,0.0,9,1862.881308171027,70.0,10,22,False,{},{},{},{},0,0,904.0,452.0,2051,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
11,0,0,0,0,0,0,0,0,0,11,1,75.0,9625,4944,4681,0.0,0.0,10,666.8514563796789,75.0,6,8,False,{},{},{},{},0,0,462.0,231.0,644,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
12,0,0,0,0,0,0,0,0,0,12,1,83.0,9625,4944,4681,0.0,0.0,11,1539.0786261296555,83.0,5,7,False,{},{},{},{},0,0,476.0,238.0,592,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
13,0,0,0,0,0,0,0,0,0,13,1,90.0,9625,4944,4681,0.0,0.0,12,1397.572439756466,90.0,9,13,False,{},{},{},{},0,0,704.0,352.0,991,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
14,0,0,0,0,0,0,0,0,0,14,1,95.0,9625,4944,4681,0.0,0.0,13,328.6653211742526,95.0,7,9,False,{},{},{},{},0,0,520.0,260.0,546,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
15,0,0,0,0,0,0,0,0,0,15,1,100.0,9625,4944,4681,0.0,0.0,14,539.2493120513099,100.0,9,16,False,{},{},{},{},0,0,692.0,346.0,1328,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
16,0,0,0,0,0,0,0,0,0,16,1,108.0,9625,4944,4681,0.0,0.0,15,99.1337905222585,108.0,7,12,False,{},{},{},{},0,0,602.0,301.0,1021,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
17,0,0,0,0,0,0,0,0,0,17,1,112.0,9625,4944,4681,0.0,0.0,16,287.25867169545694,112.0,9,16,False,{},{},{},{},0,0,762.0,381.0,1342,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
18,0,0,0,0,0,0,0,0,0,18,1,118.0,9625,4944,4681,0.0,0.0,17,1005.4213455752763,118.0,8,15,False,{},{},{},{},0,0,690.0,345.0,1422,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
19,0,0,0,0,0,0,0,0,0,19,1,124.0,9625,4944,4681,0.0,0.0,18,430.46593996322116,124.0,5,6,False,{},{},{},{},0,0,458.0,229.0,481,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
20,0,0,0,0,0,0,0,0,0,20,1,134.0,9625,4944,4681,0.0,0.0,19,163.87273585479602,134.0,10,21,False,{},{},{},{},0,0,798.0,399.0,1684,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
21,0,0,0,0,0,0,0,0,0,21,1,145.0,9625,4944,4681,0.0,0.0,20,65.50400538236406,145.0,10,26,False,{},{},{},{},0,0,840.0,420.0,2141,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
22,0,0,0,0,0,0,0,0,0,22,1,155.0,9625,4944,4681,0.0,0.0,21,131.88851215337377,155.0,6,10,False,{},{},{},{},0,0,518.0,259.0,837,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
23,0,0,0,0,0,0,0,0,0,23,1,161.0,9625,4944,4681,0.0,0.0,22,66.761447637012,161.0,10,22,False,{},{},{},{},0,0,666.0,333.0,1903,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
24,0,0,0,0,0,0,0,0,0,24,1,164.0,9625,4944,4681,0.0,0.0,23,133.1432528524527,164.0,5,4,False,{},{},{},{},0,0,502.0,251.0,348,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
25,0,0,0,0,0,0,0,0,0,25,1,174.0,9625,4944,4681,0.0,0.0,24,241.91337294366744,174.0,7,11,False,{},{},{},{},0,0,528.0,264.0,846,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
26,0,0,0,0,0,0,0,0,0,26,1,184.0,9625,4944,4681,0.0,0.0,25,21.922932407482808,184.0,10,25,False,{},{},{},{},0,0,754.0,377.0,1976,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
27,0,0,0,0,0,0,0,0,0,27,1,193.0,9625,4944,4681,0.0,0.0,26,912.2778063401755,193.0,5,6,False,{},{},{},{},0,0,418.0,209.0,432,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
28,0,0,0,0,0,0,0,0,0,28,1,202.0,9625,4944,4681,0.0,0.0,27,258.59815487001674,202.0,6,8,False,{},{},{},{},0,0,534.0,267.0,686,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
28,0,0,0,0,0,0,0,0,0,29,0,205.92293240748282,9625,4944,4681,0.0,0.0,25,21.922932407482808,184.0,10,25,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
28,0,0,0,0,0,0,0,0,0,30,0,207.1337905222585,9625,4944,4681,0.0,0.0,15,99.1337905222585,108.0,7,12,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
28,0,0,0,0,0,0,0,0,0,31,0,210.50400538236406,9625,4944,4681,0.0,0.0,20,65.50400538236406,145.0,10,26,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
29,0,0,0,0,0,0,0,0,0,32,1,211.0,9625,4944,4681,0.0,0.0,28,418.9350131170864,211.0,7,13,False,{},{},{},{},0,0,604.0,302.0,977,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
30,0,0,0,0,0,0,0,0,0,33,1,214.0,9625,4944,4681,0.0,0.0,29,505.4848257832352,214.0,7,6,False,{},{},{},{},0,0,472.0,236.0,434,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
31,0,0,0,0,0,0,0,0,0,34,1,221.0,9625,4944,4681,0.0,0.0,30,71.26704433028611,221.0,5,7,False,{},{},{},{},0,0,350.0,175.0,703,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
31,0,0,0,0,0,0,0,0,0,35,0,227.761447637012,9625,4944,4681,0.0,0.0,22,66.761447637012,161.0,10,22,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
32,0,0,0,0,0,0,0,0,0,36,1,228.0,9625,4944,4681,0.0,0.0,31,43.164502281796395,228.0,5,6,False,{},{},{},{},0,0,506.0,253.0,481,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
33,0,0,0,0,0,0,0,0,0,37,1,234.0,9625,4944,4681,0.0,0.0,32,85.11678354658152,234.0,8,15,False,{},{},{},{},0,0,544.0,272.0,1339,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
33,0,0,0,0,0,0,0,0,0,38,0,236.4751743908471,9625,4944,4681,0.0,0.0,0,232.4751743908471,4.0,7,13,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
34,0,0,0,0,0,0,0,0,0,39,1,241.0,9625,4944,4681,0.0,0.0,33,2142.4399196061,241.0,7,10,False,{},{},{},{},0,0,582.0,291.0,776,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
35,0,0,0,0,0,0,0,0,0,40,1,251.0,9625,4944,4681,0.0,0.0,34,55.1950391331951,251.0,10,21,False,{},{},{},{},0,0,840.0,420.0,1584,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
36,0,0,0,0,0,0,0,0,0,41,1,255.0,9625,4944,4681,0.0,0.0,35,274.65843346046614,255.0,6,8,False,{},{},{},{},0,0,510.0,255.0,675,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
37,0,0,0,0,0,0,0,0,0,42,1,266.0,9625,4944,4681,0.0,0.0,36,1039.970221591301,266.0,5,6,False,{},{},{},{},0,0,286.0,143.0,566,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
37,0,0,0,0,0,0,0,0,0,43,0,271.1645022817964,9625,4944,4681,0.0,0.0,31,43.164502281796395,228.0,5,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
38,0,0,0,0,0,0,0,0,0,44,1,276.0,9625,4944,4681,0.0,0.0,37,438.8664325293968,276.0,10,25,False,{},{},{},{},0,0,730.0,365.0,2248,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
39,0,0,0,0,0,0,0,0,0,45,1,285.0,9625,4944,4681,0.0,0.0,38,8.84460347115676,285.0,9,18,False,{},{},{},{},0,0,550.0,275.0,1484,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
39,0,0,0,0,0,0,0,0,0,46,0,286.88851215337377,9625,4944,4681,0.0,0.0,21,131.88851215337377,155.0,6,10,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
39,0,0,0,0,0,0,0,0,0,47,0,292.2670443302861,9625,4944,4681,0.0,0.0,30,71.26704433028611,221.0,5,7,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
39,0,0,0,0,0,0,0,0,0,48,0,293.84460347115674,9625,4944,4681,0.0,0.0,38,8.84460347115676,285.0,9,18,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
39,0,0,0,0,0,0,0,0,0,49,0,297.1432528524527,9625,4944,4681,0.0,0.0,23,133.1432528524527,164.0,5,4,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
39,0,0,0,0,0,0,0,0,0,50,0,297.872735854796,9625,4944,4681,0.0,0.0,19,163.87273585479602,134.0,10,21,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0
40,0,0,0,0,0,0,0,0,0,51,1,300.0,9625,4944,4681,0.0,0.0,39,1097.7746054371978,300.0,8,14,False,{},{},{},{},0,0,646.0,323.0,1136,0,0,0.0,0.0,0,0,0.0,0.0,0.0,Unknown Reason,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,0,0
