v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,solving_time,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,22.0,5065,718,4347,0.0,0.0,0,27.93502765653346,22.0,7,8,False,"{0: 24, 1: 22, 2: 25, 3: 15, 4: 18}","{(3, 0): [(15, 7), (7, 3), (3, 8), (8, 24)], (3, 1): [(15, 7), (7, 3), (3, 1), (1, 0), (0, 2), (2, 6), (6, 14), (14, 22)], (4, 0): [(18, 10), (10, 4), (4, 1), (1, 3), (3, 8), (8, 24)], (4, 1): [(18, 10), (10, 4), (4, 1), (1, 0), (0, 2), (2, 6), (6, 14), (14, 22)], (4, 2): [(18, 10), (10, 4), (4, 9), (9, 25)], (4, 3): []}","{(0, 24): {'cpu': 17}, (1, 22): {'cpu': 3}, (2, 25): {'cpu': 3}, (3, 15): {'cpu': 1}, (4, 18): {'cpu': 19}}","{((3, 0), (15, 7)): {'bw': 42}, ((3, 0), (7, 3)): {'bw': 42}, ((3, 0), (3, 8)): {'bw': 42}, ((3, 0), (8, 24)): {'bw': 42}, ((3, 1), (15, 7)): {'bw': 49}, ((3, 1), (7, 3)): {'bw': 49}, ((3, 1), (3, 1)): {'bw': 49}, ((3, 1), (1, 0)): {'bw': 49}, ((3, 1), (0, 2)): {'bw': 49}, ((3, 1), (2, 6)): {'bw': 49}, ((3, 1), (6, 14)): {'bw': 49}, ((3, 1), (14, 22)): {'bw': 49}, ((4, 0), (18, 10)): {'bw': 10}, ((4, 0), (10, 4)): {'bw': 10}, ((4, 0), (4, 1)): {'bw': 10}, ((4, 0), (1, 3)): {'bw': 10}, ((4, 0), (3, 8)): {'bw': 10}, ((4, 0), (8, 24)): {'bw': 10}, ((4, 1), (18, 10)): {'bw': 29}, ((4, 1), (10, 4)): {'bw': 29}, ((4, 1), (4, 1)): {'bw': 29}, ((4, 1), (1, 0)): {'bw': 29}, ((4, 1), (0, 2)): {'bw': 29}, ((4, 1), (2, 6)): {'bw': 29}, ((4, 1), (6, 14)): {'bw': 29}, ((4, 1), (14, 22)): {'bw': 29}, ((4, 2), (18, 10)): {'bw': 24}, ((4, 2), (10, 4)): {'bw': 24}, ((4, 2), (4, 9)): {'bw': 24}, ((4, 2), (9, 25)): {'bw': 24}}",0.0,0.0,108.0,54.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -37}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -37}, 1: {'cpu': -50}, 2: {'cpu': -44}, 3: {'cpu': -53}, 4: {'cpu': -37}}, 'link_level': {(3, 0): {'bw': -67}, (3, 1): {'bw': -48}, (4, 0): {'bw': -57}, (4, 1): {'bw': -22}, (4, 2): {'bw': -68}, (4, 3): {'bw': 100.0}}, 'path_level': {(3, 0): {}, (3, 1): {}, (4, 0): {}, (4, 1): {}, (4, 2): {}, (4, 3): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(3, 0): {'bw': 0}, (3, 1): {'bw': 0}, (4, 0): {'bw': 0}, (4, 1): {'bw': 0}, (4, 2): {'bw': 0}, (4, 3): {'bw': 100.0}}, 'path_level': {(3, 0): {}, (3, 1): {}, (4, 0): {}, (4, 1): {}, (4, 2): {}, (4, 3): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,0.12196993827819824,5.0,6.0
2,1,1,38.0,276.0,4239.644941438745,30793.21062729194,0.13768115942028986,0.13768115942028986,2,1,1,49.0,4789,714,4075,0.005571030640668551,0.06257188865884522,1,111.56960372207224,49.0,2,1,True,"{0: 18, 1: 27}","{(1, 0): [(27, 11), (11, 5), (5, 2), (2, 0), (0, 1), (1, 4), (4, 10), (10, 18)]}","{(0, 18): {'cpu': 0}, (1, 27): {'cpu': 4}}","{((1, 0), (27, 11)): {'bw': 34}, ((1, 0), (11, 5)): {'bw': 34}, ((1, 0), (5, 2)): {'bw': 34}, ((1, 0), (2, 0)): {'bw': 34}, ((1, 0), (0, 1)): {'bw': 34}, ((1, 0), (1, 4)): {'bw': 34}, ((1, 0), (4, 10)): {'bw': 34}, ((1, 0), (10, 18)): {'bw': 34}}",276.0,38.0,8.0,4.0,34.0,4.0,34.0,4.0,272.0,238.0,0.13768115942028986,30793.21062729194,4239.644941438745,15.361032396517194,Success,0.0,"{'node_level': {'cpu': -51}, 'link_level': {'bw': -86}, 'path_level': {}}","{'node_level': {0: {'cpu': -56}, 1: {'cpu': -51}}, 'link_level': {(1, 0): {'bw': -86}}, 'path_level': {(1, 0): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}}, 'path_level': {(1, 0): {}}}",[],-51.0,0.0,True,True,False,0,[],0,0.0,0.024307966232299805,2.0,1.0
2,1,1,38.0,276.0,4239.644941438745,30793.21062729194,0.13768115942028986,0.13768115942028986,2,2,0,49.935027656533464,4789,714,4075,0.005571030640668551,0.06257188865884522,0,27.93502765653346,22.0,7,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
3,2,2,239.0,1407.0,6118.539753828421,41365.499347753255,0.16986496090973702,0.14791407937302578,6,3,1,68.0,3658,677,2981,0.057103064066852394,0.31423970554405334,2,9.347735385023263,68.0,5,6,True,"{0: 15, 1: 22, 2: 29, 3: 16, 4: 18}","{(1, 0): [(22, 14), (14, 6), (6, 2), (2, 0), (0, 1), (1, 3), (3, 7), (7, 15)], (3, 0): [(16, 8), (8, 3), (3, 7), (7, 15)], (3, 1): [(16, 8), (8, 3), (3, 1), (1, 0), (0, 2), (2, 6), (6, 14), (14, 22)], (4, 1): [(18, 10), (10, 4), (4, 1), (1, 0), (0, 2), (2, 6), (6, 14), (14, 22)], (4, 2): [(18, 10), (10, 4), (4, 1), (1, 0), (0, 2), (2, 6), (6, 13), (13, 29)], (4, 3): [(18, 10), (10, 4), (4, 1), (1, 3), (3, 8), (8, 16)]}","{(0, 15): {'cpu': 13}, (1, 22): {'cpu': 1}, (2, 29): {'cpu': 2}, (3, 16): {'cpu': 2}, (4, 18): {'cpu': 19}}","{((1, 0), (22, 14)): {'bw': 12}, ((1, 0), (14, 6)): {'bw': 12}, ((1, 0), (6, 2)): {'bw': 12}, ((1, 0), (2, 0)): {'bw': 12}, ((1, 0), (0, 1)): {'bw': 12}, ((1, 0), (1, 3)): {'bw': 12}, ((1, 0), (3, 7)): {'bw': 12}, ((1, 0), (7, 15)): {'bw': 12}, ((3, 0), (16, 8)): {'bw': 30}, ((3, 0), (8, 3)): {'bw': 30}, ((3, 0), (3, 7)): {'bw': 30}, ((3, 0), (7, 15)): {'bw': 30}, ((3, 1), (16, 8)): {'bw': 39}, ((3, 1), (8, 3)): {'bw': 39}, ((3, 1), (3, 1)): {'bw': 39}, ((3, 1), (1, 0)): {'bw': 39}, ((3, 1), (0, 2)): {'bw': 39}, ((3, 1), (2, 6)): {'bw': 39}, ((3, 1), (6, 14)): {'bw': 39}, ((3, 1), (14, 22)): {'bw': 39}, ((4, 1), (18, 10)): {'bw': 21}, ((4, 1), (10, 4)): {'bw': 21}, ((4, 1), (4, 1)): {'bw': 21}, ((4, 1), (1, 0)): {'bw': 21}, ((4, 1), (0, 2)): {'bw': 21}, ((4, 1), (2, 6)): {'bw': 21}, ((4, 1), (6, 14)): {'bw': 21}, ((4, 1), (14, 22)): {'bw': 21}, ((4, 2), (18, 10)): {'bw': 13}, ((4, 2), (10, 4)): {'bw': 13}, ((4, 2), (4, 1)): {'bw': 13}, ((4, 2), (1, 0)): {'bw': 13}, ((4, 2), (0, 2)): {'bw': 13}, ((4, 2), (2, 6)): {'bw': 13}, ((4, 2), (6, 13)): {'bw': 13}, ((4, 2), (13, 29)): {'bw': 13}, ((4, 3), (18, 10)): {'bw': 49}, ((4, 3), (10, 4)): {'bw': 49}, ((4, 3), (4, 1)): {'bw': 49}, ((4, 3), (1, 3)): {'bw': 49}, ((4, 3), (3, 8)): {'bw': 49}, ((4, 3), (8, 16)): {'bw': 49}}",1131.0,201.0,74.0,37.0,164.0,37.0,164.0,37.0,1094.0,930.0,0.17771883289124668,10572.28872046131,1878.894812389676,1.6612686228025428,Success,0.0,"{'node_level': {'cpu': -37}, 'link_level': {'bw': -1}, 'path_level': {}}","{'node_level': {0: {'cpu': -41}, 1: {'cpu': -52}, 2: {'cpu': -36}, 3: {'cpu': -52}, 4: {'cpu': -37}}, 'link_level': {(1, 0): {'bw': -74}, (3, 0): {'bw': -97}, (3, 1): {'bw': -35}, (4, 1): {'bw': -14}, (4, 2): {'bw': -1}, (4, 3): {'bw': -14}}, 'path_level': {(1, 0): {}, (3, 0): {}, (3, 1): {}, (4, 1): {}, (4, 2): {}, (4, 3): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(1, 0): {'bw': 0}, (3, 0): {'bw': 0}, (3, 1): {'bw': 0}, (4, 1): {'bw': 0}, (4, 2): {'bw': 0}, (4, 3): {'bw': 0}}, 'path_level': {(1, 0): {}, (3, 0): {}, (3, 1): {}, (4, 1): {}, (4, 2): {}, (4, 3): {}}}",[],-1.0,0.0,True,True,False,0,[],0,0.0,0.08515000343322754,5.0,6.0
3,2,1,239.0,1407.0,6118.539753828421,41365.499347753255,0.16986496090973702,0.14791407937302578,6,4,0,77.34773538502327,4789,714,4075,0.005571030640668551,0.06257188865884522,2,9.347735385023263,68.0,5,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
4,3,2,436.0,2368.0,161592.1933070796,799792.8143968617,0.18412162162162163,0.20204256702273476,8,5,1,105.0,3828,665,3163,0.07381615598885793,0.2723717506326202,3,789.206363214473,105.0,5,5,True,"{0: 18, 1: 24, 2: 16, 3: 22, 4: 26}","{(2, 0): [(16, 8), (8, 3), (3, 1), (1, 4), (4, 10), (10, 18)], (3, 2): [(22, 14), (14, 6), (6, 2), (2, 0), (0, 1), (1, 3), (3, 8), (8, 16)], (4, 0): [(26, 10), (10, 18)], (4, 1): [(26, 10), (10, 4), (4, 1), (1, 3), (3, 8), (8, 24)], (4, 2): [(26, 10), (10, 4), (4, 1), (1, 3), (3, 8), (8, 16)]}","{(0, 18): {'cpu': 19}, (1, 24): {'cpu': 12}, (2, 16): {'cpu': 17}, (3, 22): {'cpu': 0}, (4, 26): {'cpu': 1}}","{((2, 0), (16, 8)): {'bw': 36}, ((2, 0), (8, 3)): {'bw': 36}, ((2, 0), (3, 1)): {'bw': 36}, ((2, 0), (1, 4)): {'bw': 36}, ((2, 0), (4, 10)): {'bw': 36}, ((2, 0), (10, 18)): {'bw': 36}, ((3, 2), (22, 14)): {'bw': 32}, ((3, 2), (14, 6)): {'bw': 32}, ((3, 2), (6, 2)): {'bw': 32}, ((3, 2), (2, 0)): {'bw': 32}, ((3, 2), (0, 1)): {'bw': 32}, ((3, 2), (1, 3)): {'bw': 32}, ((3, 2), (3, 8)): {'bw': 32}, ((3, 2), (8, 16)): {'bw': 32}, ((4, 0), (26, 10)): {'bw': 10}, ((4, 0), (10, 18)): {'bw': 10}, ((4, 1), (26, 10)): {'bw': 42}, ((4, 1), (10, 4)): {'bw': 42}, ((4, 1), (4, 1)): {'bw': 42}, ((4, 1), (1, 3)): {'bw': 42}, ((4, 1), (3, 8)): {'bw': 42}, ((4, 1), (8, 24)): {'bw': 42}, ((4, 2), (26, 10)): {'bw': 28}, ((4, 2), (10, 4)): {'bw': 28}, ((4, 2), (4, 1)): {'bw': 28}, ((4, 2), (1, 3)): {'bw': 28}, ((4, 2), (3, 8)): {'bw': 28}, ((4, 2), (8, 16)): {'bw': 28}}",961.0,197.0,98.0,49.0,148.0,49.0,148.0,49.0,912.0,764.0,0.20499479708636836,758427.3150491085,155473.65355325118,161.78319828642162,Success,0.0,"{'node_level': {'cpu': -34}, 'link_level': {'bw': -9}, 'path_level': {}}","{'node_level': {0: {'cpu': -37}, 1: {'cpu': -42}, 2: {'cpu': -37}, 3: {'cpu': -53}, 4: {'cpu': -34}}, 'link_level': {(2, 0): {'bw': -61}, (3, 2): {'bw': -54}, (4, 0): {'bw': -51}, (4, 1): {'bw': -37}, (4, 2): {'bw': -9}}, 'path_level': {(2, 0): {}, (3, 2): {}, (4, 0): {}, (4, 1): {}, (4, 2): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(2, 0): {'bw': 0}, (3, 2): {'bw': 0}, (4, 0): {'bw': 0}, (4, 1): {'bw': 0}, (4, 2): {'bw': 0}}, 'path_level': {(2, 0): {}, (3, 2): {}, (4, 0): {}, (4, 1): {}, (4, 2): {}}}",[],-9.0,0.0,True,True,False,0,[],0,0.0,0.13013386726379395,5.0,5.0
5,3,2,436.0,2368.0,161592.1933070796,799792.8143968617,0.18412162162162163,0.20204256702273476,8,6,1,131.0,3828,665,3163,0.07381615598885793,0.2723717506326202,4,126.75285601976255,131.0,9,10,False,"{0: 30, 1: 17, 2: 27, 3: 22, 4: 25, 5: 15, 6: 28}","{(2, 0): [(27, 11), (11, 5), (5, 2), (2, 6), (6, 14), (14, 30)], (3, 2): [(22, 14), (14, 6), (6, 2), (2, 5), (5, 11), (11, 27)], (4, 1): [(25, 9), (9, 17)], (4, 2): [(25, 9), (9, 4), (4, 1), (1, 0), (0, 2), (2, 5), (5, 11), (11, 27)], (6, 1): [(28, 12), (12, 5), (5, 2), (2, 0), (0, 1), (1, 4), (4, 9), (9, 17)], (6, 5): []}","{(0, 30): {'cpu': 2}, (1, 17): {'cpu': 1}, (2, 27): {'cpu': 13}, (3, 22): {'cpu': 19}, (4, 25): {'cpu': 15}, (5, 15): {'cpu': 17}, (6, 28): {'cpu': 4}}","{((2, 0), (27, 11)): {'bw': 9}, ((2, 0), (11, 5)): {'bw': 9}, ((2, 0), (5, 2)): {'bw': 9}, ((2, 0), (2, 6)): {'bw': 9}, ((2, 0), (6, 14)): {'bw': 9}, ((2, 0), (14, 30)): {'bw': 9}, ((3, 2), (22, 14)): {'bw': 42}, ((3, 2), (14, 6)): {'bw': 42}, ((3, 2), (6, 2)): {'bw': 42}, ((3, 2), (2, 5)): {'bw': 42}, ((3, 2), (5, 11)): {'bw': 42}, ((3, 2), (11, 27)): {'bw': 42}, ((4, 1), (25, 9)): {'bw': 15}, ((4, 1), (9, 17)): {'bw': 15}, ((4, 2), (25, 9)): {'bw': 18}, ((4, 2), (9, 4)): {'bw': 18}, ((4, 2), (4, 1)): {'bw': 18}, ((4, 2), (1, 0)): {'bw': 18}, ((4, 2), (0, 2)): {'bw': 18}, ((4, 2), (2, 5)): {'bw': 18}, ((4, 2), (5, 11)): {'bw': 18}, ((4, 2), (11, 27)): {'bw': 18}, ((6, 1), (28, 12)): {'bw': 18}, ((6, 1), (12, 5)): {'bw': 18}, ((6, 1), (5, 2)): {'bw': 18}, ((6, 1), (2, 0)): {'bw': 18}, ((6, 1), (0, 1)): {'bw': 18}, ((6, 1), (1, 4)): {'bw': 18}, ((6, 1), (4, 9)): {'bw': 18}, ((6, 1), (9, 17)): {'bw': 18}}",0.0,0.0,168.0,84.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -39}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -37}, 1: {'cpu': -41}, 2: {'cpu': -38}, 3: {'cpu': -34}, 4: {'cpu': -32}, 5: {'cpu': -37}, 6: {'cpu': -39}}, 'link_level': {(2, 0): {'bw': -73}, (3, 2): {'bw': -26}, (4, 1): {'bw': -117}, (4, 2): {'bw': -21}, (6, 1): {'bw': -3}, (6, 5): {'bw': 100.0}}, 'path_level': {(2, 0): {}, (3, 2): {}, (4, 1): {}, (4, 2): {}, (6, 1): {}, (6, 5): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(2, 0): {'bw': 0}, (3, 2): {'bw': 0}, (4, 1): {'bw': 0}, (4, 2): {'bw': 0}, (6, 1): {'bw': 0}, (6, 5): {'bw': 100.0}}, 'path_level': {(2, 0): {}, (3, 2): {}, (4, 1): {}, (4, 2): {}, (6, 1): {}, (6, 5): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,0.16326498985290527,7.0,6.0
6,3,2,436.0,2368.0,161592.1933070796,799792.8143968617,0.18412162162162163,0.20204256702273476,8,7,1,155.0,3828,665,3163,0.07381615598885793,0.2723717506326202,5,211.82855231649557,155.0,5,6,False,"{0: 15, 1: 22, 2: 23, 3: 25, 4: 27}","{(2, 0): [(23, 7), (7, 15)], (2, 1): [(23, 7), (7, 3), (3, 1), (1, 0), (0, 2), (2, 6), (6, 14), (14, 22)], (4, 0): [(27, 11), (11, 5), (5, 2), (2, 0), (0, 1), (1, 3), (3, 7), (7, 15)], (4, 1): [(27, 11), (11, 5), (5, 2), (2, 6), (6, 14), (14, 22)], (4, 2): []}","{(0, 15): {'cpu': 19}, (1, 22): {'cpu': 16}, (2, 23): {'cpu': 12}, (3, 25): {'cpu': 3}, (4, 27): {'cpu': 13}}","{((2, 0), (23, 7)): {'bw': 2}, ((2, 0), (7, 15)): {'bw': 2}, ((2, 1), (23, 7)): {'bw': 3}, ((2, 1), (7, 3)): {'bw': 3}, ((2, 1), (3, 1)): {'bw': 3}, ((2, 1), (1, 0)): {'bw': 3}, ((2, 1), (0, 2)): {'bw': 3}, ((2, 1), (2, 6)): {'bw': 3}, ((2, 1), (6, 14)): {'bw': 3}, ((2, 1), (14, 22)): {'bw': 3}, ((4, 0), (27, 11)): {'bw': 20}, ((4, 0), (11, 5)): {'bw': 20}, ((4, 0), (5, 2)): {'bw': 20}, ((4, 0), (2, 0)): {'bw': 20}, ((4, 0), (0, 1)): {'bw': 20}, ((4, 0), (1, 3)): {'bw': 20}, ((4, 0), (3, 7)): {'bw': 20}, ((4, 0), (7, 15)): {'bw': 20}, ((4, 1), (27, 11)): {'bw': 17}, ((4, 1), (11, 5)): {'bw': 17}, ((4, 1), (5, 2)): {'bw': 17}, ((4, 1), (2, 6)): {'bw': 17}, ((4, 1), (6, 14)): {'bw': 17}, ((4, 1), (14, 22)): {'bw': 17}}",0.0,0.0,126.0,63.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -38}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -35}, 1: {'cpu': -37}, 2: {'cpu': -32}, 3: {'cpu': -44}, 4: {'cpu': -38}}, 'link_level': {(2, 0): {'bw': -130}, (2, 1): {'bw': -28}, (4, 0): {'bw': -8}, (4, 1): {'bw': -48}, (4, 2): {'bw': 100.0}}, 'path_level': {(2, 0): {}, (2, 1): {}, (4, 0): {}, (4, 1): {}, (4, 2): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}}, 'link_level': {(2, 0): {'bw': 0}, (2, 1): {'bw': 0}, (4, 0): {'bw': 0}, (4, 1): {'bw': 0}, (4, 2): {'bw': 100.0}}, 'path_level': {(2, 0): {}, (2, 1): {}, (4, 0): {}, (4, 1): {}, (4, 2): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,0.13866329193115234,5.0,5.0
6,3,1,436.0,2368.0,161592.1933070796,799792.8143968617,0.18412162162162163,0.20204256702273476,8,8,0,160.56960372207226,4104,669,3435,0.06824512534818938,0.20979986197377498,1,111.56960372207224,49.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
7,3,1,436.0,2368.0,161592.1933070796,799792.8143968617,0.18412162162162163,0.20204256702273476,8,9,1,181.0,4104,669,3435,0.06824512534818938,0.20979986197377498,6,1316.109436881733,181.0,7,9,False,"{0: 23, 1: 22, 2: 28, 3: 25, 4: 17, 5: 15}","{(2, 0): [(28, 12), (12, 5), (5, 2), (2, 0), (0, 1), (1, 3), (3, 7), (7, 23)], (2, 1): [(28, 12), (12, 5), (5, 2), (2, 6), (6, 14), (14, 22)], (3, 2): [(25, 9), (9, 4), (4, 1), (1, 0), (0, 2), (2, 5), (5, 12), (12, 28)], (5, 2): [(15, 7), (7, 3), (3, 1), (1, 0), (0, 2), (2, 5), (5, 12), (12, 28)], (5, 3): []}","{(0, 23): {'cpu': 10}, (1, 22): {'cpu': 10}, (2, 28): {'cpu': 5}, (3, 25): {'cpu': 10}, (4, 17): {'cpu': 8}, (5, 15): {'cpu': 15}}","{((2, 0), (28, 12)): {'bw': 22}, ((2, 0), (12, 5)): {'bw': 22}, ((2, 0), (5, 2)): {'bw': 22}, ((2, 0), (2, 0)): {'bw': 22}, ((2, 0), (0, 1)): {'bw': 22}, ((2, 0), (1, 3)): {'bw': 22}, ((2, 0), (3, 7)): {'bw': 22}, ((2, 0), (7, 23)): {'bw': 22}, ((2, 1), (28, 12)): {'bw': 37}, ((2, 1), (12, 5)): {'bw': 37}, ((2, 1), (5, 2)): {'bw': 37}, ((2, 1), (2, 6)): {'bw': 37}, ((2, 1), (6, 14)): {'bw': 37}, ((2, 1), (14, 22)): {'bw': 37}, ((3, 2), (25, 9)): {'bw': 30}, ((3, 2), (9, 4)): {'bw': 30}, ((3, 2), (4, 1)): {'bw': 30}, ((3, 2), (1, 0)): {'bw': 30}, ((3, 2), (0, 2)): {'bw': 30}, ((3, 2), (2, 5)): {'bw': 30}, ((3, 2), (5, 12)): {'bw': 30}, ((3, 2), (12, 28)): {'bw': 30}, ((5, 2), (15, 7)): {'bw': 7}, ((5, 2), (7, 3)): {'bw': 7}, ((5, 2), (3, 1)): {'bw': 7}, ((5, 2), (1, 0)): {'bw': 7}, ((5, 2), (0, 2)): {'bw': 7}, ((5, 2), (2, 5)): {'bw': 7}, ((5, 2), (5, 12)): {'bw': 7}, ((5, 2), (12, 28)): {'bw': 7}}",0.0,0.0,124.0,62.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -39}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {0: {'cpu': -34}, 1: {'cpu': -43}, 2: {'cpu': -38}, 3: {'cpu': -37}, 4: {'cpu': -34}, 5: {'cpu': -39}}, 'link_level': {(2, 0): {'bw': -9}, (2, 1): {'bw': -31}, (3, 2): {'bw': -30}, (5, 2): {'bw': -2}, (5, 3): {'bw': 100.0}}, 'path_level': {(2, 0): {}, (2, 1): {}, (3, 2): {}, (5, 2): {}, (5, 3): {}}}","{'node_level': {0: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 3: {'cpu': 0}, 4: {'cpu': 0}, 5: {'cpu': 0}}, 'link_level': {(2, 0): {'bw': 0}, (2, 1): {'bw': 0}, (3, 2): {'bw': 0}, (5, 2): {'bw': 0}, (5, 3): {'bw': 100.0}}, 'path_level': {(2, 0): {}, (2, 1): {}, (3, 2): {}, (5, 2): {}, (5, 3): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,0.13286495208740234,6.0,5.0
