acceptance_rate,avg_r2c_ratio,long_term_time_r2c_ratio,long_term_avg_time_revenue,success_count,early_rejection_count,place_failure_count,route_failure_count,total_cost,total_revenue,total_time_revenue,total_time_cost,long_term_r2c_ratio,total_simulation_time,long_term_avg_revenue,long_term_avg_cost,min_p_net_available_resource,min_p_net_node_available_resource,min_p_net_link_available_resource,max_inservice_count,total_violation,total_max_single_step_violation,avg_reward,avg_solving_time,min_solving_time,max_solving_time,std_solving_time,avg_solving_time_success,avg_solving_time_failure,solver_name,seed,p_net_dataset_dir,v_nets_dataset_dir,run_id,start_run_time,clock_running_time
0.01,0.002877264223451387,0.29098751812503054,66.07871545216945,2,0,0,0,4738.0,1362.0,307662.49914530094,1057304.7982529118,0.2874630645842127,4656.0,0.2925257731958763,1.0176116838487972,8091,998,7075,1,0.0,-inf,0.0,3.712845340967178,2.1127710342407227,6.570555210113525,1.0537896895836094,5.089992165565491,3.6989347669813366,ga_meta,3,dataset/p_net/16-tree_[0.5-0.2]-cpu_[50-100]-max_cpu_None-bw_[200-400]-max_bw_None-seed_3,dataset/v_nets/200-[8-20]-random-1000-0.04-cpu_[10-40]-bw_[20-100]-seed_3,ga_meta_complex_seed_3,20251120T110117,742.9391269683838
