v_net_count,success_count,inservice_count,total_revenue,total_cost,total_time_revenue,total_time_cost,long_term_r2c_ratio,long_term_time_r2c_ratio,num_running_p_net_nodes,event_id,event_type,event_time,p_net_available_resource,p_net_node_available_resource,p_net_link_available_resource,p_net_node_resource_utilization,p_net_link_resource_utilization,v_net_id,v_net_lifetime,v_net_arrival_time,v_net_num_nodes,v_net_num_egdes,result,node_slots,link_paths,node_slots_info,link_paths_info,v_net_cost,v_net_revenue,v_net_demand,v_net_node_demand,v_net_link_demand,v_net_node_revenue,v_net_link_revenue,v_net_node_cost,v_net_link_cost,v_net_path_cost,v_net_r2c_ratio,v_net_time_cost,v_net_time_revenue,v_net_time_rc_ratio,description,v_net_total_hard_constraint_violation,v_net_single_step_constraint_offset,v_net_constraint_offsets,v_net_constraint_violations,v_net_single_step_violation_list,v_net_single_step_hard_constraint_offset,v_net_max_single_step_hard_constraint_violation,place_result,route_result,early_rejection,revoke_times,selected_actions,num_interactions,v_net_reward,num_attempt_times,num_placed_nodes,num_routed_links
1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,22.0,2110,1098,1012,0.0,0.0,0,27.93502765653346,22.0,7,8,False,"{4: 1, 0: 0, 1: 3}","{(0, 4): [(0, 1)], (1, 4): [(3, 1)]}","{(4, 1): {'cpu': 19}, (0, 0): {'cpu': 17}, (1, 3): {'cpu': 3}}","{((0, 4), (0, 1)): {'bw': 10}, ((1, 4), (3, 1)): {'bw': 29}}",0.0,0.0,108.0,54.0,249.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1200.0,"{'node_level': {'cpu': -73}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {4: {'cpu': -78}, 0: {'cpu': -77}, 1: {'cpu': -50}, 3: {'cpu': -73}}, 'link_level': {(0, 4): {'bw': -52}, (1, 4): {'bw': -59}, (3, 0): {'bw': -9}, (3, 1): {'bw': 100.0}}, 'path_level': {(0, 4): {}, (1, 4): {}, (3, 0): {}, (3, 1): {}}}","{'node_level': {4: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(0, 4): {'bw': 0}, (1, 4): {'bw': 0}, (3, 0): {'bw': 0}, (3, 1): {'bw': 100.0}}, 'path_level': {(0, 4): {}, (1, 4): {}, (3, 0): {}, (3, 1): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,12.0,3.0,2.0
2,1,1,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,1,1,49.0,2072,1094,978,0.0036429872495445936,0.03359683794466406,1,111.56960372207224,49.0,2,1,True,"{1: 1, 0: 0}","{(0, 1): [(0, 1)]}","{(1, 1): {'cpu': 4}, (0, 0): {'cpu': 0}}","{((0, 1), (0, 1)): {'bw': 34}}",38.0,38.0,8.0,4.0,34.0,4.0,34.0,4.0,34.0,0.0,1.0,4239.644941438745,4239.644941438745,111.56960372207224,Success,0.0,"{'node_level': {'cpu': -94}, 'link_level': {'bw': -28}, 'path_level': {}}","{'node_level': {1: {'cpu': -93}, 0: {'cpu': -94}}, 'link_level': {(0, 1): {'bw': -28}}, 'path_level': {(0, 1): {}}}","{'node_level': {1: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(0, 1): {'bw': 0}}, 'path_level': {(0, 1): {}}}",[],-28.0,0.0,True,True,False,0,[],0,0.0,0.0,2.0,1.0
2,1,1,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,2,0,49.935027656533464,2072,1094,978,0.0036429872495445936,0.03359683794466406,0,27.93502765653346,22.0,7,8,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
3,1,1,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,3,1,68.0,2072,1094,978,0.0036429872495445936,0.03359683794466406,2,9.347735385023263,68.0,5,6,False,"{4: 1, 3: 3, 1: 4, 2: 2}","{(3, 4): [(3, 1)], (1, 3): [(4, 1), (1, 3)], (1, 4): [(4, 1)], (2, 4): [(2, 0), (0, 1)]}","{(4, 1): {'cpu': 19}, (3, 3): {'cpu': 2}, (1, 4): {'cpu': 1}, (2, 2): {'cpu': 2}}","{((3, 4), (3, 1)): {'bw': 49}, ((1, 3), (4, 1)): {'bw': 39}, ((1, 3), (1, 3)): {'bw': 39}, ((1, 4), (4, 1)): {'bw': 21}, ((2, 4), (2, 0)): {'bw': 13}, ((2, 4), (0, 1)): {'bw': 13}}",0.0,0.0,74.0,37.0,164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1100.0,"{'node_level': {'cpu': -61}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {4: {'cpu': -74}, 3: {'cpu': -51}, 1: {'cpu': -52}, 2: {'cpu': -48}, 0: {'cpu': -61}}, 'link_level': {(3, 4): {'bw': -39}, (1, 3): {'bw': 0}, (1, 4): {'bw': -29}, (2, 4): {'bw': -15}, (0, 1): {'bw': -3}, (0, 3): {'bw': 100.0}}, 'path_level': {(3, 4): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (0, 1): {}, (0, 3): {}}}","{'node_level': {4: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}}, 'link_level': {(3, 4): {'bw': 0}, (1, 3): {'bw': 0}, (1, 4): {'bw': 0}, (2, 4): {'bw': 0}, (0, 1): {'bw': 0}, (0, 3): {'bw': 100.0}}, 'path_level': {(3, 4): {}, (1, 3): {}, (1, 4): {}, (2, 4): {}, (0, 1): {}, (0, 3): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,11.0,4.0,4.0
3,1,1,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,4,0,77.34773538502327,2072,1094,978,0.0036429872495445936,0.03359683794466406,2,9.347735385023263,68.0,5,6,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
4,1,1,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,5,1,105.0,2072,1094,978,0.0036429872495445936,0.03359683794466406,3,789.206363214473,105.0,5,5,False,"{2: 1, 0: 3, 4: 4, 3: 7, 1: 8}","{(0, 2): [(3, 1)], (4, 0): [(4, 1), (1, 3)], (4, 2): [(4, 1)], (3, 2): [(7, 3), (3, 1)], (1, 4): [(8, 4)]}","{(2, 1): {'cpu': 17}, (0, 3): {'cpu': 19}, (4, 4): {'cpu': 1}, (3, 7): {'cpu': 0}, (1, 8): {'cpu': 12}}","{((0, 2), (3, 1)): {'bw': 36}, ((4, 0), (4, 1)): {'bw': 10}, ((4, 0), (1, 3)): {'bw': 10}, ((4, 2), (4, 1)): {'bw': 28}, ((3, 2), (7, 3)): {'bw': 32}, ((3, 2), (3, 1)): {'bw': 32}, ((1, 4), (8, 4)): {'bw': 42}}",0.0,0.0,98.0,49.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,300.0,"{'node_level': {'cpu': -59}, 'link_level': {'bw': -45}, 'path_level': {}}","{'node_level': {2: {'cpu': -76}, 0: {'cpu': -34}, 4: {'cpu': -52}, 3: {'cpu': -69}, 1: {'cpu': -59}}, 'link_level': {(0, 2): {'bw': -52}, (4, 0): {'bw': -42}, (4, 2): {'bw': -51}, (3, 2): {'bw': -10}, (1, 4): {'bw': -45}}, 'path_level': {(0, 2): {}, (4, 0): {}, (4, 2): {}, (3, 2): {}, (1, 4): {}}}","{'node_level': {2: {'cpu': 0}, 0: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(0, 2): {'bw': 0}, (4, 0): {'bw': 0}, (4, 2): {'bw': 0}, (3, 2): {'bw': 0}, (1, 4): {'bw': 0}}, 'path_level': {(0, 2): {}, (4, 0): {}, (4, 2): {}, (3, 2): {}, (1, 4): {}}}",[],-45.0,100.0,True,False,False,0,[],0,0.0,3.0,5.0,5.0
5,1,1,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,6,1,131.0,2072,1094,978,0.0036429872495445936,0.03359683794466406,4,126.75285601976255,131.0,9,10,False,"{2: 1, 4: 0, 3: 3, 8: 4, 7: 2, 0: 7}","{(4, 2): [(0, 1)], (3, 2): [(3, 1)], (8, 2): [(4, 1)], (7, 2): [(2, 0), (0, 1)], (7, 4): [(2, 0)], (0, 2): [(7, 3), (3, 1)]}","{(2, 1): {'cpu': 13}, (4, 0): {'cpu': 15}, (3, 3): {'cpu': 19}, (8, 4): {'cpu': 6}, (7, 2): {'cpu': 7}, (0, 7): {'cpu': 2}}","{((4, 2), (0, 1)): {'bw': 18}, ((3, 2), (3, 1)): {'bw': 42}, ((8, 2), (4, 1)): {'bw': 29}, ((7, 2), (2, 0)): {'bw': 2}, ((7, 2), (0, 1)): {'bw': 2}, ((7, 4), (2, 0)): {'bw': 17}, ((0, 2), (7, 3)): {'bw': 9}, ((0, 2), (3, 1)): {'bw': 9}}",0.0,0.0,168.0,84.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,900.0,"{'node_level': {'cpu': -73}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {2: {'cpu': -80}, 4: {'cpu': -79}, 3: {'cpu': -34}, 8: {'cpu': -47}, 7: {'cpu': -43}, 0: {'cpu': -67}, 1: {'cpu': -73}}, 'link_level': {(4, 2): {'bw': -10}, (3, 2): {'bw': -46}, (8, 2): {'bw': -60}, (7, 2): {'bw': -8}, (7, 4): {'bw': -32}, (0, 2): {'bw': -37}, (1, 4): {'bw': -17}, (1, 8): {'bw': 100.0}}, 'path_level': {(4, 2): {}, (3, 2): {}, (8, 2): {}, (7, 2): {}, (7, 4): {}, (0, 2): {}, (1, 4): {}, (1, 8): {}}}","{'node_level': {2: {'cpu': 0}, 4: {'cpu': 0}, 3: {'cpu': 0}, 8: {'cpu': 0}, 7: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}}, 'link_level': {(4, 2): {'bw': 0}, (3, 2): {'bw': 0}, (8, 2): {'bw': 0}, (7, 2): {'bw': 0}, (7, 4): {'bw': 0}, (0, 2): {'bw': 0}, (1, 4): {'bw': 0}, (1, 8): {'bw': 100.0}}, 'path_level': {(4, 2): {}, (3, 2): {}, (8, 2): {}, (7, 2): {}, (7, 4): {}, (0, 2): {}, (1, 4): {}, (1, 8): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,9.0,6.0,6.0
6,1,1,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,7,1,155.0,2072,1094,978,0.0036429872495445936,0.03359683794466406,5,211.82855231649557,155.0,5,6,False,"{4: 1, 2: 3, 0: 4, 1: 2, 3: 7}","{(2, 4): [(3, 1)], (0, 2): [(4, 1), (1, 3)], (0, 4): [(4, 1)], (1, 2): [(2, 0), (0, 1), (1, 3)], (1, 4): [(2, 0), (0, 1)], (3, 4): [(7, 3), (3, 1)]}","{(4, 1): {'cpu': 13}, (2, 3): {'cpu': 12}, (0, 4): {'cpu': 19}, (1, 2): {'cpu': 16}, (3, 7): {'cpu': 3}}","{((2, 4), (3, 1)): {'bw': 44}, ((0, 2), (4, 1)): {'bw': 2}, ((0, 2), (1, 3)): {'bw': 2}, ((0, 4), (4, 1)): {'bw': 20}, ((1, 2), (2, 0)): {'bw': 3}, ((1, 2), (0, 1)): {'bw': 3}, ((1, 2), (1, 3)): {'bw': 3}, ((1, 4), (2, 0)): {'bw': 17}, ((1, 4), (0, 1)): {'bw': 17}, ((3, 4), (7, 3)): {'bw': 38}, ((3, 4), (3, 1)): {'bw': 38}}",0.0,0.0,126.0,63.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,100.0,"{'node_level': {'cpu': -66}, 'link_level': {'bw': -1}, 'path_level': {}}","{'node_level': {4: {'cpu': -80}, 2: {'cpu': -41}, 0: {'cpu': -34}, 1: {'cpu': -34}, 3: {'cpu': -66}}, 'link_level': {(2, 4): {'bw': -44}, (0, 2): {'bw': -42}, (0, 4): {'bw': -67}, (1, 2): {'bw': -25}, (1, 4): {'bw': -8}, (3, 4): {'bw': -1}}, 'path_level': {(2, 4): {}, (0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (3, 4): {}}}","{'node_level': {4: {'cpu': 0}, 2: {'cpu': 0}, 0: {'cpu': 0}, 1: {'cpu': 0}, 3: {'cpu': 0}}, 'link_level': {(2, 4): {'bw': 0}, (0, 2): {'bw': 0}, (0, 4): {'bw': 0}, (1, 2): {'bw': 0}, (1, 4): {'bw': 0}, (3, 4): {'bw': 0}}, 'path_level': {(2, 4): {}, (0, 2): {}, (0, 4): {}, (1, 2): {}, (1, 4): {}, (3, 4): {}}}",[],-1.0,100.0,True,False,False,0,[],0,0.0,1.0,5.0,6.0
6,1,0,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,8,0,160.56960372207226,2110,1098,1012,0.0,0.0,1,111.56960372207224,49.0,2,1,False,{},{},{},{},0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Leave Event,0.0,"{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}","{'node_level': {}, 'link_level': {}, 'path_level': {}}",[],-inf,-inf,True,True,False,0,[],0,0.0,,,
7,1,0,38.0,38.0,4239.644941438745,4239.644941438745,1.0,1.0,2,9,1,181.0,2110,1098,1012,0.0,0.0,6,1316.109436881733,181.0,7,9,False,"{2: 1, 3: 0, 5: 3}","{(3, 2): [(0, 1)], (5, 2): [(3, 1)], (5, 3): [(3, 1), (1, 0)]}","{(2, 1): {'cpu': 5}, (3, 0): {'cpu': 10}, (5, 3): {'cpu': 15}}","{((3, 2), (0, 1)): {'bw': 30}, ((5, 2), (3, 1)): {'bw': 7}, ((5, 3), (3, 1)): {'bw': 24}, ((5, 3), (1, 0)): {'bw': 24}}",0.0,0.0,124.0,62.0,241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Route Failure,1200.0,"{'node_level': {'cpu': -70}, 'link_level': {'bw': 100.0}, 'path_level': {}}","{'node_level': {2: {'cpu': -92}, 3: {'cpu': -84}, 5: {'cpu': -38}, 6: {'cpu': -70}}, 'link_level': {(3, 2): {'bw': -32}, (5, 2): {'bw': -81}, (5, 3): {'bw': -8}, (6, 2): {'bw': 100.0}, (6, 3): {'bw': 100.0}}, 'path_level': {(3, 2): {}, (5, 2): {}, (5, 3): {}, (6, 2): {}, (6, 3): {}}}","{'node_level': {2: {'cpu': 0}, 3: {'cpu': 0}, 5: {'cpu': 0}, 6: {'cpu': 0}}, 'link_level': {(3, 2): {'bw': 0}, (5, 2): {'bw': 0}, (5, 3): {'bw': 0}, (6, 2): {'bw': 100.0}, (6, 3): {'bw': 100.0}}, 'path_level': {(3, 2): {}, (5, 2): {}, (5, 3): {}, (6, 2): {}, (6, 3): {}}}",[],100.0,100.0,True,False,False,0,[],0,0.0,12.0,3.0,3.0
